window,miu,be,sig,a,p,LogL
2701,0.409029526,0.909323605,0.243418799,0.456334252,5.552527808,-9139.472159
2702,0.41179382,0.959628551,0.186743226,0.463713526,5.589671771,-9171.673481
2703,0.44031235,0.926444767,0.190875371,0.44600663,5.503699152,-9147.974836
2704,0.470085644,0.947683308,0.210950991,0.435868645,5.468046125,-9146.929236
2705,0.377064804,0.948771387,0.180534706,0.436477159,5.508454261,-9147.560897
2706,0.418295624,0.949692709,0.158474144,0.428504655,5.485430928,-9160.619923
2707,0.447778196,0.939292679,0.210040401,0.447187679,5.55544949,-9142.540965
2708,0.387505683,0.959972462,0.229864357,0.447067439,5.499922329,-9169.813422
2709,0.389321641,0.943125583,0.173400962,0.419741463,5.531250597,-9157.486796
2710,0.487464768,0.950196729,0.206068552,0.468280417,5.530501356,-9165.555852
2711,0.426149242,0.960591258,0.167441596,0.47276351,5.502898851,-9191.695429
2712,0.383332643,0.96084529,0.211305608,0.454234706,5.488410632,-9163.254987
2713,0.380846311,0.958213684,0.164903444,0.442041438,5.52008973,-9156.351547
2714,0.409653172,0.936065644,0.157102235,0.433261105,5.494059777,-9168.786515
2715,0.448583845,0.873404729,0.336135977,0.453959566,5.61855863,-9158.618585
2716,0.367843196,0.907181142,0.272203463,0.465615308,5.580685158,-9155.294499
2717,0.480152577,0.9341794,0.232300066,0.463428294,5.609314428,-9156.090902
2718,0.400685444,0.950276795,0.170073841,0.41102556,5.490833292,-9182.364837
2719,0.32498683,0.954890496,0.168705208,0.425635621,5.523794854,-9161.612728
2720,0.348049654,0.955594582,0.169649727,0.431937908,5.495553473,-9165.038417
2721,0.382050733,0.941902904,0.195312734,0.434070749,5.520027825,-9148.32049
2722,0.426673865,0.9524038,0.128346627,0.44160159,5.465228845,-9196.646619
2723,0.393691157,0.964015565,0.198149825,0.440543074,5.499911312,-9163.508276
2724,0.399849268,0.962319978,0.187014721,0.42680425,5.506395163,-9168.58753
2725,0.390083998,0.960316151,0.195566557,0.450649812,5.499527385,-9192.65529
2726,0.357409945,0.962754609,0.189335924,0.433970166,5.529632058,-9185.877052
2727,0.382693913,0.945309684,0.20155017,0.453330795,5.508674898,-9181.012813
2728,0.333248503,0.926527376,0.246119669,0.456503562,5.523010762,-9180.441282
2729,0.469759749,0.948450859,0.181399505,0.444439573,5.476321572,-9182.95605
2730,0.397634053,0.976275486,0.156672042,0.454949493,5.570569459,-9234.632048
2731,0.42839291,0.973701001,0.17602387,0.445804237,5.518485353,-9213.131608
2732,0.348315675,0.941653398,0.173887171,0.498900447,5.476035699,-9279.847515
2733,0.35404935,0.959369082,0.200290717,0.449280555,5.537183341,-9192.517035
2734,0.380488874,0.965939215,0.204432555,0.409992209,5.511734229,-9229.746811
2735,0.406887713,0.96264347,0.222922244,0.424008274,5.504606541,-9218.212702
2736,0.221776374,0.82178866,0.392813338,0.442138401,5.836544304,-9227.492704
2737,0.447142342,0.965634902,0.168155107,0.531652998,5.521846857,-9423.951725
2738,0.38736231,0.960734242,0.192131662,0.439409802,5.539945758,-9195.052521
2739,0.371832194,0.952068162,0.181172102,0.439222021,5.498066922,-9196.161048
2740,0.387548979,0.961145186,0.169849519,0.425842766,5.53429289,-9203.578784
2741,0.430588897,0.970434269,0.188113072,0.461116859,5.495351346,-9226.36216
2742,0.40042853,0.946562722,0.172652905,0.420841774,5.504529864,-9203.114452
2743,0.46472528,0.949517208,0.203607508,0.444091721,5.52694254,-9190.442938
2744,0.368261806,0.912687028,0.275352551,0.45092248,5.436310398,-9190.604244
2745,0.38806384,0.933236191,0.142969686,0.415256796,5.545586194,-9234.30308
2746,0.405788936,0.887089283,0.311304031,0.466395418,5.45104013,-9183.8828
2747,0.414650985,0.93796472,0.217212756,0.453081214,5.53681891,-9185.768466
2748,0.383462904,0.92014422,0.23268245,0.435956482,5.52265023,-9189.447681
2749,0.438272676,0.960558988,0.183163442,0.43930381,5.560202602,-9199.550006
2750,0.439845226,0.959045367,0.145286538,0.437396662,5.495107731,-9219.153921
2751,0.399238234,0.959882163,0.219350802,0.49650648,5.557448948,-9275.17335
2752,0.419623829,0.914966579,0.191691569,0.444091527,5.535909539,-9192.744779
2753,0.350278653,0.931647882,0.214735495,0.447755653,5.5197592,-9190.137061
2754,0.382369056,0.930106123,0.221304005,0.467746509,5.493301371,-9198.427342
2755,0.450188008,0.941742347,0.18641919,0.442924809,5.559301728,-9191.025367
2756,0.368735246,0.959768262,0.214101208,0.519910998,5.506108351,-9330.575394
2757,0.380397469,0.959962586,0.210157249,0.515721774,5.553479751,-9337.853613
2758,0.38022975,0.954407638,0.186677984,0.428560639,5.530519044,-9208.525593
2759,0.494135987,0.958921485,0.176054519,0.47470416,5.49693087,-9227.448694
2760,0.451144496,0.958900906,0.206922599,0.437640967,5.515989357,-9208.486838
2761,0.373296877,0.904172041,0.228021909,0.440874311,5.588305821,-9195.015907
2762,0.405602164,0.900712314,0.140813461,0.399680136,5.481162098,-9324.793499
2763,0.411483517,0.952620146,0.177989071,0.431177039,5.497813005,-9200.098169
2764,0.4854641,0.937108683,0.197163817,0.436913645,5.48186412,-9191.057024
2765,0.401185227,0.969375336,0.192582017,0.452294913,5.517592947,-9225.293676
2766,0.303976965,0.939254745,0.20018017,0.478144885,5.677745916,-9240.684189
2767,0.410470598,0.964538604,0.17935644,0.440866019,5.508904587,-9211.452288
2768,0.37962073,0.96719424,0.193114875,0.442084372,5.508120511,-9210.322995
2769,0.376499741,0.96239709,0.191513076,0.418041114,5.541601122,-9214.015853
2770,0.441177984,0.949595277,0.228030502,0.425827202,5.507281428,-9209.80152
2771,0.397725233,0.958301931,0.152240269,0.429262039,5.525118182,-9215.71594
2772,0.150671772,0.91950432,0.327116615,0.479561957,5.589025256,-9241.869519
2773,0.469901315,0.959969286,0.179767738,0.465268215,5.518482248,-9209.744671
2774,0.416966486,0.938970023,0.153237597,0.415641216,5.517586107,-9230.340392
2775,0.409407218,0.961879473,0.196656058,0.432980749,5.507208494,-9216.752558
2776,0.381622138,0.952923871,0.184167037,0.436915383,5.49787516,-9195.146572
2777,0.489580566,0.90113246,0.303859295,0.447552684,5.452801425,-9202.624656
2778,0.415505576,0.960000883,0.208654027,0.496125096,5.568343234,-9282.020178
2779,0.418290102,0.947712258,0.193041153,0.437899731,5.520262748,-9196.327469
2780,0.340327377,0.96000063,0.207921859,0.495071896,5.546441741,-9282.863149
2781,0.391617466,0.918017823,0.192685823,0.418036162,5.516407748,-9226.040706
2782,0.354262731,0.967252379,0.164388174,0.429176978,5.513003414,-9226.84212
2783,0.404899999,0.946887885,0.18691457,0.435645229,5.534502169,-9206.040807
2784,0.363843145,0.960000535,0.200471133,0.452478304,5.499901822,-9218.225302
2785,0.37993266,0.959969537,0.217543759,0.447597232,5.499914079,-9224.911768
2786,0.385196916,0.954109155,0.178292757,0.421955098,5.565105716,-9206.771285
2787,0.411456125,0.97750356,0.170827909,0.47172058,5.518006125,-9267.130143
2788,0.376748869,0.927628038,0.174745335,0.437601302,5.540121518,-9221.214726
2789,0.395609826,0.959932337,0.220185891,0.441644701,5.499901445,-9221.035703
2790,0.454654997,0.934633269,0.192752987,0.439109133,5.528725307,-9209.313005
2791,0.362753708,0.921107903,0.193350918,0.447807614,5.494620053,-9216.094192
2792,0.399861539,0.95775651,0.155978626,0.438824438,5.536344873,-9223.832639
2793,0.427072337,0.960000645,0.216470212,0.512943724,5.516072469,-9341.265283
2794,0.381033404,0.947306166,0.211143334,0.441400091,5.543337308,-9213.968284
2795,0.353282493,0.950881787,0.165453757,0.431127687,5.454229055,-9220.654464
2796,0.420405148,0.962829044,0.210975025,0.444765605,5.534450195,-9230.327046
2797,0.336597306,0.922859115,0.180797102,0.453695616,5.534299085,-9243.413988
2798,0.416864411,0.944078446,0.168773943,0.402841722,5.498243484,-9256.979462
2799,0.385995498,0.960576065,0.179316576,0.41951256,5.500101567,-9232.304756
2800,0.376793647,0.975168304,0.177870154,0.443079749,5.517990262,-9248.102141
2801,0.375276755,0.946812733,0.170120883,0.429174034,5.588910051,-9222.595036
2802,0.47632028,0.910142541,0.271589245,0.443406032,5.372118041,-9218.731879
2803,0.401418839,0.960474827,0.18072969,0.438172512,5.500748607,-9222.646772
2804,0.342829063,0.966361912,0.193876488,0.448695424,5.496572712,-9229.111214
2805,0.424228571,0.970644315,0.174728043,0.413134072,5.511821463,-9251.191167
2806,0.446189565,0.947103141,0.233803655,0.446957199,5.498768291,-9224.440639
2807,0.387000677,0.962889568,0.170779257,0.445163925,5.503566176,-9225.347411
2808,0.466994823,0.931467613,0.216429464,0.452365433,5.55102775,-9213.11303
2809,0.47878236,0.94458911,0.17533595,0.433812214,5.50343944,-9224.805536
2810,0.398114751,0.921600003,0.223899951,0.470226027,5.460108389,-9226.130329
2811,0.386159267,0.936113593,0.199798871,0.4526541,5.530182231,-9217.286609
2812,0.408983595,0.948792613,0.214742753,0.471427826,5.495243328,-9238.70429
2813,0.465763264,0.986327602,0.140108988,0.448684366,5.52710509,-9274.140035
2814,0.42918064,0.947551669,0.154203766,0.447596455,5.513932076,-9228.919096
2815,0.334492001,0.923827156,0.223440149,0.45945676,5.54793687,-9221.045703
2816,0.440472809,0.9632365,0.157646115,0.447408837,5.508274644,-9230.813751
2817,0.415281139,0.959799887,0.19285397,0.413946641,5.505219217,-9242.592792
2818,0.434277721,0.965881593,0.175150245,0.436892018,5.474075219,-9229.720829
2819,0.4109122,0.919075393,0.193099087,0.442979723,5.520797982,-9219.257879
2820,0.626908691,0.972554387,0.1735143,0.443894414,5.50563958,-9231.446369
2821,0.455075607,0.927343553,0.200136535,0.439684501,5.529861847,-9217.926608
2822,0.433508445,0.949402723,0.242337549,0.435442768,5.538336117,-9226.847048
2823,0.354137239,0.920636056,0.234614023,0.449220077,5.509900285,-9206.813667
2824,0.404037571,0.944322994,0.249872702,0.451821336,5.514617708,-9226.749321
2825,0.427365801,0.970229704,0.169188502,0.445114279,5.529866284,-9237.457222
2826,0.385153439,0.924397401,0.196160026,0.44411822,5.532043122,-9219.950664
2827,0.409595606,0.95997348,0.193199398,0.462369172,5.499925201,-9236.276412
2828,0.420077866,0.949713354,0.181412758,0.45244954,5.502631736,-9219.540379
2829,0.40560939,0.960000546,0.208683513,0.474536407,5.499899898,-9252.243506
2830,0.442880653,0.953237473,0.17200896,0.427555528,5.505051194,-9225.527625
2831,0.408986211,0.959960952,0.218811776,0.468626254,5.546863503,-9242.908795
2832,0.402788256,0.952501996,0.17920632,0.439356207,5.494954698,-9217.559287
2833,0.46250348,0.915920145,0.181198817,0.442325425,5.526825598,-9228.390916
2834,0.397171999,0.927666165,0.250449027,0.448066939,5.541841199,-9214.233244
2835,0.471229379,0.919972256,0.228756871,0.426411908,5.436828285,-9222.268915
2836,0.364021089,0.975794289,0.1587732,0.448303133,5.516274193,-9256.298605
2837,0.440842048,0.951362216,0.186999697,0.439957349,5.515641795,-9219.240766
2838,0.424571159,0.962676195,0.196113116,0.441522143,5.555658025,-9231.204413
2839,0.378950542,0.976787396,0.190957676,0.453520119,5.55206038,-9250.044683
2840,0.437468067,0.955732868,0.169022216,0.447610602,5.54308104,-9235.47934
2841,0.404023795,0.939678766,0.191552823,0.428872804,5.482095234,-9219.224345
2842,0.306626602,0.960187025,0.210646435,0.450692519,5.525752368,-9240.935224
2843,0.499269578,0.919159977,0.157652322,0.444179556,5.511414583,-9258.332685
2844,0.432841443,0.959970348,0.221048794,0.471210667,5.597237349,-9256.31736
2845,0.401398145,0.959981302,0.185827164,0.435925105,5.509268681,-9230.850225
2846,0.495556365,0.941288631,0.224121715,0.42599386,5.558107115,-9223.501487
2847,0.456243624,0.958305112,0.172510685,0.438272179,5.50378787,-9226.944472
2848,0.389879813,0.956251039,0.183592893,0.439806976,5.490895325,-9223.30352
2849,0.378500314,0.94518072,0.255352618,0.458901171,5.477586976,-9235.090583
2850,0.393802582,0.960896272,0.247008365,0.464317343,5.541842022,-9262.393373
2851,0.379462036,0.96771831,0.187190975,0.456724084,5.530116943,-9253.393215
2852,0.367921187,0.960000515,0.199409162,0.491257808,5.499905584,-9291.628554
2853,0.374821156,0.9252122,0.231014848,0.429279373,5.596205375,-9224.049736
2854,0.444327888,0.894793494,0.225510068,0.442944889,5.516141679,-9221.809073
2855,0.387660801,0.960585986,0.192554645,0.429183793,5.500854683,-9228.855919
2856,0.326989563,0.957921137,0.156775889,0.468468267,5.519654303,-9268.591448
2857,0.379108955,0.959969717,0.220858994,0.463451626,5.528315692,-9247.022799
2858,0.36307143,0.945265489,0.22964377,0.467178242,5.505772605,-9239.876099
2859,0.445278405,0.968274304,0.183118985,0.45108181,5.487895665,-9250.092258
2860,0.425681817,0.960000734,0.265228125,0.463793044,5.547866243,-9269.685621
2861,0.43602906,0.879051792,0.322601421,0.484668648,5.47209928,-9234.221956
2862,0.414882047,0.923653714,0.26319529,0.476433908,5.485862316,-9239.048619
2863,0.440494136,0.960312696,0.185284449,0.440486586,5.500354404,-9235.21235
2864,0.467634352,0.937657123,0.229555506,0.45271655,5.425771596,-9222.52449
2865,0.357248247,0.958270625,0.181015342,0.413160261,5.518999793,-9246.862851
2866,0.38937404,0.963858222,0.203742917,0.463138305,5.558171459,-9249.096182
2867,0.416120353,0.949749116,0.22460334,0.452156415,5.505714402,-9231.014841
2868,0.428027211,0.934425032,0.186174796,0.442548873,5.501284168,-9237.146148
2869,0.409536909,0.96111322,0.20403006,0.448452063,5.503763293,-9239.988269
2870,0.389206976,0.955671299,0.18507697,0.438183884,5.527026467,-9236.164079
2871,0.38869216,0.974290444,0.217370478,0.45434393,5.509871726,-9264.946281
2872,0.376061845,0.93340792,0.205793428,0.450563771,5.527747674,-9233.352969
2873,0.420527299,0.963781938,0.182434119,0.417946847,5.506335847,-9254.337184
2874,0.420136031,0.962828386,0.181633411,0.423335208,5.50192443,-9245.651419
2875,0.369220278,0.945890776,0.24330549,0.434932996,5.555458808,-9240.845219
2876,0.44256302,0.945406722,0.202070758,0.421356918,5.557530401,-9239.459409
2877,0.515721923,0.911475913,0.228282549,0.440998531,5.538133503,-9233.357433
2878,0.522777595,0.970921361,0.123800963,0.430152869,5.498902636,-9268.021493
2879,0.612696169,0.96000132,0.220430065,0.577369258,5.499757959,-9648.737586
2880,0.408321956,0.973444094,0.169419979,0.42514699,5.504256337,-9264.393854
2881,0.418986591,0.941559265,0.207486372,0.422363244,5.489142661,-9242.259189
2882,0.525093705,0.94278104,0.19662067,0.453619985,5.51714869,-9244.334225
2883,0.388349554,0.95964165,0.231517287,0.581311695,5.500081652,-9640.861695
2884,0.368956318,0.934626799,0.279893408,0.446232137,5.463019684,-9247.380761
2885,0.36705421,0.951897711,0.172140919,0.437636602,5.49782899,-9241.143252
2886,0.399854817,0.945247162,0.155695642,0.428881593,5.506325202,-9245.643407
2887,0.367104194,0.947611169,0.202778702,0.4390771,5.487389183,-9233.212497
2888,0.45024313,0.914061746,0.195450521,0.46527664,5.496097267,-9258.394687
2889,0.378339274,0.94792985,0.187362013,0.437762624,5.547297188,-9235.171207
2890,0.381597803,0.974400287,0.197124121,0.433644002,5.466298405,-9260.147508
2891,0.421118777,0.953534034,0.160474206,0.426319117,5.465727155,-9246.906378
2892,0.457203266,0.946146967,0.181711481,0.473146533,5.535579012,-9269.112381
2893,0.346042046,0.956944357,0.199614248,0.448489925,5.501413578,-9240.308041
2894,0.373147571,0.951560367,0.192015312,0.435342375,5.535449092,-9239.042382
2895,0.358974131,0.959960853,0.217113422,0.540533372,5.562476379,-9483.787122
2896,0.404958293,0.964050113,0.177399685,0.380974948,5.503589636,-9332.339334
2897,0.409683128,0.92859334,0.198332744,0.431364365,5.593352491,-9235.690435
2898,0.434964248,0.941801393,0.324337508,0.500015888,5.504450323,-9317.465812
2899,0.436855571,0.977884018,0.185682423,0.4395678,5.531245399,-9276.822966
2900,0.447151595,0.97135421,0.22973331,0.432702356,5.526281553,-9266.402953
2901,0.435604913,0.949806137,0.183508102,0.402259556,5.492921233,-9270.189122
2902,0.331982551,0.94460351,0.230734412,0.424297579,5.502875675,-9251.707443
2903,0.410362282,0.968193909,0.137806989,0.426733521,5.512394637,-9264.366219
2904,0.445982296,0.925407158,0.181812605,0.45060638,5.538063318,-9247.240498
2905,0.380916223,0.91456445,0.227772079,0.44120503,5.465764071,-9229.710323
2906,0.45599149,0.966272989,0.2041379,0.425562079,5.491062547,-9260.623443
2907,0.370955017,0.966438861,0.164372205,0.432955563,5.537493881,-9245.998758
2908,0.341369499,0.954115628,0.221953883,0.456360415,5.49318942,-9243.543806
2909,0.475376068,0.959109062,0.209565252,0.458946943,5.527099803,-9249.971096
2910,0.41655606,0.959975913,0.188597797,0.433435066,5.52448573,-9240.783802
2911,0.418268523,0.9603189,0.201830434,0.486072716,5.5438029,-9291.514027
2912,0.33707538,0.959968615,0.20190371,0.505974965,5.499911478,-9353.744494
2913,0.425505231,0.936160504,0.211394677,0.447496804,5.546372303,-9238.083728
2914,0.393226516,0.958047141,0.182951045,0.434832112,5.503149987,-9243.03274
2915,0.354853852,0.937644059,0.189647922,0.437341978,5.491071638,-9238.556689
2916,0.395438447,0.910918606,0.239312349,0.458486195,5.511044863,-9244.145179
2917,0.433978852,0.943328751,0.191522162,0.435531209,5.490067331,-9240.488887
2918,0.427231315,0.976375847,0.193195012,0.428347901,5.520862166,-9276.616086
2919,0.41353398,0.959139707,0.184760502,0.440386793,5.544066322,-9244.628094
2920,0.443631177,0.948846183,0.181547821,0.441222512,5.525915668,-9239.944503
2921,0.356690111,0.950983721,0.174368654,0.449508524,5.556570113,-9253.783538
2922,0.405688441,0.943416771,0.183638429,0.442023517,5.484699755,-9248.280675
2923,0.438693458,0.962002621,0.21577955,0.451188701,5.508886326,-9259.88113
2924,0.391188044,0.943862995,0.205018969,0.456665743,5.514370576,-9246.663669
2925,0.433584531,0.918030933,0.187262399,0.448143592,5.524323313,-9256.658058
2926,0.362044485,0.951031785,0.179788396,0.444648351,5.552983863,-9248.199533
2927,0.401716833,0.917346377,0.204758669,0.44352162,5.518484692,-9242.441482
2928,0.389784889,0.971482276,0.188359984,0.445807568,5.502307777,-9276.049896
2929,0.511848511,0.907019751,0.224650116,0.426385452,5.544309299,-9249.416434
2930,0.428435454,0.955502246,0.226770362,0.4385765,5.523031128,-9260.426057
2931,0.427813717,0.916588263,0.212339807,0.457237765,5.524424606,-9257.259323
2932,0.42108702,0.972380904,0.15597132,0.430221326,5.513524118,-9266.21218
2933,0.375594778,0.97451248,0.185693819,0.416205647,5.516188741,-9284.680537
2934,0.408561974,0.9093554,0.26411642,0.458005445,5.540998574,-9243.969291
2935,0.377050708,0.9512796,0.1948374,0.422102809,5.534758779,-9259.513666
2936,0.540502332,0.900360175,0.212658285,0.433491008,5.522514169,-9262.385486
2937,0.371962455,0.905266296,0.208010785,0.454771537,5.464091536,-9260.924837
2938,0.406741893,0.926588095,0.215604593,0.44023064,5.485934014,-9241.011058
2939,0.383152767,0.957766943,0.175512833,0.439896529,5.549326795,-9259.119319
2940,0.392376144,0.95446209,0.201557239,0.452438249,5.501354091,-9257.749312
2941,0.34440036,0.963960081,0.194924717,0.430735132,5.515702333,-9261.149114
2942,0.385502939,0.959589776,0.200634978,0.451091975,5.500672457,-9260.37502
2943,0.417916158,0.981455101,0.169346193,0.426256468,5.501534048,-9290.729506
2944,0.375262488,0.940831911,0.199120625,0.43674212,5.502315311,-9252.468525
2945,0.413350501,0.928697338,0.230531679,0.458036135,5.540874612,-9252.136889
2946,0.399629888,0.952135905,0.190907661,0.432332247,5.534881011,-9253.143358
2947,0.400029354,0.940957886,0.17547527,0.422315811,5.524476526,-9252.577667
2948,0.399687431,0.962202684,0.216844829,0.442205222,5.521408329,-9260.830995
2949,0.391210075,0.951570411,0.1949854,0.432087227,5.521940916,-9265.364722
2950,0.396164352,0.961009323,0.193944312,0.446694223,5.511641454,-9261.96174
2951,0.433265755,0.921975704,0.252047406,0.444939028,5.443562657,-9247.941592
2952,0.421752886,0.923090744,0.204230752,0.431742339,5.451710469,-9250.105376
2953,0.37513056,0.962156917,0.196693421,0.432888693,5.498428711,-9265.554234
2954,0.446309193,0.975256865,0.212201144,0.397550795,5.595810008,-9323.535817
2955,0.432929464,0.948623116,0.185920311,0.445089005,5.492591459,-9253.603423
2956,0.322995877,0.959906992,0.210563026,0.508460999,5.502021904,-9375.724098
2957,0.434845849,0.920527462,0.191718088,0.437426823,5.518202703,-9258.38328
2958,0.402089688,0.956181628,0.156301469,0.417631725,5.455696231,-9264.872145
2959,0.374413201,0.948146804,0.166989526,0.43317595,5.541832403,-9263.26416
2960,0.403701783,0.911335525,0.212194765,0.457096802,5.517475658,-9263.434236
2961,0.412944853,0.959949876,0.199770417,0.586803275,5.672814859,-9811.503965
2962,0.327825069,0.959855948,0.189367321,0.459475193,5.49272975,-9271.953451
2963,0.422223209,0.975695016,0.286523667,0.443537426,5.553206439,-9339.60572
2964,0.399612376,0.960000622,0.229417818,0.523242827,5.499885915,-9413.38805
2965,0.393067178,0.954151194,0.166207428,0.418247057,5.577153568,-9271.390205
2966,0.451041175,0.951524534,0.212619082,0.500862827,5.506774915,-9350.159852
2967,0.497286253,0.961013776,0.190136315,0.437156886,5.503386138,-9258.694362
2968,0.318279377,0.973698333,0.268604912,0.531741622,5.476655358,-9463.004815
2969,0.388018838,0.969949876,0.157104621,0.419246774,5.526858412,-9274.711431
2970,0.446269814,0.93992785,0.213413868,0.403670045,5.513855428,-9286.735678
2971,0.368376594,0.956840674,0.215409954,0.443403135,5.555277068,-9269.925464
2972,0.397429389,0.960000515,0.18707432,0.440858349,5.56038956,-9261.022357
2973,0.385509187,0.952709168,0.222856599,0.448274713,5.518440275,-9263.299857
2974,0.471313636,0.96497995,0.182560767,0.433804757,5.494950285,-9269.81417
2975,0.349634399,0.965118943,0.187550479,0.416788943,5.51006678,-9275.562849
2976,0.381789539,0.912703902,0.215420189,0.442325009,5.537064716,-9245.956906
2977,0.359407048,0.964303154,0.165280919,0.43638326,5.468730347,-9265.889214
2978,0.361135027,0.948576334,0.19207471,0.423180984,5.523496775,-9259.201893
2979,0.388468168,0.955790179,0.214436058,0.437303082,5.499056184,-9259.826431
2980,0.384465557,0.943616476,0.152769682,0.473025737,5.5381295,-9327.769715
2981,0.422472269,0.950574111,0.155560903,0.425682965,5.516726344,-9266.365702
2982,0.381293117,0.960000521,0.191788149,0.465590185,5.548342971,-9290.824106
2983,0.412020325,0.965542564,0.179900686,0.428536631,5.527435228,-9267.168139
2984,0.430335147,0.961549844,0.17590085,0.456092685,5.534386624,-9269.585915
2985,0.468588391,0.961706542,0.156108854,0.435753209,5.483695619,-9260.40013
2986,0.417397115,0.956946748,0.194301732,0.441060724,5.535328556,-9262.803079
2987,0.446841001,0.949658764,0.168497793,0.417373371,5.510298559,-9263.444647
2988,0.402837704,0.949877525,0.192359011,0.441995205,5.517781572,-9253.261003
2989,0.356978723,0.959976879,0.168302118,0.394696753,5.499934786,-9307.344632
2990,0.360299313,0.960219202,0.185382839,0.424586107,5.498503624,-9263.178221
2991,0.400123968,0.957936705,0.181211704,0.434538373,5.501811461,-9256.185034
2992,0.433377112,0.892970993,0.264637971,0.441843769,5.506840841,-9239.340955
2993,0.385242251,0.934575552,0.166065587,0.429306604,5.524701906,-9263.026677
2994,0.350041114,0.922055869,0.191700499,0.419141104,5.577076024,-9268.291393
2995,0.416354706,0.959417846,0.21528094,0.436613734,5.54631915,-9258.551958
2996,0.493756494,0.952209759,0.168215228,0.457389142,5.61712544,-9271.796068
2997,0.404016038,0.962140926,0.141206498,0.414488453,5.520053944,-9276.674596
2998,0.436855351,0.96535393,0.195310958,0.433496726,5.505347129,-9259.167587
2999,0.40030258,0.956225033,0.203973427,0.436154264,5.557103645,-9250.566324
3000,0.41011189,0.967120662,0.212020419,0.450349649,5.535911376,-9261.116434
3001,0.365232183,0.967610948,0.154953982,0.459149818,5.526391215,-9284.752656
3002,0.44508782,0.97034478,0.179457122,0.438745411,5.516919255,-9268.105115
3003,0.36178648,0.96428342,0.201480372,0.43555256,5.502392308,-9265.985503
3004,0.408784679,0.961987003,0.17292299,0.425285658,5.504671706,-9252.914099
3005,0.387115808,0.938126171,0.247170075,0.443999508,5.490459389,-9246.667763
3006,0.474209762,0.946217681,0.210462762,0.453536641,5.515899031,-9247.965171
3007,0.358137139,0.967806595,0.18848448,0.442730897,5.535071756,-9263.281026
3008,0.503167872,0.948522286,0.185272704,0.443975788,5.502264136,-9247.264393
3009,0.339090738,0.956345781,0.187635078,0.424593971,5.489224659,-9252.738637
3010,0.318143442,0.959662656,0.289792799,0.467901029,5.499457521,-9300.553743
3011,0.346607971,0.955016892,0.16036427,0.43542148,5.501484301,-9248.916198
3012,0.392270994,0.944245231,0.144725266,0.417650001,5.493774075,-9271.440429
3013,0.412722356,0.947202485,0.17518787,0.44309193,5.542181685,-9243.254893
3014,0.408104783,0.980571738,0.1763454,0.44702563,5.430917369,-9291.386317
3015,0.510133564,0.959913207,0.211688106,0.579055068,5.593629586,-9703.822355
3016,0.350213128,0.961061711,0.196482973,0.440632078,5.640203379,-9260.885074
3017,0.393547877,0.957206142,0.230656892,0.444567915,5.500591496,-9259.709861
3018,0.421354869,0.949222984,0.159451597,0.448352749,5.478654471,-9262.976108
3019,0.428337282,0.959969021,0.212628,0.49577489,5.505228962,-9337.21781
3020,0.388712302,0.961315652,0.188724161,0.438609714,5.514453446,-9254.915965
3021,0.410824079,0.956322315,0.184179081,0.445941704,5.520047732,-9256.282951
3022,0.35844842,0.934278391,0.202892426,0.439730615,5.470703691,-9241.75505
3023,0.450053173,0.95496556,0.230780911,0.457478694,5.469115671,-9266.427848
3024,0.328226222,0.947266218,0.168690698,0.423666603,5.525655873,-9267.180954
3025,0.395713855,0.961522939,0.188008029,0.461094257,5.505295829,-9274.173066
3026,0.327620699,0.932591968,0.18915105,0.459887629,5.51373648,-9263.109915
3027,0.420929488,0.922322289,0.203466511,0.431483712,5.559236685,-9239.714598
3028,0.401354623,0.900801467,0.223207355,0.464979629,5.478947845,-9256.245332
3029,0.473853323,0.941221021,0.15876563,0.402941188,5.551539383,-9277.685477
3030,0.412178438,0.964955096,0.179282969,0.440989256,5.583612145,-9265.088638
3031,0.427636661,0.954783915,0.15320638,0.434792587,5.465506351,-9266.835701
3032,0.384454622,0.883878861,0.248742498,0.464504746,5.533846373,-9247.14587
3033,0.444627883,0.960000578,0.19396352,0.443681097,5.52691651,-9257.028792
3034,0.382046396,0.924974497,0.199716171,0.431751651,5.48732341,-9245.265221
3035,0.392191625,0.959666851,0.22258722,0.451193416,5.501368938,-9265.06849
3036,0.373656701,0.951838044,0.142602105,0.417502318,5.482302413,-9272.873498
3037,0.373095512,0.926476362,0.205198852,0.446540258,5.505005457,-9243.071633
3038,0.3451121,0.950094541,0.196176251,0.413146808,5.466372066,-9270.168186
3039,0.432885881,0.985242618,0.177486262,0.463083114,5.575597182,-9315.154072
3040,0.41201584,0.959987137,0.182587528,0.427752027,5.496270509,-9260.604562
3041,0.419283999,0.962130683,0.194184627,0.437651156,5.527021014,-9254.351871
3042,0.392870505,0.948574457,0.184098928,0.42711028,5.474823758,-9262.075784
3043,0.35995187,0.962609296,0.153486044,0.440276682,5.515776523,-9272.78348
3044,0.391167905,0.961223318,0.186109094,0.448845499,5.501954792,-9262.949277
3045,0.404764927,0.966252397,0.205327724,0.398053799,5.543583068,-9313.657749
3046,0.346894019,0.925560615,0.264705366,0.445868277,5.567782451,-9245.239701
3047,0.363897846,0.920511399,0.217132526,0.437288818,5.627465443,-9243.043292
3048,0.477709533,0.937543114,0.256268609,0.47602311,5.477389725,-9283.001723
3049,0.414794447,0.961002386,0.201741342,0.43830489,5.541229385,-9261.748518
