window,miu,be,sig,a,LogL
2311,0.440634532,0.882930183,0.471077442,1.095065761,-9488.966864
2312,0.52826343,0.736392089,0.559221302,1.352989526,-9404.785508
2313,0.419608438,0.841102935,0.271765286,1.123525025,-9392.316584
2314,0.336315797,0.894957503,0.500530794,1.455924989,-9486.841111
2315,0.328884612,0.793986635,0.274642766,0.971108469,-9577.094488
2316,0.479917662,0.87262501,0.250024771,0.851247798,-9711.547705
2317,0.405000296,0.866100618,0.353025204,1.400181922,-9417.240683
2318,0.454274548,0.902054522,0.384376979,1.492593735,-9518.936826
2319,0.303478309,0.903133262,0.322385681,1.50331844,-9580.678058
2320,0.251572311,0.989991321,0.255092305,1.198055593,-9449.984999
2321,0.282358888,0.612685017,0.560899531,1.434915359,-9436.126078
2322,0.405666484,0.899861443,0.299968489,1.499983935,-9586.75543
2323,0.329369124,0.899313919,0.301432626,1.504204284,-9606.357612
2324,0.537283145,0.82834821,0.357578119,1.512253921,-9558.691038
2325,0.517074898,0.831742207,0.320100277,1.085746638,-9408.438171
2326,0.46629472,0.880265674,0.291675918,1.498949548,-9596.445578
2327,0.474067007,0.878529841,0.513907241,1.317786923,-9450.559924
2328,0.350091967,0.949778403,0.213942182,1.000554,-9445.557053
2329,0.471190839,0.887448195,0.295950832,1.490239587,-9570.177915
2330,0.473121728,0.911855592,0.25865931,1.253265513,-9386.968344
2331,0.441992021,0.901396059,0.304521292,1.509838703,-9591.809998
2332,0.452144493,0.890664814,0.292036286,1.421707879,-9504.006311
2333,0.191220264,0.947639723,0.213644899,1.134032003,-9378.368802
2334,0.489652438,0.871807617,0.312335546,1.253740203,-9370.933775
2335,0.383488114,0.800631103,0.535458849,1.525644508,-9456.709813
2336,0.457737138,0.900049868,0.41227469,1.492606997,-9514.828727
2337,0.381979288,0.940051627,0.279939418,0.859372602,-9723.666516
2338,0.386249617,0.899821419,0.299971654,1.499905443,-9582.918926
2339,0.560091295,0.917188687,0.364983509,1.123877749,-9410.602031
2340,0.556477368,0.900008973,0.299970088,1.487681544,-9514.88218
2341,0.485509573,0.897992488,0.298376797,1.107271348,-9321.841559
2342,0.318972378,0.721725249,0.407061859,1.304054417,-9383.147659
2343,0.383580085,0.908437698,0.351501703,0.99228515,-9457.128162
2344,0.51237005,0.929848535,0.382268059,1.400440525,-9434.162961
2345,0.496623253,0.87674832,0.241794651,1.312301603,-9416.951267
2346,0.471424595,0.90000912,0.299969601,1.497446002,-9503.825843
2347,0.468910483,0.883096651,0.261870545,1.026567859,-9373.354246
2348,0.482748061,0.900009277,0.299969075,1.496570498,-9518.549925
2349,0.189260025,0.796036734,0.413705398,1.293702368,-9336.989383
2350,0.496766743,0.900009802,0.299967326,1.495307086,-9548.967341
2351,0.54332046,0.880346981,0.27840739,1.056007486,-9356.763562
2352,0.486996222,0.899834688,0.325458385,1.495883277,-9511.891969
2353,0.515011093,0.711575546,0.407295639,1.184203432,-9413.974008
2354,0.49333465,0.899956103,0.442945485,1.485453699,-9469.848628
2355,0.690497419,0.899983135,0.300031441,1.456975599,-9507.613776
2356,0.492985809,0.887532374,0.276403172,1.027394486,-9381.550197
2357,0.538303984,0.740208193,0.413593282,1.378362183,-9421.792963
2358,0.408191172,0.899603395,0.304578502,0.993235468,-9432.678702
2359,0.48719539,0.842936225,0.361530692,1.438679123,-9410.07027
2360,0.199346472,0.805853084,0.473187919,1.324438463,-9341.69858
2361,0.418928821,0.886163871,0.539254219,1.482813678,-9472.676499
2362,0.550844342,0.868688432,0.41822475,1.145287973,-9370.213648
2363,0.390532763,0.937589577,0.181887562,1.037492894,-9369.602101
2364,0.397619279,0.905011507,0.302062713,1.011164424,-9413.939163
2365,0.448850413,0.897463761,0.299093147,1.239369626,-9311.915481
2366,0.394302284,0.85391404,0.349432021,1.056287118,-9388.34668
2367,0.703228138,0.889277745,0.266924044,1.052718002,-9398.182172
2368,0.475499687,0.886019521,0.35407686,1.156077224,-9324.964257
2369,0.475292321,0.858763649,0.255431161,1.118791172,-9368.251973
2370,0.317254839,0.932165562,0.322327761,1.221619983,-9351.043279
2371,0.308415568,0.969650721,0.262981172,0.989310985,-9468.365397
2372,0.463114648,0.744380842,0.540247702,1.393282577,-9364.157214
2373,0.262754729,0.62421902,0.643667629,1.322207503,-9391.185772
2374,0.281386407,0.971549407,0.228324346,1.067320968,-9384.702096
2375,0.342211102,0.921581561,0.376875219,1.405973567,-9433.161202
2376,0.428488565,0.902899728,0.302495926,1.511888708,-9588.685637
2377,0.428803319,0.899302632,0.300609774,1.50188893,-9551.800587
2378,0.3462285,0.935107931,0.362460328,1.440209019,-9478.520293
2379,0.450643155,0.927905292,0.338324993,1.242908595,-9337.479439
2380,0.255195254,0.885853255,0.373368935,1.303062268,-9357.174509
2381,0.388317997,0.873827461,0.357302875,1.045943662,-9395.55757
2382,0.553083654,0.856569029,0.413440216,1.257627136,-9341.156746
2383,0.515606119,0.852937614,0.427026072,1.304547353,-9339.597094
2384,0.372485914,0.863424599,0.35768353,1.005423918,-9441.061333
2385,0.549889588,0.894349881,0.28386574,1.193789147,-9308.42617
2386,0.713136189,0.899816783,0.299852243,1.450445216,-9525.148359
2387,0.597381848,0.905099788,0.312341876,1.503100012,-9531.517802
2388,0.498856469,0.900000565,0.299949003,1.49511126,-9518.991031
2389,0.59167531,0.939138633,0.311480446,0.99488246,-9458.787727
2390,0.35507813,0.909499126,0.23531375,1.082533466,-9331.415489
2391,0.015607014,0.970664123,0.176909432,1.171129231,-9374.400089
2392,0.399397543,0.89979898,0.309947339,1.499950322,-9515.113741
2393,0.594971358,0.892758738,0.339320712,1.177734541,-9330.859442
2394,0.549944819,0.940349902,0.288647062,1.201380148,-9334.785131
2395,0.296916369,0.90016338,0.495222055,1.479848182,-9463.681816
2396,0.49287268,0.96353832,0.337154524,1.247146389,-9396.608546
2397,0.216055202,0.923679882,0.389867441,1.286239389,-9359.054226
2398,0.57691871,0.679023908,0.5836283,1.365273358,-9396.574872
2399,0.466409419,0.863804693,0.227685207,1.047674939,-9406.821997
2400,0.407700268,0.900004773,0.299984091,0.971195894,-9450.613349
2401,0.535791809,0.936316962,0.261522091,1.130434926,-9316.313197
2402,0.373332882,0.890339715,0.296409549,1.170318631,-9308.095154
2403,0.551947421,0.827856456,0.254305909,1.066128336,-9434.087379
2404,0.454513456,0.712275096,0.357023764,1.167074084,-9436.895262
2405,0.453177848,0.805704197,0.351679473,1.31855132,-9359.965397
2406,0.293438235,0.8553915,0.281779646,1.315642674,-9381.357298
2407,0.438656487,0.856708785,0.246949523,1.09107929,-9374.536334
2408,0.378060323,0.88199065,0.314333413,1.280561394,-9309.988592
2409,0.443923519,0.924095563,0.446468556,1.485957949,-9492.419389
2410,0.133220103,0.943344098,0.208003373,1.041547044,-9380.594727
2411,0.639251046,0.793862086,0.46730419,1.274156519,-9360.554272
2412,0.414549468,0.911807656,0.306214621,1.276166985,-9333.319032
2413,0.399683809,0.899845415,0.353451068,1.498862059,-9492.578479
2414,0.294316636,0.906702819,0.348532063,1.156704177,-9331.717105
2415,0.148544678,0.648841399,0.586728092,1.343836172,-9378.390032
2416,0.378754699,0.927395119,0.464671555,1.278116674,-9417.655135
2417,0.432124084,0.899810676,0.299969949,1.49948387,-9521.773688
2418,0.388658063,0.928879631,0.357004155,1.009087692,-9454.643761
2419,0.4282177,0.872785247,0.293348232,1.118702053,-9317.292449
2420,0.395834961,0.913694121,0.174115104,1.134759123,-9379.799213
2421,0.408614568,0.733558213,0.468917621,1.2552714,-9330.465369
2422,0.495934513,0.898260593,0.302491303,1.506532123,-9520.03634
2423,0.595527077,0.756398332,0.536803828,1.233604529,-9373.84334
2424,0.158224236,0.795984113,0.419740322,1.33304981,-9337.791723
2425,0.576070953,0.910109171,0.498779957,1.33127344,-9418.058808
2426,0.273039022,0.735744967,0.501827492,1.620383268,-9461.385427
2427,-0.007391122,0.946311164,0.419045931,1.250025867,-9422.786978
2428,0.44405896,0.898365165,0.305581146,1.164628307,-9287.445055
2429,0.798340033,0.862273195,0.419219021,1.367070232,-9384.545073
2430,0.397137548,0.893903102,0.290868857,1.498753437,-9507.795694
2431,0.494299455,0.89990136,0.299903898,1.495914724,-9505.808883
2432,0.470450815,0.879691684,0.321469805,1.145850705,-9293.703684
2433,0.488662901,0.979920207,0.154472764,1.075266451,-9373.605476
2434,0.232708877,0.797265055,0.411054032,1.091829438,-9379.284798
2435,0.479001559,0.890208678,0.325330484,1.158347898,-9302.164205
2436,0.406122522,0.90000882,0.392390932,1.495703987,-9445.261876
2437,0.471768255,0.864886792,0.384237472,1.085306502,-9358.023432
2438,0.522956133,0.900280827,0.301186307,1.494895578,-9477.987625
2439,0.397299542,0.852533703,0.239784846,0.978866992,-9462.836346
2440,0.430168381,0.909953339,0.304907158,1.16364425,-9290.982216
2441,0.623827579,0.72516418,0.519015463,1.336651393,-9386.184585
2442,0.610048505,0.926421648,0.398569922,1.431145562,-9416.593765
2443,0.387950444,0.898038688,0.380839404,1.502394901,-9466.229289
2444,0.712541741,0.989743175,0.31434727,1.32931117,-9455.182353
2445,0.312557703,0.718359822,0.462787426,1.55402298,-9433.487654
2446,0.338237774,0.900009261,0.337804473,1.497374678,-9461.470495
2447,0.439423331,0.89981539,0.329943727,1.498773818,-9492.688515
2448,0.430270619,0.964139149,0.13181218,1.115060852,-9363.670085
2449,0.519994881,0.897464145,0.27665043,1.46687968,-9500.338504
2450,0.431730277,0.93646792,0.197411705,1.034576821,-9346.172711
2451,0.3873215,0.891628805,0.227041915,0.980876584,-9412.12503
2452,0.111331679,0.9693742,0.338872633,1.250104822,-9377.301177
2453,0.501289463,0.858822371,0.300264319,1.074101413,-9330.951393
2454,0.392387557,0.899879765,0.299980915,1.025744739,-9368.800721
2455,0.353089683,0.900008275,0.299972418,1.498899105,-9490.91188
2456,0.342601836,0.812962849,0.409149891,1.116693217,-9335.517748
2457,0.181581314,0.823326324,0.466776071,1.470233267,-9364.844785
2458,0.386449522,0.899723037,0.299542536,1.500171106,-9508.626131
2459,0.331186576,0.773598265,0.342765955,1.371394839,-9403.346565
2460,0.397831014,0.878571336,0.24950443,0.977707293,-9416.768083
2461,0.461176948,0.828758931,0.307283196,1.149691419,-9316.338516
2462,0.428650682,0.874748476,0.336177292,1.213808451,-9283.308361
2463,0.395579682,0.900008649,0.463938709,1.486460623,-9442.583384
2464,0.494825198,0.901866016,0.32866606,1.231153798,-9288.635517
2465,0.313712104,0.816399756,0.218149529,1.02925898,-9515.096068
2466,0.458633881,0.936759798,0.169780726,0.966421124,-9420.174941
2467,0.524291275,0.899818546,0.307910362,1.492214227,-9493.713158
2468,0.316970437,0.907708604,0.296551607,0.96728952,-9436.131809
2469,0.378675261,0.897198453,0.25333621,1.069717046,-9313.09583
2470,0.550180942,0.888686501,0.296491994,1.497196962,-9480.655694
2471,0.475099141,0.89894724,0.30479389,0.929583995,-9501.342592
2472,0.418585378,0.898579541,0.221054253,0.988439558,-9395.035548
2473,0.471946714,0.772800546,0.562182773,1.580225556,-9375.368453
2474,0.503828992,0.911157062,0.297332059,1.481816368,-9451.607913
2475,0.377119552,0.899835338,0.299972937,1.499745789,-9494.70453
2476,0.442487492,0.724134162,0.347021166,1.25858632,-9407.35141
2477,0.145816495,0.89978948,0.389095721,1.463222688,-9423.451752
2478,0.435878872,0.89928981,0.440380346,1.492036631,-9405.225599
2479,0.414718352,0.611656352,0.804338147,1.391126675,-9435.645605
2480,0.414807076,0.899544782,0.429683971,1.49404284,-9424.687635
2481,0.477757285,0.898323631,0.307409503,1.079756113,-9311.479076
2482,0.402476142,0.905815309,0.322519308,1.218169263,-9260.689284
2483,0.513380101,0.87204325,0.272204516,1.174183576,-9284.70642
2484,0.494378393,0.712346096,0.560363729,1.413031126,-9328.257506
2485,0.427897918,0.899855093,0.44202564,1.498405904,-9439.528735
2486,0.704926404,0.904970071,0.317248912,1.438137736,-9414.096728
2487,0.497627379,0.894212687,0.337996299,1.304396462,-9293.292995
2488,0.37872534,0.87640463,0.51625288,1.538278146,-9439.449189
2489,0.350361395,0.901556827,0.314628091,1.183856251,-9264.594514
2490,0.509712894,0.881699509,0.27790416,0.97616798,-9413.108432
2491,0.379407692,0.942620693,0.406927442,1.173738153,-9383.479995
2492,0.335488407,0.790009791,0.337627826,1.08614858,-9362.985725
2493,0.309399376,0.903576565,0.300227946,1.009972244,-9376.525863
2494,0.366713848,0.899254713,0.299064506,1.499638422,-9473.154223
2495,0.359462536,0.90000876,0.299970802,1.499178019,-9483.134417
2496,0.346620132,0.900010128,0.299966239,1.498574278,-9488.733358
2497,0.498931518,0.891142951,0.368453671,1.492639079,-9389.723508
2498,0.581942343,0.858758689,0.344362503,1.267931818,-9293.102438
2499,0.530184181,0.900256662,0.300752189,1.493525782,-9470.071531
2500,0.572547073,0.807136348,0.323083142,1.020190315,-9421.649459
2501,0.458499631,0.884409032,0.422500499,1.411711055,-9345.40407
2502,0.560118536,0.909319676,0.27014334,1.474596995,-9489.59386
2503,0.634919689,0.846259038,0.432341979,1.48816467,-9390.559558
2504,0.311893298,0.923948038,0.269466694,1.228287515,-9265.273875
2505,0.421945296,0.943674814,0.34244755,1.445573844,-9441.750485
2506,0.466595971,0.891126132,0.261495745,1.117793585,-9292.522239
2507,0.384451729,0.901122928,0.412367687,1.494034935,-9417.775518
2508,0.348084624,0.900009111,0.29996963,1.498651487,-9474.764755
2509,0.598460605,0.771635362,0.584578032,1.240365814,-9389.708042
2510,0.174227122,0.885145403,0.29165406,1.22311226,-9294.837747
2511,0.409811515,0.884993864,0.246042188,1.142023967,-9287.304913
2512,0.236343022,0.986065894,0.245582654,1.015805766,-9424.661073
2513,0.228824382,0.86520666,0.597650075,1.426154861,-9422.892096
2514,0.235487805,0.721232499,0.487368867,1.465989265,-9347.744273
2515,0.662888216,0.899084125,0.394273516,1.461194412,-9420.593636
2516,0.459800824,0.889862673,0.376577148,1.176785087,-9292.118115
2517,0.880707404,0.911383132,0.449583181,1.412729421,-9422.442699
2518,0.228770357,0.902714567,0.290951442,1.486003348,-9482.26731
2519,0.346385131,0.900008855,0.299970485,1.498561688,-9461.794107
2520,0.335034562,0.910071106,0.319189818,1.526754831,-9520.826221
2521,0.795357695,0.888471288,0.491034801,1.299834632,-9391.296528
2522,0.294135644,0.771962808,0.344647361,1.288506534,-9361.498886
2523,0.537452974,0.936960144,0.232618998,1.156497199,-9265.254708
2524,0.397943885,0.911179885,0.307481761,1.085620048,-9301.633868
2525,0.308359482,0.700721737,0.560698303,1.467103703,-9305.651875
2526,0.430390555,0.899230624,0.231950739,1.017877156,-9345.792415
2527,0.487703217,0.907184376,0.359921643,1.274930532,-9296.719567
2528,0.470755195,0.917053739,0.238416934,1.152026505,-9269.188348
2529,0.378795008,0.899805197,0.299969079,1.499775129,-9467.456914
2530,0.561684451,0.883332483,0.396119819,1.261797668,-9292.348061
2531,0.416073749,0.655810909,0.620628982,1.344402998,-9327.047375
2532,0.454031689,0.900009502,0.299968325,1.498539221,-9462.136742
2533,0.463702812,0.907846587,0.351497088,1.125719078,-9304.254878
2534,0.441701261,0.879477027,0.218267165,1.011681262,-9381.831041
2535,0.338080871,0.736947032,0.371637563,1.208103602,-9342.030904
2536,0.432653065,0.815204758,0.469234534,1.372163417,-9302.555736
2537,0.429155043,0.89894014,0.328728226,1.499191156,-9440.00143
2538,0.463570842,0.903038297,0.304690991,1.500267696,-9482.324839
2539,0.526154415,0.887701468,0.267468523,1.442972072,-9447.029517
2540,0.374823204,0.871928248,0.284822049,1.138311906,-9273.357926
2541,0.466148409,0.869448374,0.332527546,1.221229013,-9255.048357
2542,0.403265041,0.899974166,0.385035505,1.49648983,-9422.379738
2543,0.255260102,0.664053654,0.536296725,1.272545285,-9314.843047
2544,0.40713907,0.953984837,0.24198905,0.992428474,-9380.005087
2545,0.512225728,0.903080872,0.425158819,1.483450855,-9409.200884
2546,0.576941055,0.834411826,0.506539154,1.247772185,-9334.084173
2547,0.397759959,0.799620028,0.432030451,1.090673627,-9345.139864
2548,0.229429468,0.899589109,0.300031781,1.485749177,-9484.506451
2549,0.338383958,0.86290175,0.249671035,1.08578319,-9320.895589
2550,0.183078152,0.885726467,0.315243226,1.197909555,-9266.572228
2551,0.493228169,0.884709928,0.375927565,1.217344778,-9257.203057
2552,0.502965348,0.901341171,0.299471903,1.500785503,-9449.135587
2553,0.406476185,0.701988921,0.531494262,1.486642328,-9323.655707
2554,0.375503804,0.896325595,0.295594389,1.502438535,-9497.825064
2555,0.689877358,0.8985696,0.363317429,1.025002492,-9400.458196
2556,0.30485491,0.894820748,0.300460341,1.233263059,-9241.210827
2557,0.363621124,0.875538563,0.330124851,1.183312393,-9242.425499
2558,0.32138529,0.783115697,0.40062509,1.057306316,-9362.32086
2559,0.543618432,0.900009559,0.362082273,1.487683926,-9397.647387
2560,0.264911235,0.809609819,0.550694873,1.294095545,-9307.645511
2561,0.610646189,0.896663915,0.295903161,1.493990162,-9450.047156
2562,0.527261192,0.900405725,0.301398133,1.493086194,-9424.180047
2563,0.317228139,0.859481338,0.21925447,1.057620034,-9370.289793
2564,0.54415658,0.94388952,0.388806741,1.492112996,-9472.147011
2565,0.61835924,0.84052973,0.423542055,1.183547026,-9291.46268
2566,0.537630593,0.985839135,0.366904135,1.171747332,-9403.129656
2567,0.301730036,0.900010024,0.344815816,1.494150168,-9388.332624
2568,0.383501009,0.934559418,0.199016979,1.084136941,-9262.80257
2569,0.409387366,0.92496392,0.365146207,1.136073636,-9310.204137
2570,0.408173739,0.875640625,0.297007953,0.994115608,-9367.631005
2571,0.587960629,0.889885506,0.417900911,1.278137587,-9285.443355
2572,0.275422485,0.79908159,0.572289098,1.121078885,-9413.474726
2573,0.491433381,0.915831287,0.441475873,1.435567889,-9360.781387
2574,0.454839181,0.923242744,0.250964847,1.182116889,-9234.964232
2575,0.357653088,0.852973352,0.494038797,1.346530687,-9286.810697
2576,0.331808459,0.89997047,0.33813688,1.497061694,-9392.241468
2577,0.500174672,0.900548877,0.30045936,1.498686368,-9426.781377
2578,0.381302893,0.80978976,0.508281664,1.391131725,-9256.762092
2579,0.355094803,0.900009228,0.299969241,1.498991252,-9416.902789
2580,0.495202498,0.897490622,0.30059094,1.503852119,-9406.479187
2581,0.502037047,0.918844131,0.354906586,1.512319806,-9395.631525
2582,0.459048927,0.889967594,0.311177738,1.523912063,-9415.40809
2583,0.419305827,0.899814988,0.299970633,1.499813608,-9407.5586
2584,0.402117956,0.902650228,0.3049088,1.502539184,-9433.158688
2585,0.349646057,0.908991172,0.287440296,1.258563469,-9225.626669
2586,0.497767404,0.878762229,0.284654315,1.244480747,-9228.742506
2587,0.142076643,0.779486617,0.386829307,1.234490854,-9270.392527
2588,0.606305986,0.924909554,0.377300123,1.320270787,-9285.056407
2589,0.469355171,0.915805538,0.387875481,1.394379544,-9284.901655
2590,0.211773676,0.777477219,0.298939414,1.120458886,-9371.934377
2591,0.345866433,0.879135379,0.280140791,1.105616648,-9246.140656
2592,0.634691906,0.900943617,0.332578991,1.232226562,-9226.318659
2593,0.513718666,0.892948765,0.286381486,1.142806636,-9219.667759
2594,0.56844138,0.851932639,0.353300802,1.19994946,-9235.11022
2595,0.406842059,0.800290655,0.548828926,1.364493023,-9262.193034
2596,0.459761735,0.86227651,0.359153225,1.250085821,-9204.517126
2597,0.428184768,0.890913266,0.305114258,1.054945871,-9279.228541
2598,0.491394307,0.88717803,0.341728315,1.375726764,-9252.733529
2599,0.341171854,0.836375551,0.366047591,1.212827185,-9212.014511
2600,0.151059046,0.989280393,0.094911251,1.04077426,-9367.89435
2601,0.40282474,0.913087337,0.26770386,1.455116047,-9405.279551
2602,0.429965027,0.858577829,0.351432658,1.334755792,-9238.025159
2603,0.296696002,0.899811658,0.352081063,1.493285363,-9341.961922
2604,0.415686229,0.900031322,0.31194823,1.499829225,-9357.630516
2605,0.54195575,0.894508757,0.19214799,1.054320747,-9303.149037
2606,0.598018758,0.821010375,0.649004643,1.572049808,-9380.385143
2607,0.469504835,0.895120501,0.300747065,1.50555652,-9386.734439
2608,0.485727991,0.900007711,0.299974295,1.496318579,-9371.861617
2609,0.36242751,0.897707006,0.311290474,1.233630963,-9184.56629
2610,0.411916982,0.847558659,0.219915723,1.123111126,-9299.458529
2611,0.417750455,0.896725595,0.30792416,1.204808156,-9185.766197
2612,0.29569696,0.903344855,0.331484006,1.046292038,-9287.840231
2613,0.449636192,0.914062625,0.344432698,1.177401536,-9213.930292
2614,0.314532699,0.927514684,0.261081822,1.067658653,-9241.572194
2615,0.537775572,0.886359208,0.317937714,1.485174973,-9368.253853
2616,0.327297512,0.776366024,0.433675931,1.219920113,-9205.599355
2617,0.394437089,0.924452719,0.260935068,1.105359553,-9201.578565
2618,0.459861336,0.680377992,0.341767798,1.157313503,-9372.460199
2619,0.301763763,0.82469249,0.392146368,1.280305787,-9191.450164
2620,0.323979082,0.735517904,0.47395657,1.426867262,-9219.923922
2621,0.566552819,0.854312818,0.337900379,1.057052761,-9291.550789
2622,0.281937113,0.921139615,0.281319965,1.253887641,-9189.852397
2623,0.245461975,0.903869879,0.307742848,1.497404708,-9377.584552
2624,0.27869796,0.923975276,0.33570262,1.125734707,-9249.115966
2625,0.541260571,0.929130871,0.286397799,1.119902545,-9214.474445
2626,0.503764647,0.89990933,0.389791522,1.491476874,-9320.97729
2627,0.477419145,0.882980744,0.318179651,1.136054871,-9208.917124
2628,0.506781888,0.915229276,0.397997949,1.148397585,-9265.32383
2629,0.417702343,0.899992271,0.303589334,1.499882558,-9379.342013
2630,0.484310659,0.647500402,0.488512109,1.189309329,-9313.716591
2631,0.341950259,0.84088518,0.358411706,1.260568086,-9198.584705
2632,0.372913058,0.89912643,0.295108119,1.497417226,-9373.809466
2633,0.419358677,0.905738207,0.338903863,1.24415105,-9187.182996
2634,0.347017582,0.909828339,0.335484461,1.411160383,-9251.221929
2635,0.354483229,0.832352002,0.453079889,1.232423121,-9215.309132
2636,0.326353134,0.83142904,0.277081564,1.053485148,-9305.355917
2637,0.43117085,0.937031803,0.349242785,1.425352935,-9306.47337
2638,0.455263454,0.90084327,0.298815742,1.500059312,-9385.022108
2639,0.421370753,0.899603463,0.36450587,1.498220828,-9327.12103
2640,0.526447439,0.689403788,0.502596721,1.490233283,-9303.331702
2641,0.356185809,0.868252475,0.289116545,1.056537713,-9259.682203
2642,0.528383348,0.927676492,0.408239004,1.203656299,-9277.811531
2643,0.237680338,0.891580041,0.388132125,1.145694016,-9242.428617
2644,0.521847042,0.818227028,0.325461191,1.403627687,-9301.91279
2645,0.492194562,0.889296026,0.265140336,1.150903225,-9192.997177
2646,0.431330937,0.902697247,0.21277582,0.988750736,-9311.559601
2647,0.419677224,0.95071655,0.188844349,0.957382104,-9343.875621
2648,0.455770542,0.907563696,0.404302418,1.545926676,-9365.013316
2649,0.222870214,0.879702414,0.426204075,1.229281191,-9225.317634
2650,0.48608116,0.873530391,0.353183381,1.08479994,-9259.337469
2651,0.343350574,0.90145269,0.294128681,1.496421994,-9378.380857
2652,0.412772599,0.675846115,0.541824881,1.375004252,-9240.536018
2653,0.567266286,0.94169921,0.328589028,1.313589866,-9256.333232
2654,0.487070428,0.786328287,0.24301782,1.054031225,-9408.295161
2655,0.474399227,0.819586532,0.338274003,1.121338521,-9245.1766
2656,0.356750357,0.848836697,0.400687328,1.255145096,-9193.376786
2657,0.507633474,0.899863896,0.300452195,1.497168441,-9365.009021
2658,0.535780605,0.901696776,0.300781613,1.491770563,-9340.851126
2659,0.433093379,0.900009791,0.366607449,1.497230302,-9320.987087
2660,0.373672436,0.805063705,0.281973671,0.986678932,-9395.774048
2661,0.455909253,0.939170845,0.162579318,1.222037323,-9261.860597
2662,0.610746833,0.91009283,0.358575312,1.453491505,-9294.879113
2663,0.136489433,0.885609596,0.329100759,1.124514811,-9235.360137
2664,0.32819046,0.861959248,0.410535571,1.262991784,-9197.467817
2665,0.445257462,0.899894294,0.300052569,1.499400688,-9365.066146
2666,0.486743552,0.900010843,0.329445081,1.495795432,-9335.018876
2667,0.560171878,0.886350024,0.242757764,1.179536268,-9233.212263
2668,0.350202592,0.94371416,0.167772217,0.991822692,-9306.275021
2669,0.827847312,0.943655536,0.179602391,1.299898104,-9343.14878
2670,0.310388065,0.909435935,0.202287504,1.005481665,-9306.823296
2671,0.210837519,0.904895675,0.46216724,1.289618558,-9284.377931
2672,0.567038539,0.901515559,0.377970521,1.497536735,-9323.036928
2673,0.349604329,0.900008187,0.299972711,1.49872933,-9398.944476
2674,0.443368151,0.900011018,0.299966911,1.499057366,-9384.861539
2675,0.285756407,0.645018085,0.463298172,1.491077668,-9345.380425
2676,0.506960323,0.910674038,0.274281045,1.045210301,-9273.000923
2677,0.270798185,0.743859514,0.308720339,1.198458316,-9364.5463
2678,0.404928273,0.929364653,0.290793803,1.227212865,-9219.438753
2679,0.284803746,0.901067753,0.296396496,1.366337417,-9245.469248
2680,0.585774397,0.92423131,0.325327338,1.232953796,-9223.992449
2681,0.353569205,0.901096222,0.354661924,1.500655364,-9350.662584
2682,0.646561682,0.935094344,0.318692718,1.333443003,-9244.307348
2683,0.433648562,0.871303803,0.248393226,1.272522622,-9252.057805
2684,0.59307835,0.83843788,0.324691128,0.940181835,-9466.23208
2685,0.427844516,0.838934912,0.320818714,1.400270688,-9273.893961
2686,0.557071714,0.898348681,0.298031135,1.48690409,-9348.501571
2687,0.446197219,0.877068755,0.257815926,1.048539574,-9278.042584
2688,0.295269815,0.892883686,0.375846635,1.508335928,-9350.734579
2689,0.472764805,0.895419381,0.374431759,1.088744914,-9281.71993
2690,0.641964061,0.944596336,0.323897243,1.127568595,-9261.472513
2691,0.413068484,0.897359224,0.395056786,1.049834312,-9348.014175
2692,0.308935136,0.956432359,0.288495935,0.979839896,-9396.497309
2693,0.441557347,0.90009361,0.305999789,0.974744596,-9364.994089
2694,0.446329828,0.900011169,0.299966512,1.498927416,-9377.671303
2695,0.334784844,0.900129567,0.299947394,1.498197673,-9393.306107
2696,0.355768048,0.902593552,0.292903127,1.50026006,-9396.337028
2697,0.470773745,0.900008283,0.299972391,1.497492394,-9388.28403
2698,0.534975855,0.900010157,0.453530703,1.478881934,-9338.0932
2699,0.495695642,0.900010433,0.315550452,1.495289168,-9368.823031
2700,0.414790605,0.816443096,0.394209281,1.323276099,-9216.442746
2701,0.335102063,0.900117766,0.298711592,1.500305587,-9399.358729
2702,0.408128459,0.900178358,0.310711931,1.171386822,-9194.931588
2703,0.581151956,0.96440614,0.358615098,1.307182308,-9301.214169
2704,0.27750505,0.900009415,0.299968618,1.492469136,-9400.574979
2705,0.598832928,0.902086176,0.308330896,1.290559527,-9216.937543
2706,0.45308531,0.779045215,0.380679702,1.116364509,-9275.151056
2707,0.445508858,0.920019078,0.362332029,1.426465639,-9301.052147
2708,0.559267441,0.956914624,0.210377987,1.139066312,-9234.242712
2709,0.209691179,0.883787234,0.238869304,1.166586926,-9254.228966
2710,0.638891746,0.928859694,0.275941891,1.0730786,-9265.353718
2711,0.446262468,0.900009559,0.299968136,1.498929318,-9372.803
2712,0.478605454,0.917437543,0.23777355,1.00084067,-9301.910277
2713,0.328876337,0.821295357,0.312721155,1.101266272,-9265.402549
2714,0.456569716,0.889227414,0.200587413,1.018960159,-9327.139282
2715,0.796023201,0.989999454,0.209951839,1.285687992,-9341.622334
2716,0.275528147,0.898376119,0.310714775,1.521555347,-9418.791123
2717,0.239943694,0.860613956,0.292212573,1.318080097,-9252.249308
2718,0.388866461,0.899770546,0.301122554,1.501518086,-9377.388943
2719,0.364430735,0.878901114,0.249496808,1.033374289,-9290.466279
2720,0.436062281,0.897623959,0.319007921,1.203098393,-9208.536407
2721,0.181964215,0.97179685,0.382629042,1.228002572,-9339.917498
