window,miu,be,sig,a,q,LogL
2613,0.731817365,0.898707752,0.200720343,1.400829614,2.603794271,-9218.456533
2614,0.209273017,0.830414876,0.520575106,1.833509381,2.177591667,-9257.688335
2615,-0.008319058,0.909340415,0.254140817,1.690642336,1.896246408,-9221.991539
2616,0.474312539,0.924873437,0.233842927,1.386273857,1.886455873,-9162.777035
2617,0.413381904,0.899488126,0.470743993,1.602454625,2.756415002,-9249.592411
2618,0.315847619,0.923655919,0.160517436,1.418421835,3.09120012,-9178.043093
2619,0.407760558,0.918774857,0.250743929,1.474953256,1.880697336,-9139.155331
2620,-0.073521163,0.896957482,0.295375385,1.39995372,1.895906324,-9285.045521
2621,0.056803012,0.964797339,0.167384227,1.393058794,1.915853639,-9186.118585
2622,0.307766504,0.890543859,0.315213258,1.586720969,2.156187837,-9139.576752
2623,0.055529845,0.901653726,0.315543011,1.419722919,1.89854674,-9228.111077
2624,0.104575416,0.919949985,0.384561259,1.538813434,2.115168549,-9214.919348
2625,0.034479609,0.900514089,0.325596298,1.4043208,1.901790067,-9247.347806
2626,0.110176138,0.900005484,0.439976106,1.399914694,1.899884227,-9325.074346
2627,0.525726308,0.841794665,0.38609484,1.462477598,2.513398847,-9168.218391
2628,-0.001593585,0.954751859,0.250135995,1.52040278,1.88711695,-9182.1356
2629,0.647093905,0.930887985,0.213148124,1.428511215,1.890406844,-9158.645032
2630,0.170910291,0.900002839,0.43628828,1.507883017,1.994440496,-9255.314524
2631,0.047596983,0.984247745,0.208828792,1.544113902,1.948273708,-9203.292458
2632,0.066745322,0.917726421,0.266511559,1.390281846,1.896409867,-9226.18182
2633,0.252467773,0.912962376,0.300396536,1.461026232,1.993037174,-9160.869674
2634,0.149207008,0.902192827,0.312626051,1.422182695,1.912866157,-9204.78941
2635,0.192798445,0.762358188,0.555065151,1.645496192,2.222616096,-9223.469599
2636,0.168820814,0.959185517,0.204723645,1.67845858,1.748159728,-9195.024957
2637,-0.068043592,0.952848108,0.235980538,1.684418192,1.95401625,-9222.727973
2638,-0.045860511,0.964931493,0.216632865,1.373684867,2.052916062,-9204.610006
2639,0.863733168,0.900304025,0.49020042,1.52984084,2.298503643,-9309.152648
2640,0.32965584,0.92609069,0.213284078,1.393154035,1.861143141,-9174.800724
2641,-0.132033128,0.950963761,0.249023306,1.479932781,1.96798724,-9195.246768
2642,0.105506813,0.829432784,0.383957032,1.506192404,2.027384948,-9211.772284
2643,0.062349234,0.958277041,0.20644253,1.510339337,1.863061748,-9167.822255
2644,-0.056712395,0.981565186,0.198334828,1.468643736,1.845722133,-9193.019328
2645,-0.001084256,0.944610189,0.171254119,1.431307972,1.936719539,-9216.427312
2646,-0.054081362,0.944954036,0.24269267,1.661725372,1.982898015,-9217.353183
2647,0.224347094,0.902103282,0.352420342,1.412722421,1.919845456,-9231.937591
2648,0.207236274,0.698929286,0.477886502,1.536355202,2.231133328,-9235.865871
2649,0.085911855,0.876663426,0.317463724,1.535284927,2.138025301,-9184.936947
2650,0.308317456,0.829253228,0.451212011,1.564570301,1.834655828,-9201.98213
2651,-0.026116248,0.895452425,0.329283247,1.459092185,1.921030766,-9236.665822
2652,-0.077497355,0.920111411,0.295073809,1.567758443,1.973771826,-9201.49579
2653,0.236654459,0.938298011,0.22959418,1.645878376,2.214974145,-9186.63323
2654,0.306389024,0.945731417,0.185946637,1.384256496,1.903773757,-9178.880691
2655,0.079262789,0.894831346,0.386353312,1.402156251,2.039978638,-9262.364473
2656,0.316656426,0.895139224,0.461009083,1.634572905,3.090661222,-9258.279622
2657,0.016037007,0.902215816,0.278325182,1.397099368,1.893775822,-9256.636813
2658,-0.137338034,0.97106822,0.258417971,1.636878126,1.910277077,-9225.391032
2659,0.498453453,0.899558764,0.199713864,1.399651305,1.899909506,-9182.793977
2660,-0.001318912,0.970365998,0.187987124,1.586571241,2.058969087,-9192.979651
2661,0.328648971,0.83925977,0.344104785,1.533634174,1.960333437,-9163.452263
2662,0.896690079,0.918489962,0.244550042,1.423324045,1.890418838,-9211.00633
2663,0.173216654,0.900007605,0.408050507,1.399881693,1.89983944,-9293.679739
2664,-0.072480101,0.87475666,0.393185107,1.416705817,2.019924515,-9298.981834
2665,0.984753789,0.900037471,0.199916731,1.399417118,2.073952944,-9340.282878
2666,0.124095879,0.899794258,0.414783981,1.474714413,1.899951434,-9260.745034
2667,-0.068435263,0.921851959,0.27712767,1.389899802,1.94063667,-9258.406427
2668,0.238708006,0.842315165,0.342564426,1.689195983,1.876038165,-9183.718471
2669,-0.002177419,0.953000367,0.212865459,1.725341093,2.097916243,-9269.419409
2670,0.227163549,0.947903788,0.230921701,1.535665164,1.881236542,-9161.411874
2671,-0.167046542,0.933717982,0.35891099,1.542053059,1.892306537,-9256.316776
2672,-0.031416997,0.962896279,0.193925567,1.398371009,1.931205073,-9208.673663
2673,-0.028199668,0.960497887,0.222727895,1.462365136,1.828807244,-9197.342669
2674,0.030519549,0.848753406,0.396628818,1.653287883,1.788539439,-9226.227189
2675,-0.01709189,0.959886408,0.243989971,1.658196008,2.026510164,-9222.722029
2676,0.14134472,0.903831356,0.295203062,1.427107034,2.788587748,-9171.126639
2677,-0.05343994,0.94454646,0.282618379,1.707029238,1.902373697,-9239.913955
2678,0.084981232,0.899772683,0.354492594,1.441064025,1.975408369,-9233.564895
2679,0.104340692,0.898922923,0.347294484,1.399228302,1.899467192,-9258.726466
2680,0.129351897,0.938802576,0.257100267,1.444280593,2.167335794,-9174.065382
2681,-0.057731405,0.899842052,0.395024909,1.768976012,2.094908958,-9280.288863
2682,0.224196255,0.947861737,0.177950675,1.463549497,1.916204189,-9176.180113
2683,-0.039628779,0.920061173,0.307369606,1.444857431,1.930113114,-9243.986283
2684,-0.027877125,0.96245018,0.295915855,1.418159365,1.944037384,-9252.33422
2685,0.784992401,0.90678818,0.219198773,1.472025148,2.405580529,-9218.076016
2686,0.301346656,0.943934931,0.161520067,1.407077183,1.822717579,-9197.11899
2687,0.520530589,0.910445006,0.227967356,1.408167419,1.908165633,-9171.448606
2688,-0.203006295,0.900008566,0.350333238,1.399866756,2.284924287,-9294.962954
2689,-0.044911934,0.97464474,0.181591756,1.45766786,1.885434939,-9204.837995
2690,-0.109663283,0.963916345,0.219030882,1.69979789,1.915660847,-9255.341593
2691,0.343600921,0.932485467,0.186479425,1.37957402,2.036128036,-9178.602932
2692,-0.03985175,0.938943109,0.273732987,1.610235976,2.02631304,-9208.880312
2693,0.201372744,0.902088863,0.316260927,1.646599127,1.928106514,-9177.274697
2694,-0.072458863,0.924309059,0.348674184,1.404303182,1.898158423,-9292.091758
2695,-0.000432038,0.900037487,0.472492407,1.459264891,2.108868455,-9329.272446
2696,0.02714208,0.844739921,0.388067258,1.430177633,1.91760298,-9294.127375
2697,0.188964992,0.897098013,0.262978577,1.430169285,1.886835744,-9208.100547
2698,0.081898487,0.895958109,0.279204819,1.373447794,1.893642408,-9269.490455
2699,0.306345501,0.898169471,0.299545845,1.397602058,1.900738848,-9202.746564
2700,0.897770017,0.900026876,0.232620044,1.399581934,2.958147441,-9271.800473
2701,-0.075768832,0.897097142,0.250666008,1.561636212,2.020751009,-9265.374686
2702,-0.054283312,0.955486244,0.232749452,1.680466671,1.840502462,-9228.308806
2703,-0.038249067,0.916084724,0.346706689,1.560350618,1.924812588,-9222.859029
2704,0.241231176,0.913366927,0.294685867,1.410737284,1.90728686,-9201.005367
2705,-0.089410312,0.920540073,0.248349343,1.627779315,1.967653954,-9240.506341
2706,0.365990089,0.926659661,0.183422033,1.372204432,2.191544181,-9179.261361
2707,-0.043647011,0.908322123,0.33515964,1.62342161,2.007919957,-9218.981296
2708,0.041890742,0.89999783,0.199979747,1.655689532,1.899800558,-9308.629596
2709,-0.029140685,0.962991879,0.24220515,1.4752043,2.066163518,-9200.991951
2710,-0.006423309,0.963166935,0.255420687,1.585065242,2.009842055,-9210.469838
2711,-0.052304718,0.898447079,0.316874121,1.400084565,1.933408881,-9287.783312
2712,0.013644401,0.925026184,0.264044694,1.554721133,2.146580909,-9195.569928
2713,-0.075206065,0.947867584,0.228089175,1.611488736,1.868434838,-9215.435123
2714,-0.113844,0.923142807,0.320514317,1.446066262,1.856966048,-9268.023518
2715,0.208372038,0.900261224,0.370755789,1.42153968,1.956047179,-9242.484428
2716,0.121252566,0.900026797,0.19994053,1.399584019,1.899435451,-9293.455758
2717,0.144084487,0.910253783,0.241771186,1.44064314,1.970950112,-9202.71265
2718,-0.008271581,0.945139388,0.225967783,1.422079767,1.887658297,-9213.145386
2719,-0.074807729,0.957992704,0.321935144,1.438396377,1.861643826,-9276.992489
2720,0.053104917,0.971095274,0.192655853,1.424478354,1.939244497,-9205.738241
2721,0.028494689,0.927001582,0.289976408,1.415888442,1.85430076,-9238.622901
2722,0.017166637,0.902666104,0.317768672,1.395625516,1.902031664,-9268.630823
2723,0.147186537,0.900011152,0.396123441,1.718988095,2.119578747,-9235.975968
2724,0.477943557,0.934416055,0.20274507,1.418836099,1.989469347,-9161.203415
2725,0.421087134,0.916274278,0.220813988,1.554914646,2.00232303,-9192.659329
2726,0.051045728,0.922016714,0.299599907,1.420329866,1.89166077,-9268.522369
2727,0.143102456,0.898762672,0.380607109,1.560164138,2.160583218,-9240.856145
2728,0.040316103,0.905666344,0.282080197,1.385847415,1.910889571,-9293.883697
2729,0.000225074,0.894307394,0.313416116,1.439669168,1.907204521,-9288.611178
2730,0.227783822,0.89973057,0.399667002,1.55165063,1.924502113,-9256.046633
2731,0.052680652,0.96026902,0.274206768,1.529925261,2.099193272,-9240.2788
2732,0.001004343,0.914699613,0.349705318,1.513322196,1.907296944,-9264.787081
2733,-0.055352462,0.895961182,0.404058985,1.463911016,2.162272081,-9304.081792
2734,0.225604732,0.902869431,0.247266636,1.593554723,1.898430072,-9219.632689
2735,0.157516195,0.900012375,0.296114185,1.755552556,2.135668555,-9282.711997
2736,0.357721937,0.899992939,0.412708774,1.399735276,1.899320079,-9329.452443
2737,-0.070411396,0.900003139,0.406283753,1.534916618,1.923771587,-9304.185204
2738,0.510506852,0.942277191,0.197778687,1.426614244,2.481585316,-9194.924223
2739,-0.003277092,0.862455769,0.366100807,1.413142762,1.920968712,-9338.983644
2740,0.322118613,0.900007429,0.33975225,1.399884434,1.89984316,-9266.309854
2741,0.020873426,0.900004744,0.468289716,1.399926205,2.078329945,-9399.581676
2742,0.003176149,0.899899471,0.201346102,1.569445147,2.037620779,-9347.528687
2743,0.025636496,0.899559625,0.269750515,1.465309288,1.851642288,-9280.541505
2744,0.348424626,0.926614883,0.242082378,1.427607228,2.745771448,-9187.921425
2745,0.26858396,0.890818365,0.285236034,1.796640156,1.840236287,-9287.768753
2746,0.394398461,0.922007439,0.239678717,1.575988055,1.85960729,-9200.242862
2747,-0.02019736,0.920319785,0.240111959,1.742313478,2.056339935,-9338.780617
2748,0.063589196,0.881421602,0.432991308,1.630264566,1.914036639,-9283.744733
2749,1.032797666,0.94277279,0.262922233,1.378582414,1.969191314,-9282.43003
2750,0.081491319,0.900010043,0.361172682,1.399843773,1.899787977,-9320.58638
2751,0.017494398,0.964075702,0.228233495,1.376644896,1.902927011,-9275.558766
2752,0.376448692,0.873602731,0.362910281,1.666271127,1.941234015,-9223.30009
2753,0.017015774,0.920390362,0.38667726,1.422240448,1.963717576,-9330.845609
2754,-0.069250749,0.89737421,0.302964336,1.611526269,1.938913146,-9279.231546
2755,0.018756205,0.902223924,0.334190652,1.43618767,2.007007705,-9277.804895
2756,-0.039453032,0.900040856,0.317016421,1.632045492,1.896837739,-9271.84517
2757,-0.090111688,0.900442293,0.210513573,1.487120172,1.899342244,-9397.887292
2758,0.029255816,0.884978594,0.333660511,1.471773094,1.861341469,-9290.918406
2759,0.151504204,0.956135352,0.217156134,1.618288473,2.121695943,-9253.910298
2760,1.004159616,0.900455852,0.200045847,1.398922292,1.898508779,-9391.904495
2761,0.025092419,0.935910109,0.306598051,1.482302941,1.925871221,-9259.263676
2762,-0.04898629,0.972883101,0.18980091,1.505826018,1.894865819,-9247.434781
2763,0.119702288,0.891390812,0.450054535,1.494221995,1.873324061,-9334.662027
2764,-0.136271461,0.898810995,0.405094741,1.496304559,2.875100415,-9300.461923
2765,0.068211199,0.924742131,0.232857712,1.756138426,2.053094089,-9341.976922
2766,-0.160453171,0.899822601,0.352623628,1.493656031,1.99916448,-9315.972504
2767,0.032468969,0.916705483,0.300516105,1.523847353,1.910195301,-9243.516051
2768,0.070710526,0.903179132,0.374929707,1.58813518,1.894896424,-9269.269053
2769,-0.120775581,0.946854518,0.266062598,1.503748083,1.8908788,-9262.425603
2770,0.152111129,0.896815656,0.353826406,1.474735574,1.997252254,-9259.168639
2771,0.322806246,0.870560325,0.358002876,1.484997396,2.825392593,-9207.093471
2772,0.207998612,0.888600663,0.416491782,1.563273956,1.916336076,-9268.341319
2773,-0.056682117,0.899417489,0.390593873,1.426316788,2.051749779,-9328.526725
2774,0.225342208,0.847053,0.375944237,1.481664625,1.859738519,-9257.854335
2775,-0.194024427,0.900006305,0.351047408,1.431513675,2.205881481,-9331.709134
2776,0.482724828,0.88982496,0.295250897,1.317776556,2.872550061,-9226.736714
2777,-0.056926993,0.908160453,0.274974587,1.657874272,2.019097386,-9295.710988
2778,-0.032322386,0.899954541,0.343300737,1.400066939,1.942657311,-9336.862666
2779,0.004620992,0.873520307,0.39114827,1.737437415,1.807557147,-9292.959203
2780,0.281038971,0.893163798,0.376557757,1.428758401,1.905708438,-9289.001779
2781,-0.0650728,0.898645102,0.277488089,1.403510518,1.913805919,-9350.808448
2782,0.468603111,0.900167773,0.349260886,1.399649589,1.899877847,-9281.754381
2783,0.250788791,0.900027931,0.199926171,1.714860499,1.900376065,-9341.473029
2784,0.27361468,0.920495462,0.20325073,1.713734119,2.169452262,-9342.382709
2785,0.20700227,0.874210631,0.335706406,1.552850206,2.039853564,-9237.067071
2786,0.36057565,0.875905203,0.322946384,1.539609289,1.956893599,-9215.496278
2787,0.151435559,0.900002537,0.248273255,1.655890111,1.912998149,-9269.045094
2788,0.06341852,0.878209459,0.345559596,1.57778652,1.947673225,-9261.596265
2789,0.158592363,0.845964002,0.402745881,1.68613589,1.872569634,-9256.331522
2790,-0.100252567,0.905034373,0.410112364,1.616334093,1.945249546,-9321.774585
2791,0.110432692,0.900004416,0.410950747,1.399931303,1.899906769,-9363.359463
2792,0.15875415,0.900003171,0.397025981,1.541944018,1.957751089,-9287.804333
2793,0.120522016,0.820267206,0.414004129,1.430292197,2.172642719,-9314.959988
2794,0.026123486,0.899950106,0.30761063,1.399673518,1.899506981,-9322.132782
2795,0.013963942,0.90000931,0.330131333,1.399855172,1.899803447,-9333.677893
2796,0.028782425,0.900002869,0.235607617,1.632088826,1.9136003,-9320.197122
2797,-0.082386248,0.900256992,0.314351264,1.399687181,1.893378074,-9358.78253
2798,0.477010108,0.832226918,0.3699098,1.386737972,2.956080495,-9242.891587
2799,0.051912631,0.861907167,0.352077124,1.669196001,1.845640346,-9293.176548
2800,0.063455188,0.958704562,0.220100094,1.378193171,2.051822808,-9274.477785
2801,0.182728034,0.899629786,0.432982167,1.594070859,1.900585114,-9311.077282
2802,-0.052204467,0.969502671,0.188155282,1.494035161,2.298852024,-9270.750241
2803,-0.100553037,0.935584245,0.211060211,1.446980112,1.889698282,-9315.794568
2804,0.332566856,0.782729288,0.388557213,1.489700971,2.04307194,-9266.746543
2805,0.131002916,0.861593939,0.399610092,1.43591352,1.961408379,-9317.648591
2806,0.102044134,0.900771218,0.326528541,1.430080256,1.899904638,-9294.947541
2807,0.135050788,0.891689915,0.323817118,1.471870722,1.889098843,-9277.837517
2808,0.078401373,0.910868315,0.268356468,1.499700047,1.863693023,-9273.52133
2809,0.172998576,0.900008288,0.5171003,1.579553625,1.899825023,-9393.834848
2810,-0.028110805,0.938143816,0.208695606,1.49857728,1.910329507,-9285.071021
2811,0.087325571,0.935339964,0.332782877,1.529478697,1.922528694,-9286.875793
2812,-0.036105202,0.900004303,0.199990438,1.442803306,1.899909163,-9424.222124
2813,-0.057763835,0.944313233,0.188090883,1.436523582,1.880796488,-9315.927582
2814,0.077276904,0.9246392,0.260401594,1.373273164,1.875982216,-9314.505256
2815,0.201592195,0.914816284,0.337056818,1.40995182,2.09412112,-9279.912186
2816,0.005640463,0.90000489,0.235218317,1.594343402,2.260441251,-9327.868328
2817,-0.034917843,0.866737909,0.407646321,1.510573066,1.946243679,-9328.832076
2818,0.012415406,0.900001708,0.303910739,1.414826999,1.932332971,-9316.01313
2819,0.469874963,0.897903475,0.244858236,1.405878801,1.918287062,-9247.109997
2820,0.220605985,0.900008238,0.382633043,1.403253396,2.01319238,-9315.366109
2821,0.10374464,0.915904634,0.32127825,1.37050896,1.984203454,-9316.616112
2822,0.086132306,0.953565758,0.248253687,1.51353976,1.931846075,-9255.586936
2823,0.465188988,0.939104311,0.232745691,1.506267207,2.855373651,-9241.189858
2824,0.212630075,0.75911515,0.518992114,1.531809643,2.016579277,-9309.95495
2825,1.149220583,0.943648058,0.247214847,1.396987359,1.863371081,-9326.204846
2826,-0.033551917,0.972802439,0.188871763,1.507830158,2.07991936,-9271.017495
2827,0.277266044,0.899759998,0.334357146,1.422554763,1.899859998,-9275.8249
2828,0.142311653,0.901618015,0.293373097,1.4382226,1.927484149,-9273.831376
2829,-0.04717192,0.908030774,0.414493025,1.517630928,2.080297796,-9329.95188
2830,-0.010002443,0.899684913,0.208917685,1.566963546,1.89988818,-9377.78464
2831,0.05922006,0.925818808,0.330222194,1.428290802,1.846619853,-9314.736261
2832,0.030145887,0.971359668,0.201787835,1.382976505,1.896579309,-9278.135011
2833,0.097180461,0.910323883,0.268036299,1.402249071,1.896604299,-9296.104236
2834,0.98465781,0.900465215,0.323804847,1.411000298,1.893622266,-9332.068097
2835,0.176550366,0.898816183,0.291996572,1.542706622,2.329524529,-9237.649978
2836,0.060976954,0.988884183,0.205541486,1.525061137,2.064063108,-9294.69186
2837,0.009229393,0.971839785,0.223928383,1.44990819,1.985506776,-9269.288959
2838,0.092107365,0.899802498,0.48656427,1.494879673,1.916962756,-9390.574699
2839,0.059056996,0.878681609,0.379370734,1.625843799,1.997581764,-9280.777241
2840,0.149537183,0.86762815,0.24815782,1.399436152,1.92669089,-9348.944557
2841,-0.03194353,0.941063613,0.256958885,1.431673023,1.991917353,-9284.344705
2842,0.015852623,0.898986734,0.334125376,1.429854937,1.912995639,-9324.632478
2843,0.0586484,0.90747147,0.24755438,1.450951285,1.932585358,-9292.462589
2844,0.611508235,0.900451319,0.199236153,1.446038473,2.68978115,-9274.580554
2845,0.039380989,0.899680863,0.409303287,1.533313895,1.899656047,-9320.467997
2846,-0.036899717,0.960176485,0.211475224,1.431283012,1.928815979,-9282.656884
2847,0.06113963,0.922136214,0.413006471,1.445406777,1.910726656,-9369.149619
2848,-0.106294989,0.912765955,0.302365363,1.397472443,1.929961343,-9357.165816
2849,-0.035066897,0.901710806,0.376074437,1.400453204,1.898761003,-9378.659086
2850,0.035973703,0.989996138,0.118003012,1.548884778,1.698336704,-9328.196764
2851,-0.037086572,0.899856154,0.317475221,1.433667564,1.899573245,-9335.407765
2852,-0.055480845,0.957670712,0.155557914,1.419570036,2.152392773,-9302.640736
2853,-0.048230444,0.89951729,0.321998955,1.399646402,1.900640081,-9362.216836
2854,0.050122936,0.903932761,0.402300259,1.390714979,2.044412883,-9366.971164
2855,-0.052137536,0.899511234,0.487351469,1.475397954,1.8996426,-9425.420387
2856,0.494317276,0.930392207,0.213305566,1.41805586,2.700057719,-9223.66632
2857,0.28059883,0.825763065,0.352113563,1.541614349,1.906424339,-9259.19852
2858,0.075073406,0.921881608,0.312334049,1.548828133,1.892961066,-9274.894479
2859,-0.012757577,0.899160608,0.324926624,1.437999235,1.905995005,-9322.413006
2860,0.204656425,0.925091919,0.297176686,1.419099109,1.901776584,-9282.693852
2861,0.006169718,0.900004231,0.44778744,1.526034889,1.899910683,-9361.982567
2862,0.103663333,0.908736169,0.336099501,1.428680986,2.248229908,-9282.449396
2863,-0.09476266,0.900005349,0.423517714,1.399916789,2.057627296,-9404.024361
2864,0.105767495,0.90957869,0.385404914,1.639105121,1.918349342,-9299.679585
2865,-0.047049986,0.968480795,0.25401918,1.507789389,3.224674612,-9313.460598
2866,-0.001451375,0.900381192,0.199941394,1.399866908,1.900772554,-9430.878854
2867,0.067139131,0.928484431,0.280730012,1.376556987,2.826459041,-9262.663655
2868,0.140326129,0.90000362,0.394858304,1.528488551,1.899923581,-9303.001859
2869,-0.26415475,0.956026997,0.306774917,1.530748,1.951617174,-9321.229081
2870,0.087704021,0.89863294,0.333902928,1.585756163,2.136546309,-9274.047749
2871,-0.022300886,0.908286014,0.250556236,1.567860597,1.913767535,-9320.229813
2872,0.076531885,0.871678353,0.263183529,1.464417542,2.11681959,-9330.41998
2873,0.13169148,0.933885059,0.282643553,1.421188358,1.852682894,-9298.451147
2874,0.185509818,0.899916882,0.362756741,1.450896702,1.900169074,-9312.308629
2875,0.468191906,0.89589916,0.25803727,1.398835368,2.798329005,-9230.313061
2876,0.023276044,0.899889571,0.435756533,1.448071632,1.970284711,-9383.126766
2877,0.08694598,0.950652622,0.200393192,1.388521808,1.916667982,-9295.921551
2878,0.443739304,0.910391647,0.200110834,1.441597389,1.892484715,-9257.100497
2879,-0.001510105,0.901330046,0.306077895,1.398828465,1.906924375,-9351.446457
2880,0.087101963,0.899974506,0.32327108,1.399866143,1.899741022,-9330.751515
2881,0.022597372,0.981703855,0.180174785,1.515069966,1.850054577,-9289.767167
2882,0.07949946,0.901510422,0.294530625,1.546425783,2.191250349,-9274.206523
2883,0.00620187,0.900073152,0.441235479,1.398862087,2.251777086,-9390.85626
2884,-0.017307378,0.938321855,0.297298193,1.568411304,1.917393871,-9294.647304
2885,0.337004328,0.879987729,0.383866935,1.520204706,1.91180663,-9271.931322
2886,-0.066569345,0.924523371,0.256002231,1.429878705,2.041977233,-9314.064513
2887,0.526592265,0.908081948,0.304538433,1.504369378,2.779401861,-9245.566943
2888,0.06376852,0.897942741,0.368012929,1.541327709,1.861077484,-9301.936193
2889,0.3851828,0.957540253,0.182848629,1.471279332,1.848145513,-9256.770777
2890,0.089571408,0.93223219,0.261244425,1.590371311,2.206801036,-9274.698457
2891,0.083818527,0.900004838,0.485477066,1.541422797,1.902851355,-9390.618859
2892,0.102273546,0.894400103,0.384169097,1.399361548,1.991564794,-9351.287935
2893,-0.118604914,0.905370128,0.364749968,1.509265304,1.933509858,-9344.064578
2894,0.143948161,0.938214179,0.264881755,1.398945419,1.914036944,-9297.659726
2895,0.125754611,0.900028088,0.41915013,1.39956307,1.905595281,-9388.609586
2896,-0.011238286,0.900002384,0.199994703,1.507045817,1.961508643,-9405.841692
2897,-0.046797487,0.946979161,0.25659027,1.473058999,1.933435026,-9291.899489
2898,0.111482529,0.898743165,0.450544886,1.672267976,1.884746651,-9342.384071
2899,0.022340859,0.888833568,0.399177608,1.455304639,1.868829338,-9360.280971
2900,0.001442552,0.920845017,0.219136592,1.3895287,1.903437267,-9356.840657
2901,0.017720607,0.948789944,0.15459221,1.394568414,1.880798066,-9348.535329
2902,0.041047894,0.900068624,0.431214731,1.399979451,2.004687502,-9398.788846
2903,0.071221094,0.899777181,0.451620965,1.400032982,1.899811331,-9431.478282
2904,-0.003267567,0.900019652,0.284732183,1.399776426,1.920420408,-9361.957355
2905,-0.063082642,0.921683628,0.338017259,1.434074915,1.939887444,-9338.710507
2906,0.419709267,0.900027146,0.319347252,1.622527331,1.899426908,-9254.320981
2907,-0.124474649,0.910434428,0.429798416,1.587641201,1.904782367,-9363.580732
2908,0.226708399,0.886736031,0.293754977,1.610843774,1.987032275,-9260.23385
2909,0.335312984,0.899752277,0.263441399,1.604938083,1.899078553,-9249.691619
2910,0.302667074,0.904387006,0.306962197,1.404608068,1.945917023,-9280.720596
2911,0.031583034,0.900004892,0.432163584,1.399923901,1.899896723,-9414.488121
2912,0.060639725,0.912133888,0.361182189,1.710377225,1.890445658,-9326.756666
2913,0.015412279,0.989208629,0.247300152,1.449153485,2.069212722,-9342.342459
2914,0.165643975,0.899648579,0.303617271,1.569413143,1.934760586,-9264.438253
2915,-0.109396296,0.900285579,0.325203812,1.689837407,2.018766892,-9346.428158
2916,-0.024793548,0.900001226,0.280701821,1.399980924,1.906271378,-9373.313954
2917,-0.029669792,0.960331726,0.233795708,1.468908294,1.911117786,-9293.677686
2918,-0.037133127,0.899985746,0.512000192,1.497484116,2.112947013,-9438.539236
2919,-0.00238838,0.900010508,0.200145465,1.400014666,1.904508724,-9446.886373
2920,0.018206499,0.882411546,0.499087511,1.501565408,1.86462967,-9426.502751
2921,0.009578838,0.897698959,0.284126936,1.396359032,1.889945882,-9369.456487
2922,0.290189428,0.942812791,0.20037124,1.387775961,1.924492373,-9275.891853
2923,-0.021565443,0.903542217,0.249105112,1.398826348,1.900354983,-9375.04692
2924,0.005678652,0.976427439,0.181732069,1.379637098,1.868309814,-9316.100411
2925,-0.008546145,0.886129083,0.386993457,1.613782862,1.891458656,-9322.100604
2926,0.369183628,0.898986159,0.339286944,1.395929791,2.097128569,-9288.947409
2927,-0.054305901,0.900004144,0.442867436,1.399935542,1.990209641,-9437.607151
2928,0.209944062,0.900005216,0.360393238,1.399918855,1.899889875,-9338.533386
2929,0.010608712,0.938844704,0.301486428,1.406351088,1.917029762,-9337.931536
2930,0.35726449,0.930312711,0.261200702,1.546992383,1.872476839,-9262.16663
2931,-0.104798443,0.94103935,0.318820294,1.483156309,1.998058984,-9331.878522
2932,0.326828785,0.871480598,0.380592205,1.419571618,2.094332376,-9305.479309
2933,0.288486269,0.890961889,0.318748116,1.433737538,2.066254721,-9269.592477
2934,0.401692602,0.900045863,0.19995932,1.582448105,1.899624395,-9304.019354
2935,-0.005293701,0.899397089,0.200332166,1.406187528,1.899885818,-9454.119305
2936,0.224464732,0.882444123,0.338901779,1.712142543,2.221089159,-9323.417209
2937,-0.015882432,0.965171438,0.25888315,1.411031141,1.920809532,-9325.585446
2938,0.115273536,0.933642938,0.271124065,1.611105408,1.913208663,-9293.995553
2939,0.315980049,0.901400292,0.302957893,1.522354729,1.901325171,-9259.238825
2940,0.322614492,0.920634986,0.220327204,1.392874922,1.949825303,-9287.115146
2941,0.467178971,0.868395874,0.333998754,1.46166514,2.082993377,-9258.433479
2942,-0.03758182,0.934652787,0.282303927,1.644587268,1.861466729,-9321.793597
2943,0.583243721,0.936451133,0.197023723,1.398294676,2.198508598,-9259.461847
2944,0.377959371,0.942063638,0.234798471,1.668502556,1.884421075,-9305.579259
2945,-0.147786455,0.914219469,0.370280455,1.59895838,1.92621796,-9352.415513
2946,0.948042486,0.899995258,0.400482102,1.65731832,1.899457892,-9370.450283
2947,0.020663496,0.946876012,0.298077255,1.487892266,2.049326408,-9311.936708
2948,0.294082544,0.897557977,0.198670528,1.481891617,2.847626167,-9310.991499
2949,0.861304131,0.900022519,0.199949959,1.471630539,2.403015166,-9400.536928
2950,0.043459225,0.846982417,0.41900295,1.461582965,1.914566325,-9372.881577
2951,0.25349874,0.945437823,0.206860201,1.547590364,1.920181356,-9270.202376
2952,-0.276820635,0.977581899,0.273574016,1.386047802,1.920601415,-9383.115184
2953,-0.089525234,0.957947143,0.265885988,1.469125403,1.849749997,-9324.367945
2954,0.023382098,0.969293512,0.188083942,1.350581668,2.064468491,-9312.628932
2955,0.098688068,0.930514963,0.275520644,1.598449811,1.916499894,-9295.288287
2956,-0.002511164,0.900009529,0.20052634,1.400006093,1.89998586,-9449.696284
2957,0.317288873,0.893888234,0.24505895,1.533670699,2.664046691,-9287.966649
2958,-0.164436232,0.900004098,0.265978097,1.528318761,1.944785423,-9398.912213
