Index,ObsDur,TSCD,fTaR_0.5,fTaR_0.25,fTaR_0.1,fTaR_0.05,fTaR_0.025,fTaR_0.01
609,2.653656431,1.931315817,1.387177345,2.807796327,4.87932556,6.51116431,8.164457028,10.35834944
610,0.413412938,1.99127518,1.328024662,2.551572099,4.200032513,5.443729239,6.676392026,8.285056626
611,0.149178205,1.902933268,1.221031977,2.486215797,4.308904134,5.734604101,7.174813861,9.082287254
612,0.461736651,1.551594748,1.162298909,2.199157685,3.571122182,4.596537661,5.608060775,6.923210282
613,0.084712544,1.677471424,0.828343463,1.554210069,2.505499142,3.213116285,3.909448675,4.813250326
614,0.935154173,1.318909667,0.5786428,1.197695936,2.106468799,2.824448624,3.553418875,4.522599675
615,0.092770081,1.30712277,0.888489747,1.637836819,2.602454364,3.313566928,4.010214729,4.911334287
616,6.121367801,1.146521265,0.475557464,0.88594095,1.420039797,1.815917433,2.204849242,2.709020841
617,1.050956624,1.718489198,1.134093581,2.100238194,3.374363802,4.326300349,5.265358316,6.486762982
618,3.984327598,1.707169858,1.01271944,1.937404843,3.194940124,4.149497649,5.098750083,6.34083512
619,1.156426225,1.892540495,1.22762722,2.38283114,3.905834678,5.038632094,6.152019919,7.594780457
620,2.394899508,1.845403964,1.148902837,2.174109094,3.53586429,4.554243728,5.558279486,6.862498583
621,5.5710463,1.89151747,2.039880584,3.868597566,6.258891844,8.035403379,9.783402886,12.05307889
622,5.336775939,2.077632441,1.425094011,2.961550993,5.109333056,6.761645678,8.417861564,10.60106999
623,1.135178645,2.505185329,1.74108729,3.299517006,5.392911385,6.967348414,8.523703385,10.54855755
624,0.937584386,2.26090118,1.689755617,3.310071495,5.611853586,7.399053231,9.195779587,11.56451158
625,3.689978993,2.050988443,1.254258242,2.514184121,4.346538711,5.789107366,7.250863373,9.19103847
626,0.940219477,2.282769172,2.046226782,3.823614819,6.128513784,7.838511424,9.521968875,11.71040157
627,4.541466658,2.257748872,1.895914121,3.630742029,5.944758648,7.685527289,9.410690884,11.66441243
628,4.136584406,2.491129302,1.764683845,3.426084532,5.701139917,7.432776363,9.156712533,11.41430432
629,0.729744816,2.528163292,1.823896542,3.400687485,5.478785352,7.026864966,8.549937154,10.52473503
630,0.84070874,2.160502266,1.448887109,2.947951781,5.025734098,6.618906963,8.213654586,10.31363975
631,1.290722781,2.323458765,1.612368286,3.015615097,4.869735098,6.250311952,7.609338106,9.368771565
632,0.115913219,2.170095526,1.302448638,2.502889263,4.120538987,5.341090257,6.550805737,8.129601496
633,0.307753046,1.849561789,0.890396601,1.798854648,3.098014939,4.113187308,5.139759216,6.502114138
634,3.07300923,1.600994004,1.110999505,2.106198961,3.433294915,4.427421348,5.408239078,6.682623474
635,0.874810439,1.849346801,1.176720756,2.292903166,3.823590798,4.989264483,6.150105597,7.670358216
636,0.654436797,1.832636324,1.044929598,2.055123112,3.450629579,4.520177146,5.590347596,6.998859198
637,2.76848842,1.669473776,1.149695365,2.210814957,3.641552227,4.721488697,5.79204202,7.189378801
638,4.224315826,1.864212517,1.171529358,2.259423599,3.735272511,4.854562769,5.96790719,7.425652697
639,3.170326741,2.199882562,1.223054869,2.412045314,4.117310393,5.457486031,6.818933312,8.633934943
640,1.066432226,2.066756794,1.669073165,3.330874804,5.59991578,7.320584805,9.033190132,11.26360799
641,3.696700125,1.938477805,1.823908189,3.324323411,5.248589118,6.66593645,8.054488122,9.851464053
642,2.348763686,1.969723974,1.311449953,2.690056505,4.650242115,6.178636608,7.723969775,9.777000156
643,0.137728178,2.047704585,2.212173774,4.170010178,6.857309149,8.926438068,11.0098934,13.77181011
644,3.855583839,2.069703922,1.182974267,2.365780259,4.030845353,5.323924158,6.628640191,8.360258199
645,2.824078717,2.319705242,1.158242738,2.320520421,3.903901291,5.097056768,6.275046857,7.80458839
646,0.588125011,2.349196477,1.745866228,3.131090582,4.870142065,6.136133849,7.368529875,8.954952231
647,0.564748908,2.117574634,1.212759309,2.332765685,3.843547219,4.984031122,6.114800404,7.590886584
648,0.259270524,1.916502537,1.221383461,2.305815658,3.756781434,4.848929336,5.930593725,7.34170792
649,0.363121512,1.662708026,1.175629269,2.193181079,3.525939586,4.514369533,5.484289326,6.738732023
650,2.376781945,1.623909057,0.961985236,2.016310623,3.551633393,4.763747777,5.996986233,7.642914539
651,4.071284723,1.760505144,1.100453534,2.106587287,3.455762298,4.471112193,5.476314886,6.786841216
652,3.762086151,2.003725461,1.831642156,3.267664433,5.062627347,6.366008006,7.633027828,9.262199152
653,2.606678782,2.075856127,1.563284402,3.022332822,5.020768718,6.547687439,8.074008296,10.08192559
654,2.250083193,2.051643912,1.424126403,2.714991493,4.450240092,5.7572896,7.051350549,8.738108421
655,1.801972881,2.326924441,1.284263895,2.561673512,4.344808312,5.734884849,7.144837746,9.039603397
656,2.479911661,2.29507092,2.084229137,3.930254346,6.364127553,8.180143397,9.969984449,12.29583056
657,0.674933406,1.966737111,2.137897885,4.201955663,7.068222293,9.265485134,11.46099523,14.34360319
658,0.219438796,2.005532073,1.227343407,2.476389553,4.234685692,5.591565827,6.950786707,8.740317746
659,0.617795937,1.889980795,1.165387375,2.224799572,3.650800355,4.725744975,5.790227535,7.178123121
660,0.243115213,1.978482028,1.100051071,2.115769025,3.485881429,4.520250399,5.545817817,6.884420117
661,3.26829234,1.698288374,0.840899799,1.610230777,2.642451396,3.419504782,4.188906668,5.192204016
662,1.105215386,1.776976473,1.157306739,2.192431036,3.564898462,4.590272523,5.600768385,6.912901822
663,0.121208586,1.690925416,1.173098137,2.252081912,3.727834392,4.849767024,5.965444855,7.424483295
664,2.464829859,1.554009169,0.945813019,1.726626133,2.722591218,3.453366199,4.167604595,5.089873748
665,0.126624891,1.742020206,1.046999368,2.092508084,3.56575115,4.710907163,5.867489527,7.40304012
666,0.173120313,1.577174714,1.027102116,1.970501109,3.232059161,4.181195026,5.121254619,6.348224975
667,0.040513494,1.315676364,1.039128981,2.220535906,3.967406105,5.381506208,6.854049554,8.870906879
668,4.658719648,1.585496744,0.96171486,1.92409319,3.253445291,4.271646613,5.290256762,6.630812378
669,4.03770305,1.695777782,0.87100925,1.672028966,2.752819013,3.569385443,4.37948935,5.437738516
670,0.182118819,1.812412589,1.214208751,2.403967973,4.028791272,5.264917685,6.496829912,8.112633089
671,4.44821414,1.72052333,0.976548079,1.866993904,3.059385087,3.956104236,4.843572639,6.000345046
672,0.214155879,2.089625739,1.06093449,2.010874565,3.282960228,4.239900123,5.186790849,6.421309912
673,2.68471555,1.730316349,0.992245223,1.90469477,3.134687312,4.0630974,4.98347147,6.184852801
674,0.07714265,1.880012456,1.118513096,2.161477889,3.565863628,4.62628052,5.678443902,7.053547663
675,0.128651144,1.781540392,0.837662698,1.736687732,3.021965235,4.020264098,5.024076603,6.348270425
676,1,1.446473584,0.972659331,1.790343243,2.841701841,3.616225891,4.374765325,5.355766778
677,1,1.545913739,1.034961092,1.77958361,2.731428904,3.436740334,4.13222696,5.038738248
678,0.870058617,1.430395824,0.990076605,2.030555587,3.421164768,4.456844382,5.47317064,6.786646168
679,1.317005333,1.565792215,0.949094008,1.840971045,3.053674224,3.973072056,4.88657254,6.081085347
680,0.73972859,1.626323597,1.012034099,1.97919325,3.313027051,4.331441799,5.346810597,6.677509907
681,0.872996881,1.636817303,1.033516251,1.964221699,3.20476376,4.135737773,5.056257647,6.255365412
682,0.932870831,1.582991699,0.972016709,1.854400736,3.040533628,3.934009384,4.818579668,5.971571644
683,0.718546713,1.473903733,1.036830624,2.065286035,3.467172295,4.533093361,5.595471395,6.989707959
684,0.193481289,1.612910259,1.033068467,1.966852292,3.21413151,4.150193112,5.074955176,6.27848712
685,1.620729732,1.755741066,1.01798091,1.958630411,3.224838358,4.179626288,5.125806678,6.360363869
686,0.479275577,1.661177652,1.035614776,2.15435388,3.739771376,4.976909363,6.2305629,7.901403298
687,0.669588298,1.754357808,1.138771581,2.243617661,3.782872519,4.964975823,6.147062183,7.700277386
688,0.062629681,1.504266601,1.098619718,2.156548352,3.621047137,4.742075942,5.861582879,7.331080843
689,0.09777057,1.691697097,0.901256846,1.790314819,3.029324901,3.985583965,4.94716614,6.218806579
690,0.074310586,1.582295958,0.797083976,1.63507157,2.903913465,3.926402112,4.975245126,6.380281202
691,0.188027626,1.468519806,1.023446061,1.986664692,3.301092671,4.299434421,5.292323705,6.591444342
692,0.121817302,1.410869744,1.071660977,2.057213989,3.38581892,4.388704435,5.382874276,6.680644825
693,0.150122716,1.877593718,0.611477374,1.220611616,2.055192333,2.689331762,3.319839083,4.144597723
694,0.335846696,1.787564676,0.647731288,1.241066853,2.024506272,2.607019057,3.178992142,3.919075321
695,3.75235543,1.162231528,0.707427546,1.360655016,2.2320976,2.886969458,3.535342054,4.381398855
696,13.95675325,1.66655861,0.949418908,1.903777201,3.308432907,4.426226992,5.567692523,7.093753793
697,0.171907964,2.267530529,2.109724376,4.092150975,6.79432964,8.845707801,10.8850793,13.55266839
698,0.19805428,2.285215631,1.455204413,2.788173807,4.59341035,5.960273773,7.31778736,9.092972397
699,0.425802786,2.135244728,1.374293904,2.846554452,4.94947802,6.612600854,8.318290765,10.62192737
700,0.237312906,1.703591068,1.104104392,2.182183887,3.690847594,4.852127799,6.015144852,7.544635336
701,0.500200031,1.326489652,1.423559432,2.702758939,4.41947919,5.712949303,6.994265625,8.665963551
702,0.524073458,1.717279683,1.209857186,2.405614588,4.014764164,5.234581311,6.450739759,8.049824306
703,12.19755374,1.546144007,1.391998203,2.65615369,4.344926948,5.613540479,6.868132587,8.502671135
704,46.12809038,2.364102576,1.722252948,3.275238266,5.361121906,6.93348475,8.491560072,10.52534401
705,45.3046719,6.138046701,2.483211996,4.776570945,7.870529554,10.20636215,12.52235454,15.54584959
706,3.669414489,3.54831168,2.274639547,5.045924837,9.223239012,12.54997022,15.93436237,20.43701588
707,11.37028595,5.387245214,3.858777722,7.768335235,13.41554444,17.83313186,22.28767103,28.17470881
708,1.771925969,3.065841264,3.025850204,6.021945975,10.20321852,13.41267385,16.6197457,20.82902334
709,1.224891139,4.587181774,2.816538869,5.73846762,10.01263684,13.38209043,16.79355189,21.31928561
710,29.66426128,3.126924099,3.69566093,7.133921457,11.82423037,15.38097893,18.91174969,23.52106163
711,3.154171396,6.177764483,4.283457115,8.653239954,14.79189911,19.54493822,24.33128424,30.66703949
712,0.592180867,4.620444537,2.416464336,4.753646461,7.991625851,10.47341879,12.95442958,16.21481811
713,10.04119657,3.36297641,2.128495461,4.091387869,6.739327625,8.738350819,10.72032176,13.30766315
714,4.783838496,3.042108208,2.131503842,4.099729741,6.754514704,8.758549839,10.74534638,13.3389209
715,13.91153366,3.318022852,1.826319773,3.512389884,5.787763629,7.505821154,9.209261273,11.43268694
716,1.594289213,2.739302314,1.916938985,3.679145242,6.053193976,7.844431852,9.619884464,11.93710843
717,0.938885295,3.732259458,3.821387646,7.076574279,11.28946671,14.40349604,17.45779926,21.413052
718,8.371249773,3.11229987,2.816117212,5.368800509,8.775924511,11.33388986,13.86303779,17.15734071
719,0.248610376,3.410549001,2.151540121,4.072285289,6.664557897,8.624840277,10.57067652,13.1136098
720,9.689034533,2.998980919,1.47497162,2.950893004,5.034207055,6.654977974,8.292812997,10.46796261
721,6.837101568,2.784840043,2.015637859,3.910886282,6.497512039,8.473411231,10.45068919,13.05645144
722,2.557482161,3.322961375,1.780734744,3.701635317,6.483650865,8.66252158,10.86390891,13.77920899
723,5.310342884,3.243444921,2.318206462,4.475580368,7.517627762,9.876654076,12.24964171,15.38180652
724,1.404337904,3.338218647,1.657862011,3.313885288,5.620596558,7.388787505,9.154579758,11.47020372
725,4.250274381,2.355890104,1.899461854,3.528504495,5.659393142,7.247374497,8.813802275,10.85304103
726,3.572629442,2.404909862,2.351061069,4.531516406,7.437684804,9.61485081,11.76390098,14.55901388
727,2.856195464,2.432489614,1.917511311,3.601936244,5.793477836,7.425105589,9.036072019,11.13688156
728,2.434865725,2.325915094,1.562976941,3.041873845,5.043848526,6.562377178,8.074287093,10.05688659
729,2.077862271,2.25280832,1.690887433,3.25899644,5.389760923,7.013954349,8.63769461,10.77591972
730,1.956027128,2.305094354,1.303056663,2.50492226,4.125260074,5.348034397,6.560071216,8.142006701
731,0.470182659,2.14958196,1.720721306,3.428047465,5.882229522,7.797459861,9.726587556,12.27281926
732,1.258365817,2.090546923,1.515390242,3.07054816,5.342390006,7.133436646,8.94906789,11.35956542
733,0.276677299,2.118891684,1.302552181,2.489258437,4.074927553,5.264077084,6.437841895,7.963782772
734,0.265339921,1.902025626,1.150622942,2.245182307,3.761067608,4.922498486,6.083105998,7.607267705
735,4.15924167,1.88770768,1.118007349,2.081504293,3.34391189,4.278252213,5.192938401,6.372952907
736,1.612410274,2.021854115,1.28767126,2.425724992,3.960762179,5.121747261,6.274325688,7.780754444
737,4.332873465,2.063312886,1.394402426,2.918350926,5.220364253,7.094108902,9.04131005,11.69268549
738,4.38677356,2.299171379,1.417552161,2.668512613,4.328868485,5.569565948,6.793914596,8.382934464
739,3.921810878,2.568890355,1.823860657,3.336343234,5.26218819,6.679409934,8.069476759,9.872389119
740,1.562225154,2.373396509,2.368940935,4.561898474,7.524533186,9.76300688,11.98303707,14.88188514
741,2.134658677,2.179814325,1.888515377,3.455381077,5.40561651,6.800091314,8.136039981,9.826570036
742,1,2.171274909,1.237019196,2.376136379,3.909991562,5.066917862,6.21345132,7.709641237
743,0.486104864,1.864669789,1.268684014,2.400960497,3.886443489,4.988341863,6.069348513,7.467436105
744,1.865549215,1.837672429,1.360564936,2.614210546,4.332306121,5.634301758,6.923783096,8.601677203
745,2.630798406,1.715706567,0.996780973,1.919521434,3.165623837,4.107161148,5.041071034,6.260830626
746,1.35907877,1.792898922,1.145275718,2.239340223,3.764484237,4.939342036,6.117661241,7.670825524
747,0.006651599,1.529837687,1.445489482,2.685585704,4.287210903,5.456486321,6.589408379,8.036039379
748,0.101433928,1.523456842,0.26956596,0.509586167,0.827591623,1.065481242,1.300230929,1.605611551
749,0.797188255,1.354714668,0.468922792,0.907998112,1.492898845,1.929653642,2.359389122,2.916268056
750,1.633885992,1.554497342,0.499857917,1.04401824,1.819374636,2.425769154,3.040881808,3.861014936
751,0.239467329,1.37972395,0.802411606,1.426720686,2.197483204,2.750534309,3.283314376,3.962030581
752,0.111243528,1.643020904,0.793667899,1.578665015,2.659421693,3.492098917,4.330982438,5.444684499
753,0.102953018,1.406897667,0.766445955,1.398254194,2.203750265,2.794419717,3.371421507,4.116097622
754,0.223100872,1.24060283,0.486225948,1.020124044,1.819578906,2.458463249,3.111063297,3.982835063
755,0.036964903,1.305352118,0.618434421,1.280804545,2.262298829,3.040997832,3.832517063,4.88496196
756,0.465628288,1.610671111,0.529486599,1.064474499,1.814089633,2.395144859,2.981385749,3.759307525
757,1.434283144,1.607692998,0.76216535,1.451046122,2.371509227,3.06238398,3.744921973,4.633079073
758,0.959815043,1.779548825,0.544461007,1.050697777,1.736412421,2.255101669,2.769941978,3.442509753
759,0.458713821,1.350134593,0.653766192,1.209899829,1.931122484,2.463581995,2.984898671,3.65824849
760,0.806094193,1.485585238,0.8257437,1.587391088,2.614500566,3.389857264,4.158529688,5.161934029
761,1.57386213,1.58695141,0.692954522,1.319494351,2.168711247,2.812187468,3.451544036,4.287619497
762,2.348411271,1.466541242,0.88283814,1.831504847,3.188800158,4.252746015,5.331454241,6.784254418
763,0.049717326,1.492849241,0.943216895,1.799154343,2.952166069,3.822359983,4.685077483,5.811140449
764,1.239390298,1.587034992,0.776349088,1.481757674,2.389188522,3.057892538,3.713276627,4.561534888
765,2.25112666,1.318735189,0.764579656,1.461363478,2.398152592,3.1043099,3.803907796,4.716731964
766,1.244591707,1.536951323,0.804162429,1.520897086,2.475671926,3.19206841,3.900284433,4.822818618
767,0.360226398,1.574285205,0.871061441,1.852007546,3.281295501,4.417935673,5.584358069,7.156860085
768,1,1.461095054,0.839064735,1.605143403,2.631601783,3.40379188,4.168029774,5.164332497
769,1,1.524699552,0.860438215,1.660180577,2.760393298,3.600630873,4.438833617,5.538236561
770,1.042636957,1.445610708,0.81824916,1.563789201,2.563555285,3.314515659,4.056339236,5.021097459
771,0.967256776,1.364997778,0.802747049,1.621958385,2.797351926,3.71420327,4.638573446,5.860407424
772,0.75096453,1.400423759,0.875692147,1.668195792,2.731992089,3.531444183,4.321143295,5.348054318
773,1.33194582,1.485082263,0.875200308,1.881915598,3.352012294,4.509372157,5.683080152,7.243946511
774,0.944145356,1.448761297,0.981346283,1.973277111,3.405942699,4.528620439,5.663070959,7.165901546
775,1.476168199,1.518703576,0.892294756,1.816381796,3.129694538,4.158289959,5.203393066,6.599530578
776,1.243131159,1.455275214,0.833662461,1.716957375,3.009063908,4.02771971,5.060302582,6.431011807
777,0.822486539,1.618338193,1.011710258,2.135957416,3.805031776,5.12320082,6.456643615,8.220324633
778,0.962931101,1.452490801,1.059703514,2.033166294,3.376265548,4.406320203,5.437491438,6.794858855
779,1.066771388,1.618005015,1.151960767,2.30148805,3.938256153,5.210362568,6.490355541,8.179934774
780,1.142309487,1.353415979,1.009567213,1.914808339,3.152097451,4.094857577,5.034544928,6.266447414
781,1.830814487,1.360428376,0.9418002,1.810702977,2.982740734,3.867424184,4.744524793,5.889233472
782,0.989997342,1.43532368,0.906553779,1.910948215,3.320036491,4.407938537,5.501783285,6.948293422
783,1.044339186,1.453224054,1.06663026,2.137033646,3.633380614,4.791391427,5.958648186,7.506483249
784,1.084717907,1.540634727,1.073379157,2.128518249,3.512593004,4.536614238,5.539142368,6.833701846
785,2.142836843,1.549116728,1.322098196,2.460350136,3.995623151,5.168501643,6.345538067,7.903426426
786,0.809484317,1.621325241,0.87518007,1.772298544,3.052927402,4.048592654,5.050469855,6.373036027
787,1.769036952,1.414423494,1.291115299,2.630782678,4.584308379,6.118837184,7.669415154,9.720931639
788,0.899046044,1.547653562,1.000470757,1.892077342,3.070946903,3.951792855,4.820648791,5.950340343
789,1.240181481,1.520791289,0.933939418,1.962600439,3.421231259,4.555316591,5.699979681,7.218632805
790,0.538495924,1.470420048,1.064624562,2.269955758,4.12834097,5.646206958,7.219025821,9.348109069
791,0.951798299,1.471925694,0.979167821,1.861855809,3.045779057,3.93500003,4.812940538,5.954156713
792,0.505765029,1.562950989,0.98770257,1.866552868,3.049467013,3.942688616,4.828597992,5.985644945
793,0.594046892,1.46817097,1.061828029,2.126539382,3.647518238,4.831240933,6.022928511,7.596273453
794,1.009066381,1.471446069,1.059373965,2.165626351,3.813279855,5.127108949,6.467045694,8.253768402
795,0.592414029,1.505343103,1.091986272,2.124274493,3.536767931,4.61114397,5.680393372,7.080195861
796,0.400553899,1.422169545,1.124261467,2.235559082,3.800967594,5.009236862,6.224094177,7.8229623
797,0.49151712,1.486009875,0.970951403,1.867959302,3.078133814,3.991743751,4.89762535,6.080122665
798,0.571556177,1.420127694,1.006376985,1.927327326,3.157340464,4.077558479,4.984047312,6.159116496
799,0.642992887,1.526316268,0.955357964,2.012993793,3.616800047,4.906684258,6.227763436,7.995152449
800,2.5944337,1.386670581,0.947980269,1.904847015,3.225715749,4.23622408,5.246435954,6.574878799
801,0.604319389,1.501960779,1.012712606,1.958862005,3.240439202,4.210833256,5.17482221,6.435695965
802,1.627832525,1.453385068,1.131720136,2.17945637,3.594423842,4.663947808,5.725473634,7.112680996
803,1.467213551,1.476416882,1.175703568,2.487953086,4.506512584,6.148401048,7.842580693,10.12506704
804,0.573124588,1.619687072,1.172918989,2.225769972,3.62552685,4.673137386,5.706660675,7.050020967
805,0.644896973,1.428443461,1.036586741,1.923809367,3.080944283,3.936995056,4.775580234,5.858905252
806,1.26199168,1.495986625,0.99213137,1.947301084,3.252479683,4.249283913,5.246306634,6.559664725
807,0.693468671,1.617490405,0.948427428,1.728583872,2.750081135,3.509342223,4.255652497,5.222687618
808,0.748856375,1.426366036,1.179918281,2.164631033,3.429528244,4.36582832,5.287584278,6.486955488
809,2.605085299,1.449901311,1.116618504,2.208035339,3.716586695,4.870749412,6.02325658,7.536656847
810,2.587155772,1.470950079,1.201649088,2.348547478,3.878019954,5.024814963,6.157792996,7.632834541
811,1.029907292,1.590542931,1.251615632,2.486362134,4.209005332,5.530481188,6.850351766,8.581818392
812,0.587860232,1.665317526,1.022395996,1.95837219,3.216887952,4.16535329,5.104785164,6.330185516
813,1.600758889,1.594317391,0.985050018,1.895488186,3.119934989,4.043311898,4.958613664,6.153561009
814,0.599613273,1.50409849,1.096341505,2.073559023,3.337182001,4.268545955,5.180218802,6.358021492
815,1.177191365,1.478106911,1.091057353,2.290956889,4.033131801,5.410171103,6.814577007,8.69513923
816,0.644815025,1.543540781,1.098583868,2.069243364,3.380347482,4.372821266,5.358729317,6.648192467
817,0.694580376,1.564004277,1.043790914,2.007770947,3.308168714,4.289934814,5.263360984,6.533918352
818,1.354329005,1.350723267,1.004556702,1.932465825,3.183917601,4.128734009,5.065445729,6.288271959
819,0.722205817,1.622989765,1.209607472,2.224391755,3.529411015,4.479631004,5.398632032,6.57000571
820,1.407065996,1.457123813,0.983249844,1.896770543,3.1350427,4.074781205,5.010462257,6.237116331
821,0.744948405,1.463273329,1.003212555,1.987192663,3.368845098,4.434430478,5.502411803,6.908052251
822,0.782724112,1.441122253,1.144603674,2.285723922,3.841339413,5.016783577,6.180625258,7.696665421
823,1.523008153,1.509388347,1.004549245,1.923056232,3.154909119,4.081976834,4.999849078,6.196547302
824,0.797031098,1.415126923,1.001357854,2.034578617,3.553784803,4.756309985,5.978053796,7.602683775
825,0.829777129,1.474589751,1.111791977,2.203719383,3.75689329,4.963893491,6.178470611,7.78173279
826,1.61323986,1.444593985,1.007882314,1.994354388,3.346415437,4.373518466,5.394190653,6.728182292
827,2.910866019,1.460733114,1.073436115,2.165515457,3.764852887,5.026175844,6.303743008,7.997047321
828,1.409739858,1.847720782,1.15632886,2.147507097,3.451645027,4.424349291,5.382871267,6.628378222
829,0.74265482,1.691937101,1.162467296,2.252110627,3.750960189,4.901192839,6.054984129,7.578419037
830,0.776864307,1.707928804,1.024698886,1.976820733,3.265503226,4.240086328,5.207325201,6.470747934
831,0.808102297,1.478049651,1.209127262,2.288586603,3.717509912,4.785780453,5.839699327,7.210365635
832,2.255897648,1.506576678,0.815113129,1.563249275,2.568899166,3.326706996,4.0772581,5.056348945
833,1.457006912,1.409213407,1.098259229,2.027314328,3.225944137,4.110154678,4.976625739,6.097377417
834,2.022688779,1.523827409,1.364084306,2.603672617,4.230986175,5.437987516,6.621925564,8.152940564
835,1.311461592,1.657899937,1.026620066,1.963673681,3.222443526,4.170005325,5.107616387,6.329189032
836,1.278139642,1.546397422,1.347903946,2.833916375,5.045852811,6.825426688,8.660893868,11.14329618
837,2.745019246,1.502423687,1.130804123,2.223804535,3.715871008,4.84736977,5.970782896,7.438175071
838,1.082092288,1.936556814,1.082699825,2.079974027,3.423233523,4.436427745,5.440456137,6.750533427
839,0.585223858,1.66656463,1.172714494,2.447466782,4.308606554,5.774861135,7.261450055,9.236931837
840,2.087267787,1.529550668,1.091085516,2.197516372,3.711401708,4.861333828,6.005084417,7.502046699
841,0.566194069,1.576584314,1.076199377,2.072224012,3.416614607,4.43153729,5.437666431,6.750909435
842,2.440771759,1.555331328,1.177814151,2.370805911,4.080948573,5.423607167,6.78711517,8.605266782
843,0.97335291,1.817164886,1.522562459,3.02433296,5.142413027,6.779844583,8.423304918,10.58808497
844,0.531296979,1.60189282,1.464566696,2.631648275,4.09557661,5.161903232,6.200876715,7.539904523
845,0.571508843,1.576799415,1.07078596,2.054553553,3.377504523,4.37525882,5.364361641,6.65564862
846,1.126846673,1.495771028,0.966958177,1.942061316,3.291465615,4.327241604,5.3654383,6.734663203
847,0.599401023,1.421675121,1.020505021,1.949418401,3.195562262,4.133256416,5.060999548,6.269926359
848,1.693374505,1.510522842,1.002954014,1.917846729,3.185286397,4.158380278,5.13201486,6.41226955
849,0.599232591,1.506072217,1.085352434,1.96585877,3.104090282,3.950917238,4.787390838,5.879134443
850,0.631206727,1.529846657,0.992082172,1.912211055,3.174536783,4.134063866,5.087119764,6.331354833
851,0.660761598,1.407764314,0.988159534,2.014256642,3.522701642,4.719554745,5.93887922,7.565645295
852,0.688214254,1.462120263,0.984724318,1.874997626,3.066590079,3.96001284,4.841144118,5.985266555
853,1.349920999,1.415303735,0.905921988,1.808315975,3.045532283,3.995072727,4.949089186,6.212299372
854,0.700882144,1.59260096,0.983107487,1.891931407,3.128478943,4.070290015,5.010343129,6.246003789
855,1.995912627,1.450285361,0.955613563,1.791870709,2.897321562,3.720441146,4.529215211,5.576215616
856,0.691385292,1.45418674,1.009264796,2.15251897,3.817459459,5.126891549,6.454462107,8.219475663
857,0.715788998,1.454475391,0.968162086,1.862142088,3.068981437,3.98041517,4.884259559,6.064309312
858,1.403724114,1.532184778,1.031258804,2.08738746,3.633003044,4.853037342,6.090530618,7.734408136
859,1.377076013,1.506398585,1.045683231,1.985572032,3.234388993,4.172536276,5.101916831,6.315802483
860,2.554547351,1.465819449,1.281990349,2.522430674,4.247409082,5.570822444,6.893523558,8.630799657
861,1.255291407,1.654442561,1.014130248,1.933608463,3.160893314,4.082348639,4.993399839,6.180130438
862,2.315825587,1.586879955,1.064326128,2.044030202,3.366691316,4.365954281,5.35696571,6.650948291
863,0.608609256,1.790595844,1.452145753,2.831594127,4.730918301,6.183417422,7.634667766,9.542385324
864,0.636126769,1.633318103,1.302631162,2.465099896,4.008747061,5.165573999,6.308491871,7.796838957
865,0.661768814,1.504275336,1.033872587,1.988466326,3.276101984,4.248146301,5.211797026,6.469705085
866,0.68575591,1.516144242,1.073354352,2.017731745,3.276952706,4.220264727,5.150882525,6.359948814
867,1.346831007,1.402431685,1.056528994,2.118390154,3.639644436,4.825874535,6.021731094,7.602203828
868,0.696189607,1.285863965,1.023456623,1.957645858,3.216884122,4.16762493,5.110302684,6.341114047
869,0.717663451,1.372278183,0.995883117,1.919581147,3.144053748,4.061392451,4.968358632,6.15070591
870,0.737952497,1.401847765,0.971410703,1.807217523,2.911402452,3.737123174,4.552197848,5.612712654
871,1.448859036,1.325271334,0.898673501,1.771045085,2.927024933,3.789388376,4.638664916,5.741200379
872,3.336632518,1.359400147,0.988784578,1.860929434,3.04010379,3.933229536,4.820729883,5.981588163
873,1.310751605,1.85921674,1.172162159,2.263969056,3.717692447,4.815388316,5.90828734,7.344274151
874,1.288336756,1.746138495,1.048606257,2.046281347,3.41678154,4.46128179,5.501893101,6.865196819
875,1.840898768,1.627355461,1.469601164,2.793541741,4.554675056,5.874533555,7.178218385,8.875347473
876,0.638140568,1.714826127,1.092165808,2.105705427,3.476893081,4.513577654,5.542149378,6.885569712
877,0.661114721,1.532442089,1.127446843,2.328002991,4.07764071,5.464204971,6.879816217,8.776236714
878,0.682720313,1.563599291,1.180765465,2.448297466,4.296050749,5.757071207,7.245537689,9.234336077
879,1.342292271,1.38596161,0.94784779,1.957242331,3.384775508,4.496931554,5.622414375,7.120218237
880,0.691744129,1.505159367,1.163102908,2.136431348,3.385621229,4.305050749,5.204924662,6.368150874
881,1.360258451,1.393915976,1.00755493,1.936220996,3.189248083,4.135260793,5.0733472,6.298008615
882,1.952660427,1.389060482,1.161930047,2.296193835,3.833430985,4.999401454,6.160087003,7.682256963
883,1.281654543,1.654901561,1.049801331,2.01129115,3.302994842,4.276027626,5.239681462,6.496480333
884,2.398551969,1.548733988,1.278969129,2.493547903,4.164943394,5.440382987,6.711831663,8.378161257
885,2.237193597,1.576913537,1.412552441,2.595950813,4.128392689,5.258515095,6.364105426,7.791077356
886,2.545415763,1.797290353,1.373756164,2.63578415,4.377438795,5.715797619,7.058288669,8.829585029
887,0.537215843,1.698847005,1.859081795,3.439452538,5.481533481,6.989535255,8.468328048,10.38248493
