forc.use,Wei,GG,Burr,GB2,EGIG,TSCD,r
2.707329793,2.101480879,1.836876002,1.862244908,1.817073507,1.933064278,1.848511763,1.002223119
2.357063434,1.963540574,1.932793425,2.582413857,1.996598731,2.102982331,2.052752645,1.002223119
1.199105911,2.179784801,1.965531532,1.989269962,2.144000592,2.129965221,2.100289336,1.002223119
2.079823642,1.923452673,1.914216077,2.389405183,2.000149703,1.971380759,1.949473719,1.002455997
1.62242271,1.841648958,1.948871051,1.77130096,2.204223796,2.131166292,2.209769375,1.002201282
0.265799289,1.789624877,1.806489385,1.583256424,2.260527135,2.220933439,2.165418377,1.002455997
2.057825972,1.513611504,1.763410328,1.664300365,1.711934671,1.71972926,1.706151959,1.002455997
0.593412302,1.869203739,1.82617579,1.645306424,1.889845821,1.881256997,1.856790105,1.002455997
1.504034065,1.768009721,1.562944569,1.819279829,1.85320624,1.777318482,1.895588958,1.002201282
0.658065071,1.498694475,1.667505577,1.978477877,1.727575163,1.66278349,1.700206942,1.00148005
0.133093522,1.271490997,1.52113855,1.770418136,1.673020975,1.701963254,1.756469026,1.00148005
0.427729164,1.200351395,1.406690938,1.47650848,1.539274438,1.559822912,1.486687306,1.002201282
0.165571985,1.222380418,1.179800591,1.434160723,1.495450189,1.486827357,1.442786045,1.00148005
2.632795749,0.760266442,1.245242499,1.2279982,1.270383236,1.424280613,1.288289313,1.002455997
0.591816952,1.663874204,1.537863895,1.486275275,1.506755216,1.422943411,1.490670377,1.001823615
2.606084719,1.478775416,1.310095996,1.329514249,1.299281136,1.268893803,1.293646865,1.00148005
0.284902077,1.769234616,1.5210311,1.665499481,1.761444786,1.81717505,1.773636802,1.00148005
0.5922192,1.741946846,1.586452177,1.6540841,1.479520705,1.417119716,1.449488336,1.00148005
0.887506616,1.357032962,1.468395624,1.508161434,1.442841736,1.421729067,1.402798531,1.002201282
1.020567311,1.21050044,1.346268273,1.498252587,1.419851306,1.377722403,1.340266248,1.001817716
1.265896316,1.361394042,1.364894052,1.496968721,1.453428916,1.474675638,1.46193763,1.00211601
0.845608998,1.340779236,1.451905142,1.669607602,1.445435917,1.430252504,1.424886385,1.001771426
0.975743785,1.410858814,1.447582924,1.578552123,1.440934602,1.447623872,1.423701013,1.002455997
0.44170281,1.317804175,1.38211638,1.470726499,1.380086813,1.454914784,1.464578366,1.002455997
1.667740012,1.088011331,1.359690694,1.415952884,1.273539834,1.310685543,1.303266513,1.003031118
1.457668875,1.379644721,1.407068269,1.480986645,1.471964424,1.499712995,1.540246091,1.003031118
0.420652036,1.483848057,1.546642577,1.824188682,1.515986126,1.508801101,1.554808469,1.003486991
1.22579385,1.480695589,1.388150922,1.391364972,1.442579446,1.449770506,1.362809316,1.003244562
0.294784222,1.43466417,1.459951969,1.3671292,1.452786155,1.477656596,1.454621523,1.003056982
2.9281006,1.258774555,1.296813197,1.325223643,1.230644785,1.277003771,1.241271717,1.003401863
2.687928814,1.882907486,1.572176858,1.943251062,1.570126811,1.502994013,1.538076608,1.00367046
2.171214172,1.978010195,1.772767369,1.962753936,1.792396211,1.751253312,1.796681568,1.003031118
0.919515448,1.844100491,1.638928346,1.768315177,1.542423613,1.646026125,1.635887804,1.003031118
0.120405725,1.615385831,1.678686374,1.655479626,1.940646919,1.838480019,2.021311801,1.002455997
0.264783576,1.568448642,1.628518482,1.47225105,1.607719744,1.543443456,1.503031258,1.003486991
0.420423369,0.957548328,1.391156652,1.556046571,1.250841392,1.381793219,1.404934404,1.003587917
0.442487987,0.966612056,1.360590932,1.538493934,1.43413624,1.409890834,1.480667353,1.00386885
0.16503938,1.094633517,1.204384588,1.254418721,1.456631525,1.464411564,1.48680817,1.003713116
0.832252052,0.782325209,1.03326543,1.415406478,1.360418658,1.340654886,1.331128758,1.003713116
1.758917424,1.283966781,1.192533958,0.960123628,0.803868651,0.814208587,0.840586785,1.003713116
0.498933309,1.232525256,1.364645105,1.386678659,1.259498853,1.257503475,1.266988019,1.003713116
0.838149244,1.489386704,1.248176359,1.223012984,1.13236137,1.125174027,1.134614235,1.004116813
1.003139167,1.331366964,1.271378265,1.12292697,1.249235517,1.212191977,1.278180001,1.004116813
1.157616084,1.269160414,1.296002166,1.287528611,1.339746253,1.287201465,1.226414687,1.003713116
0.180988977,1.222062919,1.299623405,1.397554331,1.426434537,1.438348787,1.385563513,1.004116813
0.90883361,1.103343645,1.26466573,1.301753153,1.231684683,1.173722379,1.194236622,1.004201538
0.561168988,1.132415972,1.197634807,1.380222915,1.249223172,1.28131398,1.227887797,1.004116813
1.116147346,1.303409297,1.002507853,1.256866326,1.179432049,1.124972373,1.175179979,1.004116813
1.286007609,1.135402869,1.270324508,1.350678231,1.182648565,1.266441553,1.172981746,1.004201538
0.198285688,1.39381412,1.444749155,1.559183825,1.386885637,1.385507943,1.320128318,1.004352376
1.925486294,1.054453122,1.253588231,1.377446102,1.146814732,1.14988343,1.151343267,1.004201538
0.964955989,1.579258059,1.363549767,1.511630205,1.442617578,1.418480028,1.497518258,1.004595427
4.346705636,1.407512564,1.35067921,1.739642466,1.442601127,1.53812022,1.564819735,1.004934101
4.265985045,2.333416251,1.743237434,1.522678459,2.115242732,2.159852419,2.122860472,1.005427789
4.016470951,2.331092409,2.081699626,3.117094863,2.049139899,2.03748378,2.112310245,1.005020023
1.028113539,1.990930161,2.274983216,2.131061513,2.107625048,2.074561805,2.20669944,1.005020023
3.538104168,2.290067207,2.14919464,1.745301944,2.221405714,2.247181833,2.357503983,1.005427789
1.707221829,2.010495412,2.614333771,2.358457033,2.404008346,2.351020868,2.274662362,1.005020023
2.786976735,2.558466912,2.310794066,2.164316905,2.358184696,2.427842038,2.454481946,1.004934101
2.372788466,2.585057533,2.527282115,1.848339204,2.249138498,2.234315468,2.261121501,1.005427789
0.297871799,2.125562283,2.360482287,1.769051524,2.451573064,2.368059192,2.516082187,1.005427789
2.577679476,1.876779193,2.067119419,2.107230578,1.756567884,1.923861466,1.899769244,1.005106844
0.201663704,1.806240691,2.137903574,2.053677503,2.073167139,2.102360857,2.06075489,1.00572843
0.122350687,1.863887994,1.948751488,1.846929241,1.798225339,1.795841419,1.901483938,1.005020023
0.273207916,1.306999374,1.491875077,1.547222547,1.664120197,1.606165836,1.612162046,1.005427789
0.702563995,1.271109274,1.280507698,1.472973786,1.661236562,1.720670524,1.701271128,1.005427789
2.118552997,1.066786788,1.292522995,1.470709559,1.142765057,1.260053972,1.0489559,1.005427789
1.770344693,1.577757649,1.570298595,1.687726824,1.694166607,1.613162923,1.541558308,1.005020023
3.39818833,1.691778983,1.697925354,1.600331161,1.794641844,1.700572389,1.708744969,1.005020023
2.395446983,2.218660356,1.676724388,1.682557112,1.8852513,1.906623062,1.899113719,1.005020023
1.498306824,1.867206774,2.034032544,1.916584198,1.971259983,1.959132096,1.971979887,1.004813669
1.08499411,2.064824417,1.905070583,2.14173368,2.281959152,2.262996857,2.202098609,1.004352376
0.517871858,1.730693967,1.891140441,2.546243155,1.869075193,1.859855446,1.760562053,1.004201538
0.540897885,1.553975822,1.735933785,2.302146857,1.656838463,1.643423109,1.676384237,1.004201538
2.224719793,1.423362534,1.509551967,1.678383605,1.514704409,1.523129058,1.480650607,1.004116813
0.224724043,1.644013962,1.607885306,1.499369526,1.774628333,1.74834382,1.849814665,1.004352376
1.923491609,1.519788248,1.44836692,1.542731117,1.347069685,1.459628561,1.344957834,1.004201538
0.962036187,1.785415506,1.716985025,1.940364197,1.669467071,1.64493603,1.688028316,1.004675597
3.2898637,1.685739436,1.683316596,1.716790018,1.651197218,1.508176756,1.595981435,1.00475148
1.441047395,1.990493924,1.774785343,1.800050778,1.807212445,1.853408772,1.767287852,1.004352376
0.987057145,1.907553097,1.890374347,1.692299581,1.819106091,1.926872092,1.884647803,1.004557606
0.473760353,1.68234222,1.672195481,1.63950074,1.645548009,1.640162387,1.660163178,1.004727105
1.123239773,1.349749378,1.705752636,1.70018082,1.603397054,1.622629247,1.583934707,1.004269425
0.672451048,1.302439937,1.610630537,1.501820128,1.665078786,1.632690684,1.683189145,1.004610649
0.11110753,1.222360534,1.477452283,1.616754596,1.480599565,1.487587119,1.493070527,1.004201538
0.242874109,0.975657923,1.315486395,1.395938316,1.1082354,1.211878485,1.209080729,1.004569522
0.136670168,0.81627258,1.269700159,1.343593702,0.979874317,1.009558837,1.036681735,1.004352376
0.152000808,0.829838933,0.999122571,1.394862466,1.095088214,1.144596457,1.111835669,1.004352376
0.625394299,0.675842575,0.812458603,0.939951211,0.766275597,0.645871283,0.665290691,1.004934101
0.794244374,0.918981403,0.884335236,0.811564774,0.949528835,0.940324894,0.920331487,1.004934101
0.95964867,0.788985016,1.07345629,0.780454331,1.120868853,1.139071369,1.234460239,1.005129364
2.473534701,0.920255146,1.121783433,1.161395731,1.128843249,1.147197822,1.166042804,1.004352376
4.642157698,1.521430694,1.305826328,1.438174823,1.427895376,1.418118584,1.433842541,1.005134695
2.239762514,2.270953748,1.598866687,2.27671603,1.781596081,1.863277599,1.80242419,1.005020023
1.774640557,2.44636047,1.83938629,1.846843558,1.691699781,1.641457367,1.667430129,1.005375628
1.984777125,1.829056387,2.020446286,2.13438931,1.661262411,1.688707967,1.596831368,1.005427789
2.04701318,1.68198771,1.82995835,2.406972211,1.684625543,1.694110124,1.768308112,1.00572843
0.142289311,2.09547502,2.00888072,2.649281661,1.901194694,1.942037784,1.949313018,1.00572843
1.53956259,1.675546258,1.657115215,1.689920746,1.729000712,1.709900732,1.702440755,1.00558564
0.577382258,1.767860971,1.705069334,1.692590828,1.780168287,1.776537299,1.791211093,1.00572843
4.932120377,1.485587469,1.644445269,1.568341164,1.690175244,1.679804027,1.64236326,1.005427789
4.754104385,1.976038171,1.877810469,1.730731127,2.622981345,2.587901929,2.624052547,1.00572843
0.760180875,2.82936032,2.814080736,1.838531955,2.91728532,2.915212957,2.850652797,1.00572843
1.490274244,2.265184438,2.226205413,1.99446776,2.144855661,2.213686115,2.161506607,1.00572843
2.480645274,1.874874278,2.163626142,2.263997293,2.207971141,2.211513419,2.173528883,1.00601229
0.494076668,2.235686974,2.036953825,2.828979825,2.472478188,2.411613725,2.446828532,1.006614149
0.391953029,1.785815943,1.810706659,1.992599387,1.940443776,1.968714845,1.962908842,1.00601229
0.412526514,1.584695773,1.712379603,1.65999283,1.718818455,1.617496271,1.718527654,1.00601229
1.489634012,1.159745051,1.49959961,1.945668211,1.493887164,1.488122571,1.472565516,1.00601229
2.596553735,1.574031986,1.657606482,1.500490103,1.706272328,1.567688874,1.584608219,1.00601229
2.60702522,2.075641372,1.816005303,1.999146703,1.729556934,1.818385551,1.74090784,1.006015682
0.758484688,2.039575577,1.857291478,2.258105229,2.26043285,2.353297619,2.100132837,1.006015682
3.792447351,1.687614203,1.740563379,1.92008773,1.71209819,1.72940093,1.725935635,1.008771661
0.256341558,2.322479386,2.110790478,2.122777144,2.138022775,2.172537716,2.138216747,1.009063555
4.733622024,1.918030698,1.857625899,1.90759473,1.772633997,1.763219107,1.75545155,1.009063555
2.581840244,2.597056255,2.164001897,2.982081293,2.09232418,2.10340167,2.060319891,1.009548865
0.127258431,2.413595856,2.197238205,2.36554321,2.562657263,2.529780841,2.388389944,1.010395957
4.687979956,1.958646556,1.802929306,1.739156467,1.852048493,1.805929484,1.853570383,1.009063555
4.739055553,2.547366109,2.187387582,2.212619007,2.277658146,2.380528751,2.353133262,1.010149268
2.762281634,1.996746539,2.250094654,1.880513174,2.885544219,3.08200752,3.0095847,1.009393482
2.232620658,2.95995273,2.756943133,2.485516265,2.329629773,2.380255887,2.443464102,1.010290343
1.279243105,2.707622903,2.59554622,2.588875418,2.137011276,2.168614778,2.198249686,1.009343772
0.106856608,2.203044382,2.58337339,2.325278525,2.345481069,2.286752475,2.248772954,1.010350952
0.122670837,2.112062894,1.419873577,1.677429169,2.040322495,2.059896344,1.9472282,1.009373456
2.454444442,1.659979293,1.611555104,1.363482325,1.871956846,1.730599567,1.912777178,1.010290343
1.597124286,1.668266341,1.791757706,1.817989729,1.854552383,1.791091457,1.881710832,1.010350952
5.145836819,1.627498359,1.832049251,1.724009195,1.816538704,1.799753147,1.888715918,1.010350952
4.3251045,3.315235498,2.23239077,2.321070561,2.052963628,2.071024778,2.090498985,1.010290343
0.840301309,3.461112866,2.463886721,3.073625792,3.361106607,3.266257523,3.188921262,1.010350952
1.954706722,2.519302139,2.08906617,1.831888479,2.19054428,2.169097242,2.115550722,1.010350952
2.021087162,2.337966571,2.223115118,2.033973004,2.154114517,2.216902307,2.224950836,1.010290343
0.446738247,2.094542602,2.260935469,1.749877643,2.550177036,2.560677666,2.593859183,1.0107349
2.195721191,1.579576861,1.827010864,1.873457545,1.981915811,1.965265568,1.962647168,1.010350952
2.735951663,2.023594392,1.945057405,1.96210898,2.293407887,2.221374403,2.263583365,1.011552334
0.794325579,2.000504771,2.101241179,2.5799763,2.294287063,2.192403027,2.210381694,1.012519382
3.831329392,1.894157313,1.87450296,2.314044891,2.048192142,2.006049542,2.002610961,1.01231918
1.297160226,2.953045835,2.129765025,2.777118642,2.614125993,2.449257098,2.525939629,1.01231918
0.8932323,2.030227266,1.926744997,2.378136889,1.915998722,1.929644091,1.940716799,1.012519382
1.881758099,1.634432603,1.86497691,2.181478309,1.881685083,1.793807473,1.828798916,1.01231918
0.285314922,1.75460554,1.856209572,1.771010738,1.839814146,1.96960682,1.896953031,1.012519382
0.237089491,1.590013113,1.635431423,1.98122002,1.802304603,1.803748739,1.693330849,1.01246963
1.245795052,1.277312247,1.422003067,1.782049221,1.520144874,1.493168844,1.446136309,1.012519382
0.791095387,1.55693489,1.536093091,1.496840485,1.538640654,1.539130059,1.608650143,1.012519382
3.209888277,1.35692677,1.327300639,1.750380012,1.467640276,1.495570991,1.425098123,1.012519382
0.16457989,1.828757036,1.700115428,1.72839352,1.942844599,2.068468062,2.163591154,1.012519382
0.434104437,1.693926635,1.567256067,1.858631043,1.699513282,1.604074558,1.652375552,1.01261947
1.446976775,1.370026212,1.436391409,1.674181836,1.320571294,1.258940553,1.355370339,1.01231918
4.712998615,1.666474595,1.559900126,1.88806003,1.597912809,1.578307455,1.597222008,1.01231918
3.256848206,2.546887363,1.788560665,2.164132607,1.868497309,1.852398616,1.841814901,1.01261947
4.070050465,2.164927915,1.767919841,2.108739478,2.351699582,2.335031623,2.370756191,1.01261947
1.439388263,1.945322527,2.107012762,1.987621999,2.365663321,2.006723962,2.061360242,1.014004831
3.687046016,2.58306996,2.104306121,2.406524536,2.324793749,2.31516421,2.547760924,1.014723111
2.27154408,3.023426919,2.35673278,2.682208735,1.960495246,1.934440725,2.06842712,1.014706781
0.467733668,2.608869693,2.206297369,1.844742656,2.082630621,2.120726007,2.227313271,1.015012862
0.404474513,1.914765911,2.008620991,2.414874686,2.23831309,2.146988356,2.21381962,1.014004831
0.771903612,1.408274238,1.883138015,2.20394563,1.835531392,1.805506746,1.783402653,1.014004831
0.880077107,1.214715717,1.799091178,1.850429298,1.796126856,1.851882082,1.762830388,1.014004831
0.64111722,1.306559579,1.821533988,1.30021652,1.761804002,1.625413087,1.722018734,1.0129657
0.452257135,1.3600534,1.555480634,1.771429675,1.36531704,1.425780919,1.461926664,1.014004831
0.961566374,1.322179845,1.126587796,1.342595791,1.420049203,1.392637257,1.433245986,1.01261947
0.694763919,1.256951601,1.496901219,1.687892744,1.322269004,1.311806495,1.37288427,1.01261947
0.068695856,1.365936802,1.56453916,1.519725409,1.312604905,1.334587975,1.304678756,1.01261947
0.295952394,1.081208317,1.215943254,0.941365178,0.96741043,0.956532667,0.926615414,1.014004831
2.064330618,0.952917695,1.117178692,1.000954471,0.924729746,0.961309825,0.997766712,1.012961958
5.064492089,1.526179594,1.402400242,1.370841027,1.527605472,1.537730976,1.550573396,1.012963489
0.146987401,2.156017399,1.76993228,2.027798762,1.89139618,1.805827811,1.927830554,1.012962467
0.086548184,2.134504366,1.612942687,1.670979253,1.591932402,1.618126102,1.611674114,1.014004831
0.100026347,1.755008358,1.254481141,1.509172503,1.357043087,1.388568772,1.400373595,1.01231918
0.219127788,1.663847658,1.181358741,1.428280252,1.294937817,1.4087709,1.398734435,1.012519382
0.237854949,1.335671945,1.117764288,1.147832969,0.857172593,0.867062858,0.975735179,1.01261947
1.972376822,1.031246992,1.13050261,1.56808954,1.250728987,1.2798314,1.34437303,1.012519382
1.159407051,1.309099184,1.135250361,1.473540275,1.202988939,1.204999959,1.215268922,1.01261947
0.249251284,1.911898008,1.24487464,1.305751404,1.199192502,1.274253925,1.225681101,1.013707196
1.003217086,1.411701658,1.183114498,0.98647989,1.411810523,1.408805941,1.308557031,1.014004831
0.887783616,1.32846965,1.155142215,1.390496902,1.374603118,1.240599954,1.204483632,1.01261947
0.269761291,1.215017805,1.208955858,1.611287576,1.198937437,1.154551335,1.204490338,1.01261947
2.754636853,1.064275864,1.082950218,1.215793704,1.112614439,1.041123353,1.056691823,1.01261947
0.142976186,1.769780929,1.410012338,1.71993586,1.353301442,1.404631147,1.399661251,1.014004831
11.06753198,1.468548861,1.250707987,1.449425409,1.266027595,1.143515132,1.184808994,1.01261947
3.936931649,5.447454449,1.839525438,2.81358155,2.457640483,2.411132167,2.332225339,1.01261947
6.685062911,3.595648222,2.760737683,2.80753998,2.616848327,2.586919838,2.394618744,1.01261947
6.943945285,3.752566679,2.760538923,4.475211061,2.52158957,2.745434611,2.391176771,1.013833666
0.250239544,3.513066432,2.628411324,3.727797615,3.111049715,3.290400735,3.347485321,1.014004831
5.635774692,3.069728251,2.62685972,3.321941071,3.077376933,2.662167366,2.717338857,1.014004831
0.372639557,3.786461609,2.482596792,2.973324833,2.996755131,3.642706936,3.17382379,1.012856856
0.879894131,2.244945901,2.130334379,2.569676186,2.530671471,2.472556601,2.489009968,1.013669281
3.48565221,2.138789668,2.265534086,2.42638229,2.426664714,2.404933204,2.524806445,1.014490973
2.555297462,2.482978534,2.526890092,2.590617867,2.199786722,2.441134058,2.342162183,1.014004831
3.333518159,2.549419791,2.371579177,2.717858793,2.387670517,2.430512249,2.416457122,1.014004831
2.779914544,2.546040798,2.735377613,2.327708503,3.276968831,3.301853256,3.419564496,1.013164971
8.245707809,2.804258073,2.607779219,3.55437331,2.924575783,2.93473055,2.811872941,1.014004831
3.638212674,4.427983635,3.104240374,3.366634481,2.419633888,2.403068833,2.296770397,1.015012862
0.394596281,4.206181366,3.168230249,2.204940923,3.772848124,3.576467622,3.78799405,1.015953558
2.01082773,2.252260618,2.69870943,3.030140519,2.656018497,2.737030367,2.793867725,1.015012862
0.686451524,2.373921392,2.45258619,2.275699597,2.775394838,2.70187633,2.720780824,1.015701916
0.797021777,2.054558592,2.209675469,2.125294291,2.426920523,2.434331771,2.44359641,1.015221162
2.776634372,1.49110926,2.077865083,2.168024173,2.18164433,2.02302639,2.069061679,1.015221162
1.14710822,2.265367249,2.063633949,2.001264079,2.326981695,2.346562797,2.203944984,1.016086976
2.846782482,1.810874983,1.890182078,1.864767628,2.141838899,2.11909614,2.163420386,1.016008959
4.498396047,2.178631413,2.257377466,1.978536115,2.074349616,2.11888134,2.169294973,1.016218781
1.12298162,2.608180454,2.448140834,2.640071581,2.851358426,2.909028803,2.858107822,1.01623
4.306462416,2.349624472,2.161272675,2.546116975,2.635751736,2.700639915,2.638841169,1.01623
0.665818016,2.671951592,2.490083521,2.18330099,2.257978055,2.357071487,2.33490486,1.017164846
0.922597209,1.850165993,2.124564754,3.105051916,2.583464418,2.47344804,2.367444546,1.017164846
3.505345253,1.950758408,2.068411637,2.030091618,2.012399992,2.036858781,1.972726063,1.017164846
4.117726557,2.952204975,2.307532825,2.03434978,2.244709334,2.27603347,2.207049507,1.01805483
3.121379968,3.116342462,2.304672409,2.849190677,2.276203018,2.163710088,2.246187064,1.017164846
1.59670267,3.537017567,2.709683992,2.541370376,3.527724674,3.414241231,3.53493178,1.017164846
0.640900165,2.385596292,2.312146178,2.928315619,2.622351418,2.591531765,2.639530932,1.01805483
0.586527902,1.955695768,2.170424878,1.888380344,2.292840141,2.244983919,2.247107698,1.017684645
3.403066981,1.317996745,1.758184202,2.100398661,2.012697548,1.905562769,1.907214806,1.01805483
0.708250091,2.261602858,2.233443271,2.518080105,2.152183842,2.39044433,2.283501494,1.019232998
1.597878593,1.732969038,2.089947917,1.812277972,1.966482141,1.939546025,1.935482523,1.019232998
1.042819566,1.911243191,1.904935081,1.928318425,1.693265582,1.712539477,1.764931581,1.019902613
0.224086931,1.709648269,1.841497783,1.87438701,1.96785626,1.992487854,1.951686267,1.020497037
0.830988649,1.383577441,1.545015258,1.583711515,1.413000602,1.401494654,1.463548338,1.020958785
0.618783319,1.203279284,1.401683474,1.342850439,1.550739821,1.623799998,1.652201349,1.020497037
0.556478636,1.104368298,1.484759662,1.651989217,1.634787834,1.674167386,1.668955371,1.019232998
2.170284063,1.41124849,1.2506298,1.48893872,1.272332935,1.219455106,1.194425825,1.019232998
4.061514147,1.596366629,1.564134089,1.767710124,1.481559856,1.441212502,1.5260482,1.019232998
1.668704396,2.312409778,1.870951312,1.845387861,1.890822268,1.8076312,1.769810928,1.019232998
1.365331268,1.970152503,2.096014024,1.7649043,1.912769322,1.978461713,1.951156258,1.019232998
0.375291678,1.612995311,2.007073479,2.157898508,1.836771734,1.787999361,1.735408398,1.019871306
1.340483734,1.569482347,1.660715724,1.70262311,1.576909285,1.53407882,1.548705899,1.019232998
1.472679135,1.469391557,1.690989636,1.756296261,1.693290424,1.685505,1.762246698,1.020497037
1.736724325,1.487016374,1.814179284,1.722665757,1.823136933,1.862806196,1.777345251,1.020497037
0.3769672,1.807518567,1.700855939,1.905089965,2.052047729,2.059679699,2.005786997,1.020624143
0.315953149,1.48413652,1.627126639,1.54677652,1.490585031,1.637584976,1.593918526,1.020497037
6.631550201,1.231225565,1.500469849,1.675521273,1.338698675,1.333591108,1.303564958,1.020497037
3.133815002,2.353844699,2.068930901,1.884799304,1.810453867,1.837702918,1.813032719,1.020958785
6.081209948,2.705345142,1.948711951,3.259679203,1.867062776,1.905387734,1.888622322,1.020958785
5.735580666,3.079552242,3.104884473,2.27796808,2.192752192,2.391094021,2.327867729,1.021052698
0.447293742,4.33008062,2.738982908,2.116258873,2.994855015,2.649859155,2.844204667,1.020958785
1.914231679,2.519903083,2.718315399,3.372966485,2.771993407,2.701758334,2.630014601,1.020958785
2.746745133,2.154690667,2.455173894,2.602528748,2.430243014,2.426706817,2.346097179,1.02162673
0.068239865,2.799244527,2.412635369,3.271773895,2.674816375,2.879065258,2.962841389,1.02162673
4.374351942,2.212867592,2.010122091,1.792993492,2.238913078,2.253360365,2.276274283,1.021539538
1.60979285,2.696337631,2.562367567,2.31626305,2.421430555,2.343891162,2.331408127,1.02162673
3.36774312,2.492357716,2.351128281,2.231612211,2.47481974,2.406267585,2.336156969,1.021724667
0.191491765,2.628023526,2.456977219,1.943292613,2.165291427,2.118050836,2.10417222,1.021724667
0.338802305,1.901167314,1.887561588,2.064986755,2.22173041,2.182996208,2.115799258,1.021724667
1.340217649,1.947734343,1.71527391,1.810870769,1.508003361,1.544572088,1.590345054,1.021724667
0.619202038,1.543170281,1.888951645,1.68124076,1.869854167,1.762171728,1.748850541,1.021724667
1.620698052,1.340270263,1.519572428,1.754791573,1.52468281,1.629437797,1.583986372,1.02162673
0.287039475,1.581776362,1.595845962,1.824623259,1.702218889,1.747289818,1.745824345,1.021724667
1.007941579,1.6104408,1.442762244,1.602044349,1.337428011,1.350610727,1.3354284,1.020958785
0.156520795,1.408429207,1.502782365,1.439493306,1.531626735,1.546670495,1.535880589,1.020958785
0.716647619,1.014453828,1.105528889,1.206439158,1.650696807,1.593552781,1.629977087,1.021724667
0.253213837,1.077841785,1.115463605,1.428148372,1.155976477,1.16590814,1.191013907,1.02162673
3.180751062,0.968446877,0.998423031,1.120264199,1.53109856,1.419623016,1.509600683,1.020958785
0.175187353,1.636785917,1.497946974,1.474793535,1.3812072,1.474919029,1.416220327,1.02162673
2.890492933,1.520808659,1.302840613,1.284384279,1.295414154,1.292187289,1.317233189,1.020958785
0.439907771,2.274562095,1.556353312,1.615070197,1.610684233,1.659156333,1.619891159,1.02162673
8.480363034,1.433994059,1.372402029,1.839216114,1.399125256,1.41996863,1.393360117,1.02162673
1.245496247,2.611565432,2.181912771,2.878597871,2.099040098,2.000762759,1.927762566,1.020942324
4.749468045,2.849707672,1.93108836,1.962562576,1.909365948,1.944490401,1.827429966,1.020958785
0.170831128,3.142311392,2.29826792,2.505926716,3.1220514,3.100588759,2.974248804,1.020958785
0.527381345,2.693212735,1.859670053,1.9532582,1.939825771,2.024374559,1.894294614,1.020958785
0.541720689,2.017982636,1.680711027,1.885525905,1.807388458,1.767918229,1.736903547,1.020497037
7.638301296,1.277347646,1.597387175,1.695555302,1.776031552,1.831751142,1.670791394,1.019232998
1.363428522,3.970934746,2.296037743,2.733185558,2.936194788,3.1647914,2.873486101,1.02041465
6.144250594,2.760751594,2.299829853,2.139820907,2.395116144,2.393169203,2.369566552,1.020319252
0.896751338,3.54360804,2.908466072,2.918792796,2.614183995,2.751734487,2.600333213,1.019417498
1.061747329,3.004919122,2.400888618,2.116074859,2.039679426,2.036501645,2.043447435,1.020271055
2.07778077,1.792547639,2.08803077,2.216663195,1.909466676,2.043809185,2.008447948,1.020958785
0.253589248,2.089886964,2.118294057,2.025820548,2.32019153,2.243468735,2.22866543,1.020497037
1.506783331,1.512409586,1.790387172,2.210342737,1.823474197,1.876441228,1.859584641,1.020498696
1.653317405,1.608195943,1.830217114,2.260971228,1.971267502,1.952124012,1.999206031,1.020958785
1.633599498,1.927186172,2.010953378,1.960232497,2.053727379,1.933530915,1.896320164,1.021228742
2.238426408,1.778405253,1.959853291,1.875712162,2.056601142,1.957088859,1.961260104,1.020958785
4.228109183,1.98759303,2.035065602,2.063006815,1.942910629,2.028203042,1.965501684,1.020958785
2.399106516,2.331837855,2.659823148,2.075142879,2.349660028,2.344923062,2.371225457,1.02162673
1.842868181,2.517306239,2.11238859,2.216894943,2.536050812,2.48927758,2.509169874,1.020497037
1.177162301,2.291544217,2.129712403,1.969156693,2.464017025,2.413411044,2.433181614,1.021284943
0.381814408,1.824696037,2.171441379,2.311163604,2.160467885,2.163822678,2.118707799,1.021165466
0.083517345,1.701068099,1.870122716,2.004571288,2.025724314,2.013182793,2.01518762,1.020497037
1.732451293,1.667238412,1.540315644,1.623177015,1.391486446,1.388516927,1.398146427,1.020497037
0.671002365,1.598008038,1.690549391,1.605319139,1.665219942,1.693007958,1.722890804,1.020602922
3.900875983,1.558062134,1.547649349,1.593279983,1.590671248,1.692653054,1.635974967,1.020958785
3.083036851,1.850398176,1.852679546,2.042054398,2.172083334,2.107101116,1.996336491,1.021258464
6.277633789,2.252817675,2.104057347,2.381195598,2.182478189,2.189643083,2.224452716,1.02162673
2.578110648,3.160046124,2.571064805,1.933112593,3.14439203,3.113046777,3.188929183,1.02162673
0.233425993,2.393182701,2.766898714,3.957080285,2.255562556,2.223994335,2.190136818,1.02162673
2.28431934,2.204720993,2.225862721,2.132898466,2.069007499,2.087247906,2.121685619,1.02162673
0.545850919,2.479410423,2.101485811,2.018822604,2.068866887,2.180858352,2.012020639,1.02162673
1.918847557,1.837226629,1.828241169,1.910045007,2.049951964,2.087156439,1.968361667,1.020958785
0.163537158,2.042447005,2.126013673,1.906927098,2.162446418,2.186636161,2.153486529,1.020928708
0.584192014,1.526625315,1.583024017,1.702765535,1.431357118,1.430683521,1.496212446,1.020958785
1.167897297,1.289478298,1.594889629,1.708746418,1.561016355,1.699792347,1.639467773,1.020497037
2.613507421,1.661880869,1.606275295,1.525531954,1.512732122,1.549780279,1.639629177,1.018602464
1.854231892,1.8417628,1.761727315,2.043266365,1.722305327,1.813192866,1.734409712,1.01805483
