PIT.Wei.SCD,PIT.GG.SCD,PIT.Burr.SCD,PIT.GB2.SCD,PIT.EGIG.SCD,PIT.EGIG.TSCD
0.684041753,0.684041753,0.709884164,0.690318713,0.538003147,0.547534214
0.673821993,0.673821993,0.669769879,0.666889857,0.412330821,0.419362478
0.42170686,0.42170686,0.434080276,0.405546921,0.266520891,0.275994605
0.228647463,0.228647463,0.182176661,0.206462033,0.212895759,0.210129369
0.411116275,0.411116275,0.4326934,0.458456465,0.662373643,0.66327327
0.254021752,0.254021752,0.257559197,0.234711613,0.665157819,0.674342071
0.253577183,0.253577183,0.271328009,0.272201576,0.209982479,0.212644913
0.484182218,0.484182218,0.476576436,0.488886482,0.568485132,0.576741609
0.598425503,0.598425503,0.633641278,0.60093266,0.800276345,0.809367057
0.497813804,0.497813804,0.562047621,0.552876593,0.590616205,0.597958693
0.588782506,0.588782506,0.608364194,0.582955306,0.602884048,0.605655112
0.558051031,0.558051031,0.585167994,0.555871741,0.375233883,0.382076831
0.136968515,0.136968515,0.127622475,0.151753219,0.401365232,0.405252158
0.291205421,0.291205421,0.327407049,0.316112286,0.441221348,0.443992666
0.182413275,0.182413275,0.175227821,0.174226772,0.391406302,0.390545792
0.509578298,0.509578298,0.496629068,0.495596319,0.835279535,0.846673415
0.193593245,0.193593245,0.613566594,0.184214071,0.389220102,0.392188457
0.380303515,0.380303515,0.382636176,0.390545059,0.562322631,0.56432943
0.520541445,0.520541445,0.555821899,0.527874785,0.559837276,0.569950415
0.193191565,0.193191565,0.230691024,0.187582632,0.224021836,0.226688699
0.257845325,0.257845325,0.251400847,0.211601434,0.476172736,0.487726943
0.439302454,0.439302454,0.4437942,0.448083338,0.530637872,0.538708632
0.442151152,0.442151152,0.465252914,0.422515046,0.437917381,0.446953202
0.247115938,0.247115938,0.199251966,0.224338781,0.148410725,0.156136497
0.266084739,0.266084739,0.283030427,0.560124217,0.503902658,0.504842974
0.465742757,0.465742757,0.451612407,0.479144924,0.496419066,0.509073399
0.253709827,0.253709827,0.269124592,0.242605743,0.549148964,0.552791553
0.290512861,0.290512861,0.296360198,0.270840145,0.489452712,0.493563267
0.543356999,0.543356999,0.514536395,0.520369499,0.629232872,0.63896628
0.656610767,0.656610767,0.682049742,0.650319572,0.554473768,0.553750097
0.254563917,0.254563917,0.281231118,0.243397227,0.233012131,0.235037539
0.287087569,0.287087569,0.262000223,0.659325196,0.517607629,0.528534606
0.813072317,0.813072317,0.831412817,0.819813915,0.990300486,0.990048794
0.266592542,0.266592542,0.283493799,0.231548951,0.394754212,0.392758572
0.486908731,0.486908731,0.474935647,0.493334439,0.377319729,0.389514801
0.517685719,0.517685719,0.487818454,0.473466228,0.449015971,0.455120066
0.835358111,0.835358111,0.849375573,0.845564356,0.724870129,0.721249652
0.559390158,0.559390158,0.570116101,0.54282194,0.777899698,0.78041283
0.231799273,0.231799273,0.226645118,0.189635575,0.148866463,0.150352313
0.253561699,0.253561699,0.250760728,0.219566866,0.159276805,0.167188614
0.445438883,0.445438883,0.486050931,0.478791359,0.668759384,0.670571592
0.685637161,0.685637161,0.699742992,0.677240054,0.301674874,0.300617247
0.215975805,0.215975805,0.171849005,0.223516051,0.190813047,0.198511402
0.209312006,0.209312006,0.262583194,0.234149408,0.274645126,0.27855619
0.265566436,0.265566436,0.225609442,0.23692831,0.562568462,0.566271222
0.485356079,0.485356079,0.468778454,0.481938376,0.654530042,0.658459001
0.243380357,0.243380357,0.295947813,0.655830337,0.291359975,0.295805339
0.295764262,0.295764262,0.278494134,0.270069868,0.45400951,0.455932439
0.512914243,0.512914243,0.515740428,0.517239034,0.771143491,0.777971955
0.291403889,0.291403889,0.320771952,0.273118795,0.382319088,0.386635386
0.758623199,0.758623199,0.75242929,0.76760909,0.930499289,0.93713431
0.291802257,0.291802257,0.283981976,0.766037034,0.317169977,0.329621716
0.658095609,0.658095609,0.691834412,0.6656096,0.643314137,0.641585778
0.841823493,0.841823493,0.853900242,0.846709731,0.866584392,0.876665035
0.26853007,0.26853007,0.242410598,0.229595504,0.439432876,0.441386985
0.310665009,0.310665009,0.252790965,0.244131657,0.265290126,0.279872422
0.236167465,0.236167465,0.242980221,0.756911012,0.349344797,0.350842278
0.280631776,0.280631776,0.285126326,0.965003137,0.347436831,0.357418613
0.659889154,0.659889154,0.670533941,0.66824563,0.612873898,0.616519884
0.271872355,0.271872355,0.288595878,0.651270415,0.580760597,0.589849054
0.663685695,0.663685695,0.69157426,0.665994419,0.824022195,0.825932256
0.642574224,0.642574224,0.643060406,0.643242747,0.599864942,0.605040403
0.267815575,0.267815575,0.29288677,0.236656839,0.315013075,0.327375129
0.7364229,0.7364229,0.760270848,0.740845143,0.788141362,0.793484956
0.708854975,0.108854975,0.734838824,0.711826786,0.768501632,0.77168823
0.234518777,0.234518777,0.245256256,0.220007147,0.310227132,0.318136323
0.87485904,0.87485904,0.886582194,0.882417529,0.601844154,0.70662707
0.216306703,0.216306703,0.194860262,0.204196858,0.147596196,0.155081728
0.669062857,0.669062857,0.667308929,0.664867188,0.634377397,0.635639729
0.212555415,0.212555415,0.504329244,0.202366437,0.153191675,0.157193968
0.231042666,0.231042666,0.504602468,0.21478434,0.485656436,0.492708154
0.426477452,0.426477452,0.458260339,0.475903219,0.619409821,0.625599094
0.252608979,0.252608979,0.226760488,0.239124124,0.316685848,0.329608568
0.479069039,0.479069039,0.472989756,0.456533477,0.526130196,0.531011902
0.252288443,0.252288443,0.276310018,0.551498456,0.622798976,0.629698653
0.253043922,0.253043922,0.289137012,0.281943386,0.655768667,0.664690145
0.800227165,0.800227165,0.816809921,0.807655121,0.747058273,0.757718205
0.821081184,0.821081184,0.838713346,0.828388401,0.874599345,0.878058758
0.666436985,0.666436985,0.681807643,0.653678716,0.852741187,0.851486788
0.387445216,0.387445216,0.403984805,0.387515509,0.433008999,0.434843492
0.538818618,0.538818618,0.541358511,0.531617017,0.254045521,0.255488668
0.391388051,0.391388051,0.415987043,0.429562333,0.352518054,0.354667374
0.202140008,0.202140008,0.170845081,0.175888029,0.138919278,0.143435905
0.817672066,0.817672066,0.831112227,0.824066883,0.887671714,0.893143678
0.150037581,0.150037581,0.187626512,0.175910861,0.153546155,0.153363149
0.189998855,0.189998855,0.16149713,0.19558382,0.322463486,0.320302976
0.781127743,0.781127743,0.799450601,0.78711265,0.955074989,0.967202022
0.14614136,0.14614136,0.162822433,0.180727576,0.18601747,0.195150836
0.384624205,0.384624205,0.369163422,0.390930154,0.507875391,0.510447375
0.852044149,0.852044149,0.866969681,0.860833595,0.936178976,0.946088969
0.490159484,0.490159484,0.506209953,0.458352925,0.225422998,0.234168258
0.850759685,0.850759685,0.866068877,0.85559719,0.876396583,0.885897549
0.097368803,0.097368803,0.137366579,0.106375655,0.052868909,0.05935982
0.385943843,0.385943843,0.448762811,0.406435286,0.873988036,0.877872018
0.729759475,0.729759475,0.746187516,0.735128044,0.347981612,0.356857606
0.188515,0.188515,0.23086011,0.232412179,0.481403418,0.487795077
0.686294642,0.686294642,0.709061563,0.692487854,0.874757345,0.876808219
0.673351211,0.673351211,0.684211739,0.669426636,0.478703726,0.488732595
0.390134461,0.390134461,0.428650156,0.384006924,0.497866932,0.508073793
0.268136333,0.268136333,0.281059576,0.666223969,0.314768957,0.317930511
0.058145645,0.058145645,0.056674712,0.071034041,0.083569256,0.086147542
0.552326282,0.552326282,0.54939831,0.547275309,0.550785805,0.559868069
0.804936115,0.304936115,0.335690786,0.32067674,0.33467204,0.331969204
0.737965896,0.737965896,0.753042306,0.739597235,0.59901691,0.60342682
0.666853979,0.666853979,0.693769894,0.685540419,0.862953414,0.860454613
0.078312941,0.078312941,0.113247947,0.111548775,0.06808086,0.073451229
0.259555361,0.259555361,0.219005203,0.224486021,0.275844418,0.287396278
0.045237642,0.045237642,0.047101175,0.047630032,0.171214317,0.170851271
0.069177848,0.069177848,0.083946082,0.057501359,0.231645428,0.231300324
0.315232944,0.315232944,0.312217751,0.287200525,0.823771693,0.824486911
0.234030315,0.234030315,0.517223536,0.197077436,0.499632095,0.507998241
0.802872016,0.802872016,0.822571709,0.809099958,0.922435394,0.927539996
0.456980726,0.456980726,0.48544124,0.447393922,0.41569647,0.422390096
0.14476267,0.14476267,0.194762521,0.168022765,0.079145669,0.084941401
0.797743959,0.797743959,0.815975585,0.80447661,0.899786808,0.905055938
0.51654399,0.51654399,0.507198136,0.469087261,0.551018975,0.556100727
0.079467386,0.079467386,0.074783603,0.068458041,0.083525206,0.084819114
0.21889926,0.21889926,0.186226557,0.200351741,0.495453462,0.509959695
0.561406179,0.561406179,0.621682024,0.564544614,0.452288807,0.451225947
0.790810746,0.790810746,0.812003673,0.797600035,0.761242141,0.764053227
0.342891347,0.342891347,0.381040011,0.355417647,0.581142368,0.587052386
0.512486511,0.512486511,0.481149807,0.496071752,0.417018413,0.428231079
0.38378594,0.38378594,0.448243895,0.432908415,0.432111229,0.435440586
0.157478325,0.157478325,0.186710919,0.170031174,0.15041664,0.159581854
0.457924482,0.457924482,0.466759331,0.449284659,0.51166228,0.510587448
0.386434254,0.386434254,0.385252524,0.380822254,0.335494316,0.343656551
0.298804479,0.298804479,0.276238051,0.283348413,0.587784226,0.592300475
0.586321037,0.586321037,0.620688469,0.573854632,0.653117214,0.653415104
0.298913957,0.298913957,0.326738092,0.28698642,0.225264853,0.239575597
0.090572402,0.090572402,0.059560687,0.080945389,0.02601519,0.030204639
0.172578634,0.172578634,0.238319788,0.210411508,0.151943596,0.154875372
0.885194135,0.885194135,0.892177361,0.889311657,0.933265405,0.930425963
0.548855279,0.548855279,0.585310381,0.552448348,0.621785944,0.629590583
0.672031157,0.672031157,0.706746492,0.676490404,0.568368124,0.576249189
0.503112427,0.503112427,0.480722495,0.513226299,0.355609688,0.368257161
0.731501787,0.731501787,0.746179229,0.733037001,0.922458705,0.921181146
0.513597965,0.513597965,0.504239728,0.501124363,0.566360553,0.576860133
0.720645089,0.720645089,0.749336051,0.730597456,0.794742405,0.791594976
0.334012714,0.334012714,0.368368256,0.329318202,0.486569705,0.497265259
0.397890688,0.397890688,0.408208807,0.404757597,0.410254247,0.416829028
0.18876528,0.18876528,0.130358986,0.173182834,0.15364397,0.153008356
0.070212318,0.070212318,0.071615584,0.074647764,0.078153503,0.085615019
0.602378154,0.602378154,0.613340953,0.594843475,0.51092559,0.516702732
0.313984284,0.313984284,0.369326769,0.349103249,0.347199374,0.352107616
0.423748085,0.423748085,0.355686458,0.407119425,0.492240725,0.496849049
0.418149782,0.418149782,0.455665327,0.426343693,0.757207402,0.763351715
0.367354979,0.367354979,0.303741066,0.32982287,0.287745085,0.297543793
0.069281442,0.069281442,0.097010836,0.064788027,0.212279075,0.212704807
0.58295381,0.58295381,0.619893066,0.597966258,0.760020017,0.763001901
0.464372345,0.464372345,0.448539038,0.456124911,0.618754804,0.6201282
0.743182657,0.743182657,0.761480531,0.751921752,0.935636464,0.940497511
0.068139187,0.068139187,0.064158243,0.055225216,0.098073832,0.102156408
0.058158769,0.058158769,0.082687436,0.05363346,0.095001099,0.104959662
0.21357076,0.21357076,0.510816996,0.233689577,0.451465494,0.457165974
0.09609802,0.09609802,0.112783654,0.083366174,0.289905166,0.299250886
0.557216754,0.557216754,0.582869953,0.562741513,0.687454499,0.691123047
0.113288789,0.113288789,0.127174944,0.099215632,0.35206322,0.351574268
0.635868905,0.635868905,0.67366027,0.63679585,0.57583174,0.585996809
0.257239705,0.257239705,0.247508532,0.245519756,0.133423923,0.133753789
0.769448094,0.769448094,0.784789361,0.77505219,0.729101777,0.734950777
0.664386591,0.664386591,0.68064642,0.66395691,0.679557779,0.68360546
0.450902591,0.450902591,0.442704856,0.436333209,0.476684248,0.48584052
0.446500608,0.446500608,0.477269706,0.434244298,0.473835993,0.478600589
0.385378597,0.385378597,0.352322233,0.326062353,0.479668483,0.488427401
0.593059075,0.593059075,0.626213148,0.584412499,0.61198241,0.611826501
0.079029397,0.079029397,0.115358511,0.086261898,0.266192631,0.278227482
0.089493244,0.089493244,0.102713106,0.098365585,0.376551856,0.382532922
0.298121522,0.298121522,0.282978979,0.750419163,0.522069455,0.522320455
0.11435146,0.11435146,0.111076811,0.111751717,0.420434625,0.428121078
0.139562159,0.139562159,0.1142079,0.109829135,0.272987295,0.270349604
0.148372616,0.148372616,0.161670932,0.158583921,0.430320369,0.435608644
0.159354597,0.159354597,0.119984116,0.132157073,0.419325262,0.42533928
0.591190446,0.591190446,0.62109397,0.579133748,0.753813374,0.754995824
0.141940537,0.141940537,0.185638841,0.146393245,0.324466734,0.320135953
0.964823131,0.964823131,0.960949857,0.967694346,0.981978489,0.98599861
0.323234774,0.323234774,0.316881247,0.318457422,0.811415324,0.812438411
0.557933636,0.557933636,0.598447629,0.56553441,0.670723747,0.676688498
0.795881266,0.795881266,0.809791163,0.801724248,0.805304811,0.714597202
0.431302136,0.431302136,0.420993484,0.422110991,0.382815821,0.380428607
0.289278895,0.289278895,0.295294401,0.304968105,0.361275053,0.361386363
0.445478984,0.445478984,0.447578832,0.432114284,0.622353959,0.626679456
0.896531981,0.896531981,0.907863376,0.90519536,0.973362842,0.974908411
0.781777546,0.781777546,0.794150004,0.787405502,0.919869215,0.920742837
0.717644519,0.717644519,0.745473131,0.72094476,0.662512406,0.661197191
0.521504249,0.521504249,0.563833698,0.517352181,0.398230842,0.406178234
0.800835283,0.800835283,0.819347238,0.807133983,0.852381293,0.853260366
0.090864669,0.090864669,0.113878633,0.081413877,0.023600077,0.024714632
0.356344855,0.356344855,0.490092028,0.438049631,0.587705023,0.592738334
0.230876694,0.230876694,0.238219301,0.217032081,0.313083086,0.318178391
0.65443383,0.65443383,0.666644424,0.648911594,0.593001952,0.598087929
0.625554932,0.625554932,0.634636415,0.621182422,0.781343628,0.780950336
0.777557488,0.777557488,0.793438445,0.784390544,0.643489342,0.648769601
0.1889533,0.1889533,0.601647587,0.167249923,0.230917017,0.23904904
0.223358942,0.223358942,0.517204555,0.18620146,0.163780726,0.164387404
0.883920001,0.883920001,0.885461792,0.884675409,0.762786774,0.765850635
0.491674949,0.491674949,0.533637518,0.483569189,0.480744562,0.481150842
0.782365547,0.782365547,0.791722946,0.789053035,0.856828326,0.86047481
0.732134752,0.732134752,0.74054882,0.739506695,0.791906679,0.797835669
0.478862469,0.478862469,0.456042152,0.502508456,0.471197406,0.476799719
0.693875971,0.693875971,0.725570273,0.694339486,0.787292536,0.79822986
0.582232843,0.582232843,0.573208087,0.591769371,0.418859464,0.420450839
0.091468498,0.091468498,0.081722743,0.088110636,0.061918611,0.061563355
0.695386599,0.695386599,0.713574325,0.692312598,0.594601727,0.593524059
0.248686909,0.248686909,0.274141489,0.557778988,0.452173477,0.457458637
0.557969818,0.557969818,0.606605372,0.568979366,0.491133861,0.499451965
0.266605949,0.266605949,0.238128029,0.757873029,0.261288585,0.269727001
0.0204649,0.0204649,0.040775547,0.027211003,0.010839684,0.010861335
0.173597926,0.173597926,0.14571491,0.166234036,0.115686406,0.123784956
0.020479668,0.020479668,0.057040088,0.037602415,0.113861124,0.114156902
0.774069255,0.774069255,0.796736971,0.779825758,0.912571084,0.919728706
0.247604308,0.247604308,0.226103939,0.206835261,0.341710748,0.342470274
0.768102333,0.768102333,0.789652618,0.776342837,0.932028909,0.933136639
0.089390475,0.089390475,0.110328983,0.087180348,0.09854614,0.10648016
0.299768176,0.299768176,0.235577488,0.226463145,0.603836738,0.600674655
0.383734265,0.383734265,0.36171587,0.355481993,0.761145449,0.760737273
0.418167131,0.418167131,0.460466038,0.414173315,0.868917703,0.877724456
0.499358559,0.499358559,0.519540968,0.498453277,0.502608524,0.502598211
0.368537539,0.368537539,0.380622973,0.345110779,0.585701957,0.593461259
0.404685845,0.404685845,0.359400783,0.410315991,0.448662342,0.453584911
0.168160123,0.168160123,0.137591352,0.157793069,0.363953205,0.369317896
0.60746685,0.60746685,0.603477059,0.610400974,0.755409266,0.76829274
0.548203976,0.548203976,0.589687029,0.569675354,0.723744872,0.728379675
0.163625997,0.163625997,0.139057052,0.161318725,0.365250406,0.370798389
0.483194642,0.483194642,0.532413964,0.48078452,0.810944485,0.813422811
0.080770332,0.080770332,0.101681968,0.093147072,0.056317996,0.069156147
0.806200346,0.806200346,0.821611222,0.815533147,0.829439134,0.837452419
0.779210692,0.779210692,0.799950345,0.786456475,0.913343321,0.916658382
0.702617782,0.102617782,0.734393941,0.710115373,0.810693967,0.810586826
0.393507151,0.393507151,0.406524568,0.373040881,0.399199619,0.409804899
0.020436636,0.020436636,0.017077644,0.017568378,0.024431209,0.022872846
0.087641469,0.087641469,0.10270558,0.079778447,0.408347056,0.415503274
0.172434566,0.172434566,0.139412251,0.151758243,0.214922076,0.216681321
0.177238353,0.177238353,0.152460101,0.174607213,0.129235363,0.134982828
0.038768522,0.038768522,0.038376046,0.038582842,0.178217316,0.188939271
0.356420513,0.356420513,0.363404863,0.339809932,0.567146358,0.578386918
0.635149097,0.635149097,0.638959149,0.63048675,0.866712182,0.877858619
0.198273507,0.198273507,0.152027825,0.194493981,0.479065197,0.489260349
0.348640857,0.348640857,0.389920877,0.333462073,0.519852229,0.523956995
0.421168273,0.421168273,0.439794461,0.392671241,0.732779215,0.737380327
0.457809996,0.457809996,0.406425327,0.463315813,0.270535776,0.270844771
0.031676919,0.031676919,0.065568189,0.042540298,0.056539911,0.069920855
0.369379015,0.369379015,0.35042166,0.37051133,0.338733842,0.345906844
0.21632699,0.21632699,0.258108053,0.215123584,0.371499605,0.371084282
0.397597701,0.397597701,0.436047101,0.445945699,0.86657001,0.871243105
0.505058204,0.505058204,0.51297903,0.49254651,0.607562246,0.619972243
0.052437059,0.052437059,0.069413499,0.052292061,0.243858257,0.240126888
0.672205601,0.672205601,0.697097515,0.666846197,0.52472883,0.520128601
0.389709208,0.389709208,0.422553736,0.396366597,0.539849287,0.547402663
0.907485081,0.907485081,0.907606226,0.909354501,0.931801475,0.933748729
0.898411648,0.898411648,0.906575692,0.906816497,0.784889488,0.783037559
0.887193418,0.887193418,0.893946322,0.898059516,0.865789865,0.870882353
0.418845927,0.418845927,0.390851571,0.395789308,0.161663766,0.168146096
0.85763769,0.85763769,0.875270177,0.86076371,0.767136715,0.77425656
0.621662677,0.621662677,0.635581345,0.623763505,0.642374209,0.645489228
0.791351811,0.791351811,0.809336715,0.797615137,0.760825151,0.767389344
0.737804483,0.737804483,0.764919963,0.741729565,0.395969342,0.400045804
0.111504995,0.111504995,0.111730275,0.101353088,0.037102481,0.046010047
0.767051673,0.767051673,0.785268759,0.773164023,0.788409475,0.79307875
0.049750336,0.049750336,0.039161144,0.058654619,0.10662285,0.119970082
0.025700265,0.025700265,0.028853239,0.023313333,0.042842073,0.043735346
0.090997143,0.090997143,0.059543621,0.072586565,0.120360355,0.122996349
0.280500506,0.280500506,0.307340597,0.28344494,0.640817745,0.64352776
0.694308893,0.694308893,0.729774317,0.70123669,0.90261929,0.900840141
0.633939837,0.633939837,0.647865384,0.635192576,0.88947368,0.894255417
0.845868678,0.845868678,0.866178375,0.852313315,0.936195677,0.943694033
0.744850051,0.744850051,0.764534854,0.746212244,0.687073589,0.69228661
0.570677692,0.570677692,0.59452419,0.575288139,0.458199285,0.462418412
0.457149276,0.457149276,0.472313253,0.427016218,0.629275414,0.634764355
0.222180089,0.222180089,0.193322834,0.220556489,0.14778717,0.15156967
0.237275375,0.237275375,0.251293927,0.188655182,0.23405833,0.236700635
0.716351973,0.716351973,0.744656081,0.721153064,0.802806631,0.804107908
0.066491247,0.066491247,0.077236232,0.062865924,0.048098724,0.051396443
0.658982658,0.658982658,0.690754915,0.667371239,0.786002018,0.795258737
0.445908662,0.445908662,0.358419908,0.384304444,0.422872546,0.428184307
0.837197854,0.837197854,0.851892609,0.844450198,0.815408444,0.826575436
0.558237751,0.558237751,0.544488373,0.537721107,0.80084314,0.809428331
0.444659583,0.444659583,0.379874135,0.423887839,0.55030829,0.559036686
0.167899659,0.167899659,0.612804657,0.171570745,0.388927885,0.397377048
0.451860455,0.451860455,0.464559606,0.440017541,0.577141725,0.587441552
0.288284157,0.288284157,0.300755269,0.275319974,0.78994016,0.790228872
0.019835362,0.019835362,0.030964336,0.020153976,0.027445442,0.033457447
0.068415688,0.068415688,0.101110862,0.069655684,0.222080584,0.224954369
0.032902131,0.032902131,0.044985062,0.024507505,0.203570308,0.204664863
0.028317539,0.028317539,0.040970213,0.024881704,0.104522776,0.105901783
0.244645097,0.244645097,0.235690685,0.218840588,0.797276552,0.803027367
0.311956274,0.311956274,0.294360519,0.323723488,0.502013598,0.508213633
0.396329127,0.396329127,0.389236485,0.391054131,0.765081564,0.776562597
0.754258763,0.754258763,0.777719774,0.760750102,0.839625499,0.840606902
0.913489713,0.913489713,0.925527204,0.922074448,0.889972739,0.899103657
0.722419371,0.722419371,0.739612654,0.723778516,0.874265114,0.872609033
0.631903896,0.631903896,0.635019626,0.631743907,0.679398818,0.682263304
0.674970029,0.674970029,0.683898062,0.678537799,0.66573605,0.673380299
0.693479332,0.693479332,0.703946861,0.690112791,0.54463803,0.542804498
0.023627386,0.023627386,0.027326116,0.030362672,0.087966769,0.090373725
0.565169015,0.565169015,0.612990688,0.577994663,0.643744407,0.649073029
0.226509956,0.226509956,0.609513189,0.220273661,0.361137338,0.360505591
0.924592145,0.924592145,0.933204927,0.930325163,0.929680499,0.937399748
0.916975383,0.916975383,0.922624984,0.925099236,0.87581191,0.88316163
0.704612976,0.304612976,0.340579653,0.309653258,0.395725551,0.408763438
0.553747569,0.553747569,0.602989675,0.562302637,0.561624979,0.564856876
0.752187248,0.752187248,0.775042873,0.759545212,0.57971229,0.582254645
0.226889965,0.226889965,0.21841655,0.18744236,0.121401923,0.128873044
0.159945076,0.159945076,0.163339283,0.151843986,0.160505025,0.165926708
0.165817717,0.165817717,0.173509335,0.161326057,0.135309347,0.145358588
0.57106461,0.57106461,0.602920198,0.572063465,0.595593351,0.604567632
0.769357198,0.769357198,0.792918447,0.775076817,0.68310245,0.683841767
0.77066807,0.77066807,0.781910417,0.776390849,0.803945086,0.803207386
0.332509314,0.332509314,0.338284807,0.308325237,0.306468952,0.317651042
0.874686624,0.874686624,0.886338643,0.881429355,0.809913582,0.817733578
0.085258671,0.085258671,0.097884758,0.06732205,0.030600635,0.036218431
0.919550674,0.919550674,0.927145343,0.924513855,0.905243003,0.910007441
0.766405848,0.766405848,0.791486305,0.772835088,0.874231246,0.876005398
0.025964085,0.025964085,0.036071384,0.025652874,-0.001061073,0.008547426
0.918555687,0.918555687,0.924155044,0.923549112,0.983193041,0.98922578
0.918598476,0.918598476,0.925868669,0.922053807,0.717428331,0.720587874
0.788255788,0.788255788,0.806897896,0.795480624,0.349481776,0.351948908
0.717071671,0.717071671,0.733102615,0.720706802,0.409783883,0.418284671
0.529524419,0.529524419,0.503005872,0.503012044,0.314553602,0.310523388
0.024227942,0.024227942,0.01020986,0.026632958,0.005892871,0.01560304
0.020703258,0.020703258,0.038680145,0.023351552,0.04127976,0.045077099
0.744605523,0.744605523,0.768909953,0.756088592,0.524690396,0.521557419
0.59475589,0.59475589,0.597333421,0.582318668,0.666146457,0.679639282
0.930556636,0.930556636,0.932460721,0.939077233,0.925771933,0.935578483
0.899135825,0.899135825,0.906976187,0.909376157,0.630636089,0.639106867
0.336734383,0.336734383,0.373255747,0.341902413,0.163857624,0.168406187
0.677337639,0.677337639,0.679149406,0.671755426,0.413858005,0.411831869
0.682232055,0.682232055,0.709492261,0.693058133,0.746375896,0.75849885
0.168700874,0.168700874,0.163211296,0.164706205,0.182053197,0.181307428
0.71828205,0.71828205,0.719774269,0.714822129,0.804234359,0.804568422
0.785047247,0.785047247,0.80395872,0.792024248,0.85597994,0.866149533
0.322844316,0.322844316,0.268455913,0.3205771,0.486243825,0.496647773
0.875360579,0.875360579,0.890580547,0.883607193,0.913613007,0.911849
0.513727688,0.513727688,0.549330117,0.50284917,0.333004706,0.335973232
0.37825621,0.37825621,0.408137978,0.398992934,0.310325354,0.315983918
0.63994405,0.63994405,0.691863585,0.665329669,0.621590728,0.628905726
0.09234577,0.09234577,0.068212346,0.087665919,0.085019882,0.097349318
0.068348005,0.068348005,0.085946265,0.067702073,0.490387441,0.495817509
0.481292883,0.481292883,0.485348183,0.489265934,0.31628371,0.328353007
0.3296,0.3296,0.346206299,0.318732351,0.212084893,0.2166035
0.838227699,0.838227699,0.848861801,0.841103906,0.952386355,0.959891295
0.018814483,0.018814483,0.0455971,0.035621312,0.014868383,0.012977201
0.178401569,0.178401569,0.175740957,0.158564844,0.307983854,0.313153928
0.538649507,0.538649507,0.540256736,0.545212073,0.746412915,0.75192104
0.916336844,0.916336844,0.920090464,0.917337526,0.941471773,0.941438733
0.836221753,0.836221753,0.850998555,0.845715677,0.881066974,0.880728166
0.883716939,0.883716939,0.899087683,0.897813927,0.921303434,0.92680394
0.560040946,0.560040946,0.573221381,0.548417852,0.556914484,0.5694564
0.866508889,0.866508889,0.878128628,0.874831817,0.773747977,0.770052127
0.722812624,0.722812624,0.729344535,0.728853828,0.372878465,0.372087824
0.149438389,0.149438389,0.179620846,0.178811263,0.094521425,0.09642368
0.153736139,0.153736139,0.146001876,0.142548053,0.211041129,0.218658694
0.324031401,0.324031401,0.303380325,0.29046838,0.209596813,0.216812707
0.388908672,0.388908672,0.373436203,0.359293485,0.542856053,0.547657768
0.281668403,0.281668403,0.267630019,0.246319991,0.365055828,0.379147917
0.187044825,0.187044825,0.151223949,0.138763258,0.262527537,0.264756409
0.368199128,0.368199128,0.389892033,0.402692778,0.600360736,0.608063781
0.269665714,0.269665714,0.303313331,0.271871573,0.812949408,0.817830206
0.012750928,0.012750928,0.013290815,0.813023709,0.016148622,0.028076858
0.106003815,0.106003815,0.105409575,0.094859653,0.489945113,0.496856678
0.692032901,0.692032901,0.699535431,0.696307922,0.964480965,0.960055879
0.92920327,0.92920327,0.939561178,0.93500104,0.946030515,0.953094677
0.018220499,0.018220499,0.048496579,0.034700171,0.041433026,0.049146278
0.01392974,0.01392974,0.508287354,0.810325826,0.029420968,0.036400922
0.008483306,0.008483306,0.026678653,0.017600826,0.034047068,0.031289314
0.077622119,0.077622119,0.082275111,0.049115348,0.153528841,0.159696688
0.079829119,0.079829119,0.092714712,0.085870155,0.322355051,0.3238761
0.675623111,0.675623111,0.676929835,0.685024779,0.758656165,0.769576877
0.462781118,0.462781118,0.421559769,0.45445464,0.54864569,0.553226565
0.07440587,0.07440587,0.067959742,0.07296826,0.142709001,0.143061782
0.430509973,0.430509973,0.409671256,0.403938353,0.904420767,0.903835083
0.346891005,0.346891005,0.336719893,0.357540585,0.370953089,0.379150585
0.089059913,0.089059913,0.074445495,0.068203516,0.148377786,0.152497168
0.787846623,0.787846623,0.804663776,0.794815448,0.97847772,0.985316753
0.032677378,0.032677378,0.02582129,0.033426607,0.077053135,0.088819101
0.991495385,0.991495385,0.985896164,0.991235174,0.994922654,0.99904894
0.881771282,0.881771282,0.893655898,0.889730938,0.651745804,0.650604629
0.972123107,0.972123107,0.961970608,0.96581855,0.820512158,0.8215309
0.966200584,0.966200584,0.961947476,0.972525791,0.809315006,0.810039861
0.086231386,0.086231386,0.098885115,0.057773747,0.029269882,0.039859855
0.944354054,0.944354054,0.950710606,0.944968276,0.876375795,0.881652667
0.127344381,0.127344381,0.162235504,0.108008113,0.076722596,0.084356278
0.404701196,0.404701196,0.356624384,0.35848953,0.260688556,0.264339266
0.851758438,0.851758438,0.870533258,0.858346797,0.848287613,0.856949988
0.763989992,0.763989992,0.784721555,0.771719937,0.457154012,0.463875391
0.841610046,0.841610046,0.85801065,0.851593805,0.598672508,0.605797896
0.790575389,0.790575389,0.802540481,0.797083955,0.647667836,0.656823561
