"miu1","miu2","be1","be2","sig1","sig2","lam1","lam2","del1","del2","w1","w2","LogL","AIC","BIC"
0.293860414,1.055772734,0.899784506,0.97036457,0.260472074,0.099541463,0.250931509,1.179208409,1.832281659,0.430299855,0.308109429,0.149619365,-9019.7807,18063.5614,18144.3626
0.310959891,1.089141577,0.891452665,0.967170521,0.205409634,0.10882647,0.305528049,1.229520737,1.808586762,0.422887761,0.287329748,0.05074534,-9019.807674,18063.61535,18144.41654
0.251360184,0.849050158,0.903296292,0.959545121,0.336354803,0.095811647,0.276349992,1.09857061,1.801970351,0.44108797,0.300819145,0.067461862,-9019.940904,18063.88181,18144.683
0.256903192,0.962917437,0.89994256,0.969991693,0.199982745,0.099994964,0.215620846,1.052486628,1.799932582,0.42994156,0.299996528,0.049980103,-9020.202832,18064.40566,18145.20686
0.399574874,1.000291603,0.899897229,0.969847502,0.199882165,0.099987392,0.300070323,1.200675113,1.800218664,0.430308327,0.301249919,0.050882541,-9020.234492,18064.46898,18145.27018
0.407188294,0.973481061,0.900065081,0.97047171,0.202736371,0.108813924,0.313721742,1.1853661,1.820268918,0.431180943,0.298989154,0.06329664,-9020.314188,18064.62838,18145.42957
0.340101731,0.972926512,0.890688088,0.965557559,0.204373742,0.248346131,0.38559118,0.82025179,1.777587063,0.457867811,0.296211912,0.100252399,-9020.576702,18065.1534,18145.9546
0.196816273,1.081810087,0.901777789,0.969940608,0.199153643,0.100674499,0.253618051,1.226749762,1.799685548,0.429716006,0.299971102,0.050344293,-9020.731789,18065.46358,18146.26477
0.318216503,1.005172404,0.899741098,0.970100734,0.19936394,0.106294053,0.301184652,1.207317506,1.800230946,0.429789688,0.305195787,0.053151844,-9020.793535,18065.58707,18146.38826
0.388386785,0.979104654,0.891286463,0.969596652,0.200088285,0.112712536,0.298581689,1.177912501,1.803063353,0.43030231,0.320640884,0.049402836,-9020.86635,18065.7327,18146.5339
0.302906422,1.00920885,0.899770942,0.969679231,0.200087976,0.100231321,0.317906439,1.195845007,1.799996552,0.429937602,0.299675662,0.070426092,-9020.980186,18065.96037,18146.76157
0.396572471,0.995321976,0.900319816,0.968417167,0.205741651,0.098386067,0.299210187,1.19561909,1.801138171,0.431632332,0.310030556,0.04753371,-9021.020113,18066.04023,18146.84142
0.29371284,0.991146689,0.902801788,0.975231105,0.222730311,0.105665741,0.253299225,1.228661779,1.799706362,0.497444069,0.322885849,0.053161056,-9021.080325,18066.16065,18146.96185
0.299070691,0.988134798,0.899629705,0.970515372,0.209104859,0.099503198,0.286717221,1.217215867,1.800051086,0.430002641,0.302761721,0.063482389,-9021.44011,18066.88022,18147.68142
0.277232226,1.010431845,0.90149986,0.966066152,0.20415919,0.104490301,0.405737786,0.847503243,1.798872601,0.44478085,0.298266644,0.114763511,-9021.466853,18066.93371,18147.7349
0.33865755,1.008833971,0.893519408,0.970561256,0.290768868,0.078761643,0.258871828,1.29296218,1.790324971,0.452883245,0.283478762,0.041422147,-9021.542319,18067.08464,18147.88583
0.400873622,1.025793907,0.9013426,0.960486259,0.202268739,0.095962599,0.281062984,1.212751602,1.803507075,0.442726673,0.29763748,0.054073885,-9021.7145,18067.429,18148.2302
0.029077768,1.036195332,0.908215027,0.961390659,0.20694265,0.130677262,0.027126288,1.181527551,1.806219811,0.421337228,0.297025579,0.072196849,-9021.863492,18067.72698,18148.52818
0.414189434,1.011745409,0.8968644,0.96152297,0.205749972,0.103358663,0.290658922,1.181673144,1.80500625,0.427647086,0.300962223,0.051093516,-9022.041091,18068.08218,18148.88338
0.427793646,0.836389917,0.894684359,0.971852565,0.185398152,0.128890617,0.252669959,0.969783634,1.801996273,0.615027554,0.269379782,0.066044463,-9022.12343,18068.24686,18149.04806
0.388727523,0.950650645,0.899989265,0.969988811,0.235473273,0.116867653,0.241208578,1.186643346,1.806700179,0.444238757,0.342277661,0.092164317,-9022.491249,18068.9825,18149.78369
0.352920885,0.982887589,0.900041473,0.969982633,0.252760171,0.100091988,0.279798473,1.155274464,1.830662394,0.443190567,0.352670313,0.095089771,-9022.608254,18069.21651,18150.0177
0.301782642,0.999450009,0.899690018,0.97019844,0.199680312,0.101583474,0.301150895,1.199214776,1.800350806,0.430575308,0.300984436,0.050168772,-9022.679182,18069.35836,18150.15956
0.431093089,0.940797629,0.891298505,0.97997716,0.232997881,0.12336797,0.26877593,1.201803786,1.800979761,0.491143878,0.377358989,0.067287739,-9022.682667,18069.36533,18150.16653
0.391008955,0.991016737,0.890345806,0.970301697,0.200289213,0.100657197,0.312140175,1.194726216,1.819835505,0.434130648,0.299661392,0.074152755,-9022.898339,18069.79668,18150.59787
0.500195724,1.027759591,0.912400396,0.977839498,0.206517068,0.131776856,0.314479695,1.154585085,1.802696456,0.412663001,0.285206201,0.039649861,-9023.034878,18070.06976,18150.87095
0.342083776,1.009356406,0.89773976,0.966429045,0.195868363,0.104653551,0.254866342,1.212416287,1.820412928,0.431790914,0.305348472,0.0769685,-9023.457139,18070.91428,18151.71547
0.30479573,1.000576672,0.899629681,0.970406754,0.200321816,0.099885887,0.300953209,1.198372936,1.799579756,0.430278884,0.30046152,0.050186873,-9023.680514,18071.36103,18152.16222
0.430892629,0.974568774,0.899788857,0.959858677,0.24870515,0.099738928,0.306329225,1.184686435,1.803199374,0.430062549,0.299852255,0.09731386,-9024.127472,18072.25494,18153.05614
0.299901082,1.000044645,0.899977002,0.969930321,0.200065709,0.099940123,0.300202383,1.200245132,1.800259823,0.430139581,0.299986452,0.050069287,-9024.5841,18073.1682,18153.9694
0.299901082,1.000044645,0.899977002,0.969930321,0.200065709,0.099940123,0.300202383,1.200245132,1.800259823,0.430139581,0.299986452,0.050069287,-9024.5841,18073.1682,18153.9694
0.335251469,1.189964513,0.90001202,0.970320783,0.200803193,0.110105846,0.303529614,1.189864738,1.800858083,0.510400234,0.299995308,0.04926512,-9024.604293,18073.20859,18154.00978
0.410465464,1.041009614,0.89621386,0.966614734,0.20146494,0.103609078,0.326221382,1.179706504,1.797237991,0.455328976,0.308659212,0.059864195,-9024.652488,18073.30498,18154.10617
0.426233,1.004111723,0.899749,0.959099336,0.2202808,0.166081628,0.266642861,1.238986319,1.884217238,0.430180444,0.300882396,0.051356259,-9024.861831,18073.72366,18154.52486
0.297906817,1.002452762,0.899998758,0.969998439,0.199999398,0.099999067,0.295588568,1.202729761,1.800993988,0.431253726,0.301946285,0.050969897,-9024.979669,18073.95934,18154.76053
0.297906817,1.002452762,0.899998758,0.969998439,0.199999398,0.099999067,0.295588568,1.202729761,1.800993988,0.431253726,0.301946285,0.050969897,-9024.979669,18073.95934,18154.76053
0.313936252,0.9630705,0.903047618,0.932659303,0.267187109,0.153579246,0.270605981,1.238514415,1.805748208,0.454748077,0.316324125,0.152396046,-9025.212644,18074.42529,18155.22648
0.473671961,0.929329937,0.908496591,0.956908533,0.28371808,0.105051225,0.19603626,1.177123369,1.805704646,0.476107676,0.310551941,0.073612897,-9025.213861,18074.42772,18155.22892
0.39998304,0.983209116,0.897417881,0.968194732,0.198889503,0.101237097,0.316396411,1.189199542,1.80137609,0.430221403,0.298481141,0.055593441,-9025.249188,18074.49838,18155.29957
0.299370057,0.999924266,0.899946025,0.969918254,0.200008771,0.100026391,0.299492971,1.200095511,1.800063135,0.430062616,0.299959354,0.049993824,-9025.498956,18074.99791,18155.79911
0.380802453,1.075616253,0.899661713,0.969949373,0.247433645,0.146014602,0.317916385,1.18332146,1.82579379,0.438002459,0.357670208,0.115201289,-9025.797488,18075.59498,18156.39617
0.280145246,1.001042929,0.913684155,0.929283306,0.200900598,0.134708938,0.254170254,1.205577562,1.782515278,0.421113162,0.32549878,0.144006004,-9025.835796,18075.67159,18156.47279
0.391831588,0.990122525,0.890492338,0.970644584,0.200392305,0.106259506,0.279004181,1.209592473,1.811275903,0.429899727,0.311903782,0.050689978,-9026.171789,18076.34358,18157.14477
0.169988872,0.986757818,0.900983971,0.95899103,0.298884311,0.101030551,0.106445912,1.066378118,1.814409713,0.429410181,0.300648077,0.065083057,-9026.566362,18077.13272,18157.93392
0.175410819,0.898240602,0.900729299,0.943098259,0.217747397,0.285492995,0.218299484,1.427732328,1.801722767,0.461139619,0.297005269,0.149679911,-9026.847679,18077.69536,18158.49655
0.327638418,1.084832977,0.900670033,0.967484009,0.203706924,0.102449235,0.190899757,1.225922443,1.802591531,0.426491365,0.309583704,0.048736381,-9027.072743,18078.14549,18158.94668
0.40018037,1.000051613,0.900042602,0.96999074,0.200077704,0.100019235,0.300160764,1.199671504,1.800001817,0.430009003,0.299994336,0.050212528,-9027.699599,18079.3992,18160.20039
0.327895352,0.978731598,0.899968097,0.968298335,0.200367297,0.100627898,0.329724633,1.216974687,1.801693334,0.431035438,0.312119071,0.068174786,-9027.703843,18079.40769,18160.20888
0.180838733,1.012277356,0.896938091,0.977220215,0.258640085,0.087529822,0.321114211,1.147326808,1.786202138,0.431287741,0.291822727,0.040978993,-9027.805195,18079.61039,18160.41159
0.354175677,0.980401866,0.895489204,0.959967298,0.200394215,0.128952028,0.247977591,1.208086871,1.802965841,0.496888207,0.346924347,0.047927511,-9027.869084,18079.73817,18160.53936
0.256596508,1.03670493,0.899661306,0.969669476,0.3079227,0.098344121,0.141445955,0.939812337,1.844964039,0.430605046,0.300256079,0.180977318,-9027.894149,18079.7883,18160.58949
0.354718866,1.001869592,0.870628966,0.979684599,0.376572971,0.076964465,0.122262915,1.056904021,1.920651926,0.33222851,0.288918099,0.226465482,-9027.922411,18079.84482,18160.64602
0.304844323,0.994335241,0.900185634,0.969772589,0.202805652,0.0977324,0.301752845,1.200222928,1.799691621,0.428006702,0.305277043,0.05015319,-9028.043547,18080.08709,18160.88829
0.397874314,1.002854444,0.900563817,0.959842447,0.200145619,0.100495647,0.301722671,1.202216805,1.800140147,0.429481497,0.299986431,0.049120081,-9028.061846,18080.12369,18160.92489
0.351582215,1.00331171,0.901421567,0.971940414,0.198752457,0.101438981,0.362255868,0.963072075,1.81668707,0.428286918,0.303313336,0.099902638,-9028.329759,18080.65952,18161.46071
0.298592198,0.999091344,0.899646903,0.970394209,0.203090718,0.099180256,0.300069374,1.199975826,1.800303719,0.432745984,0.299805401,0.147108435,-9028.368956,18080.73791,18161.53911
0.40594631,0.996153179,0.900145757,0.959937598,0.199945717,0.100014538,0.294384668,1.21916592,1.802448358,0.462752174,0.300007073,0.049992479,-9028.439754,18080.87951,18161.6807
0.352846421,0.974326452,0.90000078,0.959983012,0.199998266,0.099999133,0.381852146,1.201917458,1.799990466,0.429988732,0.2999974,0.101423275,-9028.492704,18080.98541,18161.7866
0.092992903,1.221056864,0.847289607,0.957439783,0.430575406,0.122578981,0.306075763,0.968875202,1.782687698,0.470121686,0.320199573,0.102215937,-9028.509901,18081.0198,18161.821
0.409484841,1.009434924,0.902855057,0.97187263,0.202191855,0.099575785,0.318793366,1.213783682,1.809925139,0.427792244,0.298095408,0.050312625,-9028.619188,18081.23838,18162.03957
0.313803304,1.00565064,0.900466633,0.972032259,0.208603142,0.10056881,0.311172027,1.197314362,1.814672906,0.434880969,0.303200632,0.049142396,-9028.981032,18081.96206,18162.76326
0.401904781,0.995035953,0.889999318,0.969998132,0.200237183,0.100168212,0.303341813,1.206747715,1.800001501,0.429999061,0.304251655,0.050003371,-9029.211548,18082.4231,18163.22429
0.381865673,0.996406879,0.897460639,0.960045172,0.212872527,0.119696873,0.290740465,1.192642315,1.810569583,0.481777665,0.29904624,0.053977247,-9029.267786,18082.53557,18163.33677
0.301552553,1.03543414,0.900018799,0.970154353,0.217592944,0.13123149,0.254991418,1.2508922,1.800098076,0.438279298,0.315646503,0.15042167,-9029.320654,18082.64131,18163.4425
0.158702899,1.0295729,0.899960093,0.959911697,0.200038176,0.109289474,0.1425737,1.361883075,1.799954435,0.429860423,0.328258199,0.05005642,-9029.394467,18082.78893,18163.59013
0.237196877,1.021111729,0.899985508,0.969984894,0.228569028,0.119856174,0.314292743,1.242824691,1.799991565,0.494318386,0.317920457,0.049999233,-9029.843575,18083.68715,18164.48835
0.105833092,0.844218585,0.898922196,0.961314277,0.296414534,0.099811228,0.11583741,1.062573202,1.801192501,0.502789171,0.319485544,0.050321305,-9029.952813,18083.90563,18164.70682
0.300215963,1.000712263,0.899839403,0.969017714,0.200739278,0.10025905,0.30237143,1.203574294,1.802058602,0.430859948,0.302752401,0.152827677,-9030.126439,18084.25288,18165.05407
0.402190339,0.995969838,0.899159343,0.970440963,0.200280099,0.098905262,0.304567497,1.192045664,1.798875225,0.430719452,0.301242205,0.050189928,-9030.139664,18084.27933,18165.08052
0.114790561,0.700594134,0.899306213,0.958676102,0.199604296,0.143726141,0.14822565,1.209919314,1.79947465,0.430783829,0.372158115,0.04835925,-9030.654197,18085.30839,18166.10959
0.408647001,1.274719981,0.881656995,0.954031949,0.185521793,0.391474666,0.411010473,1.036098908,1.796210213,0.502672173,0.301294627,0.125876677,-9030.723392,18085.44678,18166.24798
0.318046577,1.017980392,0.899842296,0.939545751,0.26296628,0.125651436,0.313023967,1.26152576,1.800168224,0.430370231,0.305394746,0.158831142,-9030.752018,18085.50404,18166.30523
0.360450883,0.947306429,0.892957387,0.95525451,0.207234301,0.100333332,0.248587837,1.198050648,1.804414229,0.446568254,0.335034082,0.083030442,-9030.826069,18085.65214,18166.45333
0.292885351,0.997104978,0.900072467,0.969917175,0.205811548,0.099980129,0.302341152,1.185849251,1.809277961,0.430070413,0.309299699,0.154537411,-9030.961964,18085.92393,18166.72512
0.414266205,1.043588146,0.89899938,0.97011175,0.197511793,0.100030032,0.344391717,1.152623277,1.800684114,0.428970709,0.315638216,0.098459083,-9030.97802,18085.95604,18166.75724
0.316079768,0.982791059,0.900257011,0.966380279,0.201702858,0.099306749,0.287071537,1.151653997,1.82529074,0.43016379,0.304905228,0.150404962,-9031.0773,18086.1546,18166.95579
0.300261107,1.000132086,0.899997923,0.970010727,0.200008528,0.100009303,0.300139416,1.199613057,1.800006398,0.430206054,0.300387332,0.150005182,-9031.084646,18086.16929,18166.97049
0.174674906,1.045960429,0.885978439,0.958351411,0.211427928,0.184579623,0.241380788,1.131830157,1.782734992,0.447132689,0.465050676,0.133240534,-9031.285525,18086.57105,18167.37225
0.423490326,0.853466941,0.907813239,0.957408835,0.202293793,0.126256191,0.28609697,1.314325595,1.800983782,0.429647822,0.298622966,0.092459037,-9031.973659,18087.94732,18168.74851
0.253446512,0.98402605,0.895371259,0.966686924,0.198489519,0.098323432,0.234300507,0.938046711,1.818657303,0.430010796,0.295825831,0.152641732,-9032.089571,18088.17914,18168.98034
0.149107271,1.111373528,0.90286123,0.970483452,0.246620836,0.295796471,0.307939844,0.844276779,1.798682536,0.428653064,0.295024074,0.18290826,-9032.272873,18088.54575,18169.34694
0.344567912,1.073397677,0.913733955,0.95593496,0.276239433,0.128529394,0.469141046,1.12155759,1.808427967,0.422677553,0.306971484,0.155171363,-9032.831347,18089.66269,18170.46389
0.413101157,0.997395685,0.89998816,0.970025286,0.199900604,0.100130433,0.305341352,1.209096758,1.799973239,0.429951504,0.317911999,0.058031693,-9033.241696,18090.48339,18171.28459
0.299931091,1.000718523,0.900031812,0.969978207,0.200012818,0.100020943,0.300380128,1.200936858,1.79999601,0.430901066,0.300152011,0.150005498,-9033.377651,18090.7553,18171.5565
0.318141691,1.062026214,0.899985354,0.969984734,0.21393668,0.156811811,0.289016027,1.222618648,1.86259752,0.432499694,0.327998542,0.085536768,-9033.535934,18091.07187,18171.87306
0.292493521,0.993607051,0.899920782,0.96999664,0.199978166,0.100052597,0.297124974,1.201214023,1.800025176,0.431072777,0.300665039,0.050066619,-9033.947633,18091.89527,18172.69646
0.229887301,1.060652335,0.944152431,0.973769299,0.179043547,0.13147287,0.298622491,1.1640871,1.798277071,0.491345844,0.262253381,0.080980939,-9033.956931,18091.91386,18172.71506
0.625569578,0.927209884,0.897904364,0.95671944,0.20012119,0.277413965,0.395659485,1.286985434,1.873740621,0.484153549,0.306148245,0.056025569,-9034.018229,18092.03646,18172.83765
0.270953383,1.018524681,0.898889204,0.943663476,0.239496217,0.201760436,0.246460291,1.163182278,1.876106297,0.430162555,0.376515942,0.150211212,-9034.261623,18092.52325,18173.32444
0.309216025,1.111232587,0.900001545,0.969966184,0.339946248,0.099998283,0.404144786,0.920858822,1.799981118,0.49023657,0.29999485,0.078504059,-9034.52585,18093.0517,18173.85289
0.408675659,1.138775884,0.893919368,0.969078427,0.250432515,0.119229909,0.387536611,0.991016325,1.812198859,0.451668389,0.302708461,0.053280707,-9034.791463,18093.58293,18174.38412
0.320146303,0.887108705,0.899963207,0.970000195,0.286737317,0.312277479,0.321127775,1.258300473,1.906477052,0.439331124,0.29999416,0.089349949,-9034.919281,18093.83856,18174.63976
0.413332424,1.008846747,0.903630579,0.967042294,0.199475304,0.095203244,0.268625778,1.206354189,1.838980754,0.428319344,0.305312067,0.077137907,-9035.405442,18094.81088,18175.61208
0.287454952,1.171094071,0.899882725,0.969901492,0.294262477,0.100083378,0.391312713,0.89287226,1.830666206,0.441322508,0.3361107,0.171972961,-9036.045589,18096.09118,18176.89237
0.299971547,0.999951369,0.899991249,0.969976568,0.199985729,0.100003637,0.300018629,1.199998913,1.799997446,0.430037875,0.300027174,0.050026765,-9036.2706,18096.5412,18177.3424
0.320331767,1.037994384,0.87938161,0.97162698,0.201714797,0.094178981,0.334230629,1.174278049,1.795566125,0.436568653,0.323969456,0.042441112,-9036.398757,18096.79751,18177.59871
0.29380843,1.006616681,0.89999929,0.969998785,0.201996749,0.099999121,0.302498061,1.204941015,1.801424899,0.432818241,0.300000418,0.054555483,-9037.840991,18099.68198,18180.48318
0.576391142,0.763546618,0.942588596,0.964816843,0.196729926,0.117098238,0.02878465,0.94429849,1.782450505,0.488187449,0.308463979,0.084191513,-9037.871553,18099.74311,18180.5443
0.195854823,1.016189719,0.913094059,0.973538262,0.196415682,0.104756977,0.229714149,0.918272126,1.80483975,0.434120751,0.309622661,0.127827588,-9037.962617,18099.92523,18180.72643
0.095508139,0.955559763,0.930793453,0.947071785,0.282960246,0.291352658,0.258346032,1.207010079,1.82487344,0.403882922,0.365058393,0.176137112,-9038.227715,18100.45543,18181.25662
0.461160568,1.047037823,0.902355549,0.954976371,0.26019056,0.205131163,0.357001471,1.181709506,1.799938829,0.520780755,0.437189401,0.08174534,-9038.306226,18100.61245,18181.41365
0.345493937,0.993195128,0.900634025,0.938931354,0.19841688,0.194910015,0.295290535,1.246995749,1.845370721,0.429167921,0.32472358,0.150487685,-9038.402684,18100.80537,18181.60656
0.281007285,0.893221684,0.897116367,0.972753884,0.197924956,0.125195726,0.277302142,1.083449211,1.80609637,0.43045932,0.326682698,0.202725035,-9038.456972,18100.91394,18181.71514
0.482672987,1.008283787,0.900000775,0.96998303,0.209925673,0.099999139,0.27791414,1.151404513,1.799990524,0.429988801,0.348558263,0.056113816,-9038.592395,18101.18479,18181.98599
0.193620692,0.955928296,0.892470877,0.974885032,0.233449784,0.107658288,0.318680876,0.832828365,1.803906581,0.411433627,0.332285164,0.098608395,-9039.525267,18103.05053,18183.85173
0.295332132,1.031295571,0.90004409,0.968667041,0.290800541,0.136490672,0.271066201,0.916170247,1.808280591,0.446978723,0.299673817,0.053869346,-9039.829795,18103.65959,18184.46079
0.135523708,0.973554221,0.899955942,0.969954077,0.199995338,0.338851361,0.377108287,1.047537181,1.799974358,0.429969696,0.4163432,0.15004679,-9040.525435,18105.05087,18185.85207
-0.086927907,1.14813306,0.931377187,0.958476382,0.200331197,0.10200403,0.421422938,1.313739708,1.799124609,0.430341229,0.297214047,0.050884519,-9040.91983,18105.83966,18186.64086
0.304985973,0.997660202,0.899353933,0.940065278,0.195247306,0.120280687,0.301438184,1.19622725,1.806866473,0.427306329,0.302049077,0.163161577,-9041.728252,18107.4565,18188.2577
0.297998494,1.001515366,0.900002844,0.96999574,0.201209123,0.102801725,0.302688696,1.207628773,1.808284242,0.429999412,0.299999952,0.152282622,-9042.020656,18108.04131,18188.84251
0.371636153,1.101758226,0.871117501,0.919747713,0.339041293,0.346403283,0.321459715,1.218699228,1.855472274,0.461441986,0.21885439,0.175575228,-9042.55085,18109.1017,18189.9029
0.487446639,0.939159641,0.900598088,0.970349406,0.220552967,0.100155093,0.286371676,1.224973345,1.799140678,0.523033276,0.334828575,0.049768705,-9042.868299,18109.7366,18190.53779
0.292324497,0.994279189,0.899996272,0.93998231,0.200007633,0.099990717,0.276635091,1.180045969,1.799986626,0.432632258,0.300004963,0.159935502,-9043.197855,18110.39571,18191.19691
0.248265552,0.983206167,0.83756692,0.978848561,0.227503905,0.088629175,0.070973343,0.891635405,1.798576366,0.463987412,0.296095108,0.063332026,-9043.845499,18111.691,18192.49219
0.09491891,0.954501622,0.890738314,0.857831172,0.199475262,0.225646776,0.180969607,0.958014322,1.761638555,0.47555874,0.459591268,0.08153024,-9044.775851,18113.5517,18194.3529
0.289461536,0.997975726,0.899971189,0.970009919,0.201196751,0.103814875,0.297552334,1.20800509,1.799999429,0.438078656,0.299979593,0.149959476,-9045.349224,18114.69845,18195.49964
0.503733776,1.018985728,0.898044536,0.961053774,0.221463706,0.278291627,0.409620134,1.166680855,1.878689201,0.538478092,0.334027888,0.051618584,-9045.813812,18115.62762,18196.42882
0.301578903,0.978012877,0.903822178,0.972125885,0.224569622,0.09203561,-0.187283806,1.206110949,1.80698166,0.432636928,0.295774132,0.055152352,-9045.994419,18115.98884,18196.79003
0.287868671,1.002852034,0.896940151,0.94006054,0.216486133,0.110384313,0.29034981,1.192703754,1.802453583,0.425840162,0.293408956,0.164129266,-9046.142354,18116.28471,18197.0859
0.428502314,0.70007136,0.857731217,0.974721391,0.206623194,0.223795105,-0.360034982,0.904024355,1.848545099,0.419060418,0.314467272,0.176820109,-9047.955009,18119.91002,18200.71121
0.289466492,1.024307537,0.928478715,0.930409831,0.195483688,0.112953161,0.273350078,1.21428409,1.774725331,0.436880613,0.282617804,0.12618368,-9048.075931,18120.15186,18200.95306
0.273999028,0.97682868,0.899962991,0.969961425,0.246050999,0.179806466,-0.124044114,1.000571973,1.79997846,0.561138134,0.299994126,0.069690164,-9048.564251,18121.1285,18201.9297
0.236365682,1.057424133,0.900005157,0.969962449,0.226764077,0.121305761,0.328999289,0.898331768,1.799982239,0.471630381,0.299996604,0.04998693,-9048.772499,18121.545,18202.34619
0.352988663,1.030134101,0.902026132,0.970075226,0.41704643,0.09906209,0.654618201,1.171365326,1.798357276,0.430184687,0.29942057,0.12970698,-9049.178466,18122.35693,18203.15813
0.310461928,1.006011024,0.900583435,0.941486396,0.228478527,0.105388571,0.30553355,1.199280136,1.808115095,0.436162943,0.322988609,0.159713195,-9050.123146,18124.24629,18205.04749
0.335214053,0.94191465,0.890009145,0.969926123,0.411067386,0.099997877,0.508627051,0.997117958,1.799982715,0.519221946,0.299959093,0.049994228,-9050.390528,18124.78106,18205.58225
0.303429868,0.997773222,0.89999718,0.939999089,0.200019883,0.100005635,0.29979809,1.201856548,1.800001741,0.430002855,0.302256604,0.150523983,-9050.544155,18125.08831,18205.8895
0.348279988,0.985210802,0.900164351,0.969133612,0.208207757,0.102460519,-0.203852422,1.234742044,1.829442174,0.428100301,0.322795861,0.049226119,-9050.816258,18125.63252,18206.43371
0.262051826,0.985281639,0.89998525,0.969984626,0.270857924,0.09999922,-0.149189409,1.175659146,1.799991416,0.429989855,0.299997659,0.08393124,-9051.306224,18126.61245,18207.41364
0.149419906,1.174824446,0.802668876,0.956864645,0.24460561,0.242034569,-0.427989821,1.07873922,1.944230315,0.466436468,0.303340097,0.095606282,-9052.034532,18128.06906,18208.87026
0.300423357,1.000226735,0.900014855,0.939994021,0.200017504,0.100197206,0.300362754,1.199685668,1.800388047,0.429997842,0.299999151,0.150334604,-9052.065648,18128.1313,18208.93249
0.129484184,0.229643989,0.874073175,0.904585407,0.41003712,0.264460002,-0.396851573,0.952352446,1.677586945,0.730184482,0.729115215,0.050061644,-9053.890418,18131.78084,18212.58203
0.30494359,0.990174988,0.896468591,0.968319626,0.195133666,0.099414225,-0.224479095,1.168760948,1.814634548,0.434338816,0.301440827,0.10736226,-9053.921484,18131.84297,18212.64416
0.389107901,0.946159131,0.897953191,0.968856117,0.202046356,0.096344973,0.358654052,1.269082673,1.793282637,0.430025859,0.321242635,0.091550276,-9053.936633,18131.87327,18212.67446
0.306987753,0.996492567,0.900105606,0.940272823,0.19971882,0.112334644,0.313576594,1.193558847,1.80102928,0.458556848,0.299389191,0.150379386,-9053.954373,18131.90875,18212.70994
0.083207622,1.009589951,0.900001117,0.939975921,0.27512497,0.305249429,0.19677518,1.236683568,1.859268316,0.429983865,0.306529447,0.199634177,-9054.069202,18132.1384,18212.9396
0.299758107,0.999970417,0.899978611,0.939978841,0.200041064,0.100037417,0.299463032,1.2001919,1.800481051,0.430020205,0.301054966,0.150003377,-9054.232622,18132.46524,18213.26644
0.303481629,1.006089008,0.899998838,0.939998807,0.206995943,0.100292693,0.300205872,1.199148443,1.804943699,0.4299992,0.305397677,0.15010311,-9054.573342,18133.14668,18213.94788
0.476870193,1.153300573,0.899469827,0.970075512,0.199251007,0.160496155,0.267938469,0.624326639,1.799783905,0.430282263,0.2992427,0.188328037,-9055.057591,18134.11518,18214.91638
0.337347135,1.179902949,0.863406779,0.979175165,0.1970606,0.21927714,-0.272639276,1.00786833,1.993016775,0.56892576,0.20234288,0.093866048,-9055.214656,18134.42931,18215.23051
0.264942576,0.990094881,0.90188671,0.937933951,0.227604498,0.099460376,0.30345303,1.185420356,1.811922518,0.422434721,0.291469584,0.166657918,-9055.650326,18135.30065,18216.10185
0.27775914,2.036536922,0.902917598,0.970351239,0.202810124,0.10315669,0.370202676,0.931238715,1.802299174,0.4283267,0.30205281,0.108293011,-9055.89293,18135.78586,18216.58706
0.334725114,0.723141504,0.898055497,0.935287434,0.214293575,0.288264344,-0.231385877,0.999860522,1.798066495,0.625524722,0.300035933,0.050249607,-9056.169811,18136.33962,18217.14082
0.339481511,0.854208515,0.900180357,0.969857304,0.199756046,0.100011093,0.249906183,1.028453763,1.85032012,0.429946527,0.300037737,0.049905254,-9056.694447,18137.38889,18218.19009
0.28520742,1.160848587,0.899594795,0.95999615,0.32205668,0.101182522,0.342610497,1.484941811,1.796183289,0.426041144,0.297583579,0.049763504,-9056.735192,18137.47038,18218.27158
0.154229657,1.101397969,0.835425554,0.868038499,0.201782692,0.319836473,-0.250778384,0.95177283,1.874551599,0.538507206,0.361968789,0.10273908,-9057.004542,18138.00908,18218.81028
0.397825382,1.000745777,0.902610369,0.954241393,0.223015215,0.112787307,0.271590066,1.234879479,1.800817723,0.469197983,0.368730977,0.069302615,-9057.224124,18138.44825,18219.24944
0.352891242,0.90429691,0.900003255,0.940001447,0.305037264,0.099996383,-0.027507266,1.231337732,1.799960217,0.429952983,0.342248063,0.149992767,-9057.4561,18138.9122,18219.71339
0.429760266,0.877565818,0.915255344,0.95175424,0.211262477,0.164651026,-0.14713597,1.045727619,1.909887907,0.584523203,0.334405305,0.064710957,-9057.935433,18139.87087,18220.67206
0.314325808,0.980001763,0.899044157,0.941723757,0.200201914,0.099637926,0.317323215,1.196144608,1.812376355,0.430993698,0.299029771,0.150608959,-9058.58861,18141.17722,18221.97842
0.107306279,0.826656342,0.901367738,0.970239317,0.199301513,0.204892987,-0.042568764,1.196033254,1.890137227,0.428436024,0.344411769,0.050801369,-9058.713607,18141.42721,18222.22841
0.257743336,1.036129062,0.900523041,0.939573532,0.200149928,0.147570737,0.271372498,1.261364437,1.811038769,0.430218704,0.348099985,0.172500657,-9059.001638,18142.00328,18222.80447
0.487453241,0.908741423,0.893734466,0.971070159,0.303055727,0.178032201,0.278527129,0.938614064,1.828250009,0.419154681,0.318795967,0.057216771,-9059.638157,18143.27631,18224.07751
