x.use,Wei,GG,Burr,GB2,EGIG,TSCD
2.709057049,2.231970276,1.856095183,1.983083987,1.716092029,1.767678591,1.266547335
3.769971499,2.527722414,2.10856811,2.405138555,1.990201049,1.892804075,1.430670303
0.772889582,2.407845536,2.000246743,2.019663332,1.82821759,1.936019407,1.446742876
1.596630416,2.41553666,2.047574833,2.034586242,1.854116408,1.964913617,1.563260726
2.469629555,2.53916656,2.19658274,2.294107964,1.966583124,2.056197125,1.738337543
0.091834943,2.140304196,1.865344974,1.746636926,1.669018379,1.76175085,1.624664553
0.140377513,1.915856202,1.616839133,1.349035047,1.410104925,1.634417317,0.740485823
0.107938742,1.674799487,1.385891637,1.053300889,1.182168909,1.503368305,0.461570498
0.334204192,1.56286727,1.273685114,0.951342326,1.06210525,1.488320414,0.49576632
0.258508711,1.455596259,1.187200878,0.832211718,0.982923359,1.459213571,0.492653369
1.773853329,1.634089637,1.346295284,1.134234694,1.172889715,1.516850438,0.763585133
2.126158781,1.804074327,1.513920651,1.47982126,1.412647708,1.583933387,0.869543059
3.635045479,2.10451405,1.722987952,1.984688859,1.763247097,1.726777876,1.044831417
1.249936223,2.145424402,1.733815532,1.921905476,1.74226696,1.756443987,1.12090679
3.753628491,2.383564775,1.95078921,2.344217555,2.029482724,1.890828069,1.321614265
0.699459546,2.218884813,1.867838195,2.055021918,1.853411084,1.878507745,1.354495323
0.266959448,2.008466021,1.708115719,1.617282545,1.628288719,1.822123543,0.978916843
1.56432467,2.103466884,1.813051783,1.775658209,1.673237315,1.887895513,1.13319789
0.112642452,1.853643879,1.584236152,1.400065074,1.418028707,1.677905883,1.101852587
0.367177306,1.719328318,1.48653224,1.189970158,1.294175511,1.661435478,0.972248675
0.130063454,1.585014923,1.326861264,0.969940618,1.106707137,1.549098637,0.618968479
0.768384708,1.611093509,1.366743754,1.029522343,1.113997342,1.553499755,0.710129944
1.940587145,1.788339869,1.489405774,1.333460082,1.311834381,1.615401747,0.96398885
0.899983417,1.778740403,1.482890417,1.335495339,1.355647594,1.631799393,1.019283537
0.59973003,1.799575817,1.424762557,1.268201878,1.284722644,1.641801059,0.991268747
3.875807475,2.146705317,1.655633269,1.775101005,1.627596689,1.808988504,1.562757621
4.433667474,2.41663512,1.895186844,2.367386727,1.995081184,1.998049003,1.74628413
1.410063697,2.373725979,1.947470715,2.230400482,1.96001032,2.032696193,1.779851836
1.968271922,2.442917319,2.007022941,2.252742326,1.970646507,2.114268902,1.913587169
1.103806354,2.412161807,1.980689059,2.085405809,1.913574389,2.099617194,1.893270911
0.829014207,2.307651946,1.907916598,1.892354998,1.809938867,2.094294897,1.862435937
1.456680668,2.339894321,1.956015896,1.895025333,1.79997882,2.112187296,1.793100665
1.234993607,2.376181402,1.974085569,1.856796855,1.736371934,2.150083955,1.834315667
0.679158444,2.250096847,1.87655298,1.702144919,1.598738849,2.125839105,1.833032514
39.44004042,3.813330439,2.963828464,3.048547956,3.325893385,3.509534007,6.058277041
0.591152125,3.386305997,2.688895205,2.342317293,2.817734826,3.365663884,5.752147741
7.567007354,3.830337439,3.05913925,3.338148234,3.308447037,3.506282819,5.299870343
46.36481325,5.411512293,4.284770286,5.865299403,5.153254415,4.848745801,6.158709918
0.068257642,4.618728464,3.584011749,3.829640299,3.96189375,3.562975181,5.448924262
0.068267505,3.808479683,2.926561833,2.610971325,2.967471165,2.892979417,1.519340139
0.068277371,3.199342817,2.461003455,1.915984905,2.26025848,2.476067839,0.701631139
0.546851166,2.725063785,2.238094479,1.606801073,1.927691749,2.407293352,0.753069717
0.547484762,2.449956727,2.06391353,1.422161347,1.736170186,2.349615804,0.794208432
3.446729033,2.644640838,2.212206571,1.894334847,2.042130573,2.370851644,1.227613482
7.635078029,3.093289287,2.611555634,2.783424072,2.634928242,2.513520229,1.470987268
7.254037173,3.499799974,2.988470778,3.626066276,3.211824458,2.639350905,1.725197665
0.712246916,3.174901787,2.730391888,2.818352922,2.741186822,2.56962394,1.721965816
0.071235376,2.696263809,2.313062455,2.048321655,2.105954999,2.191864256,0.681897161
0.927869036,2.512552456,2.216020903,1.859753842,1.923609553,2.156810729,0.753465997
0.142791992,2.211541552,1.917516632,1.440663733,1.545501068,1.992651606,0.610583967
0.285755763,1.983262622,1.741818065,1.225673867,1.310608614,1.908869948,0.622525391
0.500599462,1.931391403,1.646556441,1.136440942,1.196215127,1.912700203,0.684394134
0.716219885,1.923439215,1.589607431,1.13699151,1.176548189,1.886823681,0.760870475
7.050261487,2.472469414,2.054324266,1.808529793,1.823389046,2.125255598,1.774605981
1.238824617,2.528093365,2.031626497,1.802905641,1.825965598,2.105617528,1.80408942
7.40016143,3.128364148,2.451732279,2.507458761,2.462378189,2.370787728,2.02351753
1.857223677,3.033351567,2.445184687,2.50652383,2.384039825,2.38961177,2.102540206
2.314088774,3.074394092,2.497165824,2.601888612,2.366498063,2.412827021,2.198518028
0.07465966,2.616729174,2.101765142,2.021837278,1.875825275,2.020691093,2.049401468
0.592050097,2.429870744,1.977968558,1.752654137,1.680213034,2.02313264,1.66448913
0.591702242,2.272831107,1.883248625,1.567436529,1.515158383,2.006244257,1.427372041
1.771980201,2.435432993,1.986525262,1.708470294,1.620738867,2.048581312,1.5256611
0.590313138,2.276832634,1.847734733,1.522830396,1.496720292,2.041339667,1.503305075
1.767821209,2.363008838,1.957563612,1.693986238,1.581032172,2.110457649,1.618271707
0.58892773,2.174628878,1.864961352,1.518639222,1.466531391,2.082973244,1.630020391
0.588581955,2.082557234,1.731567331,1.423075041,1.357113314,2.027997803,1.404780387
2.348804609,2.23485538,1.861762109,1.710499948,1.570231368,2.05597118,1.601117538
1.173024258,2.266717032,1.858616914,1.714153525,1.58812685,2.041987778,1.674404786
1.171648044,2.259708939,1.850274787,1.690343605,1.585398139,2.043965684,1.705558162
0.585480312,2.176623982,1.772280333,1.535353575,1.446185791,2.015397312,1.685376273
0.585136831,2.080458392,1.686027001,1.411221572,1.371564315,1.961281151,1.420644561
0.584793578,2.015465844,1.612667976,1.310198172,1.337329476,1.937088441,1.256411825
0.584450554,1.88492191,1.575071916,1.247134448,1.260568185,1.911465745,1.157006741
0.584107757,1.80269889,1.522958951,1.189391479,1.211132144,1.914893393,1.070927823
1.749242208,1.940236574,1.60382643,1.446486514,1.355182884,1.964277187,1.243423792
0.582738851,1.916126884,1.538501843,1.366405883,1.284983536,1.950918226,1.270434062
0.582397193,1.871750061,1.520778366,1.293512663,1.234773549,1.90203812,1.114566869
0.582055762,1.848038014,1.465024238,1.214639588,1.181357095,1.866962096,1.030301117
0.581714559,1.745966238,1.455143868,1.149718121,1.149249431,1.837791091,0.984838181
1.162065664,1.790132329,1.520572996,1.293915934,1.228767976,1.879969264,1.076471159
0.580692309,1.775205864,1.471444341,1.233378414,1.200853364,1.842926766,1.082601172
0.580352011,1.803128822,1.438567651,1.158062579,1.148009141,1.806019196,1.030348018
2.315972334,1.972479815,1.598561184,1.524100278,1.427295508,1.863103375,1.335202248
1.733928769,2.110183486,1.697248516,1.684288879,1.524419118,1.89608662,1.417400497
0.577637764,2.030471643,1.632623637,1.540336234,1.45236443,1.853893151,1.416909861
0.577299497,1.921772611,1.576780706,1.402040294,1.347959841,1.82079113,1.250669804
0.576961455,1.86735207,1.484749657,1.301647907,1.284434546,1.791021756,1.140672598
0.576623637,1.708845026,1.416509883,1.249176297,1.23691714,1.761921131,1.066389889
0.576286044,1.687723063,1.397969976,1.228298053,1.178986672,1.777838941,1.022253061
0.575948675,1.631552888,1.361269227,1.174781386,1.148692879,1.76046281,1.005631669
0.57561153,1.608277232,1.341704431,1.147783444,1.112119177,1.740410194,0.964732636
0.575274608,1.618575218,1.334652421,1.108831675,1.10240892,1.730092067,0.93582825
2.29571664,1.83032649,1.495573884,1.415376326,1.341599399,1.827426589,1.289385172
1.718767251,1.942285978,1.612021252,1.601549833,1.477948571,1.901877074,1.392110087
7.955509879,2.528759112,2.019383319,2.359971828,2.133392608,2.262842493,1.770628196
2.267695536,2.623075193,2.144925966,2.472576278,2.218685835,2.340041715,1.878625049
1.132523585,2.472701515,2.119705866,2.237543359,2.081749263,2.346385504,1.924608615
0.565931076,2.387009397,1.9922459,1.882235841,1.844668374,2.29587545,1.87510516
1.130540601,2.370661913,1.967452988,1.811409316,1.8109089,2.286487625,1.754959426
0.564940241,2.266871264,1.879189101,1.596399862,1.620559579,2.262826959,1.736729429
1.691854126,2.319686503,1.974337248,1.727798949,1.712921128,2.2634387,1.749903545
4.490591961,2.622839697,2.26717271,2.245895996,2.107756124,2.375825561,1.990664413
4.469684056,2.817896792,2.519319037,2.745216983,2.47959851,2.468506131,2.244559985
0.558384794,2.589478391,2.385029979,2.175842084,2.150814088,2.383594929,2.147657124
1.672226842,2.567481578,2.371082254,2.208832473,2.132855745,2.377174271,2.099583504
1.113518919,2.544184519,2.306651941,2.052117096,1.995095034,2.358902568,2.050477952
1.667360515,2.511266347,2.300063861,2.090738514,1.997688214,2.400439439,2.095097885
0.555463061,2.363137545,2.13583354,1.770429693,1.779228929,2.368350116,2.049426649
1.663479035,2.412217589,2.158796969,1.884064632,1.817705442,2.378713468,1.99888561
2.212810423,2.481051217,2.280054945,2.046955285,1.967940252,2.441977292,2.108744743
0.552880538,2.292597969,2.060848387,1.736261886,1.764099637,2.341853754,2.03320707
1.10447408,2.238520621,2.042941353,1.678734397,1.708035717,2.307675971,1.851369239
0.551915611,2.164304,1.905266452,1.519567152,1.57680501,2.232071816,1.809074976
1.102546778,2.188303306,1.9076678,1.572486243,1.561009383,2.24701093,1.694349761
1.101264033,2.180500131,1.849361576,1.562982718,1.545479369,2.254468142,1.705782472
2.197407255,2.329269738,1.984549414,1.800298844,1.716266393,2.323521191,1.824640955
0.549032292,2.18113468,1.846007555,1.566792567,1.536778386,2.249568098,1.797439485
3.282717536,2.444832584,2.034417415,1.953363889,1.823604728,2.30279823,2.104529145
0.546801543,2.259143324,1.887671502,1.695957861,1.658100047,2.202223378,2.014334364
0.546483706,2.148494368,1.771335212,1.501315872,1.535793619,2.146196309,1.543677087
0.546166079,1.991661135,1.740048236,1.359221273,1.443004927,2.063172448,1.346244316
0.545848662,1.897153632,1.674182626,1.247410182,1.368515504,2.015860934,1.218053434
1.090428914,1.853044287,1.679642362,1.353825107,1.396845227,2.004524819,1.249002918
0.544897669,1.861840748,1.622912196,1.249606686,1.336367908,1.946190217,1.25410648
1.088529439,1.919370631,1.638899092,1.347128447,1.387807629,1.897052412,1.288983201
2.713429998,2.075269316,1.781453902,1.691108889,1.61557482,2.014109991,1.466371396
1.625223801,2.194517447,1.813801219,1.777576638,1.695719096,2.069120519,1.568268095
1.082224968,2.14616623,1.801870488,1.758926229,1.676984468,2.058799465,1.591981131
0.540798404,2.027724207,1.729263897,1.557560748,1.515930462,2.039478403,1.543464667
2.158176614,2.16695628,1.853104935,1.753579477,1.669159488,2.126798317,1.726286806
0.539231108,2.057031678,1.746489692,1.55730532,1.532540491,2.064355094,1.72003095
1.614879631,2.127793874,1.823411061,1.72713231,1.654143943,2.107730034,1.77846896
0.53798099,2.017471359,1.723863971,1.541800875,1.499464137,2.027220253,1.734211655
0.537668976,1.896588727,1.623493942,1.395254669,1.407885694,1.972688695,1.386209033
1.074091128,1.916159577,1.666184898,1.46166524,1.436697002,1.958530789,1.380602694
0.536734167,1.941816947,1.55690531,1.370696772,1.365764669,1.883100279,1.36265038
0.536422975,1.901872534,1.505618477,1.257851646,1.26989681,1.848372239,1.176996744
1.071602411,1.922735285,1.491517604,1.34198499,1.300012568,1.874811269,1.228490732
0.535490629,1.883962913,1.454163453,1.248748388,1.225020942,1.833276915,1.224475822
0.535180256,1.83319356,1.415277279,1.184717456,1.150867064,1.83830264,1.10624172
0.534870089,1.730420586,1.383674852,1.125145007,1.091375635,1.754648537,1.049232809
3.198080227,1.964356767,1.640193969,1.578550419,1.408215012,1.863886899,1.482445894
0.532704632,1.894178684,1.564424736,1.425520443,1.329248347,1.827654556,1.469952226
0.532396095,1.838578383,1.506813102,1.311780011,1.243243769,1.787681613,1.263511525
1.594415118,1.995703961,1.610660364,1.501889086,1.3530211,1.828812227,1.364424546
1.061712921,1.992598871,1.636164635,1.521245217,1.377234973,1.818467884,1.412899243
1.589805335,2.01100896,1.720447321,1.665163841,1.508371361,1.884899849,1.488253071
0.5296284,1.960813331,1.626871862,1.492838793,1.38283109,1.841785291,1.449972303
0.52932189,1.897122691,1.562550413,1.322624983,1.307194465,1.807294883,1.259998245
0.529015581,1.832344474,1.513502446,1.22557525,1.250562876,1.737185204,1.13631123
1.05680714,1.85470703,1.506838961,1.323755218,1.282821868,1.778891355,1.152773027
0.528097866,1.798760076,1.441210634,1.24054829,1.207325376,1.732357626,1.191572179
3.157607195,2.019288052,1.670874792,1.675290356,1.517290997,1.865581602,1.612373789
0.525963568,1.865617215,1.6123451,1.49428205,1.42611877,1.835479263,1.59089441
0.52565947,1.79975968,1.55799459,1.368696281,1.314141671,1.813085232,1.351002224
0.525355573,1.735195152,1.507823107,1.281197952,1.219390383,1.792702377,1.203450626
2.09656792,1.89419126,1.644805221,1.563008617,1.392110823,1.840371301,1.42406856
2.61314737,2.102990608,1.805480228,1.897931039,1.652706061,1.936995003,1.569835549
3.124926124,2.265959082,1.960328464,2.239335921,1.915615253,2.05403025,1.740823042
0.520520305,2.050745101,1.871918969,1.909526389,1.690598133,2.010010646,1.752635673
1.039838933,2.071512081,1.86912795,1.814336537,1.645353869,2.015941391,1.623498595
1.038638834,2.031070488,1.821875771,1.743369055,1.63358065,2.027654886,1.661010421
1.037440313,2.073962992,1.814071754,1.692483804,1.590546419,2.022484128,1.687203233
6.181693005,2.597102747,2.144322649,2.44682918,2.217750317,2.281052233,2.000800677
4.10216528,2.865232901,2.347885096,2.933875188,2.452743244,2.363069664,2.208517442
2.046360434,2.955324035,2.377003611,2.751292773,2.377675659,2.417888636,2.272679326
0.511295455,2.732869467,2.203755592,2.224245512,2.084785351,2.262467019,2.148103231
3.564667978,2.917518473,2.375678846,2.633595165,2.360445129,2.423248302,2.426870357
1.525078576,2.845885474,2.376511782,2.448571993,2.304014965,2.392936504,2.44899606
2.02876214,2.838216228,2.402195728,2.459373767,2.306851437,2.446522186,2.531858392
1.013214378,2.770076529,2.340880887,2.246911412,2.156185239,2.381939589,2.465794693
1.517200807,2.656706528,2.391377239,2.200914845,2.095219297,2.337395343,2.488624896
10.49299329,3.237874089,2.967433168,3.123951241,2.997052063,2.792632097,3.059569389
3.220909884,3.261282493,3.016732954,3.194306725,3.012046008,2.83250141,3.193422
1.606762926,3.12568012,2.97210751,2.833753595,2.837945945,2.794594875,3.193109374
2.002701838,3.036105147,2.995962421,2.717690406,2.710590951,2.803905594,3.177470418
0.800162549,2.763864885,2.7335587,2.307809557,2.381589149,2.725687159,2.964982962
0.399851953,2.457359767,2.448555482,1.92686842,1.994243947,2.616742789,1.657704415
1.595744659,2.449985559,2.415044951,1.970427357,2.002384103,2.621730394,1.692582038
1.592091072,2.443266442,2.379156288,1.9862198,1.971344538,2.615176245,1.758634957
0.397794792,2.292380825,2.170469575,1.679878037,1.724526481,2.508097831,1.668795504
1.191335269,2.244094139,2.120394414,1.678560835,1.73756405,2.54177765,1.602540827
1.584812489,2.289892656,2.159104396,1.767794714,1.793485718,2.523473486,1.702225841
2.369067691,2.362016327,2.238889634,1.999225417,1.903930017,2.547512275,1.842943071
0.394618714,2.149107777,2.045717178,1.649928747,1.676844255,2.437165475,1.751504534
0.78833471,2.044971541,1.96266173,1.565254532,1.590369637,2.368217765,1.527748366
0.78743317,1.972434143,1.884287034,1.492771928,1.494538891,2.31469084,1.397190178
1.571267233,2.03657193,1.957811984,1.660052023,1.570164505,2.393708091,1.48977762
0.392592231,1.907960944,1.837248362,1.449361726,1.398817776,2.359500953,1.409876618
2.347487037,2.092961249,1.963967112,1.779595844,1.618214835,2.434528711,1.629075293
0.391024286,1.958959877,1.813738287,1.50870938,1.46701021,2.318093382,1.593403791
2.726244387,2.135135141,1.973496338,1.861004284,1.686104336,2.424259445,1.845546014
1.16639024,2.12438866,2.035087158,1.812492514,1.670147087,2.407636353,1.896842159
1.55163916,2.19447564,2.064815047,1.876890844,1.682967393,2.416062635,1.967612387
0.387688412,2.041565979,1.870574468,1.535022998,1.490435281,2.284863767,1.882143605
0.387467178,1.886517869,1.714787496,1.324146895,1.329517883,2.214682583,1.355538542
0.774050285,1.863882528,1.673912818,1.318635426,1.318093079,2.178426621,1.300947709
0.773167366,1.851483246,1.651312154,1.297432226,1.289524816,2.167282092,1.265600985
0.386363169,1.724298631,1.529606114,1.129257772,1.170524742,2.130655718,1.056491436
1.157107462,1.821912991,1.564476472,1.252195422,1.25997214,2.179999882,1.165901327
1.53929434,2.014216997,1.629168299,1.458629969,1.367837215,2.185575423,1.283616792
1.152497727,1.997598012,1.653552809,1.507055511,1.400672031,2.180927311,1.330755557
4.199419285,2.382444135,1.933625004,2.049148365,1.795399292,2.298795613,1.569782632
0.381548011,2.167768959,1.773492056,1.642840314,1.590706433,2.15900547,1.531686839
2.660212227,2.41489333,1.896046017,2.034168941,1.782019615,2.242977726,1.769171215
2.272409557,2.607870877,2.023532384,2.184067525,1.933373428,2.284484615,1.888825531
0.756608501,2.508685889,1.904881068,1.928701916,1.791211667,2.301105414,1.886983476
1.132977858,2.516030407,1.895633143,1.837631584,1.720058515,2.301719586,1.76473244
0.377444577,2.215756912,1.741065204,1.521030919,1.509188581,2.196005599,1.685343204
0.754031156,2.148392565,1.690091424,1.455892559,1.454622994,2.139465666,1.499578278
1.879727578,2.161987964,1.80893442,1.680727514,1.623611781,2.201437342,1.613421084
1.500367859,2.260203288,1.875013129,1.752033715,1.715987012,2.225953644,1.7114601
0.374878923,2.139529549,1.766707794,1.494004444,1.553067492,2.12294572,1.651281138
0.74890651,2.05165856,1.709759209,1.442482744,1.464858491,2.055174834,1.462688055
0.748056279,2.050279342,1.666363598,1.380739642,1.416214868,2.024855843,1.37471398
1.492718249,2.110989424,1.726563898,1.512772463,1.490126279,2.087764995,1.42707067
0.745512198,2.02726268,1.696775899,1.425406501,1.44403612,2.059435754,1.442215381
1.116365802,2.020801162,1.712676806,1.470321845,1.47699073,2.119319881,1.435459481
1.114467008,2.010584966,1.761980239,1.498807183,1.472223356,2.127849791,1.510486706
2.221360972,2.117323229,1.880471004,1.749738327,1.653068333,2.227825512,1.662549313
1.108792744,2.072715457,1.91404084,1.714297565,1.634859405,2.162443702,1.725017517
0.369388104,1.956970088,1.744276872,1.458318514,1.462558008,2.071981007,1.704849779
0.737939114,1.894616663,1.69809433,1.384981538,1.402788307,1.990056602,1.486111857
1.105028258,1.990374207,1.699972049,1.46771952,1.449903369,1.994270483,1.449935946
0.368134089,1.849272148,1.580298537,1.296265224,1.307190206,1.92302277,1.433097069
0.735434332,1.798778275,1.546276564,1.280926898,1.27403585,1.919030289,1.318316089
0.367508907,1.682105977,1.459399208,1.154812129,1.177057621,1.866434154,1.066799248
1.466708882,1.781641291,1.522783021,1.351450546,1.298263721,1.918701279,1.191663905
0.732524369,1.802676068,1.486051185,1.294520233,1.262211868,1.917556444,1.218248486
1.096921915,1.8091018,1.529552615,1.357417147,1.322884849,1.923751581,1.255297589
1.095060895,1.849612256,1.556613843,1.441887235,1.390502319,1.916704395,1.313225913
1.093203487,1.834399155,1.596456683,1.489661758,1.409992656,1.908095835,1.356024035
0.364195051,1.73215618,1.523684807,1.289204165,1.254205901,1.823006479,1.320988575
1.453487751,1.880177959,1.594321726,1.487182364,1.345789942,1.893782808,1.405551272
0.363166492,1.810522559,1.475524453,1.327253404,1.227448173,1.803107819,1.400406108
0.725511999,1.767512524,1.478986558,1.30913043,1.214266597,1.769158444,1.297318489
1.086423769,1.852174061,1.523486521,1.37631575,1.281155372,1.773943944,1.345632202
1.805596659,1.968201034,1.634908847,1.535191723,1.421908773,1.838677695,1.463053708
1.800503534,2.109975245,1.723822344,1.675343213,1.561794353,1.899645605,1.574634702
2.51076107,2.318674193,1.868215953,1.940349249,1.758245379,1.964858661,1.700757474
2.50086208,2.375071859,1.949429137,2.171638132,1.93324896,2.059979269,1.820971794
2.845261289,2.503206148,2.071726123,2.477765692,2.137920519,2.148467484,1.934028063
3.184723533,2.634860828,2.285164231,2.722387878,2.334910677,2.256528707,2.107068625
0.353658871,2.404791519,2.095400506,2.133329193,2.002611517,2.176109705,2.011038208
0.353459701,2.19553301,1.941496215,1.720279504,1.723757208,2.087348219,1.319658868
1.410657215,2.232049424,1.980929224,1.754343282,1.723948899,2.148371384,1.371413091
0.352465775,2.054257513,1.875081792,1.445802676,1.492837126,2.045610272,1.374406011
2.807057168,2.294415414,2.038549856,1.86022079,1.743635547,2.125619029,1.646696196
1.749482592,2.399555617,2.113561787,1.977181715,1.817881207,2.137778713,1.748384218
0.349699774,2.159002072,1.913444098,1.621271265,1.590493587,2.075371155,1.664935011
1.743589753,2.256323175,1.989738265,1.787266184,1.695195052,2.116682571,1.718277409
0.696652212,2.184693769,1.910107574,1.649762249,1.616865375,2.05266937,1.686358001
3.119121364,2.365466891,2.09314226,2.002510885,1.867487388,2.131961433,1.959590513
1.383165541,2.411154468,2.075732161,1.932320143,1.815511783,2.150809757,2.040835149
4.80319426,2.706468539,2.367082582,2.439519409,2.189641197,2.281697344,2.258299214
0.342892944,2.486084285,2.101344433,1.963340369,1.84280026,2.179728616,2.110569862
0.342700707,2.230041069,1.903519418,1.610521853,1.605571561,2.094074363,1.372561281
2.049299275,2.465586765,2.011510712,1.833107331,1.737374046,2.169666079,1.47795458
0.341358506,2.201664732,1.849686728,1.542749231,1.513495294,2.097446594,1.471500852
1.70201741,2.296316331,1.927412724,1.74633179,1.633507708,2.130290049,1.551199058
1.045559785,2.269366559,1.915635122,1.672940942,1.591596037,2.142060191,1.578045154
0.782853639,2.167137187,1.863602443,1.583238568,1.507104531,2.131204951,1.582442142
2.336760665,2.323933701,1.970194506,1.902897983,1.703096156,2.174793246,1.758272546
1.810378669,2.429745897,2.040564371,2.002946323,1.775406905,2.208648033,1.851453336
0.774576331,2.221874508,1.955693789,1.772951825,1.65398302,2.159786259,1.821245475
0.515807262,2.023758566,1.816551696,1.526612621,1.509313341,2.058855283,1.437451351
1.285920251,2.062228717,1.842849378,1.597799717,1.520248139,2.075118429,1.448294391
1.026440178,2.126186837,1.815289477,1.555547335,1.48683786,2.113460305,1.481728374
1.024150036,2.127669414,1.814416336,1.549993703,1.46770497,2.103676462,1.514224962
1.276619507,2.142851237,1.836150756,1.633120266,1.499444725,2.086434071,1.594678382
2.033494991,2.227722044,1.960609296,1.847850927,1.692520168,2.14825713,1.716212922
1.014482166,2.227853405,1.9240568,1.758221174,1.65193423,2.132281428,1.738800614
0.506675838,2.091719549,1.770693955,1.51978591,1.494392084,2.072534458,1.712958687
1.514953315,2.165642037,1.799905,1.665806461,1.596278882,2.121087513,1.723584503
0.756211757,2.115778557,1.7727455,1.585842215,1.499132901,2.060594622,1.686270218
3.997367848,2.488292843,2.008045565,2.073989796,1.915923016,2.243242068,2.133162138
5.91661002,2.850237635,2.322202567,2.712633517,2.453987066,2.536113747,2.402905665
1.229210908,2.678939059,2.295579419,2.47547026,2.290244545,2.506790162,2.43616591
2.201560531,2.656513105,2.334698059,2.539455462,2.334357205,2.590973842,2.512397489
0.488693427,2.432317471,2.154974999,2.021330957,1.97749467,2.490770164,2.418852957
0.488151871,2.20820393,2.007405687,1.709386934,1.658240688,2.322550244,1.73060495
2.185755297,2.393333291,2.162221059,1.950353257,1.836800414,2.371222206,1.831545342
1.693454681,2.459944677,2.175590308,2.027764875,1.844962688,2.360959841,1.927053263
2.644994197,2.612207426,2.316392393,2.226410936,2.027154018,2.428153297,2.06795906
0.240321065,2.340631765,2.041864838,1.786239224,1.67307341,2.266426133,1.975715161
4.282961929,2.718095429,2.275964455,2.36130421,2.025734301,2.433816543,2.381886862
0.237810974,2.398164802,2.02612532,1.810071137,1.752041908,2.308237063,2.246663758
2.365020054,2.566952469,2.140727324,2.060632751,1.931060772,2.345314027,2.235647157
0.236371566,2.29733869,1.885941142,1.694231586,1.672354683,2.184875911,2.078654315
0.236241208,2.068796588,1.6957551,1.39779815,1.447446246,2.04718707,1.20091549
0.471961485,1.988958623,1.623990485,1.261927326,1.331976151,2.014207714,1.096562023
0.471441215,1.876875728,1.567594282,1.169687151,1.271794642,1.998836515,1.028484273
3.50670135,2.252982612,1.799399835,1.679939046,1.593444851,2.129658742,1.444395408
0.933062926,2.131183183,1.761682883,1.611480397,1.57278744,2.113500686,1.483886932
0.233137346,1.906148079,1.552019082,1.319428821,1.367543157,1.983576499,1.01651838
0.930498465,1.875026922,1.5549483,1.346897923,1.351254742,1.964179111,1.062453839
1.622113244,2.026617536,1.633738533,1.53288504,1.472787134,2.004328067,1.230767194
3.219356234,2.268578358,1.844248349,1.918048137,1.744517706,2.085358229,1.418871731
0.688726186,2.139851567,1.756399737,1.716783934,1.633049823,2.056471508,1.433870429
0.458646761,2.045308001,1.665411502,1.470588087,1.468750916,1.998038091,1.201429257
7.21069508,2.46517564,2.13524737,2.243622484,2.08847604,2.237376964,2.184148288
1.794795836,2.455244385,2.195823288,2.277317911,2.0980408,2.247211971,2.22145959
0.224226736,2.209635765,1.938096535,1.72389686,1.752538247,2.112843255,2.128523441
1.785980615,2.331836185,2.010749966,1.900214761,1.816570659,2.144942458,2.064200404
1.335098675,2.362067225,1.972785335,1.910052719,1.781729192,2.15312769,2.121582853
2.872243307,2.522707492,2.152241007,2.218037092,2.003891872,2.246379531,2.262065052
1.101697932,2.453661494,2.093286449,2.045191171,1.877048946,2.240842092,2.286928369
0.44019847,2.227888848,1.868863902,1.71411298,1.659299132,2.190977398,2.185059816
1.316279972,2.229935273,1.864934881,1.738581269,1.688037525,2.198225777,2.04591942
0.438281705,2.074859716,1.760533737,1.485722684,1.488783168,2.095286912,1.934427019
0.656348108,2.027375716,1.686169422,1.399663027,1.408133215,2.052340772,1.562635404
1.09093644,2.080213325,1.760382081,1.418204843,1.420127336,2.095413901,1.496116586
2.385723506,2.332945569,1.924662134,1.703470294,1.624609426,2.176886298,1.641192606
0.865648994,2.246515258,1.865735154,1.633560135,1.586739457,2.145725766,1.669040219
0.43235368,1.996059068,1.723919075,1.378396843,1.42384713,2.0589549,1.280026952
3.216310221,2.262343692,1.938511073,1.793205635,1.73380079,2.16953429,1.640542123
2.132590733,2.367242841,2.048600174,1.976115105,1.855254732,2.23063676,1.773107591
0.213143313,2.132402829,1.810616119,1.574052403,1.522304148,2.089021885,1.709743069
0.213027626,2.015130846,1.604386404,1.270202065,1.302820096,1.929758261,1.031854657
0.425592938,1.895351459,1.498687713,1.119657176,1.19985094,1.881187181,0.974371123
0.637350833,1.890464221,1.46815889,1.113214464,1.16823672,1.877062727,0.980536152
1.692242252,1.972534823,1.589346205,1.360297048,1.331147432,1.934895975,1.174244129
0.211415606,1.782511119,1.436020106,1.163796748,1.153473575,1.809698651,1.169581201
2.520541214,2.017928583,1.655302658,1.494736416,1.414898731,1.90917154,1.452213829
0.838362212,1.94488792,1.661020885,1.448613803,1.374157853,1.906472521,1.477749299
0.836548572,1.943236048,1.612621784,1.403704249,1.378097138,1.924914372,1.373815159
0.626393492,1.884435798,1.546328002,1.317853115,1.279437576,1.935370023,1.252389237
2.283150392,2.09018196,1.724179323,1.566035404,1.516299427,1.979288929,1.516429921
2.064404111,2.223501929,1.838653961,1.780556167,1.652798164,2.065269707,1.66687004
3.071631104,2.411154423,1.987481762,2.099072509,1.873849313,2.130551853,1.872364062
4.651808114,2.743897931,2.222859761,2.605598963,2.199134541,2.315410246,2.117292722
0.404069707,2.460279436,2.023052799,2.146838823,1.897281457,2.203318785,2.028617501
