"Date","t","L.dur","x.use"
2025-09-30,34855,4,0.593662353256553
2025-09-30,34859,4,0.592264504270077
2025-09-30,34866,7,1.03219874503567
2025-09-30,34873,7,1.02795585612798
2025-09-30,34874,1,0.14676449383333
2025-09-30,34876,2,0.293183985881402
2025-09-30,34893,17,2.46730556802861
2025-09-30,34896,3,0.434641322265866
2025-09-30,34940,44,6.21278519347968
2025-09-30,34944,4,0.563482861277596
2025-09-30,34952,8,1.1217248905399
2025-09-30,34964,12,1.67087870631121
2025-09-30,34983,19,2.61652522845985
2025-09-30,34990,7,0.960078334228317
2025-09-30,34995,5,0.683786501359317
2025-09-30,35024,29,3.90002352412616
2025-09-30,35027,3,0.402752996266935
2025-09-30,35053,26,3.43865143300942
2025-09-30,35070,17,2.22650475853347
2025-09-30,35079,9,1.17267102504226
2025-09-30,35086,7,0.908427970500076
2025-09-30,35103,17,2.18483780169415
2025-09-30,35111,8,1.02347338738105
2025-09-30,35113,2,0.255576521289265
2025-09-30,35120,7,0.890954191063876
2025-09-30,35123,3,0.381185250149867
2025-09-30,35139,16,2.01455745777145
2025-09-30,35157,18,2.24332608177794
2025-09-30,35162,5,0.62138171722608
2025-09-30,35163,1,0.12420591418382
2025-09-30,35172,9,1.11216827959958
2025-09-30,35183,11,1.3508833567142
2025-09-30,35187,4,0.490120952440122
2025-09-30,35203,16,1.94285691745499
2025-09-30,35210,7,0.846652857911322
2025-09-30,35226,16,1.91785882823899
2025-09-30,35232,6,0.716776082519256
2025-09-30,35236,4,0.476778452371385
2025-09-30,35239,3,0.356982148007701
2025-09-30,35240,1,0.118927287271145
2025-09-30,35259,19,2.23568336658443
2025-09-30,35273,14,1.63449783527084
2025-09-30,35288,15,1.73664582568591
2025-09-30,35294,6,0.692338900885277
2025-09-30,35325,31,3.5159512525694
2025-09-30,35358,33,3.67501830228925
2025-09-30,35362,4,0.444473663600083
2025-09-30,35381,19,2.08924263392288
2025-09-30,35434,53,5.66080078951905
2025-09-30,35437,3,0.319897502457585
2025-09-30,35465,28,2.94044022186338
2025-09-30,35472,7,0.73231420640609
2025-09-30,35484,12,1.2472322405658
2025-09-30,35493,9,0.930864801434858
2025-09-30,35498,5,0.5157465626593
2025-09-30,35505,7,0.719311251510607
2025-09-30,35506,1,0.10270310667026
2025-09-30,35525,19,1.93140712135959
2025-09-30,35536,11,1.11156314097194
2025-09-30,35560,24,2.39408570317581
2025-09-30,35568,8,0.794605428233174
2025-09-30,35580,12,1.18425780043106
2025-09-30,35624,44,4.24134002959287
2025-09-30,35654,30,2.84605072687026
2025-09-30,35754,100,8.99978772622705
2025-09-30,35762,8,0.716976506681007
2025-09-30,35779,17,1.51011084703668
2025-09-30,35798,19,1.67115166897454
2025-09-30,35810,12,1.04890258492644
2025-09-30,35815,5,0.435909957698259
2025-09-30,35831,16,1.38339225050592
2025-09-30,35896,65,5.43490562397062
2025-09-30,35898,2,0.167056429753903
2025-09-30,35941,43,3.51362477688398
2025-09-30,35981,40,3.20272533106515
2025-09-30,35995,14,1.11303875848717
2025-09-30,35996,1,0.0794625821962281
2025-09-30,35998,2,0.158764576218546
2025-09-30,35999,1,0.079342180251223
2025-09-30,36000,1,0.079302098491326
2025-09-30,36002,2,0.158444026379375
2025-09-30,36008,6,0.47389428995593
2025-09-30,36018,10,0.785850679208351
2025-09-30,36029,11,0.859660943565441
2025-09-30,36030,1,0.0781116872509776
2025-09-30,36036,6,0.467258260067471
2025-09-30,36037,1,0.0778372472654987
2025-09-30,36059,22,1.69362137257659
2025-09-30,36088,29,2.20037213627482
2025-09-30,36115,27,2.02127182604437
2025-09-30,36120,5,0.373381296331484
2025-09-30,36133,13,0.964552333214876
2025-09-30,36144,11,0.811727054373312
2025-09-30,36172,28,2.03785151388359
2025-09-30,36179,7,0.507710039141327
2025-09-30,36185,6,0.433897593003925
2025-09-30,36204,19,1.36125158329926
2025-09-30,36208,4,0.286018006273901
2025-09-30,36211,3,0.214198494429503
2025-09-30,36265,54,3.75534676871905
2025-09-30,36295,30,2.05618821514068
2025-09-30,36343,48,3.21469055759611
2025-09-30,36354,11,0.732823375962819
2025-09-30,36360,6,0.39857467839677
2025-09-30,36370,10,0.661120643093566
2025-09-30,36391,21,1.37450766522384
2025-09-30,36421,30,1.93577650313831
2025-09-30,36430,9,0.578260998706611
2025-09-30,36457,27,1.71278552100558
2025-09-30,36470,13,0.819638639212853
2025-09-30,36499,29,1.8036918803133
2025-09-30,36575,76,4.56251992219113
2025-09-30,36650,75,4.34973157971989
2025-09-30,36671,21,1.20630046716329
2025-09-30,36679,8,0.457871097608853
2025-09-30,36681,2,0.11436360026888
2025-09-30,36691,10,0.569223262262692
2025-09-30,36697,6,0.340604446974385
2025-09-30,36698,1,0.0567416437275064
2025-09-30,36716,18,1.01305066057732
2025-09-30,36733,17,0.949446895301772
2025-09-30,36735,2,0.111598866444167
2025-09-30,36739,4,0.222795401649079
2025-09-30,36746,7,0.388663966760469
2025-09-30,36761,15,0.827250560726626
2025-09-30,36773,12,0.658245487611885
2025-09-30,36790,17,0.925442887069978
2025-09-30,36822,32,1.71732610703702
2025-09-30,36830,8,0.427807521519645
2025-09-30,36855,25,1.32216444913327
2025-09-30,36856,1,0.0528631896136862
2025-09-30,36882,26,1.35876153257326
2025-09-30,36897,15,0.778746128022056
2025-09-30,36918,21,1.0802509496239
2025-09-30,36931,13,0.664936281706711
2025-09-30,36960,29,1.46469455978725
2025-09-30,36985,25,1.2490503570702
2025-09-30,36998,13,0.645866017111113
2025-09-30,37050,52,2.52634692462433
2025-09-30,37081,31,1.48629193709139
2025-09-30,37120,39,1.83916322286467
2025-09-30,37166,46,2.12764547506201
2025-09-30,37174,8,0.368786466362505
2025-09-30,37239,65,2.91635595448921
2025-09-30,37255,16,0.71313808019986
2025-09-30,37287,32,1.40760597382701
2025-09-30,37326,39,1.68836226960091
2025-09-30,37340,14,0.602633394810208
2025-09-30,37342,2,0.0860205013519711
2025-09-30,37393,51,2.14871646683204
2025-09-30,37403,10,0.419624871933139
2025-09-30,37445,42,1.73302568438116
2025-09-30,37456,11,0.451902098638098
