x.use,Wei,GG,Burr,GB2,EGIG,TSCD
1.223465818,1.623231546,1.401665804,1.464326513,1.532036709,1.682950965,1.410029979
1.359545282,1.66410139,1.461951184,1.531728787,1.585054782,1.716169566,1.521427268
0.543839518,1.606813068,1.365431139,1.401777714,1.473523513,1.610261355,1.425041863
3.943861674,1.895119143,1.750051422,1.80190706,1.738590681,1.855232138,1.654461896
0.952019988,1.841843337,1.655318812,1.730556209,1.68579142,1.790762052,1.668586613
0.408018046,1.697916848,1.458819244,1.478590908,1.541839896,1.602539058,1.481199837
2.31238584,1.783518968,1.629239415,1.743895852,1.66663031,1.758966098,1.531600842
0.680136031,1.685268946,1.531157943,1.565486016,1.588719607,1.645175957,1.488966917
0.680157679,1.651920164,1.456225451,1.435748727,1.504144815,1.595496188,1.413578451
2.040651642,1.796885415,1.618837668,1.659950121,1.626358948,1.770225922,1.471106358
1.768681845,1.842135373,1.693042934,1.787547948,1.686921805,1.838756426,1.635289425
4.898557032,2.125054459,2.106056079,2.297266528,2.0236273,2.131897628,1.986220124
1.360745299,2.033706632,2.037016868,2.213550214,1.979883113,2.068334428,2.034323509
1.905095068,2.06011309,2.090954244,2.255598828,2.024265587,2.105066111,2.173393345
2.721620711,2.199238307,2.231272809,2.427508962,2.184454036,2.232179568,2.425094277
0.136081101,1.874423533,1.767656257,1.919086963,1.830223847,1.74820886,1.591847992
1.22473225,1.839446826,1.725224573,1.865707597,1.823571078,1.75092449,1.555995632
0.408243954,1.664684177,1.48635082,1.58841555,1.644770421,1.609721752,1.414482105
5.034791472,2.024699646,1.979183163,2.085434818,2.013171835,2.030822269,1.632882287
3.265592467,2.169510195,2.18998407,2.382025653,2.208765019,2.212523658,1.860678315
1.360613376,2.03728513,2.091157106,2.239102109,2.147194334,2.167978234,1.928676927
2.176829002,2.047071884,2.109306372,2.324466716,2.222480448,2.218497701,2.084597237
0.136051156,1.817053542,1.757684042,1.883390237,1.950625009,1.724602339,1.405403835
0.408147429,1.650846735,1.599689698,1.591880984,1.788747081,1.60574731,1.330845936
1.088347656,1.611594206,1.575830789,1.563879152,1.738538217,1.603464774,1.330906355
2.856553054,1.752342013,1.773877421,1.905658663,1.888656304,1.795855536,1.575693641
1.632181499,1.829428604,1.822683895,1.944268863,1.893744392,1.82515248,1.705051117
0.136014144,1.620205375,1.536411211,1.551167059,1.64010655,1.50753468,1.12838825
0.408033472,1.516529054,1.388082494,1.318601575,1.532653695,1.41055287,1.099784262
1.631982749,1.600682876,1.49402383,1.501393485,1.568019818,1.508132683,1.221950524
0.543976534,1.522780164,1.400650126,1.360355715,1.484737747,1.434004353,1.201623813
0.407972209,1.4206885,1.284651342,1.227498662,1.353801896,1.337061796,1.159486996
0.679924651,1.394570162,1.237881129,1.218985681,1.314034527,1.315969034,1.156735188
0.135983747,1.276773584,1.042098982,1.001090911,1.166066339,1.149949682,0.988945873
2.31136313,1.475467237,1.249688213,1.340583521,1.325115423,1.341302994,1.17129928
0.407875734,1.425491068,1.156061138,1.188224845,1.263898834,1.289591851,1.113490087
0.271911806,1.335211096,1.052427984,1.039846708,1.161683105,1.222382861,1.055244141
0.271906397,1.248166322,0.938270823,0.935077826,1.059777028,1.14054786,1.007661729
0.815669482,1.274322841,0.975484262,1.009989894,1.101056236,1.198106958,1.046025759
0.135943508,1.167565414,0.834629329,0.911967048,0.999495965,1.07342208,0.92632826
0.135942094,1.08567572,0.725729868,0.793296383,0.896718164,0.961654241,0.860474631
0.951524002,1.199064469,0.824693617,0.90727023,0.952426577,1.027672767,0.949875635
0.543704296,1.207312673,0.833108191,0.933773358,0.952184027,1.057185108,0.98530168
0.679592521,1.219212215,0.868648177,0.972097346,0.957518645,1.07867271,1.017385706
0.951353232,1.25418705,0.952649557,1.097313363,1.010677945,1.132593861,1.096018743
1.08715773,1.359497156,1.032413888,1.211329942,1.075000454,1.236660978,1.160441185
0.271782845,1.280450622,0.95754856,1.084978918,1.023459872,1.142359002,0.999486091
0.407659283,1.235661163,0.926493186,0.979257324,0.997041119,1.108299466,0.999388
0.815257463,1.261135869,0.973915467,1.054482444,1.044802906,1.146099836,1.072443191
2.9884072,1.504440291,1.24324985,1.453173038,1.248462643,1.409224759,1.285008794
0.95076364,1.472469206,1.279834381,1.453475576,1.271240587,1.398426938,1.355091601
2.579923875,1.675147766,1.48886229,1.758834366,1.404026658,1.605205351,1.470223857
1.900582276,1.727695899,1.601058222,1.905151325,1.519789052,1.752202293,1.666628923
7.188450475,2.290741014,2.209666193,2.565210575,1.850700117,2.297002541,2.046898072
0.678091682,2.113892417,1.988974859,2.217855574,1.760192517,2.11382773,1.880695842
4.201583847,2.388354143,2.27856324,2.600048365,1.968773822,2.428052565,2.034309674
7.715735928,2.837048174,2.846021489,3.360238748,2.407026505,2.855082647,2.460251328
0.270714725,2.412480497,2.354934128,2.504881082,2.123483559,2.33286767,1.768887395
1.217952853,2.263767485,2.206853804,2.302809331,2.020068075,2.292974476,1.686553205
0.270643026,1.967015952,1.796038683,1.802160989,1.74271661,1.916528528,1.337514929
0.676524668,1.865868873,1.605828062,1.610090304,1.64305514,1.769808208,1.298452349
0.270596504,1.655963024,1.405054796,1.304218348,1.451816247,1.582828377,1.182900597
3.650542516,1.926936046,1.700562704,1.837009559,1.696198064,1.831878911,1.470095732
0.540764261,1.739273368,1.541854922,1.599350108,1.607293382,1.734276552,1.389519741
0.270367833,1.554307152,1.360081946,1.344512507,1.446546348,1.535628508,1.266373317
4.591973941,1.866667109,1.779072232,1.861947437,1.779090909,1.887315117,1.550078308
1.215210377,1.870089399,1.764177963,1.836978714,1.755367687,1.862506749,1.609266066
0.944972039,1.814952892,1.691628371,1.76708351,1.721021936,1.7923641,1.660931391
10.77269958,2.488122906,2.452993933,2.644458832,2.308285045,2.524833171,2.254490271
1.615251446,2.358602274,2.362374791,2.51217212,2.294527094,2.471541514,2.327120637
3.765252701,2.510850638,2.578363701,2.845945924,2.430872357,2.529666929,2.577923514
1.612986071,2.392237556,2.495558961,2.658315345,2.377135432,2.463540932,2.594514241
0.940669267,2.161843421,2.277538797,2.35755119,2.211273634,2.280819757,2.456537525
0.403099711,1.959877478,1.975739113,1.980548687,2.006863878,1.98681625,2.037101905
2.282790356,2.04439083,2.084432365,2.145088585,2.107465012,2.043896864,1.953507903
0.268543358,1.840249994,1.733111472,1.753154265,1.856266055,1.754062306,1.509695956
0.26852309,1.603704158,1.498864624,1.452231134,1.626261478,1.516667019,1.337337346
5.094421988,1.960641378,1.976837085,2.025958113,1.990957796,1.891082608,1.619581132
0.402143086,1.772872485,1.706063268,1.660255697,1.758380817,1.742999683,1.446455641
0.134042334,1.585612751,1.361149342,1.333457536,1.540649665,1.456234617,1.187124859
0.670077132,1.505319253,1.300223182,1.271667539,1.479799023,1.436994043,1.170555861
2.945689701,1.766907684,1.6209008,1.619343089,1.684539552,1.682017256,1.365935155
1.739689293,1.835042933,1.680310195,1.740771635,1.753535588,1.736922393,1.561990059
0.802729758,1.764362248,1.56837862,1.647679751,1.696349357,1.67210576,1.590545965
4.542100653,2.017281883,1.955264815,2.103978414,1.985748423,1.96417755,1.831420413
0.534269954,1.865323642,1.711889111,1.77779704,1.847471273,1.819249336,1.688754296
1.335077429,1.809158182,1.696278541,1.760614655,1.855698165,1.811202815,1.654154671
0.533934616,1.679029466,1.550077896,1.562939548,1.707607557,1.684991884,1.531307884
7.588329141,2.312159149,2.139992372,2.218786592,2.218230531,2.235989949,2.000294572
2.659975728,2.342175493,2.270813969,2.416791739,2.331198783,2.285670774,2.210163001
7.162285383,2.779186228,2.845792866,3.013346461,2.701434785,2.739847598,2.576609338
11.22193745,3.441243384,3.566802905,3.921098525,3.173935742,3.512500773,3.113290072
8.155869826,3.653188245,4.011726481,4.572656666,3.46516118,3.967753479,3.560988951
17.08994813,4.432620753,5.045523168,5.630648381,4.09393915,4.870083301,4.249196389
0.130448887,3.58243715,3.916896374,3.956295879,3.551463999,3.286183111,2.331495976
4.165315647,3.623399597,3.945848334,4.019361465,3.560516807,3.328924132,2.28007922
3.896854896,3.559582682,3.871658709,4.033843783,3.604899577,3.409021581,2.500177509
3.888557657,3.474963507,3.890489363,3.921487563,3.593984958,3.429272737,2.800733314
0.647859744,2.993908549,3.200416922,3.080254807,3.135067097,3.041720467,2.486514831
8.638450369,3.390118215,3.899268013,3.80069458,3.563767079,3.509502858,2.711021552
14.82013716,4.187294559,4.912000294,5.047680298,4.268357472,4.243549814,3.349331805
2.678318756,3.89270264,4.503428174,4.436386501,4.033357466,3.901054294,3.440036634
1.019633478,3.378321738,3.758248416,3.492535699,3.588755447,3.531116301,3.140880095
1.527915293,3.00711778,3.397941807,3.09873876,3.323130932,3.190357915,2.744536031
4.19001601,3.110546214,3.564924598,3.366858633,3.457987885,3.22663972,3.104630729
2.535025802,3.029879441,3.419518966,3.172825131,3.331145413,3.156979307,3.27249782
2.656898382,2.901275719,3.3319395,3.073740372,3.233012935,3.110315774,3.488733939
3.785481113,2.967234389,3.342378642,3.322242774,3.352646572,3.201844669,3.721094823
2.519113641,2.867151397,3.210664884,3.154005959,3.289550279,3.089002197,3.790352113
4.01880813,3.02261536,3.354157036,3.36917964,3.396689302,3.146744871,3.981181686
7.492949986,3.291113987,3.827426592,3.969928706,3.804186192,3.526891574,4.538790779
0.499339105,2.90125189,3.140599036,3.195333675,3.296330531,2.966452381,3.212860545
4.974109568,3.088186546,3.368020681,3.58695983,3.475252409,3.12656616,3.096000975
2.1104692,2.882939389,3.186744694,3.279189343,3.284689748,2.969441754,3.151780559
2.106915421,2.736145023,3.056859624,3.069990833,3.124140181,2.88031581,3.227311535
0.247823012,2.358125471,2.486317053,2.375999388,2.632041748,2.281788786,2.204317163
0.61924837,2.140961791,2.177538912,2.039705913,2.405066,2.077812578,1.943615833
1.11364237,2.001862612,2.059214264,1.925368178,2.278477368,2.022247107,1.821726436
2.592993735,2.107285615,2.178772714,2.16746235,2.367400925,2.161821268,2.071754901
0.740403386,2.000657615,1.946776998,1.927124382,2.158744572,2.021141568,1.945871297
0.739950282,1.902418846,1.812051369,1.727012028,2.014687176,1.903259317,1.778310951
0.123312442,1.688694767,1.446487636,1.410339154,1.751938841,1.494065096,1.297998299
3.320193738,1.927909502,1.758299622,1.851090903,1.968633566,1.771407131,1.48803751
4.410282306,2.147204692,2.107848508,2.324916488,2.231655361,2.056904448,1.813825793
0.122494905,1.850335854,1.682385011,1.838869677,1.918364983,1.658658065,1.191788879
0.122481963,1.646533283,1.386146427,1.461736573,1.575469117,1.416044833,1.025299848
0.734425217,1.585450577,1.345482012,1.378462214,1.545324313,1.427778641,1.043752514
0.733957551,1.51838784,1.298913561,1.342712622,1.479233378,1.440681205,1.055358804
1.953880157,1.632205557,1.486766877,1.551789541,1.597904202,1.546085703,1.209951475
0.854180412,1.584215673,1.46452989,1.514350413,1.558974892,1.567159491,1.277361987
1.462415207,1.599076029,1.537081264,1.585231326,1.593302771,1.613058644,1.339872184
2.067932482,1.73432659,1.677494114,1.768457175,1.684367135,1.761127164,1.538879364
1.457802005,1.731584617,1.709969405,1.778135408,1.718433126,1.800717979,1.665015673
1.092270055,1.695014649,1.686104504,1.736294161,1.713297778,1.782049352,1.730214505
1.938379649,1.810935745,1.775599449,1.865599353,1.802226032,1.896133128,1.878640189
0.121135273,1.596037189,1.467054444,1.540898571,1.624232349,1.565286286,1.216807118
0.242216695,1.466426813,1.263833395,1.323335466,1.457461616,1.412863857,1.122597557
2.175572444,1.597256729,1.442791225,1.623054174,1.580451073,1.56063949,1.284746056
0.120851577,1.457146897,1.203624965,1.302746126,1.400066041,1.323075009,0.906317712
0.845295726,1.440753763,1.232634368,1.298710215,1.359374601,1.329787229,0.955061981
0.120742935,1.318590326,1.028205033,1.103343844,1.171766593,1.136972959,0.84664698
4.089443079,1.659722823,1.471059625,1.578431359,1.503721013,1.45346742,1.153390872
0.120263971,1.533928945,1.218684595,1.300405653,1.302042556,1.26630007,0.868939702
0.721087618,1.534947823,1.210323779,1.273932579,1.238281513,1.284617336,0.931647138
0.600561101,1.493981508,1.172755035,1.205778157,1.19216888,1.267410815,0.962784791
2.277126144,1.629894252,1.389198815,1.509097248,1.350910812,1.452800872,1.123603039
2.51066641,1.864701838,1.565192394,1.814283134,1.508287751,1.605620006,1.338549977
0.358540464,1.657126633,1.384125185,1.512983536,1.407068117,1.498136455,1.196390781
0.11949946,1.5130089,1.170157735,1.225139573,1.259413922,1.260622155,1.036694668
2.027424587,1.662283404,1.324217385,1.518815256,1.398363122,1.443083787,1.167555418
1.072197848,1.673063369,1.354633589,1.519157072,1.427294623,1.477732172,1.271219861
0.595311394,1.59821144,1.290631851,1.39629789,1.357688844,1.41513192,1.264389536
1.782737087,1.712256275,1.439981571,1.583175008,1.468831207,1.532755432,1.337581427
0.71258156,1.633512911,1.38699306,1.498570472,1.416253998,1.488773407,1.336196286
0.237470083,1.500510011,1.208766206,1.257679958,1.272983834,1.320018278,1.201668583
1.185920069,1.558494766,1.273153553,1.357753536,1.335878717,1.383422711,1.258297657
8.34700656,2.132608218,1.952173612,1.944676707,1.837171853,1.967956597,1.675087496
1.291423252,2.042219219,1.90555486,1.897239548,1.829233162,1.970111809,1.796431039
0.234745437,1.811175301,1.624114453,1.519177219,1.64016588,1.695883649,1.385568963
4.206262478,2.037594017,1.98098253,1.979291012,1.899424427,1.968425015,1.642507507
0.467124625,1.857654144,1.732262013,1.646611963,1.765694355,1.831810957,1.518446439
2.213457175,1.917939297,1.846547343,1.850998866,1.877680223,1.91167335,1.602132726
1.976128701,1.954224254,1.912572749,1.975586508,1.959250406,1.985890117,1.803770866
0.928979982,1.870352414,1.797278556,1.810286821,1.842099825,1.897449077,1.811845526
2.200875435,1.914281264,1.873933592,1.955373608,1.955814456,1.981514184,1.836278238
0.347370311,1.724542177,1.662227639,1.619025672,1.757904213,1.757732232,1.494499207
0.462917806,1.635432666,1.471698329,1.436539417,1.604927004,1.630295903,1.399962261
2.07820255,1.710641334,1.600615534,1.660580031,1.718636078,1.747822389,1.507451735
1.037864878,1.686108267,1.581121711,1.633645935,1.686849542,1.762922847,1.559446162
0.115303035,1.512823042,1.259728157,1.320769592,1.457775309,1.433768521,1.177895237
5.271395582,1.913527141,1.800797423,1.927367432,1.899610929,1.781477234,1.513669096
2.627488671,2.034300467,1.942833226,2.128331718,2.006209057,1.925922306,1.715910483
0.342575787,1.835777838,1.686400061,1.795006588,1.802192646,1.755448294,1.467293331
1.026464317,1.825429356,1.624146325,1.702559388,1.748474505,1.728642699,1.452509711
3.181162959,1.99669533,1.896391688,2.072611499,1.907092316,1.933485657,1.620468685
0.454200216,1.866265783,1.679169931,1.78139909,1.739447863,1.738637569,1.475115683
3.729947896,2.057355169,1.995477641,2.209618441,1.974172956,1.994172444,1.641653105
0.564746873,1.865837626,1.760564418,1.942106683,1.829502245,1.813418061,1.562046724
0.789866893,1.773590828,1.663982272,1.739978093,1.734959716,1.736876902,1.490812957
12.98140167,2.54073676,2.633415636,2.634998577,2.490898399,2.537403444,2.31873201
0.554352331,2.332063924,2.271562825,2.183305974,2.245223179,2.29053743,2.06582962
0.996508935,2.162884162,2.134994421,1.980009708,2.111550579,2.202678473,1.905857859
1.105592748,2.017508903,1.999186747,1.907761908,2.009634111,2.103674009,1.809532258
0.221052891,1.849513328,1.633405656,1.571852654,1.77214942,1.778697404,1.34175798
5.485065513,2.274969595,2.110815018,2.213222959,2.102352397,2.206591289,1.699134021
6.952518228,2.65893439,2.640770989,2.906682754,2.504317106,2.578802672,2.029911217
5.389475141,2.8733304,2.965602245,3.428084656,2.755348075,2.839881584,2.394660837
1.827515779,2.671071591,2.852852342,3.054408737,2.680487768,2.705104431,2.48198649
1.073307708,2.444807748,2.632836664,2.672400093,2.495956693,2.538207629,2.399203107
0.643371196,2.209332702,2.339144054,2.258865061,2.257694558,2.221362399,2.158922313
2.84066756,2.30015529,2.457813181,2.453020255,2.350499014,2.353470515,2.093199042
2.975320587,2.392248327,2.589358091,2.58736195,2.458401689,2.444964946,2.353727835
0.460121145,2.110857327,2.164179721,2.207811983,2.198212386,2.173432191,2.000566428
3.788798197,2.380165756,2.374232914,2.547377233,2.369850928,2.397666099,2.085845214
5.390325768,2.657600005,2.801529087,2.993889867,2.660713013,2.700922197,2.482414043
1.755991064,2.517429279,2.692176759,2.812435581,2.608794312,2.661707214,2.543891916
2.173045714,2.482497848,2.672658105,2.709767904,2.597829161,2.602986921,2.653545311
5.387816545,2.718235193,3.034249501,3.187547698,2.838483139,2.910585327,3.054471243
1.83023203,2.537242991,2.850784719,2.982194868,2.767742194,2.767919888,3.049623002
1.775723088,2.433978273,2.652784914,2.79222459,2.638245066,2.735730404,3.025691172
7.2919929,2.825497389,3.232720808,3.527700795,3.043373982,3.211866982,3.50492697
3.934049703,2.89511113,3.42227649,3.559316152,3.120150294,3.276727884,3.841835575
8.037716906,3.246525585,3.895826081,4.205710105,3.482250324,3.658617325,4.313950478
0.03362302,2.612888876,2.897214875,3.213223587,2.896273336,2.073289583,1.542143026
1.662160721,2.575360106,2.732080653,2.872110273,2.769967275,2.074388839,1.537374246
0.924853641,2.380815977,2.384286445,2.435238727,2.545263092,1.95761437,1.556556841
0.066030584,1.988786448,1.758351653,1.840037311,2.121393688,1.500767727,1.080848131
0.296522225,1.754778458,1.42034047,1.469149864,1.871483293,1.383281103,1.040388898
0.361496751,1.571362494,1.221758463,1.285097883,1.699944187,1.346596247,1.027277663
0.979062794,1.555910816,1.249802646,1.311153716,1.635582443,1.358710071,1.094403303
1.004398457,1.568988567,1.279607034,1.338510567,1.564237136,1.405588108,1.147434851
0.580738461,1.483452021,1.241302077,1.250754027,1.459451511,1.354638261,1.130109673
1.21504014,1.552373037,1.280324482,1.339709025,1.472223855,1.414422846,1.201067331
0.06391912,1.383110593,1.052815719,1.097801604,1.24403252,1.150507379,0.699777396
0.951957114,1.44111782,1.092762903,1.169480794,1.29247391,1.158009235,0.79895685
0.316560436,1.359896902,1.002342035,1.044290991,1.207397629,1.127078745,0.832386973
0.63008731,1.285178665,1.027832838,1.042975402,1.189244414,1.161876454,0.892430471
0.627054978,1.307209561,1.037129507,1.051261014,1.157105538,1.218430025,0.921619981
0.03134517,1.146102409,0.847775873,0.895326957,0.996596604,0.873795273,0.59698567
0.187798193,1.089844947,0.771241162,0.78269758,0.923479282,0.827944881,0.636535291
0.062569086,0.989121357,0.661329149,0.658595313,0.810269007,0.711536531,0.591414617
0.156233286,0.945179729,0.62133219,0.609300173,0.750006565,0.690827872,0.622541491
3.99278646,1.29319327,0.999469725,1.037442206,1.058516775,1.023521704,0.915991387
3.635058737,1.60678769,1.345830453,1.497080324,1.301351074,1.312730097,1.11494943
0.946462121,1.602212236,1.353054809,1.47893258,1.294205147,1.370019223,1.209855375
0.945101428,1.59666858,1.351101626,1.46657267,1.313542329,1.366767338,1.224196974
2.823098018,1.772668124,1.584245614,1.792826206,1.479910012,1.556202886,1.38370385
0.470178242,1.661922781,1.452071517,1.552509696,1.410375914,1.438666737,1.291658002
1.407496848,1.695849713,1.485489204,1.650837839,1.474704767,1.50802022,1.314451857
0.936983818,1.708229221,1.481507634,1.625866358,1.449607149,1.51210514,1.388693818
0.468155468,1.555892005,1.352118242,1.475463454,1.354293974,1.43590407,1.290294932
0.467819302,1.481798343,1.248971053,1.321699632,1.261412262,1.352315684,1.238539777
2.330712914,1.666566653,1.465708953,1.660601876,1.441793454,1.531732135,1.355717632
3.707792211,1.875649077,1.758760634,2.108709934,1.676280279,1.793158265,1.629112303
0.92561921,1.878528885,1.652119043,1.931536638,1.637007298,1.754127258,1.643046817
1.385445009,1.920504691,1.684717402,1.877220217,1.665503902,1.775832322,1.619197272
0.922306572,1.873516977,1.591172989,1.758067227,1.601497522,1.736455643,1.656291024
1.839332338,1.933240199,1.671452237,1.878502458,1.660063929,1.821077553,1.638098795
0.459503706,1.7907901,1.508685605,1.620162119,1.551575219,1.692600471,1.463810455
0.459174597,1.626086314,1.372099698,1.471627095,1.448603991,1.59050423,1.390206788
1.374566626,1.644444073,1.429868985,1.56449296,1.509629649,1.64079944,1.410477994
0.915066131,1.637921687,1.409146323,1.489134666,1.480983109,1.645619524,1.437525767
0.457205561,1.580919322,1.299427708,1.353346935,1.381686717,1.539906804,1.339359418
4.539451481,1.875238443,1.733406493,1.82314845,1.69113781,1.875555736,1.650388806
1.35891657,1.84312298,1.749606519,1.859249392,1.721404226,1.856606907,1.765211058
0.452648398,1.685271656,1.584156453,1.60797201,1.580824113,1.689606013,1.56304268
0.90400321,1.681834778,1.557489979,1.56968105,1.560757584,1.629140065,1.49577943
0.451678603,1.608898842,1.414361308,1.397278376,1.459903803,1.5268144,1.392608067
3.145974516,1.859178039,1.682850478,1.820059939,1.670463666,1.779836472,1.562033557
3.130288369,2.0120182,1.921726564,2.093450079,1.867201179,2.006422091,1.849794898
3.114691223,2.208199963,2.114149916,2.401866362,2.035892342,2.175602347,2.182643799
0.444638613,2.013036174,1.846800849,2.014806214,1.844267888,1.967684367,1.79518734
2.656442166,2.101724554,1.999535212,2.202073334,2.017952179,2.119334259,1.822524189
1.325384093,1.98976627,1.975375825,2.081971611,1.979743682,2.068040238,1.920770152
0.441479988,1.788040052,1.693558401,1.769406899,1.793372312,1.889729785,1.670722229
0.441165534,1.682323033,1.499905885,1.505076057,1.630201071,1.7115251,1.5174573
0.881074781,1.601210138,1.46757592,1.459628917,1.557922844,1.68611369,1.478548374
0.440223701,1.540514647,1.333181374,1.332470762,1.437280481,1.547413409,1.345118393
1.317852475,1.585641105,1.381265319,1.444923091,1.476892653,1.60115799,1.399501493
1.752139948,1.726650114,1.488782334,1.653648799,1.573655442,1.727953257,1.601246057
1.311302293,1.767976774,1.515121775,1.692633953,1.627562776,1.792645688,1.70571295
0.872958422,1.71407088,1.455147571,1.608018194,1.602777721,1.726967313,1.682948828
2.174648645,1.834064337,1.606245224,1.846378259,1.723261101,1.854992061,1.734864321
0.434620585,1.702298215,1.412851987,1.593011295,1.577324138,1.677802185,1.517909156
0.434311692,1.570384712,1.274406437,1.387012283,1.473492687,1.505894689,1.405632518
0.43400305,1.508513145,1.171403109,1.278590017,1.366656019,1.447342639,1.315538474
0.433694657,1.426601552,1.077853405,1.1864018,1.292429902,1.347417062,1.245094252
1.729854323,1.53369696,1.223184964,1.399252334,1.380257215,1.495246932,1.342774968
0.863699074,1.474007849,1.220325564,1.395803605,1.383599673,1.492241399,1.400245929
0.431542888,1.448133103,1.134286641,1.261740485,1.286097778,1.43239534,1.29962233
0.431236487,1.419401279,1.07919382,1.156596268,1.201771245,1.390011805,1.226290647
1.290956316,1.490389432,1.164137413,1.319537562,1.273177102,1.438679032,1.266715185
0.430013362,1.410756956,1.107687799,1.199274474,1.219979325,1.364777563,1.185664478
2.142450069,1.516339513,1.288748449,1.494119716,1.389414737,1.512899287,1.330151944
1.282736878,1.544402806,1.349208533,1.579727996,1.447957208,1.534237317,1.467683457
0.853945634,1.532143943,1.328367858,1.517516376,1.450321479,1.492337642,1.496169749
0.852735309,1.499900503,1.285698846,1.481127874,1.441960173,1.499361942,1.446863559
2.124295118,1.655025745,1.445104526,1.716157939,1.572059555,1.67089896,1.495905832
3.379662899,1.86872914,1.729210803,2.082758844,1.781834137,1.888734542,1.76387718
0.422158807,1.713913951,1.566838357,1.756917551,1.611719922,1.743324888,1.576118812
1.263789271,1.67442821,1.573707506,1.772567308,1.625071688,1.784472114,1.544010153
2.098875217,1.753614324,1.73158342,1.941507346,1.74563797,1.926627209,1.780351979
0.419478154,1.649199491,1.532628736,1.6746382,1.613059272,1.700399488,1.520741154
1.673171967,1.699702968,1.639917049,1.780390958,1.655182116,1.751913581,1.565332809
1.252219884,1.722333996,1.668925798,1.76978834,1.650144929,1.779710657,1.661721998
0.833633819,1.668398866,1.567179256,1.674759191,1.590782373,1.728555393,1.657943402
0.416522407,1.589063183,1.387444977,1.469798875,1.48590999,1.61592332,1.506452706
0.416228142,1.473350877,1.251553735,1.287413755,1.397295667,1.492541102,1.401252294
4.13298509,1.811252173,1.673982319,1.779706443,1.678649583,1.891437709,1.665258206
0.413006843,1.636532424,1.504752313,1.533140629,1.5158237,1.722044101,1.46503121
2.057760163,1.79478207,1.659379858,1.770476418,1.640171962,1.82528612,1.52653619
2.050515359,1.875808626,1.81550288,1.923989403,1.707950232,1.930629241,1.699986206
0.819050239,1.781411711,1.699888787,1.801191635,1.644453607,1.833005467,1.69938258
0.817896195,1.729020359,1.599661937,1.662358758,1.596715395,1.768199293,1.612241453
1.631187347,1.802088223,1.636932799,1.783898533,1.634742329,1.863188991,1.600549928
0.4075096,1.637380634,1.460902026,1.536395413,1.503160322,1.663631342,1.417781484
1.219947832,1.668473305,1.484013908,1.612324237,1.545026694,1.68349254,1.430383099
3.636726592,1.911571287,1.789831832,2.043581809,1.794865885,1.920695449,1.771547741
4.410631938,2.139751591,2.118663871,2.509272716,2.084722121,2.210652675,2.176346109
0.400684794,1.888168317,1.868413,2.098514087,1.886624833,1.950674312,1.76838506
2.791032299,2.001802644,2.095848974,2.342963265,2.022246669,2.113542977,1.841948794
0.398438959,1.801445536,1.783870421,1.93159915,1.833628592,1.891174239,1.580110291
2.775399571,1.935446098,1.941866888,2.163430637,1.967473547,2.022601168,1.671316119
0.791859157,1.857107748,1.779486336,1.948965982,1.828547483,1.906126803,1.644396724
0.395651875,1.695571913,1.567897848,1.669626331,1.659296733,1.724084367,1.468295553
0.395374395,1.542150555,1.401732835,1.443340422,1.519426988,1.562910487,1.349402039
0.789640205,1.547553475,1.353698105,1.397111421,1.468935955,1.555671599,1.343982409
7.402369954,2.105146731,1.938675202,2.08929872,1.9264745,2.187109478,1.863649224
2.327795482,2.160234812,2.013651686,2.243485207,2.023564725,2.241362138,2.077491868
0.387694591,1.984769213,1.791052914,1.916367455,1.776359224,2.010533211,1.708302445
0.387423486,1.865646793,1.596926208,1.631850301,1.582475064,1.763372098,1.531516983
0.387152598,1.682226511,1.413952666,1.440425489,1.438583655,1.63220617,1.40724318
0.773222942,1.633417169,1.375922184,1.364873657,1.396834828,1.565663323,1.360725363
3.457683812,1.936857696,1.69635534,1.756385371,1.656116769,1.796849179,1.571362851
0.38391879,1.739665437,1.51524245,1.513648447,1.514963289,1.630194235,1.359515182
0.895898564,1.693719323,1.472854601,1.482052188,1.490019025,1.583132062,1.354399113
0.59643217,1.576285471,1.396046606,1.367108556,1.404835887,1.529392511,1.316911363
1.485885362,1.65242685,1.514288601,1.485903307,1.445001469,1.587413778,1.377400911
0.889666964,1.587846229,1.483785082,1.479910183,1.424174327,1.591496517,1.429986453
0.296348846,1.432186414,1.341303018,1.253933762,1.304181067,1.399155477,1.269644305
0.591871449,1.373474021,1.254459882,1.197287248,1.271453458,1.406257532,1.252462905
1.768201873,1.528998981,1.409105875,1.418784183,1.381821034,1.559801561,1.344930484
0.882254466,1.485969291,1.399564031,1.431287117,1.395164591,1.547302472,1.419718586
2.048580775,1.621299214,1.548854065,1.686328991,1.495302075,1.634094112,1.512796353
0.876131395,1.568922474,1.503317024,1.639660386,1.485000375,1.616553793,1.550906197
0.583275088,1.488736006,1.422435429,1.496998215,1.411218923,1.541179471,1.482658919
0.29143466,1.374026957,1.234198283,1.297012667,1.301635893,1.379558181,1.326939916
1.741324472,1.479060861,1.391845613,1.526811375,1.374292167,1.503842114,1.39832468
0.579634792,1.452187483,1.302117851,1.406764348,1.336573955,1.443091401,1.333250764
1.156050491,1.48592826,1.354570604,1.489036031,1.343706676,1.504477543,1.365654235
2.584901093,1.687207518,1.569164566,1.767794817,1.517364333,1.701869461,1.643296488
1.431080121,1.737165455,1.612509831,1.797709051,1.577739202,1.735713352,1.777532012
