Index,ObsDur,fphi,fTaR_0.5,fTaR_0.25,fTaR_0.1,fTaR_0.05,fTaR_0.025,fTaR_0.01
715,1.066347821,2.157703992,1.441478536,2.81050786,4.834285242,6.534563972,8.379610944,11.03744378
716,0.815709962,1.986780014,1.369559113,2.603417839,4.385274311,5.858289357,7.439280666,9.692586599
717,0.572053204,1.735866522,1.221673696,2.274380024,3.778078085,5.014080933,6.336732611,8.217567466
718,1.392909742,1.716217437,1.144980654,2.235745783,3.84887835,5.20426019,6.674971056,8.793304949
719,3.250306309,1.815156201,1.188067968,2.355507936,4.105527062,5.589558725,7.209901775,9.557799151
720,3.67177227,1.771578329,1.236298633,2.317978369,3.873231614,5.157460357,6.535991537,8.502222739
721,0.465516413,2.583368678,1.818958867,3.396535236,5.638448745,7.471428293,9.424184972,12.18739285
722,1.750930262,1.939459115,1.434866436,2.561815825,4.104356956,5.334192038,6.62277904,8.41747505
723,3.049267031,1.75445598,1.237621928,2.299689316,3.813909182,5.056900185,6.385806609,8.273826781
724,1.118846614,1.923267115,1.336752316,2.51522868,4.214459073,5.620194414,7.130996866,9.288376395
725,1.879649982,1.824267044,1.269741149,2.386424136,3.994719511,5.324143911,6.752127466,8.790112361
726,0.702839156,1.94762617,1.372463877,2.55204198,4.235565302,5.618667406,7.098256153,9.201646518
727,1.782392068,1.787390058,1.223925978,2.331524433,3.94656361,5.293048126,6.747794952,8.835755242
728,1.105663603,2.086965192,1.347219749,2.700082647,4.747720111,6.495642281,8.412639029,11.2023883
729,0.79829088,1.750523196,1.233023469,2.294051266,3.808492413,5.052625384,6.383444304,8.275131732
730,0.185302657,1.608224659,1.078686964,2.090548462,3.587728961,4.848329078,6.219272444,8.199397167
731,2.047181622,1.53313282,1.045948206,2.005445253,3.401722189,4.562039899,5.811797697,7.599066509
732,1.164117836,1.587146852,1.11871757,2.080049337,3.451565671,4.577961978,5.782624319,7.494705387
733,0.361428256,1.751966969,1.178102063,2.285588477,3.914357508,5.277738978,6.753420098,8.873797334
734,2.157339314,1.473282065,1.03618844,1.930297138,3.207955998,4.258401205,5.382638691,6.981511016
735,0.189969404,1.616805962,1.119698652,2.113375177,3.549872167,4.740328226,6.02124177,7.852369432
736,1.791992481,1.562473914,1.070312029,2.044256007,3.458286342,4.631817857,5.894854048,7.699960592
737,4.549665181,1.720818266,1.166590658,2.248033696,3.829438109,5.148100171,6.571742264,8.612361129
738,1.853755733,1.79779073,1.263741649,2.355305963,3.915741628,5.199018158,6.572686672,8.526627491
739,0.298027652,2.031966006,1.417125299,2.666824118,4.456592298,5.927964342,7.501427516,9.736216796
740,0.89526618,1.653338667,1.160444104,2.165606691,3.604149405,4.788090827,6.056077573,7.860584191
741,0.328648378,1.594081843,1.12136295,2.088012009,3.469698528,4.606060904,5.822623908,7.553407833
742,1.129423588,1.607414433,1.100556128,2.103274527,3.559226796,4.767508005,6.067850524,7.926080267
743,0.350592813,1.588947865,1.117913736,2.081957943,3.459188689,4.59128878,5.802764217,7.525492381
744,0.198023502,1.288384705,0.977844158,1.706238995,2.680993006,3.445847325,4.238549627,5.330882629
745,4.178478922,1.322976968,0.929862446,1.733208694,2.88173788,3.826335368,4.837517589,6.275916992
746,2.535643568,1.65012147,1.114288125,2.154535584,3.679649015,4.953500326,6.330246081,8.305629672
747,4.414999463,1.997026108,1.312691514,2.593662654,4.508291434,6.12874833,7.895753369,10.45298998
748,1.469597822,1.811193852,1.277273816,2.373965012,3.937892794,5.22188064,6.594755785,8.545432974
749,0.518363051,1.910129598,1.317393856,2.495004923,4.20272596,5.621016062,7.149318311,9.337221414
750,1.472378787,1.921682318,1.359675857,2.527497061,4.181670719,5.531315362,6.967267631,8.996727711
751,0.397705127,1.717033584,1.203896696,2.248784681,3.745271821,4.977491147,6.297593585,8.176817932
752,2.276002768,1.758136882,1.168254861,2.281047533,3.938800957,5.341186334,6.871212316,9.087994825
753,2.793759218,1.716423721,1.205369104,2.248353865,3.740475908,4.968221512,6.282920415,8.153636645
754,0.23603375,1.753204902,1.207354956,2.288990884,3.859718655,5.165626865,6.573918121,8.591600312
755,0.383332137,1.830868413,1.26359507,2.399445786,4.038441977,5.392653458,6.84564629,8.915876302
756,1.681545516,1.548674709,1.097013527,2.030943928,3.35842554,4.44590676,5.606987348,7.25445156
757,0.845143029,1.606314776,1.084612963,2.097377207,3.582219616,4.822423701,6.162784527,8.085922361
758,1.388608199,1.522480431,1.070426239,1.994749106,3.315840479,4.402112758,5.564765872,7.218356913
759,0.598858819,1.61340653,1.109746827,2.10636641,3.554618631,4.759161099,6.058423137,7.920236753
760,1.169158093,1.446554183,0.998672032,1.889884648,3.181238934,4.253107997,5.407653225,7.059830976
761,1.45263137,1.676964569,1.125815024,2.185887758,3.747920504,5.057543967,6.476772203,8.518646239
762,0.129746106,1.500888845,1.038215837,1.96089072,3.296460914,4.404437412,5.597540754,7.304533242
763,0.282850952,1.539363706,1.025356335,2.004465946,3.454381579,4.67381303,5.997918903,7.906409175
764,0.159394903,1.334616097,0.93963561,1.748865075,2.904335549,3.853819477,4.869643456,6.313839438
765,0.499148379,1.14613048,0.789685555,1.501813837,2.530517787,3.38106404,4.294048823,5.595391989
766,1.154108206,1.21556119,0.846683417,1.590263664,2.660669282,3.545188588,4.495087802,5.850501778
767,0.350586391,1.202419459,0.845617331,1.575365682,2.618247722,3.475726974,4.39348976,5.698785879
768,2.649164272,1.262132652,0.864953956,1.646782749,2.785942339,3.735126691,4.760196527,6.230820398
769,0.677620349,1.601549588,1.098474728,2.096245747,3.543118555,4.742784765,6.033072344,7.875850468
770,2.260219446,1.419682293,0.955337453,1.84659811,3.162249053,4.268229507,5.469719646,7.203281833
771,0.178228092,1.664268402,1.133780131,2.175984472,3.694648851,4.957968503,6.319680038,8.268525255
772,0.726462257,1.350222738,0.949522189,1.768997009,2.940148221,3.903117592,4.933805128,6.399735338
773,1.597342102,1.332209899,0.942658859,1.746983725,2.891032469,3.828637053,4.829954376,6.251055596
774,0.19364653,1.517303439,0.957147185,1.953118379,3.484048188,4.804579219,6.262961651,8.399533144
775,1.882367788,1.24560605,0.8773932,1.632349853,2.709920648,3.595160983,4.542084908,5.888093852
776,0.946104602,1.35917555,0.956290562,1.780897933,2.958901482,3.927219893,4.963420551,6.436893723
777,0.950853573,1.379244408,0.969028262,1.806812191,3.0049415,3.990540545,5.045765886,6.547025628
778,2.378256534,1.339599462,0.941792571,1.75505444,2.917526707,3.873459465,4.896680489,6.352073421
779,2.620357689,1.511978751,1.063128388,1.980931518,3.292699839,4.371327557,5.52582618,7.167869968
780,0.368301612,1.932982398,1.329371086,2.531655881,4.271195256,5.711174757,7.258160286,9.465043943
781,0.199660881,1.653750559,1.165039379,2.173715074,3.607269722,4.779620167,6.028889568,7.797178024
782,2.314793582,1.454869636,1.009404629,1.908269716,3.200238277,4.264875273,5.405128457,7.026966797
783,0.594800572,1.729576046,1.188548803,2.265059568,3.823425619,5.113853819,6.500463669,8.478941018
784,6.815594232,1.610848267,1.062201681,2.0865201,3.620956393,4.92402552,6.349426158,8.419899986
785,4.663404019,2.249285865,1.580822102,2.956682734,4.914512845,6.516620523,8.224391602,10.64224084
786,1.000771527,1.987235699,1.39707231,2.603536657,4.328081581,5.746239152,7.264233154,9.42338982
787,3.249851044,2.112948684,1.48674015,2.768574791,4.599658917,6.104755791,7.715327006,10.00550158
788,0.786443593,2.104067879,1.488104985,2.758803783,4.567025783,6.049460874,7.633020977,9.881019332
789,5.743607523,2.356736767,1.557985818,3.064614166,5.307293824,7.200009751,9.259913653,12.23544619
790,1.084354818,2.568996801,1.808678094,3.366326138,5.590505292,7.418231637,9.373706356,12.15387376
791,0.951304882,2.085359513,1.470865924,2.733385106,4.533558983,6.011374644,7.591401624,9.836285165
792,1.814427711,2.160041722,1.506046042,2.835412373,4.739081433,6.303798469,7.976780845,10.35240894
793,4.968655182,1.927667017,1.355961524,2.525596159,4.196875103,5.57091084,7.041462608,9.132860311
794,1.565036673,2.526123132,1.703226536,3.297678209,5.637617554,7.593273345,9.707735462,12.74272319
795,1.312100946,2.074475055,1.457837492,2.717626445,4.518972841,6.000628628,7.586844929,9.84339637
796,0.909715173,2.030912722,1.428126876,2.66085043,4.422607262,5.871183976,7.421608198,9.626714037
797,0.722975663,2.038283702,1.418607924,2.674351804,4.475484054,5.957697843,7.543820647,9.798038939
798,0.121179601,1.765381974,1.242887724,2.313362309,3.841850273,5.09784054,6.441571805,8.351928022
799,1.303430304,1.768946044,1.204046728,2.312466422,3.928669366,5.273735112,6.724004385,8.800210571
800,0.380242774,1.617066998,1.118346189,2.113094868,3.552753314,4.746793447,6.032287004,7.870987835
801,3.76299526,1.492298494,0.997253732,1.937966144,3.334044126,4.512103018,5.795269834,7.651492702
802,2.899721413,1.800109123,1.224692173,2.345978161,3.988231728,5.361401303,6.847810051,8.985061012
803,0.337356709,1.917208788,1.351878485,2.512280983,4.167763437,5.52748695,6.981839417,9.049061992
804,3.948484614,1.803257955,1.269671105,2.370283626,3.934930188,5.214657555,6.578436656,8.508893329
805,0.519283604,1.910898781,1.348308785,2.504750486,4.153294852,5.506446889,6.953067227,9.008256129
806,1.589853567,1.763900238,1.241788834,2.311154665,3.838343838,5.093500913,6.436546871,8.346250695
807,0.222525654,1.685992376,1.165153655,2.203157425,3.705997062,4.952689015,6.295007354,8.215138701
808,3.032043184,1.777070171,1.202538228,2.321149879,3.958686399,5.325042809,6.800756883,8.916751536
809,0.723429987,1.872551837,1.328912407,2.45612236,4.05620304,5.365856385,6.763351076,8.745202991
810,1.122837692,1.672927654,1.177374448,2.191913586,3.641097923,4.83229484,6.107001848,7.919661898
811,0.226634224,1.565803385,1.101062937,2.051476041,3.409767601,4.526601777,5.721959301,7.422068315
812,1.017704654,1.453247285,1.021916087,1.903978935,3.164612635,4.201172229,5.310632197,6.888606043
813,0.129094679,1.535697031,1.059594421,2.011335781,3.386069101,4.523091882,5.744072804,7.485323091
814,1.98190382,1.465042252,1.029904624,1.92559644,3.20016229,4.243233064,5.355196279,6.929680428
815,0.516608266,1.448600472,1.024713809,1.898654388,3.142811749,4.163328281,5.253945621,6.802952702
816,2.793235616,1.395980992,0.98144955,1.828925969,3.040287785,4.036414661,5.10265264,6.619222632
817,1.201577378,1.631777694,1.132446698,2.133028571,3.577836239,4.774423919,6.061486766,7.900888868
818,1.077306131,1.702945707,1.197204206,2.23107858,3.708924968,4.924215951,6.225063812,8.075359938
819,0.846953655,1.670414506,1.152184999,2.181825615,3.674947264,4.915029848,6.251332875,8.164431833
820,4.092534382,1.718223254,1.164369871,2.243298006,3.822625798,5.140852085,6.565160269,8.608509117
821,2.392077315,1.729449723,1.215966103,2.265826595,3.766412917,5.00034432,6.32110359,8.199666108
822,0.335209909,1.840097908,1.294187295,2.410842457,4.006561054,5.318547477,6.722739745,8.719824434
823,4.774459489,1.710955798,1.202727578,2.241548387,3.726561953,4.947799891,6.25505093,8.114505681
824,2.958972522,1.967481455,1.337813597,2.563712578,4.360047306,5.862590653,7.489458037,9.82927138
825,0.983849153,2.454557644,1.653633965,3.202600408,5.478260322,7.381990227,9.441813278,12.40066149
826,0.384160972,2.303125385,1.602160887,3.022006837,5.058878782,6.735178741,8.528997747,11.07834124
827,2.891740301,1.818781416,1.2732366,2.381043482,3.969937718,5.279675514,6.68392469,8.68451933
828,1.822244481,2.014210222,1.415442612,2.638755434,4.387903214,5.826574,7.366722178,9.557654923
829,0.913388297,1.820875751,1.280319446,2.385648254,3.965429489,5.264427557,6.654789063,8.632286992
830,2.159052839,1.809425452,1.235434328,2.359262997,4.001278475,5.372091934,6.854434737,8.983793144
831,3.363356462,1.836322932,1.281648424,2.403205497,4.015201566,5.345808874,6.773708725,8.809708842
832,0.225610706,1.917552496,1.363610444,2.516201734,4.149422733,5.484474868,6.907779796,8.924409978
833,0.091576956,1.826023288,1.283801025,2.392342136,3.976855603,5.279828228,6.674505886,8.658229941
834,0.835282625,1.634537776,1.146163218,2.140711203,3.565054791,4.737861806,5.994317256,7.782950231
835,4.162932649,1.771458568,1.16536608,2.301248926,3.997891539,5.433148325,6.9976578,9.261046542
836,0.098580628,1.814406964,1.278895461,2.377522387,3.945258488,5.233105161,6.610705531,8.568994184
837,0.802820864,1.794986861,1.255705816,2.349965328,3.919956297,5.21431535,6.602174506,8.57950431
838,2.265999178,1.463817654,1.048008673,1.917653445,3.147877971,4.153710969,5.226873519,6.749266158
839,0.948322517,1.758109999,1.234852814,2.302953153,3.830868397,5.088006115,6.434145579,8.34956343
840,0.110760621,1.667709365,1.173792774,2.185099012,3.629582146,4.816868348,6.087357296,7.893973853
841,1.412148183,1.480976338,1.040874299,1.940185138,3.225954406,4.283448586,5.415504255,7.025871724
842,0.238621405,1.590247263,1.111582155,2.081612228,3.474264249,4.622944978,5.854991755,7.610875879
843,1.629634978,1.427876611,1.003875562,1.870713971,3.109749833,4.128632798,5.21922794,6.770441697
844,0.601754871,1.474941107,1.037618857,1.932319156,3.210783026,4.261932836,5.386988564,6.987147152
845,0.853366535,1.532335086,1.043405044,1.996557946,3.392406907,4.55969774,5.823485252,7.641094882
846,0.746132506,1.401240177,0.987782671,1.836447547,3.047115848,4.041346682,5.104611928,6.615669449
847,3.40640743,1.419624024,0.976632441,1.853559274,3.127588539,4.187020798,5.329592126,6.966614925
848,1.934482471,1.69030671,1.167109777,2.208320709,3.716935562,4.969111394,6.317862162,8.247951155
849,0.91789002,1.886222865,1.252835978,2.447633117,4.227489093,5.732923924,7.375090814,9.753831581
850,3.552077553,1.666437023,1.17168092,2.18328237,3.629160886,4.818091007,6.090670576,7.900688167
851,2.652838959,1.719882429,1.209187486,2.253267302,3.745649734,4.972871273,6.286476216,8.154902604
852,4.720963107,2.24103886,1.506204722,2.922639335,5.007230166,6.753227233,8.64393289,11.36201296
853,0.107416116,2.11445177,1.486521288,2.770206879,4.605123802,6.114039803,7.729178644,10.02650821
854,4.227894318,2.144883558,1.525394172,2.823614662,4.654706355,6.144194529,7.725638764,9.956157715
855,0.705993584,2.028008455,1.42971446,2.658025345,4.410078048,5.848759285,7.387211573,9.57339249
856,4.670143568,2.046363947,1.400664147,2.678854198,4.533903385,6.07245929,7.727350459,10.09079194
857,2.973327796,3.004294503,2.107828522,3.945947994,6.567041651,8.71562188,11.00889741,14.26011924
858,0.603041806,2.182481179,1.535086821,2.859437618,4.751879541,6.307788929,7.973019368,10.34132411
859,0.284987437,1.99917752,1.350989866,2.600918937,4.441831653,5.987439839,7.665365747,10.08500072
860,1.132335449,1.94530518,1.341684111,2.547454291,4.289807994,5.731333986,7.279656905,9.488250122
861,4.656092984,1.879848738,1.346313512,2.476067912,4.061694362,5.347396816,6.709669489,8.627374308
862,4.521233915,2.218636391,1.564113927,2.917176731,4.838506384,6.408623941,8.080851912,10.446485
863,2.051277382,2.266363081,1.597828338,2.970447681,4.928268018,6.535872236,8.254932463,10.69772116
864,0.480734317,2.476612169,1.675536821,3.233945374,5.516441651,7.421857328,9.480563527,12.43372433
865,0.234266517,2.14395189,1.572518633,2.831843503,4.565813096,5.953354307,7.410500009,9.444160717
866,1.438615988,1.883790615,1.301003894,2.46850655,4.152866345,5.544559419,7.037856219,9.165723274
867,3.017468054,1.936658495,1.359007707,2.543045061,4.231867713,5.616685079,7.095184095,9.191963078
868,3.865330004,2.144898729,1.51005416,2.819490957,4.680989553,6.203450705,7.825835116,10.12222863
869,1.344307624,2.286189026,1.581316147,2.997654193,5.037642553,6.720932536,8.525331193,11.09387654
870,0.196537193,1.947487379,1.369890762,2.551566102,4.240057159,5.628246373,7.113946906,9.226889709
871,4.419592432,1.812289659,1.267799028,2.372379495,3.957408113,5.264364946,6.665912303,8.663029686
872,0.805042484,2.111153413,1.469571988,2.760727759,4.621130014,6.159727165,7.813115495,10.17395906
873,3.13244694,2.190986523,1.543478586,2.877578417,4.77578536,6.32999331,7.987845428,10.33708909
874,2.588864421,2.256725759,1.506329215,2.93966223,5.059153731,6.840001091,8.772475294,11.55612887
875,1.824644541,1.998130052,1.408712051,2.61888122,4.344999436,5.762352543,7.277974382,9.431680728
876,0.454312642,1.93138067,1.369118892,2.53334454,4.186987939,5.540925946,6.985929366,9.035436484
877,0.244209921,1.912259677,1.347685826,2.506166849,4.159049155,5.516553518,6.96838935,9.031752785
878,0.897295258,1.912659668,1.301160948,2.501962804,4.251760408,5.706783539,7.274421833,9.516703118
879,0.317812851,1.64963734,1.157844895,2.1606421,3.595908606,4.77724959,6.042537973,7.843341772
880,0.527266673,1.576271825,1.094676792,2.06837809,3.466382023,4.617365899,5.849272367,7.60025337
881,0.060395564,1.494460634,1.045480587,1.961538495,3.271143822,4.346686246,5.496188218,7.128027567
882,0.073696246,1.178037664,0.829423408,1.54353771,2.563315897,3.401410572,4.298167316,5.573253483
883,2.03912042,1.30766538,0.920595529,1.71355594,2.845835112,3.776276766,4.77173496,6.186982759
884,0.585330259,1.365588682,0.883287781,1.767491896,3.104014963,4.243898212,5.493304926,7.310506722
885,0.887666822,1.321428956,0.904248016,1.729420681,2.927567369,3.921730871,4.991438346,6.519718599
886,1.313428311,1.255857461,0.881882633,1.645072008,2.736930658,3.635334045,4.597362314,5.966245937
887,2.164603576,1.366328792,0.962130068,1.790266937,2.972762308,3.944527307,4.984272031,6.462620636
888,2.387788699,1.706402908,1.202040862,2.244133483,3.724113958,4.933475829,6.221322917,8.042858607
889,0.551823236,1.842837764,1.35570412,2.435867468,3.918619522,5.102384264,6.343465963,8.072670674
890,1.676904027,1.672886093,1.181974226,2.200179117,3.643668228,4.822010368,6.076082316,7.848951382
891,0.078087962,1.81822108,1.189511639,2.359202859,4.113224268,5.601030122,7.225782221,9.580480662
892,2.749924223,1.525467196,1.044920274,1.996339859,3.377214818,4.522811376,5.755397313,7.516370283
893,0.085578849,1.799698358,1.264930733,2.365395896,3.931569555,5.213404606,6.579987567,8.51511705
894,1.516187007,1.486438377,1.048145929,1.954230368,3.240902758,4.292480838,5.412561359,6.997290341
895,0.60742612,1.628934777,1.110151191,2.130376175,3.616155163,4.851491131,6.182513926,8.086639535
896,1.292496069,1.57264876,1.116269649,2.069177996,3.415772506,4.512741053,5.678651679,7.324833292
897,5.085494449,1.600546609,1.112928617,2.100217931,3.516801967,4.682687985,5.930324682,7.703428389
898,0.342704669,2.038645552,1.424110233,2.676750035,4.46805642,5.939043856,7.510838189,9.741459989
899,2.87146594,1.95157247,1.359630175,2.560339043,4.281832804,5.698307089,7.214033141,9.368234785
900,5.263766383,2.078519169,1.468268599,2.7337913,4.527994629,5.992625748,7.551353671,9.754838367
901,1.711969415,2.358533795,1.634951996,3.093630192,5.191125782,6.919900101,8.771635536,11.40561114
902,2.28877675,2.154974242,1.499715918,2.827751792,4.732367223,6.299526801,7.976347282,10.35913748
903,0.590808159,2.468937223,1.715716234,3.238701845,5.425571743,7.226568304,9.154778768,11.89647777
904,1.730270504,2.155720602,1.513605296,2.833928897,4.713512108,6.251841985,7.891716893,10.21346539
905,2.880186484,2.193553683,1.515100236,2.875312609,4.836733845,6.456545529,8.193906766,10.66844507
906,5.211299935,2.005969834,1.402919654,2.634028212,4.393258813,5.83726759,7.379817937,9.56841039
907,1.242470632,2.353664967,1.582158035,3.069013068,5.25757179,7.091035688,9.076839854,11.93226919
908,1.055172019,2.362530063,1.665914643,3.106644931,5.151962998,6.823075109,8.602604948,11.11965221
909,5.457740245,2.203837616,1.542444442,2.8943884,4.825002725,6.408898297,8.10028351,10.4991933
910,2.258368606,3.002673713,2.112978757,3.9473611,6.555495876,8.688648361,10.96175122,14.17904103
911,4.895011177,2.483403015,1.689498136,3.244395288,5.514143378,7.405118035,9.445734718,12.3697854
912,0.346152341,3.714793719,2.748942863,4.911450005,7.866931173,10.21968857,12.68177718,16.10622389
913,3.933926646,2.466996596,1.753984557,3.24751944,5.354565634,7.068794455,8.889047357,11.45665521
914,1.083259964,2.662182866,1.90351553,3.50643604,5.758434822,7.585557951,9.522188768,12.24928705
915,0.915265814,2.5049983,1.769264244,3.293007222,5.455083283,7.221482391,9.102653098,11.76395419
916,0.197519565,2.174238834,1.530894411,2.856891915,4.742893489,6.286286299,7.931791621,10.2622057
917,3.53247357,1.885447296,1.260445899,2.45701134,4.224194068,5.707678634,7.31644742,9.632347708
918,2.294118714,2.201820211,1.527298992,2.887527565,4.84331355,6.455462539,8.182530132,10.63965132
919,1.228435624,2.273698861,1.520920397,2.963849306,5.093421533,6.880101083,8.816836025,11.60360465
920,0.312405095,2.161811586,1.501663496,2.836730735,4.753327794,6.331163531,8.01986871,10.4200512
921,0.104435214,1.915593489,1.305693617,2.505192102,4.252017185,5.704424179,7.269374914,9.508235138
922,5.777089659,1.773490996,1.221414662,2.323007666,3.915479565,5.233031471,6.648044395,8.666093337
923,1.120715335,2.076928459,1.386394867,2.704315936,4.654211725,6.293563886,8.073428822,10.63876153
924,2.153929742,2.0071988,1.353897557,2.620306259,4.478422493,6.03120272,7.709967425,10.11945565
925,2.145017602,2.135771879,1.485228924,2.802030186,4.691789658,6.247491724,7.912633625,10.27965496
926,2.091678651,2.23670822,1.469295487,2.904717509,5.051018665,6.86797392,8.849530078,11.71763448
927,0.619269768,2.213336171,1.53464993,2.90311088,4.870707242,6.492372775,8.229375299,10.70016941
928,2.969535742,1.919402264,1.336128679,2.517463598,4.212550493,5.608175047,7.10227591,9.226738464
929,2.770283527,2.161193983,1.450250596,2.818014824,4.832928439,6.521570376,8.35084162,10.98147967
930,1.199733395,2.360101611,1.688192535,3.111034957,5.1072868,6.724744781,8.437284299,10.84598053
931,3.978093737,2.102611327,1.486086057,2.765213809,4.578397588,6.058486129,7.63370612,9.86063003
932,0.50165178,2.157108044,1.495205651,2.827109294,4.744581317,6.326953468,8.023646302,10.43987721
933,2.904759474,2.017841109,1.364126867,2.633680662,4.494945653,6.050040649,7.731342768,10.14479514
934,0.797925604,2.258814865,1.537003361,2.95342256,5.018483901,6.73673621,8.588993401,11.24002863
935,0.328004195,2.006545189,1.435722688,2.641402892,4.335944682,5.711613231,7.170557912,9.226355974
936,1.299878372,1.686376084,1.185740664,2.209356836,3.672425318,4.875517927,6.163285072,7.994952902
937,0.604902392,1.696071544,1.192412473,2.222081488,3.693880268,4.904178181,6.199667448,8.042322705
938,0.300137186,1.677550047,1.11430789,2.183073803,3.769020511,5.104784047,6.556640124,8.651282198
939,2.547709222,1.552960687,1.092014682,2.03464022,3.381822944,4.489536266,5.675141921,7.361396117
940,1.345212136,1.771732977,1.244780222,2.328160237,3.870807608,5.133930846,6.481004597,8.389160661
941,1.114557376,1.594466374,1.093221222,2.07974878,3.517441972,4.715791484,6.01038367,7.868424921
942,2.858335024,1.587868438,1.098512393,2.075184511,3.488210613,4.659852884,5.920987616,7.724485444
943,1.452933205,1.902785644,1.301937772,2.490424205,4.216039874,5.647775426,7.188204532,9.388829703
944,1.29645178,1.817830795,1.243422998,2.370653948,4.015756106,5.388169029,6.871580959,9.001611909
945,0.028950236,1.826023625,1.294378583,2.400504769,3.966719229,5.244788273,6.604978681,8.528154919
946,1.118157185,1.683464083,1.192172593,2.21291976,3.659207031,4.839918844,6.096841832,7.87446253
947,4.085675892,1.757332388,1.178570871,2.287781561,3.925772041,5.301923156,6.79573801,8.948818639
948,3.564555414,2.115172035,1.48569128,2.779707556,4.622314474,6.130959169,7.739759156,10.01844839
949,1.345111162,1.990278242,1.398338513,2.607290705,4.336205264,5.758413836,7.28107322,9.44731772
950,2.046301113,2.067731682,1.450177085,2.716522612,4.522021094,6.001639654,7.580494189,9.818182607
951,0.454557389,2.30500506,1.438753652,2.958902055,5.312806862,7.353650084,9.615466785,12.94048014
952,1.190900024,1.729417887,1.177731295,2.254289817,3.829876101,5.146620858,6.57144607,8.619436311
953,1.237639359,1.712366494,1.196431494,2.241221425,3.741779211,4.979816825,6.307976736,8.20122812
954,1.935152826,1.667936504,1.157491528,2.180839718,3.658042345,4.88101646,6.196052374,8.074777024
955,1.399634703,1.852275936,1.242811715,2.407596693,4.130962603,5.582076797,7.160323197,9.440088783
956,2.563278492,1.647731072,1.1186136,2.146360224,3.654171299,4.916460665,6.284000093,8.251976073
957,0.415872186,2.022377067,1.376918874,2.643192874,4.489873953,6.027150751,7.685066851,10.05921282
958,1.167507084,1.915632198,1.324479417,2.510441502,4.220239272,5.632351572,7.147164725,9.305189243
959,0.319837935,1.663107684,1.169258885,2.178899577,3.622050569,4.808779856,6.079033835,7.88578488
960,0.023667321,1.537056618,1.08314967,2.014405338,3.343190399,4.434571728,5.601832572,7.260811011
961,0.136452735,1.571397633,1.094371136,2.062549422,3.450005727,4.590934864,5.811145754,7.544275164
962,1.011837456,1.391595842,0.97824845,1.823154481,3.030947637,4.024197732,5.087397261,6.599700726
963,0.03402762,1.50719496,1.059669988,1.974651129,3.282463016,4.357877096,5.508962671,7.146186727
964,0.041305388,1.205982567,0.823795422,1.577054831,2.672966179,3.583791477,4.565036213,5.968729785
965,0.049109825,1.063252007,0.746986669,1.392857922,2.316554956,3.076414776,3.88996238,5.047400311
966,0.364149112,1.107090156,0.778394006,1.450447191,2.411021796,3.200899639,4.046357235,5.248879516
967,0.060195718,0.864753642,0.60990438,1.133179977,1.87959221,2.492594282,3.14821683,4.080067821
968,1.087634255,0.988815509,0.675362171,1.293844732,2.192980357,2.939616198,3.743380067,4.892226254
969,0.196215076,0.903353782,0.625840435,1.184075525,1.987822635,2.65108227,3.362206798,4.374796673
970,0.797685522,0.989229358,0.696070208,1.296195137,2.153438067,2.858046631,3.612016553,4.684110269
971,0.074579622,0.906300535,0.63825307,1.187651084,1.971956372,2.616352431,3.305707036,4.285672397
972,0.238153824,0.956871825,0.674009753,1.253964668,2.081754474,2.76179894,3.48923139,4.52324701
973,0.332873974,0.856234074,0.584016473,1.116180708,1.894343616,2.544351294,3.24751948,4.257997997
974,0.178311228,0.821806024,0.592677824,1.082743526,1.767373382,2.32090957,2.906363143,3.729182852
975,0.190116794,0.952685655,0.646719612,1.245032638,2.11893428,2.847008415,3.632558512,4.757848365
976,0.201832175,0.68235615,0.479759133,0.893983567,1.486044356,1.972896635,2.494007914,3.235203922
977,1.015462889,0.694099958,0.487771627,0.909305188,1.512040439,2.007798102,2.538533233,3.293543557
978,0.21444031,0.789999127,0.556406544,1.035129505,1.718608514,2.280240787,2.881131936,3.73546309
979,2.016189025,0.977243746,0.654107345,1.273838293,2.188251512,2.955362589,3.786882196,4.983364389
980,2.71694965,0.98229696,0.691002078,1.286992213,2.138569893,2.838677946,3.587954699,4.653554127
981,1.662427397,1.160469146,0.815952651,1.52039293,2.527228949,3.355129372,4.241271393,5.501641135
982,1.754758436,1.217166161,0.85548221,1.59459146,2.651286009,3.520355167,4.450684263,5.774068583
983,2.145807252,1.419197663,0.987598765,1.856523605,3.108130254,4.142779479,5.254173382,6.840374545
984,0.318286348,1.506585435,1.061738246,1.974138173,3.276283817,4.346036977,5.490399237,7.11720705
985,3.136575928,1.374367016,0.967252474,1.800798554,2.991387976,3.969971305,5.017110019,6.506085209
986,2.072983916,1.615154933,1.091226584,2.101366705,3.589219994,4.838415548,6.194536731,8.150067111
987,1.245663792,2.005285397,1.347928218,2.615283934,4.480262722,6.04218591,7.733458523,10.16468382
988,0.530534359,2.186181696,1.584509427,2.884415427,4.691078818,6.145997906,7.680378668,9.830542678
989,3.246204005,1.489020852,1.05454462,1.952460206,3.229130841,4.275258689,5.392411351,6.977883505
990,3.204039477,2.114719179,1.418519704,2.755118784,4.726708426,6.381219263,8.17546137,10.7587964
991,17.80434553,2.34280847,1.615711403,3.071570725,5.171989127,6.906771529,8.767363955,11.41708873
992,21.33697818,2.974768528,2.089840229,3.896861618,6.481313578,8.607447615,10.8838763,14.12267107
