window,miu,be,sig,a,LogL
1486,0.85244767,0.909283408,0.25237055,1.182426752,-10320.48369
1487,0.45309418,0.851016364,0.205252639,0.843329242,-10596.41162
1488,0.715905467,0.823301386,0.412141379,1.044502003,-10375.08844
1489,0.095580372,0.878151409,0.253339617,1.104822433,-10330.53729
1490,0.344023959,0.869852738,0.386315735,1.02433818,-10357.13205
1491,0.366582061,0.879027868,0.263613783,1.172307771,-10249.33435
1492,0.585182638,0.915874734,0.273822594,1.183548434,-10267.24879
1493,0.640982591,0.911754128,0.248740217,1.331184261,-10398.97911
1494,0.904967274,0.920249888,0.225784782,1.010646784,-10366.34619
1495,0.133976651,0.826034252,0.584104314,1.437992237,-10434.30146
1496,0.432213049,0.837878928,0.226983288,0.940140069,-10409.01607
1497,0.290368026,0.89977775,0.249970602,1.115891209,-10260.51715
1498,0.518649059,0.899070174,0.250172833,1.333336424,-10378.96523
1499,0.36172026,0.896450428,0.27382495,0.982142994,-10340.71173
1500,0.416061697,0.932841358,0.198900873,1.224883582,-10330.6757
1501,0.543853691,0.884591885,0.142291731,0.981686297,-10408.79187
1502,0.485228835,0.898199725,0.335872043,1.078014556,-10298.06327
1503,0.26316281,0.809539389,0.336174971,1.172451297,-10271.43463
1504,0.625745315,0.860969734,0.283257528,1.140657564,-10269.44055
1505,0.547230601,0.887000077,0.244078141,1.129868729,-10256.98723
1506,0.769867239,0.899893851,0.249553234,1.255258284,-10360.16865
1507,0.610566173,0.90830509,0.251350508,1.118985316,-10260.8875
1508,0.319804669,0.860013377,0.259716132,1.100669458,-10271.43741
1509,0.266819585,0.913402267,0.255751996,1.014954404,-10313.26937
1510,0.480936414,0.796555887,0.370997859,1.096079225,-10275.34639
1511,0.398375359,0.900277238,0.30034485,1.118349258,-10270.39511
1512,0.46545665,0.955716162,0.177478109,0.914849964,-10425.7198
1513,0.571602943,0.935632458,0.240248119,1.100966296,-10284.35135
1514,0.426123783,0.842564775,0.223277051,0.926015284,-10431.70844
1515,0.510499483,0.899912191,0.249988385,1.003405903,-10306.26379
1516,0.550871251,0.893916982,0.218179425,1.056584288,-10272.91739
1517,0.384409979,0.882937429,0.266531868,1.121397454,-10239.90068
1518,0.547468086,0.893145745,0.284592171,0.899921979,-10485.08846
1519,0.473313895,0.833387403,0.265898815,0.995278667,-10329.50151
1520,0.588371148,0.899714913,0.249870636,1.288087553,-10332.59791
1521,0.504272134,0.945923824,0.12637924,1.124948078,-10334.75383
1522,0.492761415,0.800746015,0.392969377,1.260182847,-10269.78054
1523,0.499409988,0.899513165,0.274064496,0.909331043,-10460.50672
1524,0.69079389,0.912583085,0.253095302,1.056501887,-10290.53726
1525,0.894621951,0.899143695,0.408234299,1.175068354,-10377.34736
1526,0.513563916,0.900077608,0.379349108,1.044335085,-10374.134
1527,0.491484198,0.899967135,0.28890089,0.893264945,-10502.55846
1528,0.474632135,0.874240321,0.34311961,1.320834071,-10342.23262
1529,0.61207634,0.90675064,0.248014062,1.008593469,-10307.92603
1530,0.699807189,0.89955638,0.250362013,1.123138001,-10277.55316
1531,0.429662329,0.91273325,0.282383524,1.022016292,-10310.66013
1532,0.729695002,0.878167038,0.312663406,0.988489452,-10389.57322
1533,0.284237906,0.899014773,0.234611147,1.135652325,-10276.17378
1534,0.370150074,0.880939777,0.272014183,1.011193197,-10309.3117
1535,0.559006277,0.845522568,0.527058278,1.346121231,-10388.97853
1536,0.620734406,0.899286258,0.4672721,1.054627165,-10479.29707
1537,0.304913863,0.957733077,0.133795116,1.031137908,-10325.71621
1538,0.636571023,0.82203511,0.304845228,1.155876802,-10302.27667
1539,1.328788836,0.899593608,0.329438805,1.353893832,-10610.63742
1540,0.286336998,0.920640293,0.215921029,1.064202138,-10287.31886
1541,0.635922864,0.965479651,0.190516665,1.102904998,-10306.93569
1542,0.984178208,0.965871042,0.445878358,1.141716379,-10519.45415
1543,0.512271587,0.777586307,0.242130529,0.964201646,-10423.69423
1544,0.665861368,0.895142357,0.212129997,1.076065944,-10291.86532
1545,0.728811627,0.900045906,0.300141813,1.12084905,-10287.63992
1546,0.299530997,0.898607505,0.214349347,0.92012688,-10434.72536
1547,0.407704233,0.95247821,0.178699748,1.022752777,-10308.56768
1548,0.550195268,0.902426638,0.263560765,0.935252806,-10414.24343
1549,0.447997083,0.929540098,0.161449642,1.024338656,-10306.39896
1550,0.544791607,0.878529252,0.266750436,0.922041975,-10433.57519
1551,0.518764932,0.898300565,0.18355408,1.002902538,-10327.83315
1552,0.43834927,0.875817526,0.250717418,1.00086037,-10315.1071
1553,0.815317417,0.908014617,0.253155705,1.184612302,-10325.00853
1554,0.525539842,0.957240147,0.139780041,1.060339865,-10315.64636
1555,0.680422295,0.857249705,0.234782975,1.02718247,-10353.56062
1556,0.446443135,0.897811643,0.267735668,0.898507312,-10482.7593
1557,0.233836562,0.899712128,0.249961996,1.264980161,-10338.26289
1558,0.663300387,0.865327524,0.443039429,1.265960249,-10343.87575
1559,0.488325406,0.907749726,0.245974865,1.145446839,-10262.17668
1560,0.074641828,0.899340424,0.250048878,1.134885721,-10336.34761
1561,0.511086813,0.93399593,0.215414177,1.107922151,-10272.90468
1562,0.51128342,0.899976615,0.25008694,0.839104758,-10608.2897
1563,0.491531294,0.776836884,0.272426369,1.109300024,-10323.92604
1564,0.618238221,0.909503834,0.298376758,1.115720617,-10289.9032
1565,0.685101981,0.854414436,0.288668616,1.049160636,-10339.76884
1566,0.498729591,0.903524036,0.249999001,0.799996804,-10732.63456
1567,0.625259736,0.936876821,0.213857656,1.086580682,-10286.4286
1568,0.799061481,0.903856339,0.348058207,1.256014205,-10374.59928
1569,0.610197235,0.863881803,0.220547701,1.004973081,-10358.10269
1570,0.62150808,0.905556201,0.242582728,1.245192988,-10335.53734
1571,0.511139005,0.986479079,0.139942459,1.066628661,-10379.82187
1572,0.617755835,0.904532983,0.225159026,1.135408529,-10292.73647
1573,0.474817527,0.839539585,0.35343173,0.986106875,-10384.53803
1574,0.803688325,0.893203576,0.324306003,1.056303161,-10359.61019
1575,0.520405111,0.794988508,0.326010969,1.025805062,-10338.64974
1576,0.622680897,0.884755389,0.29262213,1.152877958,-10278.15217
1577,0.623318297,0.951593199,0.181119005,1.025741948,-10310.12428
1578,0.544311592,0.899839727,0.2499788,0.99496515,-10339.25211
1579,0.513519553,0.761347854,0.407598478,1.193414122,-10287.28129
1580,0.238843697,0.93646817,0.206973905,1.032663621,-10324.43927
1581,1.091943307,0.943068572,0.296178137,1.068671585,-10396.25004
1582,0.288257033,0.905831758,0.228537003,1.086261561,-10298.09653
1583,0.37980473,0.87903119,0.296750741,1.129591361,-10263.3887
1584,0.366291608,0.899845057,0.250017237,1.025010751,-10311.12141
1585,0.578197973,0.869138852,0.263445296,1.061810894,-10293.61396
1586,0.44599062,0.90050653,0.249576503,1.274572369,-10336.93459
1587,0.538468672,0.901075212,0.247761674,1.017437399,-10304.95987
1588,0.524440372,0.930672868,0.211181942,1.056578321,-10292.4815
1589,1.184445419,0.894386832,0.584042128,1.459700409,-10634.37233
1590,0.554637385,0.81659701,0.372881001,1.091308887,-10297.06981
1591,1.084115514,0.923647211,0.322575441,1.177174846,-10379.80085
1592,0.48193547,0.963569999,0.265631999,1.023554618,-10385.66129
1593,0.34582694,0.853803507,0.289982184,1.134344213,-10274.84182
1594,0.696364939,0.841387109,0.274271224,1.168496803,-10341.4774
1595,0.541487351,0.899903221,0.249987199,0.924968147,-10430.9311
1596,0.617257059,0.899376788,0.25980504,0.916552689,-10454.92726
1597,0.505476052,0.807852426,0.311028334,0.976404837,-10381.73563
1598,0.736855566,0.842398938,0.353707328,1.127587713,-10323.40075
1599,0.669320248,0.897635578,0.218932379,1.036001568,-10323.84617
1600,0.678561182,0.888375216,0.458847745,1.117219637,-10416.91938
1601,0.304464181,0.900213662,0.283998548,1.116654483,-10278.09449
1602,0.813627642,0.945176186,0.254853292,1.235122159,-10351.4136
1603,0.643606725,0.886744324,0.356943915,1.152486259,-10307.2969
1604,0.520755378,0.965286597,0.20329997,1.137962821,-10327.74644
1605,0.517137917,0.832342703,0.273473128,0.962608062,-10386.45364
1606,0.789355355,0.895876932,0.24583137,1.007719921,-10373.4691
1607,0.313860453,0.893957613,0.257038664,1.103960431,-10281.6306
1608,0.936688199,0.930565557,0.2540976,1.119692238,-10335.94701
1609,0.571635777,0.899905687,0.249987525,0.965908768,-10374.33917
1610,0.501426826,0.899979171,0.249997184,0.826020116,-10650.26748
1611,0.507205372,0.88105033,0.381172064,1.196432476,-10298.1712
1612,0.508508703,0.973173019,0.215974581,1.068087391,-10342.14984
1613,0.535809807,0.88725303,0.303942793,1.156085293,-10263.33627
1614,0.663547463,0.862253407,0.321299251,1.193719303,-10295.96238
1615,0.655638682,0.83223258,0.220307176,1.035279846,-10388.76101
1616,0.295770021,0.900359375,0.249776299,1.190733739,-10299.99083
1617,0.703072395,0.899761543,0.249968458,1.278358311,-10362.60616
1618,0.510110141,0.905850403,0.209412964,0.997180855,-10326.65082
1619,0.509028641,0.855251675,0.231469835,0.997268681,-10345.18496
1620,0.665734804,0.881212265,0.223360854,0.971715355,-10382.01254
1621,0.480800218,0.890274313,0.255070771,1.219339146,-10304.9656
1622,0.36523183,0.780021878,0.356684063,1.185952839,-10280.52242
1623,0.59265883,0.896668226,0.278939281,1.164416823,-10279.37319
1624,0.392755883,0.934778589,0.283039025,1.023800284,-10348.02481
1625,0.602062267,0.949581315,0.163347653,1.105409689,-10312.06269
1626,0.601600546,0.941682869,0.285010145,1.069464356,-10339.09852
1627,0.666378854,0.911875986,0.21566611,1.093715498,-10295.02123
1628,0.626681071,0.905501634,0.236737349,1.069299913,-10289.12006
1629,0.610875398,0.899013651,0.246850081,1.111723776,-10273.95089
1630,0.506002141,0.898797902,0.256101814,1.072742439,-10280.59971
1631,0.55191363,0.826633903,0.326365495,1.096824372,-10291.17661
1632,0.598117268,0.862274726,0.190012718,1.052698779,-10364.17392
1633,0.602110216,0.898153107,0.33615562,1.038071116,-10349.44948
1634,0.573033231,0.895992873,0.249157526,1.110568514,-10270.96699
1635,0.638542439,0.876881306,0.208872715,0.997819133,-10362.49766
1636,0.53364711,0.862006453,0.166598629,1.1229485,-10406.29814
1637,0.368399157,0.898757981,0.254888613,0.998275904,-10334.15594
1638,0.563192423,0.899639938,0.249952373,1.134217177,-10266.48616
1639,0.446387776,0.891354739,0.359351855,1.30269255,-10329.97396
1640,0.497141326,0.885981795,0.224147654,1.011568922,-10313.36085
1641,0.474913885,0.851261374,0.173145156,0.968602724,-10435.44613
1642,0.247418079,0.910974251,0.301264786,1.099245201,-10306.54563
1643,0.357983327,0.878758257,0.240040607,1.096105026,-10288.1106
1644,0.514503729,0.82389199,0.249651814,1.11632951,-10318.88036
1645,0.695883484,0.874921999,0.23790243,1.025046563,-10352.19208
1646,0.769032244,0.8841367,0.334467182,1.225273106,-10339.81345
1647,0.608266173,0.92965523,0.20351743,1.19196495,-10318.88512
1648,0.668790066,0.883474167,0.266769777,1.210451651,-10313.40654
1649,0.237441291,0.888354602,0.250098148,1.243227829,-10349.40953
1650,0.526815823,0.920357611,0.233541543,1.077348549,-10286.57248
1651,0.358466047,0.851490168,0.282963114,1.144342435,-10267.46029
1652,0.167671235,0.962415156,0.166592549,1.088951521,-10336.22224
1653,0.247026481,0.699787608,0.405334213,1.137927297,-10332.26345
1654,0.444832407,0.899850139,0.246971337,0.892025464,-10493.86662
1655,0.842230522,0.89621246,0.352289383,1.241155979,-10365.88888
1656,0.511244354,0.899338225,0.237117712,1.101147988,-10273.33281
1657,0.612679282,0.899551252,0.425864806,1.192495006,-10365.918
1658,0.765643569,0.867239335,0.319394944,1.239507979,-10352.95562
1659,0.529398235,0.883558702,0.221148245,1.113931525,-10288.77959
1660,0.49235562,0.86959976,0.227108997,0.872763404,-10532.9199
1661,0.16786243,0.905841345,0.24602213,1.250268224,-10377.2554
1662,0.392407866,0.882377076,0.320471074,1.123402006,-10279.94425
1663,0.469221198,0.77725835,0.207354838,1.025566709,-10455.699
1664,0.562693829,0.893912143,0.26418435,1.112764623,-10272.48936
1665,1.328992409,0.9443514,0.442209137,1.185550459,-10508.12791
1666,0.577639744,0.901298149,0.247700777,1.316009061,-10408.45469
1667,0.327168918,0.921002332,0.298415199,1.121986932,-10302.01079
1668,0.497908543,0.899988968,0.250929857,0.822163125,-10673.35491
1669,0.623490715,0.912769373,0.252777775,1.141740773,-10292.63845
1670,0.580420532,0.867558221,0.238109001,1.046966364,-10319.11147
1671,0.6704625,0.954235382,0.20774068,1.16326799,-10327.21341
1672,0.381170924,0.925372532,0.219749364,1.171030977,-10300.0209
1673,0.729683281,0.898982118,0.247532059,1.261182659,-10375.56419
1674,0.456954588,0.934282068,0.195334448,1.018887599,-10317.99648
1675,0.477074901,0.885534566,0.215157901,1.09148689,-10292.36653
1676,0.399553964,0.922995627,0.220512408,1.159038711,-10296.18571
1677,0.512537201,0.875787118,0.313773784,1.346024471,-10403.93436
1678,0.624965221,0.863373294,0.381226353,1.111921479,-10317.9077
1679,0.548365264,0.899885726,0.24993794,1.323155007,-10416.39492
1680,0.564758962,0.920429297,0.251562459,0.992163394,-10356.30606
1681,0.829992794,0.899850097,0.249980172,0.982689835,-10418.69832
1682,0.570932982,0.899880295,0.249980453,1.144776039,-10284.19325
1683,1.401323572,0.967478072,0.438396731,1.229554129,-10543.43968
1684,0.632999878,0.897299157,0.248800563,1.261649435,-10384.03338
1685,0.371878653,0.901194705,0.261488925,1.191306991,-10306.01297
1686,0.508463713,0.899901619,0.249986987,1.071104309,-10286.76257
1687,0.375226437,0.914262461,0.141591001,1.060069674,-10371.6987
1688,0.395177961,0.905484404,0.285742719,1.067794162,-10292.39373
1689,0.499131365,0.91735202,0.257963692,1.067698499,-10285.23266
1690,0.593556431,0.900004872,0.249983291,1.103803923,-10277.74084
1691,0.587285074,0.879592325,0.240242479,1.048112657,-10311.37557
1692,0.437397765,0.908863123,0.282421923,1.01549827,-10332.48434
1693,0.684505914,0.945930881,0.21504892,1.147010162,-10317.56872
1694,0.560619771,0.796281205,0.515644575,1.173596579,-10345.49919
1695,0.189237771,0.900205275,0.249938729,1.251739869,-10375.6594
1696,0.96757202,0.905541784,0.25118518,1.091650127,-10389.86543
1697,0.398930048,0.986381594,0.224774611,1.178209395,-10412.24245
1698,0.486078376,0.900004125,0.278980815,0.90685423,-10474.96845
1699,0.65243119,0.931589069,0.247831122,1.167130836,-10301.49881
1700,0.469319057,0.898971317,0.250264767,1.156816691,-10268.41129
1701,0.529950918,0.953660568,0.243533431,0.959858854,-10407.89716
1702,0.523095426,0.900038332,0.404829161,1.395132318,-10410.92656
1703,0.214775338,0.896217474,0.323099755,0.93210233,-10488.21792
1704,0.496240511,0.886184883,0.311154102,0.939083297,-10437.19009
1705,0.434092087,0.975349032,0.188597541,1.033966632,-10349.11433
1706,1.190942392,0.944767039,0.317972713,1.108783657,-10400.76574
1707,0.266355874,0.894914631,0.262559534,1.071928093,-10290.19163
1708,0.686684588,0.819673874,0.417829639,1.139378213,-10329.50486
1709,0.748932435,0.875780188,0.358087117,1.116837129,-10328.21177
1710,0.477964138,0.896480802,0.286474107,1.065065732,-10283.49275
1711,0.652638657,0.908507224,0.243471336,1.126154199,-10282.07196
1712,0.458542336,0.847935147,0.391442806,1.181193882,-10270.74355
1713,0.514462845,0.954661769,0.230328046,0.952765984,-10410.51148
1714,0.488448738,0.900268425,0.369434287,0.982541825,-10434.65292
1715,0.372675613,0.900652268,0.250130148,0.97187273,-10359.0687
1716,0.482845649,0.899917271,0.27657771,0.983544583,-10355.30192
1717,0.68091032,0.899572387,0.249943437,1.259743687,-10336.01524
1718,0.370332751,0.873673803,0.401938782,1.122370978,-10309.51248
1719,0.702877064,0.858243707,0.267829984,1.23089554,-10344.42005
1720,0.314998985,0.904794248,0.311656018,1.128242017,-10290.94568
1721,0.930607238,0.894041946,0.24607661,1.072935648,-10396.02597
1722,0.624411602,0.937076591,0.284017345,1.287399612,-10363.09649
1723,0.68185775,0.782278521,0.288962657,0.962495179,-10465.64026
1724,-0.026919477,0.900030895,0.249914182,1.066027672,-10371.86386
1725,0.634447409,0.889948085,0.384248202,1.138786807,-10324.38049
1726,0.471457461,0.936062207,0.328911004,1.175526843,-10323.36504
1727,0.540330486,0.899893077,0.342324409,1.074275346,-10317.90253
1728,0.908014007,0.899139314,0.25042756,1.215731978,-10399.07726
1729,0.697174404,0.902051698,0.141155042,1.048625023,-10421.20579
1730,0.588022403,0.916442136,0.264582742,1.145729439,-10267.50029
1731,0.312044963,0.894246423,0.263757778,1.073770091,-10272.42492
1732,0.38699872,0.89627471,0.275742115,1.148805538,-10245.60163
1733,0.478817149,0.839014232,0.228496247,1.172711576,-10328.85361
1734,0.802706238,0.899269789,0.253406967,1.147969581,-10320.84251
1735,0.118130152,0.81087142,0.34893993,1.137616838,-10328.72142
1736,0.425338409,0.895694265,0.274479166,0.893921529,-10489.42943
1737,0.921978187,0.844859376,0.531608745,1.088985872,-10505.61104
1738,0.537708371,0.883735809,0.584554536,1.245437524,-10474.98617
1739,0.372124146,0.782351782,0.345121649,1.01443307,-10337.21295
1740,0.510973309,0.905370535,0.24858651,1.106606252,-10248.5802
1741,0.529924835,0.848906697,0.234245846,1.042987939,-10320.57343
1742,0.930650453,0.887536709,0.332286775,1.336182087,-10446.43669
1743,0.442199893,0.846761846,0.38930228,1.267775545,-10269.67958
1744,0.786869421,0.896220219,0.255110922,1.103226925,-10312.3611
1745,0.594384397,0.936614288,0.158914572,1.112275135,-10302.99134
1746,0.732743773,0.902539737,0.254656898,1.092686254,-10291.64335
1747,0.357982291,0.690695024,0.524709451,1.309885235,-10268.67398
1748,0.301796635,0.756745657,0.619504381,1.105887183,-10444.99973
1749,0.723238486,0.916748194,0.27989796,1.147606668,-10289.55601
1750,0.446876332,0.900631921,0.307646563,1.349744135,-10383.08589
1751,0.513365091,0.899942734,0.505287763,1.262726492,-10420.38035
1752,0.434550721,0.913488907,0.279115385,1.011158218,-10322.8427
1753,0.209610924,0.838178457,0.282645304,0.982935731,-10404.855
1754,0.593251956,0.90002169,0.249950397,1.142872946,-10264.6311
1755,0.591754839,0.849829572,0.281343369,1.041067767,-10301.6854
1756,0.675144529,0.883095251,0.259715297,1.093806547,-10281.22657
1757,0.620782023,0.898356721,0.229888557,1.099548361,-10273.55418
1758,0.559802904,0.899706388,0.249961162,1.307350119,-10352.56461
1759,0.640742132,0.897784579,0.228845345,1.093700591,-10276.21843
1760,0.667222495,0.922629663,0.276299644,1.025863552,-10321.25342
1761,0.568148493,0.947908642,0.256992824,1.061813276,-10305.08204
1762,0.723930781,0.90923007,0.30779393,1.032628085,-10328.8368
1763,0.738163008,0.821058411,0.376967007,1.065121923,-10350.40452
1764,0.458801067,0.896240611,0.248544522,0.94534169,-10375.33985
1765,0.612160153,0.916504372,0.231400109,1.027582785,-10287.57429
1766,0.684836973,0.942277116,0.207253379,1.088466761,-10278.40386
1767,0.614920132,0.825550575,0.376778939,1.064603069,-10310.95774
1768,0.52286486,0.898803527,0.249329929,0.83566777,-10605.58111
1769,0.158362708,0.903464326,0.251669613,1.311791352,-10418.63333
1770,0.340923632,0.899812599,0.249976436,1.08573428,-10254.8573
1771,0.48135028,0.962800033,0.398236947,1.178102695,-10427.80562
1772,0.654503044,0.870142828,0.409442588,1.17453767,-10296.17654
1773,0.660993291,0.892843169,0.409991079,1.203080453,-10327.08229
1774,0.399894972,0.899729959,0.534619518,1.21958036,-10451.0049
1775,0.565081889,0.921045503,0.306206127,1.084820829,-10297.01029
1776,0.653022219,0.895939798,0.242367032,1.121540806,-10263.80487
1777,0.574312502,0.917674112,0.229761555,1.139794161,-10245.53204
1778,0.363846044,0.889695847,0.248486384,0.970494815,-10342.4236
1779,0.518379533,0.887135301,0.21206638,1.019630299,-10288.12467
1780,1.045161208,0.935809035,0.286310601,0.962295767,-10459.85474
1781,0.509505635,0.894159748,0.440629268,1.1995112,-10325.53012
1782,0.813104685,0.899730274,0.249964322,1.246560506,-10349.82417
1783,0.583683083,0.868529651,0.439207835,1.186621381,-10306.04006
1784,0.623402554,0.950914555,0.180762628,1.078042864,-10274.28244
1785,0.429798446,0.880798267,0.175279567,0.931792984,-10419.82213
1786,0.62802342,0.915792732,0.207708092,1.04486439,-10275.05373
1787,0.667137634,0.707811069,0.522039362,1.015851595,-10462.78869
1788,0.550363448,0.906552225,0.274763985,1.116072658,-10247.8231
1789,0.531724097,0.847304787,0.22796444,1.031238389,-10315.605
1790,0.549245345,0.899840035,0.249978841,0.79993229,-10714.03285
1791,0.953791997,0.899755476,0.249967656,1.161348461,-10370.14474
1792,0.893287206,0.900256169,0.249746313,1.183153716,-10346.30874
1793,0.285674667,0.900009201,0.249974442,1.132770295,-10248.44749
1794,0.411953371,0.930303064,0.179488565,1.031872601,-10282.05266
1795,0.3753921,0.83237483,0.318421758,1.160559566,-10252.13716
1796,0.410683693,0.842077341,0.238117964,0.983540329,-10355.8483
1797,0.517750353,0.93810621,0.254932119,1.11893839,-10266.3146
1798,0.400516137,0.920408215,0.23753954,1.132555261,-10254.59774
1799,0.462200698,0.816564312,0.364722168,1.16754272,-10241.7858
1800,-0.103905153,0.940563597,0.278757668,0.896047738,-10569.31762
1801,0.611997756,0.899728255,0.39029998,1.337406245,-10361.98381
1802,0.510508452,0.84086703,0.330655586,1.138012535,-10238.7316
1803,0.67114553,0.951534983,0.202879142,1.03320274,-10302.00051
1804,0.838508746,0.899597926,0.249946816,1.216464058,-10343.67767
1805,0.709623236,0.693556773,0.567193353,1.320393566,-10374.70265
1806,0.338156152,0.908963892,0.219465075,1.110098791,-10255.7501
1807,0.412878987,0.978468578,0.181563105,1.136928471,-10329.0133
1808,0.715469718,0.940227126,0.165979947,1.092577972,-10296.38154
1809,0.693829353,0.860967931,0.418405468,1.173368099,-10307.17422
1810,0.37242527,0.927392804,0.156931045,1.229949091,-10409.89726
1811,0.575120825,0.893354207,0.255938603,1.148756726,-10243.87013
1812,0.734455393,0.899800643,0.24997363,1.187774239,-10279.71202
1813,0.547400672,0.914696228,0.265035595,1.123684543,-10243.33717
1814,0.594644767,0.92780347,0.261304626,1.296426596,-10345.45455
1815,0.741991385,0.841868159,0.434912909,1.300315772,-10336.09726
1816,0.478877329,0.920107102,0.2478645,1.12300129,-10236.23064
1817,0.324512727,0.894153195,0.257764377,1.012971404,-10292.73626
1818,0.527774025,0.899897163,0.250219711,1.298852626,-10320.46827
1819,0.561782984,0.895244001,0.152674121,1.027434565,-10338.61174
1820,0.488622805,0.948497853,0.283455013,1.081874522,-10302.53398
1821,0.462824249,0.903484357,0.298447966,1.122709036,-10235.37224
1822,0.529514088,0.899786217,0.528161643,1.28685136,-10429.5937
1823,0.564788257,0.930113331,0.213006125,1.028566156,-10272.34708
1824,0.574198494,0.778730975,0.379492433,1.31963313,-10300.35778
1825,1.32792489,0.973657563,0.189932303,1.124539055,-10348.72201
1826,0.58462206,0.901127345,0.249691723,1.324115697,-10351.38807
1827,0.553135844,0.873739941,0.269829651,1.113033915,-10232.77961
1828,0.517000402,0.950918057,0.249089182,1.240188971,-10333.71149
1829,0.588642884,0.899364793,0.423678298,1.159449517,-10329.28402
1830,0.559280744,0.914078898,0.261457308,1.108844284,-10244.74023
1831,0.085977259,0.885631698,0.388048276,1.498455454,-10498.23555
1832,0.342525471,0.882079978,0.220605414,1.001399683,-10305.26091
1833,0.95012061,0.981368772,0.239777938,0.943058786,-10465.07951
1834,0.434686466,0.908512304,0.261933861,0.936712118,-10385.10179
1835,0.435320868,0.868667238,0.193240444,1.054667287,-10300.45953
1836,0.511202858,0.840018712,0.371709145,1.292385464,-10265.83748
1837,0.667297888,0.794474621,0.381637215,1.182490678,-10284.0214
1838,0.325890172,0.864877049,0.463492413,1.290713824,-10315.89231
1839,0.480483114,0.938726944,0.253050303,1.070535969,-10260.2911
1840,0.876048448,0.900510637,0.24843201,1.192129214,-10325.4262
1841,0.465441702,0.901127892,0.24246547,1.101436415,-10232.75548
1842,0.635328598,0.884272735,0.258739924,1.120334066,-10238.64933
1843,0.21798548,0.947337318,0.305792075,1.319519812,-10379.76774
1844,0.512999949,0.972452259,0.152325573,1.05123633,-10301.47062
1845,0.60468861,0.921788336,0.210482144,1.118864617,-10241.80443
1846,0.517948752,0.897698939,0.295492951,1.095140936,-10249.6077
1847,0.369708776,0.899323135,0.468063652,1.202993572,-10350.81606
1848,0.518508092,0.900461945,0.26234759,1.060407884,-10241.63014
1849,1.055388774,0.899409176,0.250006359,1.227575415,-10441.54612
1850,0.496272389,0.892300449,0.20358419,1.170188122,-10263.05632
1851,0.422160974,0.872035017,0.267939768,1.012444925,-10277.65011
1852,0.428822542,0.933026223,0.338825773,1.138175658,-10291.12538
1853,0.559554247,0.815582068,0.388920433,1.097932707,-10262.43371
1854,0.764857849,0.809236109,0.474813841,1.349940407,-10345.7692
1855,0.537231844,0.939651359,0.153914421,1.026143749,-10281.05642
1856,0.436578099,0.89615999,0.244618252,0.920678227,-10394.73069
1857,0.667967774,0.922114159,0.295195789,1.086269091,-10273.42916
1858,0.420357781,0.899792724,0.26130961,0.869558335,-10511.47848
1859,-0.207262591,0.899248768,0.642721609,1.396838425,-10579.29404
1860,0.857713475,0.926291052,0.281118288,1.056468839,-10311.48502
1861,0.466869056,0.899727566,0.249963964,1.185058484,-10239.47395
1862,0.463905295,0.852639562,0.331159235,1.040991823,-10275.13578
1863,0.432723102,0.979612866,0.173386395,1.097803571,-10302.77522
1864,0.424754176,0.823370215,0.276023916,0.943491818,-10393.99716
1865,0.565814064,0.899875107,0.24998348,0.929019905,-10391.2577
1866,0.318269729,0.876756113,0.204069629,1.013569634,-10313.96989
1867,0.635987723,0.920921226,0.263570459,1.036321238,-10281.50193
1868,0.547641977,0.915748258,0.20907045,0.98764039,-10295.01005
1869,0.544487856,0.72964936,0.66320259,1.280328809,-10359.99141
1870,0.647611866,0.940202807,0.372864317,1.12782965,-10340.88674
1871,0.516085484,0.836364496,0.334401204,1.148412768,-10220.53978
1872,0.533216896,0.808323865,0.368045764,1.200865831,-10229.39315
1873,0.704662058,0.884178211,0.243483401,0.951422537,-10376.25129
1874,0.487031092,0.89521763,0.264475084,1.061495352,-10240.52536
1875,0.345314876,0.887103166,0.358426579,1.202786243,-10250.77214
1876,0.333183566,0.900553338,0.267163259,1.248956068,-10262.34403
1877,0.480932741,0.883713225,0.214107161,0.915052697,-10405.06325
1878,0.568680803,0.899124518,0.566222172,1.448200552,-10484.34851
1879,0.45579952,0.921303026,0.441277713,1.046066167,-10444.44237
1880,0.59115238,0.899028288,0.249442925,0.942120647,-10373.39033
1881,0.572840976,0.736788929,0.819272443,1.565253471,-10499.24821
1882,0.467769905,0.967639802,0.174967211,1.062130782,-10269.16908
1883,0.623700963,0.90713765,0.309283301,1.115071998,-10248.10973
1884,0.681452342,0.898939049,0.249859663,1.140225302,-10248.28795
1885,0.790824219,0.699584514,0.620492085,1.421280347,-10425.56733
1886,0.45319868,0.930019986,0.208976997,1.077199364,-10247.81991
1887,0.620657128,0.901283437,0.25103545,1.034037399,-10259.76935
1888,0.462359439,0.926324985,0.225712865,0.986325788,-10294.23313
1889,0.621346478,0.902001287,0.248562345,1.320438642,-10359.74349
1890,0.551302889,0.854064128,0.242790533,1.07907038,-10261.92143
1891,0.677892238,0.91532179,0.291085182,1.064238893,-10276.56527
1892,0.589258315,0.889568816,0.246811702,1.150486919,-10226.23468
1893,0.590759358,0.899713666,0.249962125,1.323436753,-10343.48897
1894,0.528758844,0.899910883,0.24994114,0.963671814,-10331.83315
1895,0.448707973,0.836370509,0.319977823,1.153548894,-10220.85559
1896,0.442102211,0.715335824,0.385180944,1.0791225,-10275.88119
