forc.use,Wei,GG,Burr,GB2,EGIG,TSCD,r
1.127619676,1.722647112,1.289268279,1.316006013,1.723036135,1.548000265,1.424098815,1.040857523
3.348132918,1.523759051,1.315582215,1.383429507,1.564370021,1.52924718,1.366049688,1.040857523
0.883868584,1.865640193,1.700930767,1.772943984,1.781766847,1.550589285,1.812321469,1.040311181
0.576646654,1.760193318,1.569202906,1.478542526,1.70648483,1.68580542,1.821491324,1.038949019
1.002242566,1.655575745,1.55986768,1.502913402,1.688167468,1.616102173,1.661086276,1.039270273
0.350526518,1.574494321,1.23438666,1.327020884,1.695414417,1.654948658,1.541506254,1.038949019
1.048390209,1.672248258,1.434667996,1.461909383,1.656583977,1.581765686,1.376158191,1.040308359
0.221188379,1.734895121,1.311606095,1.389169591,1.791784214,1.647331787,1.242559079,1.040311181
0.266003016,1.860072309,1.23941621,1.244239935,1.839639604,1.519297096,1.225204594,1.040953059
1.777093484,1.547512197,1.300208619,1.348883064,1.578590415,1.376498792,1.2679602,1.040311181
1.91797694,1.603183532,1.350789461,1.378262216,1.822863174,1.467804046,1.329663525,1.040953059
0.280892098,1.858771072,1.784156081,1.816842139,1.752601006,1.583988804,1.587716564,1.04158598
3.762274248,1.489460983,1.278174739,1.333474789,1.519727168,1.546603293,1.76489929,1.04080993
0.545162044,1.895521857,1.685918179,1.753114739,1.95778688,1.589379174,1.911216857,1.04158598
1.584460532,1.761633869,1.582704354,1.474693205,1.761944782,1.743746274,1.75295382,1.041239132
2.886180166,1.755682632,1.63079915,1.673290909,1.888997415,1.647963657,1.70672062,1.041290244
5.404983594,2.008092676,1.841971645,1.904883564,1.89291651,1.777701373,1.882147038,1.040857523
0.439133198,1.973501263,3.172466195,3.297197243,1.983349233,1.825662848,2.385547577,1.040953059
1,2.065254725,1.881999037,1.86925497,2.085845469,1.685346387,2.291118405,1.040311181
0.710876989,1.823259905,1.590639377,1.595401734,1.896962837,1.787644307,1.855283612,1.040308359
0.56915163,1.856805002,1.524107973,1.548987013,1.931229174,1.742600142,1.727905715,1.040311181
0.287993271,1.778344922,1.530198442,1.463100865,1.812965362,1.719187364,1.505791964,1.040308359
1.128070969,1.784878285,1.589571358,1.579156112,1.851174708,1.625525825,1.688952208,1.040311181
0.349064625,1.890458433,1.841342222,1.910789341,1.85046616,1.545780854,1.468414517,1.04080993
1.046777827,1.755026728,1.31793644,1.398898163,1.82135739,1.583624183,1.389784673,1.04080993
3.312061026,1.816667938,1.337137991,1.331170112,1.767124003,1.704888923,1.346300099,1.04080993
2.948749387,1.977001793,1.62451001,1.639845973,1.908572486,1.747059934,1.809701761,1.04080993
0.574743734,2.191456435,2.039894888,2.127071277,2.088291144,1.793489585,2.021340375,1.04080993
0.608725873,1.913297493,1.707770726,1.748901548,1.948125924,1.740218899,1.707589076,1.040857523
2.550191995,1.865841778,1.465009729,1.433424679,1.805308434,1.683430505,1.705919518,1.04080993
1.13083374,1.873106646,1.560716185,1.687838596,1.873414892,1.85941017,1.841684307,1.04080993
0.313359753,1.662167973,1.68465173,1.648771643,1.727792924,1.593637215,1.651726136,1.04080993
3.48032588,1.944181476,1.405257496,1.382499797,1.868560545,1.740053363,1.47176661,1.04080993
0.319261504,2.082089175,1.799843795,1.849884665,2.053356317,1.674863891,1.994991728,1.040311181
0.662855292,1.838721922,1.587638343,1.603897908,1.799630388,1.740622596,1.667945866,1.04080993
0.685538399,1.741419804,1.323627929,1.364543488,1.796120407,1.672073248,1.521856374,1.04080993
0.368418963,1.791162848,1.267355223,1.264707878,1.824091186,1.687303357,1.383554271,1.04080993
1.109317513,1.569275717,1.172840287,1.212021087,1.512157948,1.594207048,1.430542344,1.04080993
2.49296422,1.551545543,1.337075881,1.311601066,1.586895802,1.500940625,1.289295447,1.040857523
4.944732126,1.861408592,1.559035081,1.433656303,1.883282226,1.596038015,1.636865326,1.040953059
3.354148838,1.974005476,1.930132993,1.963223213,2.029350185,1.952122768,2.327431896,1.040953059
0.635279812,2.206231731,2.133564725,2.098202038,2.223758827,1.996817372,2.519445108,1.04158598
0.961743577,2.364915929,1.960638153,1.975673325,2.237272473,2.168054939,1.912451281,1.040987862
2.138115566,1.953533943,1.642024109,1.66216553,2.040053958,1.637387843,1.81117855,1.040953059
2.827198548,1.988534312,1.960072166,1.873392913,2.042871341,1.871311623,1.88603161,1.041404579
0.312103873,2.036180889,2.296928088,2.227425269,1.988766323,1.929576505,2.138613246,1.04158598
0.340389285,1.93361551,1.713619555,1.697374462,1.966168071,1.389773093,1.797877408,1.04158598
1.655426321,1.684461767,1.394120966,1.385591944,1.703297655,1.574855713,1.487015435,1.040857523
0.358276419,2.023237857,1.362072036,1.386705584,2.002051247,1.720577123,1.836355574,1.041404579
2.389764579,1.723301273,1.294645863,1.244355037,1.776029143,1.599405633,1.467014785,1.04080993
1.65946397,1.621527308,1.469491355,1.493059951,1.67314116,1.822968905,1.867799232,1.041245666
1.310530129,1.750023039,2.236424573,2.196498966,1.769640136,1.720531464,1.911127656,1.041404579
0.98930546,1.988848656,1.597072087,1.615229412,1.997198039,1.734003099,1.766911798,1.04158598
1.605543277,1.757032698,1.640162146,1.644760344,1.695311161,1.80230034,1.604817773,1.04158598
0.970333072,1.76700779,1.677120924,1.645934484,1.94024563,1.71841205,1.85158747,1.041659918
7.152853374,1.738150326,1.717250671,1.833628692,1.732161618,1.724770055,1.549621105,1.041659918
0.580555935,1.99474334,2.220619558,2.244346175,2.04940047,2.086036094,2.172286202,1.041659918
0.321799481,1.964503499,1.728973593,1.671731693,2.007021802,1.889264391,2.338005032,1.041659918
5.248879468,1.985524508,1.436862421,1.488304474,2.023122215,1.76292485,2.091420696,1.04158598
1.341062556,2.074598574,1.846871572,1.788016962,2.113185356,1.963321704,1.992800582,1.04158598
1.066347821,2.253237092,1.893448311,1.906949252,2.272252175,1.968048814,2.235409406,1.04158598
0.815709962,1.846893922,1.653636513,1.693307553,1.879971075,1.822162547,2.006805888,1.041659918
0.572053204,1.932812099,1.720218619,1.742083289,2.00059035,1.784281053,1.834765804,1.04158598
1.392909742,1.929552445,1.403717456,1.340610095,1.889070345,1.79105342,1.751638002,1.04158598
3.250306309,1.85284931,1.522699351,1.526217421,1.777833646,1.580383024,1.771483339,1.04158598
3.67177227,2.054570167,2.222579352,2.1723024,2.089655498,1.85430528,1.720136599,1.040953059
0.465516413,1.984774279,2.071695448,2.05661487,1.896767572,1.837703999,1.973733068,1.040953059
1.750930262,1.953083759,2.252544043,2.26887808,1.96709768,1.928389877,2.173448867,1.040953059
3.049267031,1.79287565,1.819718174,1.851588923,1.873261625,1.731253847,1.89450308,1.041404579
1.118846614,2.081703579,2.355016098,2.280585616,2.056532967,1.863936085,2.208297681,1.041404579
1.879649982,2.271140472,1.553538318,1.627637034,2.395049038,1.855191758,1.952852359,1.040953059
0.702839156,1.994011259,2.233782892,2.150540463,2.055081877,1.945370884,1.910387876,1.040953059
1.782392068,1.839851141,1.690799337,1.635078419,1.771381969,1.714494656,1.763478342,1.041404579
1.105663603,1.872988641,1.805150506,1.8620555,1.75437468,1.928310716,1.618219069,1.040953059
0.79829088,1.84777578,1.673552421,1.621989445,1.86581109,1.813039724,1.615303829,1.040953059
0.185302657,1.87343433,1.547634419,1.595574793,1.914009628,1.856345148,1.537332617,1.040857523
2.047181622,1.739644046,2.115521245,2.081700294,1.687501102,1.723010776,1.514223254,1.041404579
1.164117836,1.82898581,1.640276427,1.624394785,1.762833243,1.692621414,1.756342258,1.041404579
0.361428256,1.869241747,1.503750739,1.53430921,1.883550013,1.651517692,1.481778067,1.041404579
2.157339314,1.726747733,1.251767533,1.30863252,1.701621874,1.63332309,1.600815043,1.041404579
0.189969404,1.765223345,1.759821425,1.724430271,1.763450232,1.740626902,1.635781079,1.040953059
1.791992481,1.661447574,1.20679217,1.245238477,1.646980292,1.581619068,1.651179324,1.042502277
4.549665181,1.734266813,1.515584815,1.40074635,1.719475441,1.667318112,1.710114404,1.043464509
1.853755733,2.015358081,2.421782488,2.432127412,2.062531363,1.931386371,1.842242887,1.042502277
0.298027652,2.017354514,2.066502744,2.222308471,2.029423144,1.883839963,1.78618667,1.042290266
0.89526618,1.720875644,1.574851463,1.56038049,1.720036353,1.772165731,1.646883697,1.042365047
0.328648378,1.958271556,1.556459132,1.601985898,1.939957102,1.664768265,1.600515983,1.042502277
1.129423588,1.565671169,1.304769487,1.251581609,1.494683454,1.648928304,1.561660414,1.042599637
0.350592813,1.839374138,1.414540396,1.364893186,1.880160381,1.726260128,1.532335339,1.043871073
0.198023502,1.676941513,1.123392944,1.15696135,1.741279361,1.552262588,1.387277472,1.043871073
4.178478922,1.842667543,0.954234859,0.946641996,1.789055823,1.470829329,1.503543499,1.043871073
2.535643568,1.986964083,1.563474344,1.469108254,1.982739615,1.677619344,1.926133852,1.043871073
4.414999463,1.933201337,1.75837001,1.72983532,1.894444264,1.849518638,1.970930909,1.042502277
1.469597822,1.892548485,1.855228568,2.032712296,1.854190657,1.805501285,2.168999,1.042293893
0.518363051,1.929073949,1.848889643,1.794503787,1.795105398,1.914166083,2.309777513,1.042502277
1.472378787,1.887731918,1.573130779,1.630745145,1.860209758,1.896274785,1.841240067,1.043871073
0.397705127,1.809550871,2.082883229,2.200869454,1.794861262,1.82046661,1.765014546,1.043871073
2.276002768,1.894530505,1.546531383,1.519366932,1.868910887,1.705183583,1.480432273,1.044266603
2.793759218,1.981652777,1.564093569,1.586866638,1.984367696,1.763470194,1.744620535,1.044266603
0.23603375,1.987068594,2.104608375,2.09980303,2.030246651,1.733465718,1.944113753,1.044266603
0.383332137,1.666238477,1.43445823,1.526075458,1.657209553,1.775941895,1.863639294,1.043871073
1.681545516,1.860036456,1.296221058,1.366214154,1.904543265,1.690848287,1.610116391,1.044266603
0.845143029,1.882472185,1.502882024,1.53289827,1.827866293,1.769835442,1.653464388,1.044639554
1.388608199,1.706082074,1.320102634,1.32277673,1.821298083,1.738926998,1.411742598,1.044639554
0.598858819,1.623198467,1.542865011,1.566683477,1.615064267,1.700367616,1.464607635,1.045279658
1.169158093,1.588729391,1.501568826,1.518664257,1.681660567,1.722826364,1.641464739,1.044639554
1.45263137,1.912264126,1.460178424,1.442100973,1.941496956,1.654891714,1.355241934,1.045279658
0.129746106,1.856063893,1.580277951,1.639972179,1.941079744,1.73865247,1.423604915,1.045279658
0.282850952,1.833104073,1.283708838,1.222059788,1.81107585,1.507827952,1.523101885,1.044639554
0.159394903,1.698210809,1.28384707,1.328308773,1.678987094,1.691467304,1.278478,1.044266603
0.499148379,1.438942773,0.911921438,0.885245842,1.449175273,1.426347833,1.301921599,1.044639554
1.154108206,1.388234377,0.92230176,0.906246486,1.40814772,1.540629881,0.929316413,1.044266603
0.350586391,1.638783249,1.058167053,1.100756718,1.654984248,1.274484525,1.104819527,1.044639554
2.649164272,1.534406145,1.27783232,1.293793698,1.613101199,1.42297019,1.221980949,1.045279658
0.677620349,1.673212565,1.674985884,1.592761362,1.669211299,1.426185632,1.471442434,1.044639554
2.260219446,1.553427038,1.626678663,1.546309947,1.447425448,1.380157624,1.457055212,1.044639554
0.178228092,1.70058007,1.577722117,1.562757271,1.647878955,1.535110471,1.905087443,1.045279658
0.726462257,1.548143283,1.390800657,1.313345253,1.546896787,1.437702644,1.473014808,1.045279658
1.597342102,1.660505563,1.312667313,1.370677284,1.656701699,1.479388036,1.312923544,1.044639554
0.19364653,1.636432799,1.373431207,1.42341933,1.560662604,1.490314748,1.473030002,1.044639554
1.882367788,1.559018729,1.193637606,1.202785412,1.560530512,1.344450636,1.213123096,1.044639554
0.946104602,1.662919893,1.538226931,1.537559385,1.610380085,1.479493332,1.324446061,1.045279658
0.950853573,1.535097259,1.411366908,1.43784941,1.634744915,1.51921195,1.407278767,1.044266603
2.378256534,1.490350002,1.357572196,1.374286274,1.434445262,1.537008025,1.425784265,1.044266603
2.620357689,1.860981234,1.960173232,1.873326471,1.879872467,1.676250395,1.668513854,1.044266603
0.368301612,1.966099246,1.967729341,1.87359116,1.831119414,1.707698458,1.779024516,1.044639554
0.199660881,1.623363989,1.589965032,1.661004723,1.576838757,1.763395957,1.559616001,1.044266603
2.314793582,1.488120108,1.249813886,1.286535174,1.459344437,1.558643327,1.360544877,1.044266603
0.594800572,1.670279425,2.326122367,2.242278835,1.682917941,1.6656598,1.646067021,1.044266603
6.815594232,1.500952414,1.367448631,1.391127201,1.483246811,1.501191975,1.643768066,1.043871073
4.663404019,2.092708092,2.325538807,2.255239291,2.030672929,1.861470065,2.776940542,1.043871073
1.000771527,2.355120387,2.829487708,2.74518211,2.239685039,2.470348177,3.029117593,1.043871073
3.249851044,2.506953425,2.15808465,2.100827729,2.671824092,2.127236973,2.605772012,1.043871073
0.786443593,2.033621391,2.696313036,2.563971938,2.045621245,2.054410242,2.568936152,1.044639554
5.743607523,1.864911578,1.875612002,1.858555341,2.025589907,1.853204508,2.231769512,1.044266603
1.084354818,2.216913289,2.554637525,2.27674624,2.371148895,1.98263611,2.536338036,1.044639554
0.951304882,2.114365402,2.220919747,2.288692408,2.208092864,2.315971426,2.435686082,1.044639554
1.814427711,2.012441178,2.324035226,2.371304355,1.92819986,2.183131582,2.051559919,1.044266603
4.968655182,2.198169704,1.872648265,1.922750615,2.189792622,2.024100591,2.084652235,1.043941702
1.565036673,2.044298416,2.57780696,2.56762175,1.93713914,2.108520729,2.196817897,1.044598606
1.312100946,2.070259596,2.149354887,2.090987293,2.114294811,1.993218356,2.365857063,1.044266603
0.909715173,2.230415607,1.944061238,1.940138537,2.171040447,2.087750512,2.046698109,1.044272184
0.722975663,1.971560096,1.96992582,1.99780418,2.018797633,1.944246107,1.726748972,1.043871073
0.121179601,1.813017558,1.756179461,1.691617753,1.86206327,1.946072631,1.559332562,1.044266603
1.303430304,1.761506894,1.443671381,1.399233363,1.83648923,1.852863879,1.462644264,1.044448588
0.380242774,1.859022017,1.409097126,1.421148993,1.854362701,1.825852694,1.411217425,1.044639554
3.76299526,1.89600338,1.197905126,1.253470594,1.836874806,1.694942142,1.198444881,1.044639554
2.899721413,1.816541551,1.639906731,1.695322737,1.758802905,1.875212305,2.05129757,1.045279658
0.337356709,1.956145662,1.935530974,1.823207982,1.931827742,1.91476748,2.218644195,1.045279658
3.948484614,1.803820629,1.597676854,1.613990678,1.77557118,1.800497186,1.840407689,1.044979298
0.519283604,1.840020484,2.037921579,2.044327923,1.890425947,1.910904472,2.019879448,1.044639554
1.589853567,1.875435152,1.844694932,1.787642259,1.936238385,1.7628418,1.972030402,1.045101166
0.222525654,1.941304035,1.69795497,1.634610564,1.92981891,1.782125841,1.791890932,1.046857602
3.032043184,2.026259263,1.538696304,1.650546942,1.970138975,1.67797147,1.569529826,1.04700464
0.723429987,2.078761462,1.827323441,1.803833525,2.124067922,1.964151597,2.003719225,1.04700464
1.122837692,1.712086493,1.633876123,1.720724643,1.697399311,1.776384513,1.693833052,1.046779807
0.226634224,2.128174457,1.453790623,1.492087774,2.088596177,1.624238488,1.56757676,1.04700464
1.017704654,1.840356468,1.43202761,1.587711187,1.828702125,1.6688664,1.385523177,1.04700464
0.129094679,1.937211213,1.330119253,1.374910625,1.998233543,1.643950934,1.329477531,1.04700464
1.98190382,1.677529667,1.160112175,1.109782656,1.621102251,1.193423329,1.150492323,1.047229093
0.516608266,1.798750013,1.455946461,1.507025604,1.705884979,1.594572258,1.478669323,1.047229093
2.793235616,1.652283875,1.200490622,1.268365264,1.755334206,1.541810137,1.318326176,1.04700464
1.201577378,1.917332194,1.457072191,1.416207959,1.833385634,1.74432764,1.730048184,1.04700464
1.077306131,2.089111938,1.52749334,1.614882407,1.943620791,1.61892112,1.673760397,1.047229093
0.846953655,1.651380271,1.52935292,1.483525882,1.655418708,1.517797545,1.581348411,1.047229093
4.092534382,1.686199294,1.457996206,1.475748988,1.605751389,1.648366073,1.441524334,1.04700464
2.392077315,1.696910441,1.809557152,1.9086933,1.839151865,1.742596996,2.081131443,1.04700464
0.335209909,1.825168745,2.150340854,2.174225227,1.854263347,1.786003306,2.065859319,1.046476888
4.774459489,1.945065114,1.67675614,1.700724928,1.942447271,1.824862663,1.821678093,1.04700464
2.958972522,2.365782612,3.000438989,3.100456209,2.276291118,2.225665518,2.403500688,1.046916802
0.983849153,1.892386328,2.740724898,2.793930622,1.906286795,2.012994449,2.398401384,1.046916802
0.384160972,2.229120796,1.699518081,1.697877311,2.137608355,1.86634464,2.068606552,1.046916802
2.891740301,1.892346308,1.670037424,1.657066637,1.796094008,2.026920232,1.752695031,1.046916802
1.822244481,2.013253333,1.855364842,1.928607917,2.04698984,1.859407248,2.11841526,1.046246971
0.913388297,1.941334376,1.853607422,1.890517334,1.9770165,1.783955572,2.03668986,1.045279658
2.159052839,1.692866933,1.720714354,1.757571645,1.684555449,1.761909467,2.001551187,1.045279658
3.363356462,1.994121777,1.727987045,1.729917609,1.932245024,1.883132836,1.786657618,1.044639554
0.225610706,2.062593879,1.964396963,1.936035954,2.132620704,1.990517164,2.212585397,1.045279658
0.091576956,1.769504261,2.124561825,2.114378079,1.785761699,1.873197489,1.847041627,1.045279658
0.835282625,1.42002451,1.377823962,1.357789894,1.388569578,1.813674021,1.655132675,1.046476888
4.162932649,1.33988401,1.282882432,1.308855118,1.323862083,1.633472497,1.466979428,1.045279658
0.098580628,2.010554376,1.952335451,1.943149476,1.940291765,1.940429243,2.332370312,1.045279658
0.802820864,1.444268411,1.420814984,1.411624717,1.389646177,1.681092317,1.973849997,1.046743545
2.265999178,1.803034616,1.78076886,1.675634037,1.797163211,1.788786858,1.741197457,1.046476888
0.948322517,1.811695938,1.644560639,1.666946554,1.833846722,1.880066009,1.818013803,1.046476888
0.110760621,1.639658948,1.504849935,1.524690336,1.542029287,1.75692192,1.748291315,1.045279658
1.412148183,1.81223367,1.453991105,1.533653804,1.812687496,1.729181018,1.60392191,1.046476888
0.238621405,1.55639739,1.472965543,1.50564155,1.551247815,1.50413667,1.434966693,1.046916802
1.629634978,1.629778317,1.264996794,1.273275382,1.628215385,1.774371887,1.248356684,1.046476888
0.601754871,1.777085831,1.4701014,1.440446377,1.81981505,1.559662369,1.455914508,1.046476888
0.853366535,1.818774656,1.357171075,1.296557705,1.791592153,1.459319182,1.299172427,1.045279658
0.746132506,1.68473188,1.265796062,1.269525637,1.598487084,1.542639047,1.290335793,1.044639554
3.40640743,1.573910923,1.209998794,1.250690216,1.45796973,1.525329678,1.207780786,1.045279658
1.934482471,1.763633363,1.56808901,1.669654179,1.82154172,1.672792598,1.820558378,1.044639554
0.91789002,1.543563595,1.837621667,1.720171103,1.616593224,1.715346137,1.850675591,1.045279658
3.552077553,1.749727846,1.515552961,1.471635292,1.750455419,1.696085791,1.735227386,1.045279658
2.652838959,1.84715156,1.863129294,1.788934813,1.929080462,1.817355465,2.221360342,1.044639554
4.720963107,1.776744727,2.316522753,2.36428864,1.792277377,2.037731634,2.212468238,1.044639554
0.107416116,2.075273692,2.210009419,2.258208814,2.077378487,2.076404129,2.40641581,1.044639554
4.227894318,2.257880284,1.901778508,1.757472697,2.226892258,1.976431364,2.278329323,1.045084881
0.705993584,2.622164422,2.220643888,2.134197471,2.59723097,2.254110494,2.340584126,1.045279658
4.670143568,1.954793519,2.453292162,2.480642182,1.953728889,2.003191247,2.208979917,1.045279658
2.973327796,2.720778632,2.794334096,2.71682984,2.523579055,2.185614437,2.27336164,1.044769993
0.603041806,2.107255747,2.873417485,2.875295738,2.247997266,2.080507324,2.733719872,1.044639554
0.284987437,2.068385046,2.389807194,2.345429442,1.976975848,1.945491587,2.067433575,1.044639554
1.132335449,1.951850875,1.553533137,1.590462788,1.886714045,1.875360113,1.732058981,1.044266603
4.656092984,2.286334531,1.702720425,1.900225381,2.188431729,1.838268698,1.610776876,1.044266603
4.521233915,2.379313772,2.042708243,1.966130756,2.257325468,1.996568631,1.794656034,1.043871073
2.051277382,2.10796929,2.540233501,2.44533533,2.15326733,2.178547219,2.943534842,1.042502277
0.480734317,2.585315914,2.440011108,2.440628477,2.617603007,2.105538935,2.233105608,1.04291624
0.234266517,2.298146421,1.975871271,2.096875112,2.328512717,2.071699888,2.389560603,1.042502277
1.438615988,1.861905799,1.335299116,1.329969246,1.926252005,2.051040819,1.78532275,1.04298883
3.017468054,1.978905866,1.625987415,1.606434839,1.995824227,1.973334685,1.672165262,1.043871073
3.865330004,2.223521107,1.995450844,2.102077916,2.139974396,2.019264141,2.046146785,1.042293893
1.344307624,2.442430383,2.189465669,2.286949493,2.350448893,2.042149786,2.273028618,1.042502277
0.196537193,2.816439535,2.078266454,2.032880347,2.73557261,1.977743024,2.04476935,1.042502277
4.419592432,2.187245126,2.053948239,2.102288853,2.122959398,1.926650304,1.869471394,1.042293893
0.805042484,2.307476726,2.379521834,2.554763703,2.280759299,2.02225881,2.601964951,1.042293893
3.13244694,2.351450529,1.728140394,1.761614748,2.243684371,1.861007965,2.112609957,1.042293893
2.588864421,2.117234134,2.16568803,2.057307235,2.10020281,2.031690504,2.446121161,1.042502277
1.824644541,1.975611072,2.337134088,2.179119306,1.933536837,2.095219671,2.252731753,1.042502277
0.454312642,2.02236574,2.202591589,2.246535291,2.056282927,1.985171932,1.989963439,1.042290266
0.244209921,1.99165258,1.695894479,1.654801848,1.990537831,1.915353853,1.897150924,1.042293893
0.897295258,2.117407938,1.371997167,1.371758349,2.084710093,1.613678152,1.584287742,1.042293893
0.317812851,1.76049935,1.410337573,1.445447574,1.73666498,1.916060413,1.470668562,1.042290266
0.527266673,1.88496695,1.431083574,1.500832446,1.840906626,1.723142241,1.392311154,1.042102664
0.060395564,1.790397479,1.154130462,1.251278937,1.765722772,2.132252136,1.096865751,1.042102664
0.073696246,1.56592482,1.371207112,1.343656309,1.466851718,1.626234852,1.289172395,1.042102664
2.03912042,1.196805339,1.441494845,1.424740874,1.238816078,1.685884549,0.867022126,1.042102664
0.585330259,1.431593996,1.078971301,1.077235804,1.545355122,1.512074823,1.315201853,1.042102664
0.887666822,1.547276581,1.28117665,1.354131358,1.538633077,1.645202255,1.218389227,1.042008045
1.313428311,1.406648936,1.760841285,1.681010868,1.335919794,1.59296125,1.151864775,1.042008045
2.164603576,1.435977664,1.4312098,1.57221383,1.449042632,1.491242407,1.327133365,1.042008045
2.387788699,1.582943035,1.687099208,1.701697995,1.546961352,1.76807539,1.443629398,1.042102664
0.551823236,1.681325422,1.803278504,1.851870744,1.688204592,1.834733891,2.124243084,1.042290266
1.676904027,1.595465098,1.590929393,1.665480554,1.701395873,1.643345715,1.516707535,1.042290266
0.078087962,1.633678442,1.760903979,1.786316755,1.69185399,1.742678516,1.506787205,1.042033271
2.749924223,1.221044929,1.403861138,1.429306548,1.271736651,1.562026676,1.407210725,1.042290266
0.085578849,1.580145949,1.885515236,1.773433232,1.629373995,1.855848909,2.438255919,1.042290266
1.516187007,1.591284642,1.297918731,1.344604291,1.50911405,1.606541763,1.632278608,1.042290266
0.60742612,1.548935113,1.432541034,1.457540355,1.479895955,1.706832888,1.794409928,1.042293893
1.292496069,1.519115417,1.360894527,1.361005063,1.51033638,1.564878788,1.473152756,1.042290266
5.085494449,1.693866373,1.547490519,1.598571682,1.725483025,1.608911667,1.487307957,1.042293893
0.342704669,2.013861711,1.838008617,1.786146752,1.88785138,1.890398427,2.181692022,1.042290266
2.87146594,1.845423713,1.702832807,1.656389927,1.802142016,1.791272531,1.9103299,1.042290266
5.263766383,1.791415413,1.787404768,1.812312602,1.746629506,1.884534851,2.711192053,1.042290266
1.711969415,1.937951488,2.195271565,2.246054969,1.837609139,2.168314155,2.811330476,1.042293893
2.28877675,2.915876454,3.080214842,3.079117815,2.808802227,2.629119497,2.470068125,1.043871073
0.590808159,2.19362339,2.741209811,2.766821499,2.16987925,1.978572598,2.311523043,1.042502277
1.730270504,2.161470609,2.077860377,2.004930652,2.321626903,1.943909082,1.876219588,1.043871073
2.880186484,2.090102123,2.681350707,2.558881132,2.081733465,2.060733456,1.878519093,1.042502277
5.211299935,1.999946453,2.146482774,2.123874181,1.867079937,1.89133559,2.407409819,1.042502277
1.242470632,3.483551384,2.595652583,2.558642192,3.48422919,2.128962267,2.358507115,1.042502277
1.055172019,2.156823845,2.265155395,2.166182716,2.184599445,2.103676175,2.34919163,1.042502277
5.457740245,1.979407289,2.196102348,2.234692694,1.915819509,2.058182589,1.937826028,1.042293893
2.258368606,2.621059278,2.719350409,2.876739612,2.833049204,2.134167908,2.921014313,1.042502277
4.895011177,2.067066677,2.45431986,2.365676095,2.102150544,2.185940079,2.390053791,1.042293893
0.346152341,2.243750512,2.937202943,2.951681847,2.309743505,2.076984687,2.746878656,1.042502277
3.933926646,2.235493403,2.005805619,1.987211588,2.182086941,2.352329792,2.421025833,1.042290266
1.083259964,2.381406195,2.448037238,2.3190926,2.338058978,2.142616595,2.682453082,1.042293893
0.915265814,2.229262029,2.312358378,2.453932103,2.167909008,2.260044167,2.339878084,1.042502277
0.197519565,2.227546612,1.996972025,2.040001879,2.1308454,2.069727063,2.175284485,1.042502277
3.53247357,1.971989483,1.507409735,1.48155187,1.965925315,1.944258463,1.575953609,1.042290266
2.294118714,1.975730705,1.948061825,1.903900197,2.048474719,2.094200426,2.161989226,1.042502277
1.228435624,2.315826186,1.790481179,1.876577918,2.273012491,2.028243879,2.406953522,1.043871073
0.312405095,2.211819943,1.902597964,1.813032496,2.337764264,2.135411276,1.929765704,1.042502277
0.104435214,1.832562362,1.586090645,1.627124359,1.901157651,2.037015853,1.610361991,1.042293893
5.777089659,1.825449938,1.361755671,1.375357007,1.820144429,1.886169462,1.782100176,1.042290266
1.120715335,1.828208957,1.880177245,1.803692307,1.770984257,2.090879018,2.711006459,1.042293893
2.153929742,1.796318452,2.125998474,2.092582637,1.894559039,2.041853049,2.207698328,1.042502277
2.145017602,1.899891078,1.956339666,1.933677322,1.874001057,1.990351426,2.115660954,1.043871073
2.091678651,1.861988575,2.617608894,2.587174424,1.937412855,2.011072175,2.107914208,1.042293893
0.619269768,1.903840606,2.274592586,2.148811045,1.957446853,2.139308211,1.877725356,1.042293893
2.969535742,1.917722424,1.916034835,1.928242554,1.921724557,1.939153094,1.692017422,1.042502277
2.770283527,1.878930519,1.654249312,1.679406522,1.950983919,2.107453885,2.17743552,1.042293893
1.199733395,1.934567726,2.099524578,2.243580662,1.955186984,1.971132601,2.159954465,1.042502277
3.978093737,1.865961304,2.236735407,2.213738471,1.903403022,1.949066492,1.773821631,1.042293893
0.50165178,2.381760553,2.109192452,1.992055784,2.388607771,2.047259701,2.46125779,1.042102664
2.904759474,1.975283478,2.023839802,2.033011632,2.012961391,2.008298567,2.027679165,1.042102664
0.797925604,1.987495248,2.055026617,2.100017457,1.902311305,1.982955866,2.180255459,1.042008045
0.328004195,1.9232193,1.835202333,1.753229906,1.920729304,1.962319029,1.842747232,1.042008045
1.299878372,1.787373803,1.389367269,1.324823471,1.703085199,1.931889516,1.696379936,1.042102664
0.604902392,2.073172788,1.485255232,1.444279751,2.090128332,1.567222377,1.494410725,1.042008045
0.300137186,1.621143319,1.677751191,1.66769371,1.589283937,1.645405376,1.679841666,1.042008045
2.547709222,1.777021586,1.241962243,1.197995299,1.698126067,1.426826385,1.237489485,1.042290266
1.345212136,1.788778225,1.51663784,1.549291202,1.769321094,1.834360941,1.601119315,1.042290266
1.114557376,1.776072323,1.571684987,1.69145849,1.813717967,1.720500987,1.673570508,1.042293893
2.858335024,1.819566883,1.58655287,1.548679047,1.745692559,1.7839366,1.466024234,1.042502277
1.452933205,2.09197844,1.526853317,1.615793835,1.900503794,1.761708675,1.877531574,1.042290266
1.29645178,1.782685394,1.770380736,1.787457605,1.806616591,1.687637635,1.736013401,1.042293893
0.028950236,1.744721305,1.893252337,1.797916606,1.547432251,1.685946795,1.650615484,1.042290266
